# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 18:46:34
動作種別,閉動作
温度[℃],36.5
湿度[%RH],39.1
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.2,9.7,24.1,203.7,289.4,0.05,0.132,8.596
0.1,9.8,10.5,24.1,203.6,283.1,0.051,0.179,8.593
0.15,9.8,10.8,24.1,203.6,287.7,0.042,0.125,8.6
0.2,9.2,10.6,24.1,203.5,284.0,0.051,0.177,8.582
0.25,9.0,9.8,24.1,203.5,289.1,0.042,0.126,8.594
0.3,9.9,10.1,24.1,203.5,286.1,0.051,0.175,8.591
0.35,9.4,10.7,24.1,203.6,292.1,0.044,0.14,8.599
0.4,9.7,11.3,24.1,203.6,289.9,0.045,0.156,8.593
0.45,9.5,11.2,24.1,203.6,294.3,0.047,0.163,8.595
0.5,10.4,11.3,24.1,203.6,290.2,0.044,0.147,8.588
0.55,8.5,10.8,24.1,203.6,293.8,0.049,0.168,8.596
0.6,10.0,10.7,24.1,203.6,290.3,0.043,0.134,8.593
0.65,9.2,10.2,24.1,203.7,294.5,0.047,0.174,8.594
0.7,9.2,11.0,24.1,203.7,289.6,0.042,0.127,8.597
0.75,9.9,11.1,24.1,203.7,294.3,0.048,0.178,8.591
0.8,9.3,10.9,24.1,203.7,289.3,0.046,0.116,8.592
0.85,9.5,10.2,24.1,203.7,293.2,0.049,0.19,8.594
0.9,8.5,11.2,24.1,203.7,288.1,0.042,0.118,8.596
0.95,178.1,139.8,24.1,203.7,305.0,1.217,1.889,8.618
1.0,381.6,313.7,24.1,203.6,402.7,0.301,0.374,8.602
1.05,150.9,128.7,24.1,203.6,489.9,0.31,0.511,8.592
1.1,177.9,178.5,24.1,203.7,468.0,0.175,0.275,8.594
1.15,237.4,232.3,24.1,203.6,503.3,0.22,0.357,8.594
1.2,274.5,258.2,24.1,203.5,567.2,0.194,0.349,8.593
1.25,294.9,268.2,24.1,203.3,647.9,0.294,0.305,8.6
1.3,302.5,266.8,24.1,203.2,722.0,0.356,0.619,8.594
1.35,305.5,267.6,24.1,203.0,791.1,0.478,0.86,8.594
1.4,320.8,284.9,24.1,203.0,848.8,0.426,0.637,8.598
1.45,322.6,290.6,24.1,202.8,907.1,0.524,0.706,8.601
1.5,350.6,316.7,24.1,202.6,978.7,0.508,1.026,8.596
1.55,372.1,334.2,24.1,202.4,1037.8,0.635,0.988,8.598
1.6,360.6,334.7,24.1,202.3,1093.0,0.707,1.038,8.596
1.65,346.6,315.5,24.1,202.4,1041.5,0.654,0.963,8.624
1.7,342.4,309.0,24.1,202.6,950.1,0.816,1.154,8.593
1.75,342.3,314.6,24.1,202.8,855.2,0.575,0.75,8.613
1.8,349.0,312.2,24.1,202.9,778.4,0.535,0.697,8.602
1.85,340.2,318.4,24.1,203.1,728.9,0.64,0.672,8.595
1.9,345.1,307.7,24.1,203.2,702.5,0.547,0.585,8.581
1.95,339.9,309.8,24.1,203.1,698.9,0.673,0.523,8.601
2.0,338.4,308.1,24.1,203.1,723.2,0.524,0.545,8.6
2.05,344.5,305.5,24.1,203.0,756.8,0.578,0.674,8.603
2.1,343.1,307.9,24.1,203.0,793.5,0.61,0.602,8.601
2.15,336.6,310.4,24.1,203.0,821.2,0.674,0.681,8.605
2.2,348.6,306.9,24.1,202.9,828.6,0.726,0.95,8.607
2.25,336.7,308.7,24.1,203.0,827.3,0.582,0.688,8.608
2.3,335.8,303.3,24.1,203.0,799.5,0.702,0.603,8.583
2.35,344.5,306.1,24.1,203.1,784.8,0.579,0.567,8.598
2.4,337.6,309.8,24.1,203.1,777.0,0.506,0.46,8.597
2.45,340.4,311.0,24.1,203.1,773.2,0.578,0.559,8.605
2.5,343.9,305.3,24.1,203.2,778.6,0.509,0.593,8.607
2.55,338.1,309.4,24.1,203.2,785.2,0.478,0.461,8.591
2.6,341.9,306.4,24.1,203.2,793.5,0.545,0.508,8.602
2.65,340.7,306.1,24.1,203.2,802.7,0.492,0.591,8.597
2.7,320.6,296.9,24.1,203.3,803.8,0.49,0.556,8.595
2.75,293.4,255.2,24.1,203.4,719.6,0.661,0.921,8.637
2.8,285.7,265.7,24.1,203.7,582.5,0.412,0.576,8.602
2.85,281.4,261.4,24.1,203.9,456.7,0.419,0.828,8.608
2.9,218.5,181.3,24.1,204.2,366.9,0.33,0.375,8.594
2.95,153.3,124.3,24.1,204.3,354.1,0.225,0.259,8.6
3.0,125.2,92.2,24.1,204.3,358.1,0.242,0.317,8.585
3.05,62.5,61.0,24.1,204.3,358.7,0.29,0.399,8.602
3.1,60.4,71.8,24.1,204.4,331.5,0.15,0.247,8.592
3.15,65.2,81.2,24.1,204.4,322.6,0.122,0.183,8.594
3.2,37.1,51.7,24.1,204.5,315.7,0.109,0.18,8.592
3.25,69.1,26.2,24.1,204.5,325.5,0.16,0.204,8.599
3.3,146.5,82.0,24.1,204.5,339.9,0.109,0.217,8.588
3.35,171.3,129.5,24.1,204.4,375.5,0.06,0.138,8.601
3.4,170.0,142.0,24.1,204.4,404.0,0.081,0.162,8.589
3.45,142.3,132.9,24.1,204.3,421.1,0.079,0.162,8.592
3.5,108.8,105.1,24.1,204.3,417.3,0.083,0.16,8.597
3.55,94.8,74.8,24.1,204.3,409.8,0.102,0.159,8.589
3.6,84.1,68.7,24.1,204.3,396.0,0.078,0.154,8.597
3.65,83.3,58.8,24.1,204.3,389.1,0.076,0.173,8.596
3.7,93.5,49.7,24.1,204.3,378.6,0.087,0.15,8.594
3.75,95.6,55.8,24.1,204.3,381.0,0.087,0.159,8.591
3.8,100.9,63.4,24.1,204.3,382.2,0.07,0.168,8.596
3.85,114.3,66.1,24.1,204.3,384.7,0.075,0.166,8.596
3.9,107.3,77.6,24.1,204.3,383.2,0.079,0.168,8.592
3.95,105.1,83.2,24.1,204.3,388.6,0.077,0.152,8.601
4.0,105.3,82.1,24.1,204.3,388.2,0.065,0.166,8.584
4.05,94.0,88.8,24.1,204.3,392.4,0.071,0.144,8.599
4.1,95.7,84.9,24.1,204.4,389.5,0.077,0.179,8.596
4.15,107.5,77.8,24.1,204.4,393.1,0.066,0.153,8.593
4.2,101.2,73.7,24.1,204.4,392.0,0.09,0.164,8.591
4.25,108.4,68.7,24.1,204.3,391.2,0.081,0.158,8.597
4.3,110.2,64.1,24.1,204.3,387.6,0.075,0.168,8.595
4.35,92.6,65.0,24.1,204.3,388.5,0.073,0.174,8.593
4.4,89.9,63.3,24.1,204.3,384.9,0.102,0.145,8.593
4.45,88.8,63.7,24.1,204.2,383.9,0.092,0.185,8.593
4.5,83.9,69.0,24.1,204.3,381.6,0.07,0.147,8.595
4.55,87.7,66.1,24.1,204.2,381.6,0.081,0.164,8.591
4.6,95.9,63.5,24.1,204.2,379.6,0.084,0.155,8.597
4.65,91.6,67.8,24.1,204.2,382.8,0.074,0.178,8.594
4.7,97.3,64.9,24.1,204.3,381.0,0.078,0.145,8.593
4.75,96.8,64.8,24.1,204.3,385.1,0.093,0.178,8.594
4.8,86.1,95.1,24.1,204.3,383.4,1.587,3.046,8.871
4.85,310.1,329.9,24.1,204.4,359.1,1.145,1.218,8.669
4.9,142.3,137.2,24.1,204.5,329.6,0.239,0.218,8.585
4.95,21.3,36.6,24.1,204.5,316.5,0.068,0.199,8.598
5.0,9.6,10.3,24.1,204.5,304.7,0.13,0.15,8.59
5.05,10.4,10.0,24.1,204.5,300.5,0.063,0.19,8.596
5.1,8.8,9.9,24.1,204.6,293.7,0.057,0.159,8.594
5.15,9.5,11.0,24.1,204.5,296.4,0.056,0.167,8.591
5.2,9.2,10.5,24.1,204.5,291.0,0.058,0.16,8.593
5.25,10.0,10.2,24.1,204.5,292.9,0.051,0.162,8.596
5.3,9.6,11.1,24.1,204.5,289.5,0.053,0.156,8.591
5.35,10.1,11.0,24.1,204.5,291.0,0.047,0.156,8.596
5.4,9.5,10.6,24.1,204.4,288.3,0.048,0.149,8.592
5.45,10.8,10.4,24.1,204.4,291.5,0.046,0.151,8.594
5.5,10.2,10.2,24.1,204.5,288.0,0.053,0.169,8.592
5.55,9.2,10.6,24.1,204.5,291.5,0.047,0.145,8.595
5.6,8.8,11.4,24.1,204.5,288.0,0.048,0.166,8.588
5.65,9.7,10.9,24.1,204.4,290.5,0.046,0.134,8.599
5.7,9.1,10.0,24.1,204.5,288.4,0.045,0.169,8.589
5.75,10.6,10.6,24.1,204.5,291.8,0.048,0.129,8.594
5.8,8.9,11.1,24.1,204.5,287.5,0.052,0.17,8.596
5.85,9.6,11.0,24.1,204.5,290.6,0.042,0.13,8.595
5.9,9.9,10.3,24.1,204.6,287.8,0.048,0.179,8.589
5.95,9.6,10.6,24.1,204.5,291.3,0.047,0.127,8.6
6.0,10.9,10.5,24.1,204.6,286.8,0.056,0.185,8.598
6.05,10.1,11.3,24.1,204.6,290.9,0.049,0.12,8.59
6.1,8.9,10.2,24.1,204.7,286.5,0.058,0.183,8.593
6.15,9.6,10.6,24.1,204.6,290.1,0.035,0.116,8.59
6.2,10.2,9.8,24.1,204.7,287.1,0.053,0.182,8.594
6.25,8.5,10.5,24.1,204.6,289.6,0.051,0.122,8.598
6.3,10.1,9.1,24.1,204.7,287.0,0.065,0.182,8.589
6.35,10.2,10.0,24.1,204.7,290.5,0.047,0.127,8.597
6.4,10.0,10.1,24.1,204.7,284.7,0.054,0.181,8.588
6.45,10.9,10.1,24.1,204.7,288.7,0.045,0.145,8.592
6.5,9.1,10.9,24.1,204.7,285.3,0.053,0.167,8.596
6.55,9.0,10.5,24.1,204.7,286.9,0.045,0.149,8.597
6.6,9.9,10.7,24.1,204.7,285.5,0.051,0.146,8.59
