# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 18:38:32
動作種別,閉動作
温度[℃],36.5
湿度[%RH],37.6
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.2,9.8,24.1,203.9,288.4,0.038,0.118,8.595
0.1,10.2,10.7,24.1,203.8,283.7,0.057,0.186,8.59
0.15,10.1,10.3,24.1,203.8,290.6,0.05,0.127,8.6
0.2,9.4,10.5,24.1,203.8,286.1,0.045,0.161,8.588
0.25,9.8,10.7,24.1,203.8,291.5,0.039,0.168,8.591
0.3,9.6,10.1,24.1,203.7,285.8,0.045,0.152,8.592
0.35,9.4,10.0,24.1,203.8,291.1,0.046,0.177,8.591
0.4,9.8,10.5,24.1,203.7,283.8,0.048,0.131,8.599
0.45,10.0,9.8,24.1,203.6,288.7,0.051,0.168,8.595
0.5,9.9,9.8,24.1,203.6,283.6,0.042,0.121,8.588
0.55,9.5,9.9,24.1,203.6,288.9,0.043,0.176,8.597
0.6,8.4,10.5,24.1,203.5,283.7,0.04,0.13,8.592
0.65,11.1,9.9,24.1,203.6,288.8,0.047,0.161,8.597
0.7,9.6,10.2,24.1,203.3,280.9,0.047,0.142,8.589
0.75,9.4,10.3,24.1,203.5,281.0,0.049,0.155,8.596
0.8,9.9,9.3,24.1,203.2,274.4,0.046,0.15,8.589
0.85,9.7,10.8,24.1,203.2,282.8,0.051,0.145,8.595
0.9,35.4,27.5,24.1,203.2,277.1,0.08,0.164,8.591
0.95,195.0,144.6,24.1,203.1,296.4,1.812,2.199,8.646
1.0,382.9,253.0,24.1,202.9,360.4,0.149,0.268,8.589
1.05,139.2,151.3,24.1,202.6,439.2,0.272,0.351,8.59
1.1,182.3,203.6,24.1,202.6,434.7,0.229,0.305,8.591
1.15,243.5,259.4,24.1,202.6,486.6,0.289,0.407,8.598
1.2,275.5,274.6,24.1,202.4,565.7,0.203,0.385,8.594
1.25,296.3,279.5,24.1,202.1,645.5,0.257,0.377,8.596
1.3,303.7,269.0,24.1,201.9,711.6,0.412,0.675,8.592
1.35,302.5,262.6,24.1,201.6,775.5,0.443,0.786,8.591
1.4,326.5,288.3,24.1,201.5,839.7,0.468,0.641,8.592
1.45,326.0,297.3,24.1,201.4,902.7,0.456,0.747,8.588
1.5,351.7,317.1,24.1,201.1,979.9,0.522,1.083,8.592
1.55,374.9,339.6,24.1,201.0,1039.0,0.699,1.038,8.604
1.6,358.6,337.6,24.1,201.0,1083.2,0.654,1.104,8.601
1.65,349.7,314.2,24.1,201.1,1021.2,0.708,0.905,8.602
1.7,337.4,310.2,24.1,201.4,925.2,0.805,1.232,8.594
1.75,344.3,318.0,24.1,201.7,830.8,0.635,0.75,8.609
1.8,342.4,310.9,24.1,201.8,759.7,0.551,0.636,8.59
1.85,342.6,316.8,24.1,201.9,713.2,0.64,0.625,8.627
1.9,340.5,315.3,24.1,201.9,692.4,0.599,0.702,8.605
1.95,335.6,308.4,24.1,201.8,694.0,0.581,0.51,8.588
2.0,333.4,309.3,24.1,201.7,717.9,0.626,0.617,8.609
2.05,344.1,307.4,24.1,201.5,755.7,0.558,0.55,8.585
2.1,339.5,307.8,24.1,201.5,790.8,0.533,0.579,8.599
2.15,341.1,310.6,24.1,201.4,814.1,0.596,0.681,8.607
2.2,347.9,302.8,24.1,201.3,820.2,0.722,0.966,8.597
2.25,330.3,317.1,24.1,201.4,808.8,0.587,0.636,8.599
2.3,343.6,306.7,24.1,201.6,790.6,0.595,0.61,8.594
2.35,340.2,304.0,24.1,201.7,773.8,0.532,0.628,8.597
2.4,335.9,311.8,24.1,201.7,762.3,0.572,0.498,8.602
2.45,341.9,311.0,24.1,201.7,756.8,0.629,0.646,8.598
2.5,340.0,307.3,24.1,201.7,759.8,0.522,0.659,8.588
2.55,334.8,308.9,24.1,201.6,765.8,0.541,0.523,8.598
2.6,340.4,302.3,24.1,201.6,771.9,0.583,0.645,8.608
2.65,340.7,306.1,24.1,201.5,786.1,0.552,0.621,8.6
2.7,316.1,288.5,24.1,201.6,791.0,0.521,0.432,8.606
2.75,293.5,257.2,24.1,201.9,699.1,0.728,0.982,8.611
2.8,283.7,262.9,24.1,202.3,564.3,0.43,0.597,8.605
2.85,280.1,262.7,24.1,202.6,439.8,0.374,0.822,8.603
2.9,214.0,178.6,24.1,203.0,356.6,0.371,0.35,8.572
2.95,149.0,124.9,24.1,203.0,345.2,0.311,0.276,8.603
3.0,118.2,93.4,24.1,203.1,359.0,0.224,0.278,8.592
3.05,65.7,56.8,24.1,203.1,360.2,0.259,0.424,8.602
3.1,55.7,68.2,24.1,203.1,335.3,0.157,0.231,8.591
3.15,66.1,76.8,24.1,203.2,323.3,0.111,0.184,8.597
3.2,36.7,45.5,24.1,203.1,315.7,0.077,0.189,8.594
3.25,71.0,26.7,24.1,203.0,320.3,0.217,0.266,8.603
3.3,143.9,79.6,24.1,203.0,331.3,0.132,0.241,8.582
3.35,169.4,130.6,24.1,202.9,362.7,0.084,0.135,8.597
3.4,166.7,138.2,24.1,203.1,392.7,0.086,0.177,8.589
3.45,137.7,127.8,24.1,203.0,414.0,0.103,0.152,8.596
3.5,110.2,104.5,24.1,203.1,413.3,0.096,0.168,8.593
3.55,96.3,74.5,24.1,203.1,406.3,0.096,0.15,8.591
3.6,80.0,68.6,24.1,203.1,392.8,0.078,0.172,8.594
3.65,84.0,59.1,24.1,203.0,384.1,0.087,0.153,8.597
3.7,93.4,50.2,24.1,203.1,374.4,0.09,0.173,8.59
3.75,96.2,56.9,24.1,202.9,372.0,0.076,0.155,8.595
3.8,107.0,64.4,24.1,202.9,369.7,0.083,0.172,8.585
3.85,115.6,66.8,24.1,202.9,371.1,0.064,0.158,8.595
3.9,108.9,78.0,24.1,203.1,373.7,0.08,0.165,8.59
3.95,109.4,83.3,24.1,203.1,380.3,0.083,0.151,8.597
4.0,106.6,84.0,24.1,203.3,384.3,0.078,0.17,8.589
4.05,98.9,85.2,24.1,203.2,388.6,0.089,0.154,8.596
4.1,99.1,81.3,24.1,203.3,390.6,0.088,0.169,8.59
4.15,101.0,73.7,24.1,203.2,391.0,0.104,0.159,8.597
4.2,100.7,72.6,24.1,203.2,388.0,0.094,0.167,8.592
4.25,106.2,70.0,24.1,203.1,380.7,0.087,0.169,8.592
4.3,106.4,68.7,24.1,203.1,375.3,0.103,0.153,8.597
4.35,92.3,71.7,24.1,203.0,370.5,0.08,0.172,8.596
4.4,95.1,69.5,24.1,203.2,367.1,0.098,0.156,8.594
4.45,91.3,66.7,24.1,203.1,367.7,0.086,0.174,8.589
4.5,84.2,66.9,24.1,203.4,370.6,0.109,0.146,8.593
4.55,90.2,64.4,24.1,203.3,374.0,0.101,0.162,8.597
4.6,91.5,64.1,24.1,203.4,377.9,0.084,0.153,8.587
4.65,91.6,67.8,24.1,203.3,381.8,0.075,0.168,8.592
4.7,96.7,66.8,24.1,203.3,379.3,0.078,0.16,8.598
4.75,95.6,67.9,24.1,203.1,379.6,0.097,0.162,8.593
4.8,100.9,68.6,24.1,203.2,375.0,0.127,0.171,8.594
4.85,314.4,284.7,24.1,203.1,342.5,1.238,1.778,8.769
4.9,114.9,201.7,24.1,203.2,315.1,0.181,0.254,8.587
4.95,19.5,30.4,24.1,203.3,301.4,0.162,0.157,8.601
5.0,36.0,10.7,24.1,203.4,295.7,0.116,0.208,8.583
5.05,15.4,11.1,24.1,203.4,292.5,0.056,0.162,8.594
5.1,10.4,10.4,24.1,203.6,290.2,0.062,0.174,8.591
5.15,9.7,11.4,24.1,203.5,292.6,0.052,0.158,8.588
5.2,10.0,11.2,24.1,203.6,293.1,0.051,0.164,8.594
5.25,9.3,10.7,24.1,203.5,293.3,0.055,0.16,8.594
5.3,10.1,10.3,24.1,203.6,292.9,0.052,0.148,8.597
5.35,9.8,9.8,24.1,203.4,292.0,0.052,0.169,8.593
5.4,10.1,10.5,24.1,203.6,289.1,0.049,0.132,8.592
5.45,9.9,10.7,24.1,203.4,288.9,0.053,0.169,8.591
5.5,9.4,10.2,24.1,203.5,289.2,0.057,0.138,8.594
5.55,10.8,10.3,24.1,203.5,290.3,0.061,0.172,8.591
5.6,9.7,10.1,24.1,203.6,291.3,0.064,0.137,8.595
5.65,9.1,10.4,24.1,203.5,290.9,0.062,0.167,8.593
5.7,10.0,9.5,24.1,203.8,291.7,0.065,0.138,8.595
5.75,10.2,10.7,24.1,203.7,291.0,0.064,0.167,8.59
5.8,10.0,9.6,24.1,203.8,292.0,0.073,0.144,8.594
5.85,9.2,10.9,24.1,203.8,293.2,0.066,0.163,8.592
5.9,11.1,10.4,24.1,203.9,290.1,0.052,0.139,8.592
5.95,9.3,9.5,24.1,203.7,288.9,0.058,0.155,8.591
6.0,10.4,10.7,24.1,203.9,287.1,0.054,0.147,8.592
6.05,9.5,10.9,24.1,203.7,283.0,0.054,0.156,8.596
6.1,9.6,10.6,24.1,203.9,284.5,0.057,0.156,8.59
6.15,9.3,10.0,24.1,203.8,282.2,0.054,0.152,8.597
6.2,9.9,10.3,24.1,204.0,283.8,0.072,0.157,8.589
6.25,11.1,9.6,24.1,203.9,283.9,0.071,0.146,8.598
6.3,10.6,10.5,24.1,204.1,287.1,0.088,0.164,8.591
6.35,9.7,10.4,24.1,203.9,288.3,0.065,0.143,8.597
6.4,10.3,9.8,24.1,204.0,290.1,0.063,0.169,8.59
6.45,9.5,10.6,24.1,203.9,292.1,0.06,0.136,8.596
6.5,10.3,11.0,24.1,204.0,292.1,0.066,0.176,8.593
6.55,9.0,10.8,24.1,203.9,290.8,0.076,0.137,8.6
6.6,10.2,10.9,24.1,204.0,288.6,0.084,0.171,8.59
6.65,10.3,9.7,24.1,203.7,286.7,0.078,0.136,8.597
6.7,9.2,10.5,24.1,203.9,284.7,0.073,0.164,8.591
6.75,10.7,10.5,24.1,203.7,280.2,0.066,0.149,8.601
6.8,9.7,10.7,24.1,203.8,281.4,0.06,0.156,8.586
6.85,10.1,10.5,24.1,203.7,279.5,0.073,0.153,8.599
6.9,11.0,10.8,24.1,203.9,282.1,0.075,0.156,8.592
6.95,10.6,10.8,24.1,203.7,283.3,0.071,0.156,8.595
7.0,9.7,10.3,24.1,203.9,285.7,0.099,0.147,8.589
7.05,10.2,9.4,24.1,203.8,287.3,0.084,0.161,8.593
7.1,9.8,10.3,24.1,203.8,291.3,0.07,0.149,8.597
7.15,9.1,9.8,24.1,203.7,291.4,0.07,0.169,8.592
7.2,9.7,10.0,24.1,203.8,294.0,0.059,0.142,8.595
7.25,10.1,9.7,24.1,203.7,291.2,0.062,0.172,8.594
7.3,10.6,9.4,24.1,203.8,292.5,0.076,0.136,8.592
7.35,10.1,10.3,24.1,203.7,288.5,0.08,0.175,8.593
7.4,10.0,10.8,24.1,203.8,289.2,0.068,0.14,8.593
7.45,9.8,10.4,24.1,203.6,284.6,0.06,0.167,8.586
7.5,10.2,10.4,24.1,203.8,284.2,0.062,0.137,8.598
7.55,10.5,10.0,24.1,203.7,282.0,0.072,0.179,8.588
7.6,9.3,11.1,24.1,203.8,283.9,0.065,0.138,8.596
7.65,10.3,10.1,24.1,203.7,281.6,0.092,0.177,8.589
7.7,9.8,10.6,24.1,203.9,286.5,0.092,0.143,8.593
7.75,9.4,10.4,24.1,203.8,286.1,0.073,0.171,8.586
7.8,10.7,9.6,24.1,203.9,288.8,0.068,0.15,8.595
7.85,9.6,10.7,24.1,203.9,288.3,0.062,0.16,8.589
7.9,9.7,10.9,24.1,204.0,292.2,0.076,0.151,8.598
7.95,10.3,10.4,24.1,203.8,291.6,0.076,0.156,8.59
8.0,10.6,10.3,24.1,203.9,292.4,0.076,0.148,8.588
8.05,10.0,10.8,24.1,203.8,290.6,0.09,0.169,8.596
8.1,9.7,9.9,24.1,203.9,293.7,0.077,0.142,8.594
8.15,10.0,9.4,24.1,203.7,290.9,0.075,0.182,8.594
8.2,9.4,9.8,24.1,203.9,291.5,0.079,0.141,8.593
8.25,10.2,10.7,24.1,203.7,288.3,0.074,0.176,8.597
8.3,9.5,10.0,24.1,203.8,288.9,0.065,0.135,8.591
8.35,9.7,11.6,24.1,203.7,285.1,0.084,0.18,8.597
8.4,10.0,10.8,24.1,203.9,285.3,0.094,0.144,8.591
8.45,10.3,10.5,24.1,203.6,283.3,0.085,0.166,8.595
8.5,9.6,10.2,24.1,203.8,284.8,0.061,0.156,8.593
8.55,10.0,10.1,24.1,203.7,282.1,0.07,0.158,8.592
8.6,10.5,11.3,24.1,203.9,285.3,0.067,0.174,8.59
8.65,9.9,10.6,24.1,203.8,283.5,0.077,0.146,8.595
8.7,10.0,10.8,24.1,203.9,286.7,0.08,0.178,8.586
8.75,11.1,10.2,24.1,203.7,284.9,0.081,0.13,8.596
8.8,9.8,10.2,24.1,203.8,288.4,0.076,0.179,8.591
8.85,10.2,10.2,24.1,203.8,287.2,0.065,0.127,8.597
8.9,10.1,10.5,24.1,203.9,292.3,0.066,0.174,8.593
8.95,9.5,11.2,24.1,203.8,290.6,0.079,0.152,8.592
9.0,9.4,9.4,24.1,203.9,295.6,0.075,0.167,8.59
9.05,9.5,10.4,24.1,203.9,293.0,0.076,0.161,8.59
9.1,10.5,9.4,24.1,204.0,296.2,0.078,0.153,8.6
9.15,10.7,10.1,24.1,204.0,293.9,0.093,0.17,8.592
9.2,9.9,9.9,24.1,204.0,296.4,0.064,0.133,8.592
9.25,9.3,10.5,24.1,203.9,293.3,0.07,0.176,8.586
9.3,9.9,10.8,24.1,204.0,294.4,0.058,0.144,8.595
9.35,10.0,9.8,24.1,203.8,291.5,0.071,0.164,8.586
9.4,9.3,11.2,24.1,203.9,290.6,0.077,0.168,8.602
9.45,11.0,10.2,24.1,203.8,288.5,0.086,0.133,8.589
9.5,9.7,10.6,24.1,203.9,289.5,0.088,0.179,8.595
9.55,10.5,10.5,24.1,203.8,286.1,0.06,0.142,8.593
9.6,9.9,9.9,24.1,203.9,287.1,0.063,0.173,8.595
9.65,10.0,10.0,24.1,203.8,283.3,0.068,0.143,8.591
9.7,10.0,10.2,24.1,204.0,286.0,0.083,0.18,8.594
9.75,9.9,9.8,24.1,203.9,283.1,0.08,0.164,8.596
9.8,11.1,10.2,24.1,204.1,286.7,0.093,0.177,8.588
9.85,9.5,9.7,24.1,204.0,283.5,0.092,0.173,8.585
9.9,9.4,10.4,24.1,204.1,286.7,0.079,0.164,8.596
9.95,10.3,10.0,24.1,204.0,285.7,0.078,0.197,8.59
10.0,10.8,9.6,24.1,204.2,287.6,0.072,0.129,8.598
10.05,9.9,10.2,24.1,204.1,287.6,0.084,0.207,8.593
10.1,10.3,10.8,24.1,204.2,290.6,0.08,0.122,8.592
10.15,10.5,10.3,24.1,204.2,288.4,0.089,0.191,8.591
10.2,9.5,10.3,24.1,204.2,291.8,0.091,0.135,8.597
10.25,9.9,10.2,24.1,204.1,291.5,0.076,0.166,8.593
10.3,9.7,10.6,24.1,204.3,294.4,0.07,0.163,8.59
10.35,9.4,11.3,24.1,204.2,290.6,0.066,0.147,8.597
10.4,10.4,10.8,24.1,204.3,292.9,0.065,0.163,8.591
10.45,10.7,10.2,24.1,204.1,291.8,0.074,0.155,8.594
10.5,9.7,10.7,24.1,204.2,294.4,0.086,0.157,8.589
10.55,10.4,10.7,24.1,204.1,290.3,0.091,0.167,8.596
10.6,10.3,10.7,24.1,204.2,292.8,0.076,0.143,8.596
10.65,10.0,10.5,24.1,204.1,289.3,0.068,0.185,8.589
10.7,10.7,10.5,24.1,204.1,291.7,0.063,0.136,8.599
10.75,10.1,9.7,24.1,204.0,286.5,0.069,0.204,8.59
10.8,10.5,10.4,24.1,204.1,288.3,0.084,0.121,8.597
10.85,10.6,10.7,24.1,204.0,285.5,0.094,0.224,8.582
10.9,9.3,10.9,24.1,204.2,288.2,0.078,0.096,8.596
10.95,10.0,9.9,24.1,204.0,283.1,0.087,0.246,8.589
11.0,9.9,10.3,24.1,204.1,287.6,0.071,0.118,8.598
# データ部終了
