# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 20:38:30
動作種別,閉動作
温度[℃],37.5
湿度[%RH],37.0
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.4,10.8,24.1,205.3,288.1,0.044,0.152,8.596
0.1,9.0,10.1,24.1,205.4,282.8,0.045,0.143,8.597
0.15,8.6,10.6,24.1,205.4,288.7,0.045,0.155,8.597
0.2,9.5,10.1,24.1,205.5,284.0,0.048,0.142,8.594
0.25,10.2,11.0,24.1,205.5,289.7,0.047,0.154,8.597
0.3,9.4,11.3,24.1,205.5,285.4,0.047,0.142,8.595
0.35,9.2,9.6,24.1,205.4,289.0,0.046,0.144,8.597
0.4,9.4,10.5,24.1,205.4,283.6,0.05,0.158,8.597
0.45,9.7,10.8,24.1,205.4,289.5,0.046,0.129,8.601
0.5,10.6,9.8,24.1,205.4,285.9,0.047,0.167,8.593
0.55,10.1,11.4,24.1,205.3,290.4,0.042,0.138,8.597
0.6,9.2,10.1,24.1,205.3,283.4,0.048,0.161,8.595
0.65,10.3,11.6,24.1,205.3,289.1,0.045,0.144,8.603
0.7,9.0,10.5,24.1,205.2,282.7,0.048,0.156,8.592
0.75,9.2,11.0,24.1,205.2,287.2,0.042,0.141,8.598
0.8,9.4,10.3,24.1,205.2,281.2,0.047,0.152,8.593
0.85,9.6,10.2,24.1,205.3,285.4,0.043,0.148,8.598
0.9,30.2,24.3,24.1,205.2,280.8,0.061,0.16,8.596
0.95,196.8,158.4,24.1,205.2,304.8,1.893,2.41,8.666
1.0,327.2,327.0,24.1,204.9,401.6,0.348,0.509,8.6
1.05,148.8,129.4,24.1,204.8,444.1,0.319,0.383,8.585
1.1,229.1,182.5,24.1,204.9,442.8,0.245,0.341,8.595
1.15,275.0,235.7,24.1,204.8,504.1,0.21,0.35,8.594
1.2,296.1,257.5,24.1,204.6,589.0,0.17,0.365,8.602
1.25,300.0,265.5,24.1,204.5,673.4,0.245,0.345,8.6
1.3,299.4,271.6,24.1,204.4,734.9,0.375,0.661,8.596
1.35,296.3,268.0,24.1,204.3,797.7,0.433,0.855,8.604
1.4,317.3,290.0,24.1,204.1,848.5,0.435,0.598,8.581
1.45,319.1,293.1,24.1,204.0,907.6,0.468,0.715,8.604
1.5,345.4,312.2,24.1,203.8,977.1,0.582,0.959,8.601
1.55,377.2,334.8,24.1,203.7,1040.9,0.781,1.228,8.595
1.6,355.6,339.2,24.1,203.5,1080.5,0.725,1.109,8.606
1.65,349.9,313.3,24.1,203.8,1018.8,0.623,0.946,8.597
