# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 22:07:19
動作種別,閉動作
温度[℃],35.1
湿度[%RH],43.4
気圧[hPa],1014
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.3,9.9,24.1,204.1,277.9,0.09,0.151,8.598
0.1,10.9,10.1,24.1,204.1,272.1,0.073,0.157,8.584
0.15,10.6,11.0,24.1,204.1,277.4,0.061,0.167,8.595
0.2,9.3,9.0,24.1,204.1,272.4,0.065,0.139,8.591
0.25,9.2,10.3,24.1,204.1,277.7,0.097,0.173,8.592
0.3,9.2,10.4,24.1,204.0,273.3,0.062,0.132,8.59
0.35,9.3,9.6,24.1,204.0,278.3,0.08,0.174,8.591
0.4,9.0,10.3,24.1,204.0,272.2,0.089,0.143,8.591
0.45,9.7,10.1,24.1,204.0,278.9,0.072,0.168,8.583
0.5,10.0,9.5,24.1,204.0,273.5,0.09,0.174,8.598
0.55,9.5,9.5,24.1,204.1,279.9,0.086,0.144,8.593
0.6,9.9,10.2,24.1,204.1,274.2,0.077,0.178,8.589
0.65,10.1,10.5,24.1,204.1,280.1,0.095,0.132,8.591
0.7,10.4,10.4,24.1,204.1,275.7,0.123,0.178,8.596
0.75,10.2,10.4,24.1,204.1,281.8,0.059,0.152,8.597
0.8,10.4,9.6,24.1,204.1,276.3,0.057,0.16,8.586
0.85,10.6,9.9,24.1,204.1,282.3,0.05,0.143,8.588
0.9,10.5,10.1,24.1,204.1,277.0,0.063,0.157,8.597
0.95,168.0,137.4,24.1,204.1,296.7,1.055,1.196,8.618
1.0,371.5,315.1,24.1,203.9,378.1,0.307,0.306,8.593
1.05,178.2,126.4,24.1,203.7,450.6,0.349,0.54,8.591
1.1,168.3,175.2,24.1,203.7,425.8,0.225,0.26,8.593
1.15,233.2,229.3,24.1,203.7,460.4,0.266,0.33,8.593
1.2,276.8,257.6,24.1,203.5,531.7,0.178,0.367,8.583
1.25,297.9,269.8,24.1,203.2,616.2,0.265,0.329,8.597
1.3,299.2,270.3,24.1,203.0,686.6,0.403,0.611,8.596
1.35,304.5,271.2,24.1,202.9,756.4,0.446,0.834,8.596
1.4,323.8,287.8,24.1,202.7,810.8,0.446,0.586,8.585
1.45,319.2,292.0,24.1,202.6,871.2,0.48,0.675,8.597
1.5,351.9,320.1,24.1,202.5,937.9,0.631,1.123,8.595
1.55,370.4,336.9,24.1,202.3,994.5,0.574,0.983,8.597
1.6,365.7,334.5,24.1,202.1,1042.4,0.615,1.149,8.614
1.65,348.3,320.3,24.1,202.3,990.7,0.668,0.852,8.583
1.7,345.3,309.1,24.1,202.5,900.9,0.724,1.082,8.592
1.75,342.2,317.8,24.1,202.7,812.6,0.685,0.727,8.595
1.8,351.3,307.4,24.1,202.8,740.3,0.612,0.594,8.599
1.85,341.8,318.0,24.1,202.9,698.8,0.579,0.619,8.597
1.9,345.8,313.0,24.1,202.9,678.8,0.589,0.628,8.592
1.95,343.8,308.0,24.1,202.9,681.1,0.634,0.58,8.599
2.0,337.1,310.2,24.1,202.9,707.0,0.509,0.552,8.587
2.05,345.8,311.1,24.1,202.9,741.0,0.616,0.688,8.597
2.1,344.7,307.4,24.1,202.8,775.2,0.605,0.635,8.594
2.15,339.0,312.9,24.1,202.8,797.7,0.611,0.599,8.593
2.2,344.2,305.8,24.1,202.8,802.6,0.715,0.958,8.592
2.25,339.7,315.8,24.1,202.8,794.7,0.628,0.702,8.594
2.3,344.2,310.2,24.1,202.8,776.6,0.643,0.646,8.588
2.35,340.2,304.4,24.1,202.9,752.2,0.542,0.557,8.607
2.4,341.7,313.3,24.1,202.9,737.3,0.637,0.515,8.617
2.45,337.8,310.6,24.1,202.9,736.0,0.632,0.632,8.575
2.5,341.5,303.6,24.1,202.9,735.2,0.577,0.586,8.605
2.55,337.2,309.9,24.1,202.9,745.4,0.484,0.526,8.602
2.6,344.8,307.2,24.1,202.9,752.2,0.55,0.551,8.58
