# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 20:09:26
動作種別,開動作
温度[℃],35.9
湿度[%RH],42.7
気圧[hPa],1014
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.9,10.4,24.1,205.6,286.6,0.054,0.147,8.598
0.1,9.8,9.4,24.1,205.7,280.9,0.051,0.149,8.591
0.15,9.7,10.0,24.1,205.7,284.3,0.05,0.146,8.595
0.2,10.3,9.9,24.1,205.7,279.2,0.045,0.156,8.589
0.25,10.0,11.1,24.1,205.7,283.6,0.039,0.153,8.596
0.3,9.2,9.9,24.1,205.7,280.7,0.043,0.151,8.592
0.35,9.4,9.5,24.1,205.7,285.0,0.043,0.138,8.596
0.4,9.7,10.0,24.1,205.7,282.3,0.052,0.153,8.59
0.45,9.9,10.3,24.1,205.6,289.2,0.046,0.141,8.598
0.5,9.6,9.7,24.1,205.7,285.9,0.051,0.156,8.593
0.55,9.5,10.2,24.1,205.6,290.9,0.042,0.155,8.594
0.6,9.6,10.0,24.1,205.7,287.4,0.046,0.155,8.593
0.65,10.6,10.7,24.1,205.7,290.6,0.044,0.147,8.593
0.7,9.8,10.1,24.1,205.7,285.0,0.049,0.145,8.596
0.75,9.5,11.3,24.1,205.7,288.5,0.048,0.143,8.597
0.8,28.7,33.4,24.1,205.7,281.5,0.877,0.734,8.673
0.85,192.1,177.0,24.1,205.7,303.2,0.457,0.562,8.597
0.9,257.1,334.6,24.1,205.5,388.6,0.307,0.205,8.588
0.95,126.7,155.5,24.1,205.4,414.1,0.377,0.485,8.608
1.0,201.0,214.9,24.1,205.5,416.1,0.126,0.173,8.592
1.05,243.1,277.8,24.1,205.3,474.9,0.136,0.224,8.591
1.1,255.6,297.5,24.1,205.0,564.3,0.177,0.289,8.596
1.15,270.8,312.7,24.1,204.9,653.2,0.228,0.283,8.596
1.2,258.7,311.0,24.1,204.7,724.9,0.249,0.356,8.585
1.25,269.3,313.4,24.1,204.7,793.7,0.313,0.428,8.59
1.3,291.6,337.3,24.1,204.5,852.2,0.369,0.431,8.589
1.35,304.0,343.9,24.1,204.4,905.2,0.357,0.457,8.61
1.4,333.1,364.8,24.1,204.2,975.8,0.451,0.686,8.609
1.45,362.5,394.3,24.1,204.0,1045.0,0.5,0.746,8.604
1.5,349.4,390.1,24.1,203.9,1078.5,0.519,0.564,8.598
1.55,352.0,363.7,24.1,204.0,1014.8,0.659,0.994,8.62
1.6,340.9,355.0,24.1,204.3,912.9,0.733,0.842,8.633
1.65,350.5,352.9,24.1,204.5,825.7,0.635,0.801,8.632
1.7,355.0,350.5,24.1,204.5,754.3,0.728,0.855,8.614
