# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 20:49:03
動作種別,閉動作
温度[℃],37.4
湿度[%RH],36.7
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.0,10.0,24.1,205.5,288.8,0.044,0.097,8.607
0.1,9.2,10.3,24.1,205.5,281.6,0.078,0.27,8.59
0.15,8.9,9.8,24.1,205.5,287.1,0.053,0.162,8.601
0.2,9.3,10.7,24.1,205.5,281.6,0.069,0.254,8.579
0.25,9.0,10.2,24.1,205.5,287.2,0.053,0.201,8.61
0.3,10.3,9.8,24.1,205.5,280.7,0.114,0.213,8.592
0.35,9.1,10.5,24.1,205.5,285.9,0.147,0.234,8.586
0.4,9.1,10.4,24.1,205.4,279.4,0.125,0.155,8.597
0.45,9.9,9.9,24.1,205.4,284.3,0.124,0.252,8.599
0.5,10.0,10.1,24.1,205.4,278.9,0.091,0.094,8.597
0.55,9.5,9.9,24.1,205.4,283.8,0.087,0.223,8.583
0.6,8.1,10.8,24.1,205.4,278.0,0.125,0.12,8.606
0.65,9.5,10.6,24.1,205.4,282.3,0.101,0.202,8.592
0.7,9.5,9.5,24.1,205.3,275.5,0.141,0.122,8.582
0.75,8.9,10.8,24.1,205.3,280.7,0.171,0.189,8.616
0.8,125.5,95.5,24.1,205.2,280.7,2.544,3.647,8.769
0.85,272.3,282.6,24.1,205.1,341.5,0.245,0.386,8.608
0.9,267.9,252.3,24.1,204.8,458.1,0.34,0.531,8.596
0.95,178.8,131.3,24.1,204.9,433.6,0.192,0.251,8.592
1.0,237.9,196.0,24.1,204.8,445.6,0.216,0.228,8.59
1.05,273.2,241.2,24.1,204.6,513.7,0.223,0.399,8.598
1.1,295.3,267.3,24.1,204.4,591.9,0.219,0.278,8.598
1.15,292.1,264.1,24.1,204.3,665.4,0.294,0.415,8.584
1.2,308.1,279.2,24.1,204.1,729.1,0.393,0.733,8.597
1.25,306.6,279.8,24.1,203.9,780.3,0.473,0.646,8.612
1.3,316.2,286.9,24.1,203.8,838.4,0.488,0.713,8.578
1.35,350.1,313.6,24.1,203.6,898.0,0.602,0.916,8.616
1.4,349.7,321.7,24.1,203.5,954.5,0.676,0.996,8.602
1.45,374.4,342.8,24.1,203.3,1021.0,0.627,1.177,8.609
1.5,351.6,316.4,24.1,203.3,989.3,0.69,0.998,8.595
1.55,340.9,311.6,24.1,203.5,905.8,0.799,0.914,8.581
1.6,342.9,307.5,24.1,203.7,808.5,0.719,0.909,8.6
1.65,340.9,316.6,24.1,203.9,737.2,1.101,0.859,8.63
1.7,347.5,309.6,24.1,204.0,683.9,0.564,0.495,8.592
1.75,338.9,317.3,24.1,204.1,661.6,0.642,0.636,8.607
1.8,336.2,310.1,24.1,204.1,655.1,0.553,0.512,8.586
1.85,343.0,304.0,24.1,204.1,677.0,0.602,0.641,8.604
1.9,337.6,306.8,24.1,204.0,706.7,0.648,0.634,8.601
1.95,337.5,310.1,24.1,204.0,745.3,0.591,0.654,8.603
2.0,341.5,304.5,24.1,203.9,766.9,0.623,0.684,8.628
2.05,337.5,307.4,24.1,203.9,778.5,0.583,0.719,8.575
2.1,338.5,307.5,24.1,203.9,774.2,0.652,0.751,8.601
2.15,344.0,307.9,24.1,203.9,761.6,0.575,0.515,8.598
2.2,334.1,310.0,24.1,204.0,739.8,0.512,0.633,8.603
2.25,340.5,305.3,24.1,204.0,725.8,0.528,0.525,8.6
2.3,339.8,305.3,24.1,204.0,720.7,0.552,0.563,8.604
2.35,334.5,307.5,24.1,204.0,721.2,0.629,0.607,8.609
2.4,339.8,304.7,24.1,204.0,726.1,0.517,0.592,8.583
2.45,338.4,306.5,24.1,204.0,738.3,0.542,0.521,8.594
2.5,338.2,308.3,24.1,204.0,745.9,0.558,0.507,8.613
2.55,343.6,304.9,24.1,204.0,755.7,0.644,0.532,8.601
2.6,286.2,262.6,24.1,204.0,695.0,0.633,0.822,8.602
2.65,286.4,265.1,24.1,204.4,570.6,0.563,0.673,8.615
2.7,288.1,267.4,24.1,204.6,432.1,0.515,0.903,8.617
2.75,246.8,217.7,24.1,204.8,356.5,0.379,0.453,8.587
2.8,180.3,157.7,24.1,204.9,315.3,0.264,0.363,8.588
2.85,132.7,92.5,24.1,204.9,330.3,0.21,0.281,8.604
2.9,92.4,75.9,24.1,204.9,338.4,0.437,0.634,8.619
2.95,54.6,60.4,24.1,204.9,325.6,0.205,0.3,8.583
3.0,63.5,76.1,24.1,205.0,307.4,0.181,0.207,8.597
3.05,49.5,70.2,24.1,205.0,304.7,0.196,0.208,8.589
3.1,41.7,22.9,24.1,205.0,304.3,0.123,0.175,8.601
3.15,112.4,48.3,24.1,205.0,320.8,0.212,0.236,8.595
3.2,158.5,106.9,24.1,204.9,340.0,0.08,0.156,8.592
3.25,169.9,137.3,24.1,204.8,371.2,0.088,0.16,8.598
3.3,153.1,134.2,24.1,204.7,388.0,0.107,0.185,8.596
3.35,121.6,117.8,24.1,204.7,392.4,0.151,0.165,8.596
3.4,105.5,87.6,24.1,204.8,381.4,0.163,0.21,8.592
3.45,88.5,71.9,24.1,204.8,375.1,0.177,0.156,8.598
3.5,81.9,66.0,24.1,204.8,364.1,0.245,0.188,8.577
3.55,91.6,55.4,24.1,204.8,362.9,0.303,0.162,8.606
3.6,96.5,55.6,24.1,204.8,355.6,0.299,0.193,8.597
3.65,97.7,62.5,24.1,204.9,359.0,0.259,0.185,8.592
3.7,112.0,63.1,24.1,204.8,358.6,0.146,0.184,8.597
3.75,109.7,70.7,24.1,204.9,362.6,0.182,0.166,8.593
3.8,104.0,80.0,24.1,204.8,361.5,0.153,0.192,8.599
3.85,108.7,78.8,24.1,204.8,366.6,0.111,0.196,8.59
3.9,99.5,83.3,24.1,204.8,365.5,0.114,0.161,8.598
3.95,96.2,86.0,24.1,204.8,368.0,0.216,0.198,8.598
4.0,100.8,78.6,24.1,204.8,364.2,0.225,0.154,8.584
4.05,102.3,77.3,24.1,204.8,368.2,0.132,0.209,8.595
4.1,97.9,71.0,24.1,204.8,363.1,0.13,0.154,8.593
4.15,106.1,65.7,24.1,204.8,363.4,0.19,0.226,8.609
4.2,96.3,64.5,24.1,204.8,361.4,0.17,0.144,8.585
4.25,89.8,64.7,24.1,204.9,362.0,0.151,0.217,8.597
4.3,92.3,64.1,24.1,204.8,357.7,0.085,0.153,8.6
4.35,81.6,68.2,24.1,204.9,360.5,0.11,0.203,8.591
4.4,86.8,71.4,24.1,204.8,357.1,0.121,0.147,8.595
4.45,92.7,66.5,24.1,204.9,361.3,0.114,0.186,8.598
4.5,89.7,70.2,24.1,204.8,357.4,0.177,0.162,8.598
4.55,97.5,67.5,24.1,204.9,363.1,0.178,0.177,8.603
4.6,102.0,62.2,24.1,204.8,358.6,0.15,0.179,8.568
4.65,90.6,67.5,24.1,204.8,362.0,0.184,0.166,8.615
4.7,232.1,243.8,24.1,204.9,347.9,1.339,2.068,8.8
4.75,250.2,237.5,24.1,205.0,322.0,0.217,0.247,8.586
4.8,55.0,64.6,24.1,205.0,303.6,0.17,0.235,8.604
4.85,31.7,14.8,24.1,205.1,298.3,0.143,0.21,8.6
4.9,15.2,10.1,24.1,205.1,288.2,0.092,0.186,8.588
4.95,10.4,11.3,24.1,205.1,288.4,0.078,0.161,8.588
5.0,10.9,10.1,24.1,205.1,283.3,0.088,0.168,8.599
5.05,9.6,11.0,24.1,205.2,286.4,0.087,0.18,8.591
5.1,10.0,10.4,24.1,205.1,280.2,0.122,0.171,8.596
5.15,9.1,9.8,24.1,205.2,283.3,0.092,0.163,8.6
5.2,9.6,9.6,24.1,205.1,279.7,0.089,0.155,8.592
5.25,9.0,10.5,24.1,205.2,282.7,0.097,0.159,8.59
5.3,8.6,10.8,24.1,205.2,277.6,0.094,0.155,8.592
5.35,9.7,10.2,24.1,205.2,281.6,0.084,0.176,8.602
5.4,10.0,10.3,24.1,205.2,277.0,0.064,0.141,8.594
5.45,9.5,11.8,24.1,205.2,281.6,0.138,0.195,8.589
5.5,9.6,9.6,24.1,205.2,276.0,0.159,0.179,8.591
5.55,9.5,10.5,24.1,205.2,281.6,0.215,0.178,8.603
5.6,10.2,9.5,24.1,205.2,275.0,0.188,0.173,8.581
5.65,10.2,10.6,24.1,205.2,281.8,0.132,0.178,8.608
5.7,9.3,10.0,24.1,205.2,276.5,0.067,0.164,8.586
5.75,9.7,10.1,24.1,205.2,280.2,0.091,0.158,8.598
5.8,9.6,10.5,24.1,205.3,276.5,0.189,0.183,8.597
5.85,9.2,9.2,24.1,205.3,280.4,0.149,0.161,8.597
5.9,10.1,10.3,24.1,205.3,276.5,0.069,0.185,8.594
5.95,10.2,10.1,24.1,205.3,281.2,0.098,0.142,8.588
6.0,8.4,9.6,24.1,205.3,277.8,0.317,0.225,8.608
6.05,10.2,10.6,24.1,205.3,281.0,0.164,0.141,8.591
6.1,9.4,10.6,24.1,205.3,277.2,0.368,0.233,8.584
6.15,9.6,10.4,24.1,205.3,281.8,0.361,0.193,8.591
6.2,9.1,11.2,24.1,205.3,277.3,0.275,0.214,8.606
6.25,9.0,9.8,24.1,205.3,282.5,0.3,0.163,8.585
6.3,9.8,10.5,24.1,205.2,276.9,0.245,0.227,8.608
6.35,9.6,9.4,24.1,205.3,282.9,0.134,0.146,8.589
6.4,9.5,9.8,24.1,205.2,277.8,0.476,0.25,8.598
6.45,9.1,11.0,24.1,205.2,284.0,0.356,0.248,8.601
6.5,9.6,10.6,24.1,205.2,278.2,0.367,0.216,8.575
6.55,10.2,10.5,24.1,205.3,284.7,0.385,0.192,8.59
6.6,9.7,10.7,24.1,205.2,279.4,0.26,0.17,8.599
6.65,10.1,9.8,24.1,205.3,285.0,0.114,0.219,8.598
6.7,9.4,10.3,24.1,205.2,282.0,0.066,0.134,8.601
6.75,10.6,9.6,24.1,205.2,286.8,0.153,0.231,8.583
6.8,10.1,10.5,24.1,205.2,282.5,0.065,0.134,8.603
6.85,9.0,10.0,24.1,205.2,287.7,0.105,0.22,8.587
6.9,9.4,10.5,24.1,205.2,283.2,0.115,0.118,8.593
6.95,10.3,10.5,24.1,205.2,288.3,0.146,0.225,8.596
7.0,10.1,10.6,24.1,205.2,285.9,0.247,0.127,8.592
7.05,8.8,11.4,24.1,205.2,289.6,0.288,0.228,8.592
7.1,9.5,9.7,24.1,205.2,284.8,0.18,0.159,8.611
7.15,10.7,11.3,24.1,205.2,291.4,0.178,0.2,8.586
7.2,9.3,10.1,24.1,205.2,285.6,0.19,0.152,8.587
7.25,9.3,10.0,24.1,205.2,292.0,0.152,0.192,8.598
7.3,9.4,10.4,24.1,205.2,289.1,0.13,0.178,8.596
7.35,9.8,9.3,24.1,205.3,295.0,0.198,0.165,8.593
7.4,9.0,8.8,24.1,205.3,288.4,0.152,0.197,8.589
7.45,9.9,10.5,24.1,205.3,294.5,0.1,0.136,8.616
7.5,9.1,11.3,24.1,205.3,290.2,0.169,0.176,8.585
7.55,8.5,10.6,24.1,205.4,295.3,0.104,0.129,8.596
7.6,9.5,10.6,24.1,205.4,291.4,0.139,0.174,8.579
7.65,11.3,10.0,24.1,205.4,295.8,0.123,0.161,8.607
7.7,10.1,10.4,24.1,205.4,291.4,0.101,0.157,8.597
7.75,9.0,11.5,24.1,205.4,296.6,0.088,0.18,8.582
7.8,8.4,10.0,24.1,205.3,292.0,0.084,0.141,8.596
7.85,10.0,10.2,24.1,205.4,296.6,0.088,0.178,8.601
7.9,8.8,9.1,24.1,205.3,290.9,0.082,0.126,8.585
7.95,9.9,10.3,24.1,205.4,296.7,0.076,0.201,8.598
8.0,10.2,10.3,24.1,205.4,292.1,0.061,0.117,8.596
8.05,9.7,11.0,24.1,205.4,296.7,0.063,0.182,8.598
8.1,10.4,10.9,24.1,205.4,291.8,0.063,0.149,8.591
8.15,10.3,10.0,24.1,205.4,295.6,0.128,0.177,8.603
8.2,9.8,10.0,24.1,205.4,292.5,0.195,0.187,8.59
8.25,10.3,10.7,24.1,205.4,296.7,0.291,0.176,8.595
8.3,9.4,11.0,24.1,205.4,293.2,0.129,0.192,8.585
8.35,10.2,10.0,24.1,205.3,297.9,0.234,0.151,8.606
8.4,9.2,9.9,24.1,205.4,290.9,0.215,0.215,8.59
8.45,10.2,10.9,24.1,205.3,296.0,0.218,0.137,8.585
8.5,9.1,10.5,24.1,205.4,290.0,0.173,0.189,8.595
8.55,9.5,11.2,24.1,205.4,295.7,0.187,0.155,8.588
8.6,9.6,9.9,24.1,205.4,289.0,0.177,0.218,8.607
8.65,9.0,10.5,24.1,205.4,293.7,0.17,0.133,8.588
8.7,9.6,10.1,24.1,205.4,287.4,0.101,0.208,8.595
8.75,8.3,10.2,24.1,205.4,293.4,0.12,0.143,8.596
8.8,11.0,9.9,24.1,205.3,286.2,0.26,0.235,8.594
8.85,9.0,10.5,24.1,205.3,290.8,0.247,0.174,8.604
8.9,8.3,10.7,24.1,205.3,284.7,0.156,0.212,8.593
8.95,9.7,10.1,24.1,205.3,288.7,0.105,0.145,8.6
9.0,10.4,11.0,24.1,205.3,283.1,0.12,0.201,8.592
9.05,10.3,9.8,24.1,205.4,287.0,0.127,0.147,8.594
9.1,9.7,10.8,24.1,205.3,281.4,0.268,0.199,8.586
9.15,9.5,9.8,24.1,205.4,285.9,0.261,0.196,8.6
9.2,10.5,10.5,24.1,205.3,279.1,0.089,0.157,8.6
9.25,9.6,10.3,24.1,205.3,284.5,0.101,0.202,8.597
9.3,9.5,10.2,24.1,205.2,278.7,0.115,0.141,8.597
9.35,9.4,10.2,24.1,205.3,283.3,0.274,0.209,8.594
9.4,9.7,10.2,24.1,205.2,276.4,0.349,0.17,8.567
9.45,8.4,10.5,24.1,205.3,281.1,0.122,0.23,8.606
9.5,9.9,10.3,24.1,205.2,275.2,0.142,0.175,8.601
9.55,9.6,10.3,24.1,205.2,280.2,0.145,0.223,8.597
9.6,8.9,11.0,24.1,205.2,272.6,0.171,0.151,8.588
9.65,9.5,10.9,24.1,205.2,279.4,0.151,0.223,8.59
9.7,10.2,10.8,24.1,205.1,272.8,0.096,0.177,8.606
9.75,9.7,10.6,24.1,205.2,277.4,0.151,0.238,8.593
9.8,10.1,10.5,24.1,205.1,272.3,0.146,0.165,8.586
9.85,9.6,10.6,24.1,205.2,277.9,0.112,0.232,8.607
9.9,9.4,10.4,24.1,205.2,271.2,0.147,0.172,8.583
9.95,8.3,10.6,24.1,205.3,279.0,0.121,0.201,8.603
10.0,10.1,10.6,24.1,205.3,272.1,0.076,0.161,8.587
10.05,9.8,10.9,24.1,205.2,279.5,0.075,0.186,8.602
10.1,10.1,9.4,24.1,205.2,272.8,0.112,0.172,8.596
10.15,9.5,10.3,24.1,205.3,279.5,0.092,0.168,8.59
10.2,9.9,10.5,24.1,205.2,274.5,0.078,0.188,8.601
10.25,9.1,10.1,24.1,205.3,281.7,0.064,0.148,8.598
10.3,10.7,11.4,24.1,205.2,276.7,0.111,0.193,8.584
10.35,10.5,9.9,24.1,205.3,283.4,0.109,0.123,8.599
10.4,9.2,10.0,24.1,205.2,277.7,0.078,0.198,8.597
10.45,10.1,10.2,24.1,205.3,286.0,0.056,0.121,8.595
10.5,9.7,9.8,24.1,205.2,280.7,0.083,0.205,8.593
10.55,10.2,9.7,24.1,205.3,286.2,0.046,0.115,8.604
10.6,9.5,9.8,24.1,205.2,282.5,0.092,0.193,8.59
10.65,10.8,10.6,24.1,205.3,288.0,0.081,0.138,8.6
10.7,9.5,10.3,24.1,205.3,284.9,0.083,0.169,8.597
10.75,10.3,10.8,24.1,205.4,291.8,0.073,0.154,8.588
10.8,9.7,10.3,24.1,205.3,285.9,0.076,0.166,8.602
10.85,9.8,10.0,24.1,205.4,291.2,0.105,0.177,8.596
10.9,9.4,9.3,24.1,205.3,287.0,0.059,0.139,8.594
10.95,9.5,11.2,24.1,205.4,292.0,0.067,0.192,8.597
11.0,9.6,11.1,24.1,205.4,287.8,0.052,0.119,8.594
# データ部終了
