# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 23:28:44
動作種別,開動作
温度[℃],36.1
湿度[%RH],42.1
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.7,9.7,24.1,207.0,287.9,0.042,0.141,8.598
0.1,9.6,9.7,24.1,206.9,282.6,0.06,0.156,8.595
0.15,9.4,10.3,24.1,206.9,286.9,0.054,0.12,8.599
0.2,9.2,10.5,24.1,207.0,281.9,0.044,0.173,8.591
0.25,10.0,10.6,24.1,206.9,285.8,0.031,0.13,8.594
0.3,8.6,9.9,24.1,206.9,279.8,0.044,0.187,8.585
0.35,9.9,9.6,24.1,206.9,284.1,0.045,0.131,8.596
0.4,9.2,9.7,24.1,206.9,278.1,0.055,0.165,8.597
0.45,9.9,10.0,24.1,206.8,282.2,0.049,0.127,8.597
0.5,10.4,10.6,24.1,206.8,278.2,0.044,0.168,8.587
0.55,10.4,11.2,24.1,206.8,282.1,0.033,0.135,8.596
0.6,9.6,9.9,24.1,206.8,278.5,0.046,0.174,8.588
0.65,10.1,10.3,24.1,206.8,283.4,0.049,0.141,8.6
0.7,9.1,10.4,24.1,206.7,279.0,0.059,0.156,8.593
0.75,9.7,8.9,24.1,206.7,285.4,0.049,0.15,8.6
0.8,111.7,102.6,24.1,206.7,286.9,0.119,0.235,8.59
0.85,205.0,293.1,24.1,206.6,333.7,0.096,0.17,8.591
0.9,154.2,278.4,24.1,206.4,420.0,0.366,0.356,8.601
0.95,174.2,168.3,24.1,206.4,423.0,0.183,0.174,8.596
1.0,243.2,233.9,24.1,206.4,453.0,0.162,0.206,8.587
1.05,276.5,284.8,24.1,206.2,537.5,0.156,0.249,8.594
1.1,265.7,303.8,24.1,206.0,617.8,0.18,0.308,8.592
1.15,265.9,301.4,24.1,205.8,691.9,0.223,0.303,8.589
1.2,276.2,318.2,24.1,205.7,746.0,0.293,0.426,8.599
1.25,275.3,323.1,24.1,205.5,795.8,0.297,0.434,8.611
1.3,288.6,331.4,24.1,205.4,854.3,0.462,0.445,8.594
1.35,318.4,362.5,24.1,205.3,914.1,0.455,0.631,8.613
1.4,330.1,375.9,24.1,205.2,975.9,0.403,0.786,8.608
1.45,371.6,400.6,24.1,204.9,1050.7,0.498,0.667,8.611
1.5,349.9,369.5,24.1,204.9,1034.9,0.557,0.699,8.625
1.55,341.9,362.0,24.1,205.2,949.6,0.674,1.025,8.633
1.6,352.9,349.1,24.1,205.4,857.5,0.716,0.827,8.626
1.65,350.2,351.0,24.1,205.6,777.9,0.723,0.809,8.607
1.7,360.5,352.2,24.1,205.7,723.9,0.723,0.878,8.62
1.75,348.0,350.9,24.1,205.8,689.1,0.746,0.677,8.614
1.8,348.1,350.1,24.1,205.7,681.5,0.781,0.702,8.619
1.85,347.0,346.2,24.1,205.7,704.9,0.61,0.644,8.614
1.9,338.2,348.2,24.1,205.6,738.0,0.582,0.651,8.622
1.95,341.3,358.0,24.1,205.5,778.6,0.559,0.67,8.601
2.0,344.8,352.9,24.1,205.4,803.8,0.544,0.678,8.605
2.05,340.5,355.9,24.1,205.4,815.8,0.579,0.693,8.633
2.1,340.9,350.5,24.1,205.4,809.7,0.608,0.837,8.624
2.15,350.1,346.0,24.1,205.4,791.9,0.634,0.705,8.622
2.2,341.1,356.1,24.1,205.4,777.7,0.631,0.714,8.608
2.25,349.3,347.0,24.1,205.4,766.0,0.631,0.848,8.597
2.3,344.0,346.0,24.1,205.4,755.9,0.698,0.73,8.662
2.35,340.1,352.1,24.1,205.4,761.4,0.623,0.666,8.614
2.4,347.9,349.0,24.1,205.4,770.1,0.647,0.695,8.622
2.45,338.7,348.1,24.1,205.5,779.0,0.755,0.783,8.636
2.5,342.5,353.9,24.1,205.4,781.4,0.52,0.685,8.605
2.55,349.1,350.4,24.1,205.4,781.2,0.617,0.713,8.623
2.6,339.7,352.0,24.1,205.4,774.6,0.676,0.759,8.619
2.65,347.6,352.5,24.1,205.5,771.5,0.662,0.597,8.619
2.7,344.6,347.9,24.1,205.6,768.2,0.654,0.749,8.606
2.75,306.3,315.2,24.1,205.6,736.2,0.819,0.964,8.638
2.8,318.3,293.5,24.1,205.8,622.9,0.803,0.858,8.616
2.85,316.0,268.1,24.1,206.2,490.5,0.434,0.613,8.59
2.9,228.7,250.8,24.1,206.5,374.1,0.442,0.652,8.599
2.95,187.3,189.3,24.1,206.6,346.3,0.332,0.426,8.588
3.0,127.7,126.0,24.1,206.6,349.9,0.28,0.459,8.589
3.05,94.6,104.4,24.1,206.6,353.0,0.328,0.477,8.596
3.1,91.7,35.8,24.1,206.5,325.4,0.183,0.24,8.591
3.15,77.8,49.8,24.1,206.6,315.5,0.127,0.223,8.594
3.2,49.4,50.1,24.1,206.5,305.8,0.131,0.229,8.593
3.25,27.7,23.1,24.1,206.5,311.0,0.076,0.171,8.596
3.3,58.5,66.2,24.1,206.5,315.8,0.33,0.356,8.597
3.35,107.9,136.2,24.1,206.5,339.8,0.105,0.209,8.596
3.4,120.0,168.8,24.1,206.4,361.4,0.089,0.206,8.594
3.45,109.0,167.0,24.1,206.4,385.8,0.089,0.179,8.591
3.5,89.2,138.5,24.1,206.3,385.3,0.084,0.191,8.59
3.55,69.5,113.3,24.1,206.3,385.0,0.122,0.228,8.592
3.6,58.2,98.7,24.1,206.3,373.8,0.112,0.21,8.593
3.65,53.7,86.6,24.1,206.3,370.7,0.121,0.191,8.593
3.7,55.0,85.8,24.1,206.3,362.0,0.114,0.21,8.594
3.75,51.1,86.4,24.1,206.4,364.3,0.108,0.198,8.596
3.8,58.9,87.5,24.1,206.3,358.9,0.082,0.196,8.592
3.85,57.5,92.6,24.1,206.3,364.5,0.111,0.204,8.595
3.9,56.5,98.8,24.1,206.2,368.1,0.103,0.18,8.589
3.95,61.8,96.7,24.1,206.2,374.8,0.098,0.213,8.598
4.0,63.9,99.6,24.1,206.2,373.2,0.1,0.165,8.589
4.05,63.9,101.7,24.1,206.2,381.9,0.103,0.215,8.595
4.1,66.6,95.2,24.1,206.1,378.8,0.106,0.149,8.589
4.15,60.5,94.9,24.1,206.2,384.7,0.108,0.221,8.597
4.2,279.9,206.7,24.1,206.2,366.9,5.088,7.222,9.318
4.25,237.8,260.0,24.1,206.3,337.6,1.234,2.118,8.628
4.3,76.1,74.3,24.1,206.3,313.6,0.162,0.308,8.587
4.35,20.8,9.6,24.1,206.4,309.2,0.064,0.181,8.596
4.4,9.3,9.6,24.1,206.3,298.6,0.073,0.21,8.596
4.45,9.5,10.1,24.1,206.4,302.6,0.045,0.144,8.594
4.5,10.1,9.9,24.1,206.3,294.5,0.056,0.179,8.592
4.55,9.6,10.6,24.1,206.4,298.6,0.045,0.136,8.596
4.6,9.7,10.1,24.1,206.4,293.5,0.051,0.173,8.59
4.65,9.1,10.0,24.1,206.5,297.4,0.05,0.141,8.595
4.7,10.1,10.3,24.1,206.4,290.8,0.047,0.149,8.591
4.75,10.0,10.2,24.1,206.5,295.6,0.048,0.178,8.593
4.8,9.4,10.5,24.1,206.5,289.5,0.044,0.121,8.595
4.85,9.4,9.7,24.1,206.5,293.3,0.052,0.178,8.6
4.9,9.0,9.4,24.1,206.5,284.0,0.045,0.132,8.592
4.95,9.7,10.3,24.1,206.5,287.9,0.044,0.157,8.598
5.0,9.4,10.4,24.1,206.4,283.2,0.045,0.147,8.587
5.05,9.7,10.3,24.1,206.5,287.3,0.041,0.15,8.597
5.1,9.3,10.5,24.1,206.4,280.6,0.042,0.149,8.59
5.15,10.5,10.4,24.1,206.5,285.3,0.042,0.153,8.597
5.2,10.0,10.5,24.1,206.4,279.6,0.05,0.161,8.591
5.25,10.6,10.1,24.1,206.5,284.8,0.048,0.157,8.595
5.3,10.0,10.3,24.1,206.4,279.6,0.045,0.142,8.595
5.35,8.5,9.6,24.1,206.5,284.8,0.046,0.178,8.593
5.4,9.8,11.0,24.1,206.4,279.8,0.042,0.115,8.597
5.45,9.4,10.2,24.1,206.5,284.8,0.048,0.193,8.593
5.5,10.1,10.1,24.1,206.4,279.7,0.041,0.106,8.593
5.55,9.0,9.9,24.1,206.5,284.9,0.05,0.191,8.595
5.6,10.0,9.9,24.1,206.4,279.0,0.043,0.125,8.593
5.65,10.2,10.7,24.1,206.4,285.3,0.048,0.188,8.593
5.7,9.2,11.0,24.1,206.3,280.8,0.042,0.136,8.594
5.75,9.3,10.3,24.1,206.4,285.9,0.047,0.171,8.594
5.8,9.0,10.4,24.1,206.4,283.2,0.044,0.144,8.596
5.85,9.9,10.2,24.1,206.5,288.6,0.042,0.148,8.595
5.9,9.7,10.8,24.1,206.4,289.5,0.047,0.167,8.595
5.95,9.5,10.6,24.1,206.5,295.5,0.042,0.132,8.594
6.0,10.0,9.9,24.1,206.4,290.3,0.046,0.168,8.59
6.05,9.7,9.7,24.1,206.5,294.8,0.041,0.139,8.595
6.1,8.7,10.2,24.1,206.4,290.6,0.047,0.161,8.594
6.15,9.2,10.3,24.1,206.4,296.4,0.045,0.129,8.597
6.2,9.4,9.8,24.1,206.4,289.3,0.051,0.172,8.595
6.25,9.9,9.8,24.1,206.4,295.3,0.044,0.139,8.597
6.3,9.2,10.1,24.1,206.4,288.6,0.046,0.161,8.597
6.35,9.8,10.4,24.1,206.4,293.7,0.045,0.153,8.594
6.4,9.6,10.4,24.1,206.3,287.3,0.047,0.153,8.597
6.45,10.4,9.8,24.1,206.4,293.6,0.046,0.159,8.597
6.5,9.3,10.5,24.1,206.3,287.0,0.044,0.131,8.593
6.55,9.6,9.8,24.1,206.5,291.6,0.044,0.159,8.594
6.6,9.6,10.6,24.1,206.4,286.4,0.041,0.137,8.593
6.65,9.5,10.1,24.1,206.4,291.4,0.047,0.171,8.591
6.7,8.9,9.8,24.1,206.4,285.4,0.045,0.132,8.595
6.75,9.4,11.3,24.1,206.5,289.6,0.049,0.173,8.592
6.8,9.9,11.1,24.1,206.4,283.2,0.044,0.126,8.597
6.85,9.9,9.9,24.1,206.4,288.9,0.047,0.179,8.59
6.9,10.9,10.1,24.1,206.3,278.9,0.045,0.118,8.591
6.95,9.1,9.7,24.1,206.4,284.4,0.044,0.17,8.597
7.0,11.1,9.3,24.1,206.2,278.4,0.042,0.121,8.593
7.05,10.3,11.1,24.1,206.4,283.3,0.043,0.175,8.593
7.1,10.5,11.3,24.1,206.3,277.0,0.049,0.14,8.592
7.15,8.4,10.6,24.1,206.4,282.6,0.044,0.157,8.595
7.2,9.6,10.9,24.1,206.2,277.1,0.045,0.164,8.59
7.25,8.8,10.6,24.1,206.3,281.5,0.044,0.144,8.597
7.3,9.8,9.4,24.1,206.2,277.3,0.05,0.167,8.593
7.35,10.4,10.3,24.1,206.4,283.2,0.043,0.127,8.596
7.4,10.1,10.1,24.1,206.3,277.1,0.047,0.166,8.595
7.45,9.3,9.7,24.1,206.4,282.3,0.042,0.134,8.596
7.5,10.8,9.6,24.1,206.2,276.6,0.046,0.165,8.588
7.55,9.0,10.5,24.1,206.3,282.1,0.044,0.14,8.594
7.6,8.9,9.5,24.1,206.1,277.7,0.047,0.155,8.593
7.65,9.7,10.1,24.1,206.2,281.7,0.044,0.145,8.597
7.7,9.8,10.9,24.1,206.1,277.7,0.042,0.15,8.59
7.75,10.4,10.7,24.1,206.2,283.6,0.041,0.151,8.594
7.8,8.7,9.3,24.1,206.1,279.6,0.046,0.154,8.589
7.85,8.4,9.5,24.1,206.2,285.4,0.048,0.151,8.597
7.9,9.9,11.0,24.1,206.1,284.3,0.044,0.147,8.591
7.95,10.1,9.1,24.1,206.2,291.4,0.045,0.15,8.597
8.0,8.6,10.7,24.1,206.2,287.7,0.041,0.151,8.589
8.05,9.8,11.2,24.1,206.3,292.5,0.038,0.149,8.597
8.1,9.4,10.0,24.1,206.2,288.3,0.046,0.149,8.588
8.15,10.3,9.4,24.1,206.2,294.1,0.043,0.146,8.598
8.2,8.4,9.8,24.1,206.1,290.2,0.048,0.146,8.591
8.25,10.2,10.8,24.1,206.2,296.7,0.045,0.155,8.594
8.3,9.4,11.0,24.1,206.2,290.9,0.043,0.149,8.593
8.35,10.0,10.5,24.1,206.2,296.5,0.047,0.157,8.597
8.4,8.9,10.7,24.1,206.2,292.6,0.045,0.15,8.591
8.45,9.4,11.4,24.1,206.2,298.0,0.043,0.14,8.596
8.5,10.4,10.5,24.1,206.2,292.5,0.047,0.16,8.593
8.55,9.7,10.2,24.1,206.3,297.7,0.039,0.131,8.593
8.6,9.3,9.2,24.1,206.2,292.8,0.047,0.16,8.59
8.65,8.8,10.9,24.1,206.3,297.4,0.043,0.147,8.602
8.7,9.8,10.6,24.1,206.2,292.5,0.046,0.152,8.588
8.75,8.8,10.5,24.1,206.3,296.6,0.046,0.152,8.595
8.8,9.4,10.4,24.1,206.2,291.9,0.044,0.144,8.589
8.85,9.2,10.3,24.1,206.4,295.9,0.043,0.161,8.598
8.9,9.7,9.8,24.1,206.3,286.3,0.043,0.14,8.589
8.95,8.2,11.1,24.1,206.4,292.3,0.043,0.15,8.595
9.0,9.9,8.9,24.1,206.3,285.4,0.042,0.146,8.591
9.05,9.0,10.1,24.1,206.4,290.5,0.042,0.149,8.596
9.1,9.4,10.2,24.1,206.4,284.4,0.049,0.157,8.592
9.15,10.3,10.1,24.1,206.5,289.4,0.042,0.128,8.597
9.2,8.4,10.2,24.1,206.3,283.2,0.047,0.186,8.587
9.25,8.4,10.1,24.1,206.4,286.3,0.037,0.116,8.597
9.3,9.3,9.8,24.1,206.3,283.7,0.051,0.19,8.592
9.35,9.0,10.0,24.1,206.4,286.8,0.037,0.109,8.597
9.4,9.5,10.0,24.1,206.3,280.4,0.053,0.19,8.592
9.45,9.1,9.8,24.1,206.4,285.5,0.04,0.122,8.597
9.5,10.2,10.5,24.1,206.3,279.2,0.049,0.178,8.589
9.55,9.7,10.7,24.1,206.4,283.6,0.039,0.143,8.596
9.6,9.5,10.8,24.1,206.3,278.7,0.047,0.15,8.592
9.65,10.2,10.2,24.1,206.4,283.7,0.047,0.156,8.591
9.7,8.6,10.2,24.1,206.3,277.9,0.045,0.141,8.597
9.75,9.3,9.9,24.1,206.4,282.2,0.047,0.162,8.591
9.8,8.9,10.9,24.1,206.2,276.5,0.039,0.138,8.591
9.85,10.8,10.7,24.1,206.4,280.2,0.042,0.163,8.593
9.9,9.4,10.2,24.1,206.2,277.0,0.044,0.142,8.592
9.95,10.0,9.7,24.1,206.4,283.9,0.046,0.151,8.597
10.0,9.7,9.3,24.1,206.3,279.7,0.049,0.149,8.59
10.05,10.4,10.2,24.1,206.4,284.9,0.041,0.149,8.595
10.1,9.6,10.5,24.1,206.3,279.0,0.042,0.148,8.591
10.15,9.4,10.1,24.1,206.4,284.5,0.043,0.163,8.588
10.2,8.2,10.1,24.1,206.2,278.2,0.045,0.126,8.595
10.25,10.0,9.6,24.1,206.3,284.5,0.045,0.181,8.591
10.3,9.1,10.6,24.1,206.2,279.5,0.039,0.113,8.593
10.35,8.5,9.1,24.1,206.3,284.5,0.047,0.192,8.594
10.4,8.3,10.0,24.1,206.2,278.9,0.04,0.113,8.594
10.45,9.9,10.5,24.1,206.3,286.0,0.052,0.196,8.592
10.5,9.7,10.1,24.1,206.2,281.8,0.044,0.129,8.589
10.55,9.3,9.8,24.1,206.3,287.7,0.047,0.181,8.597
10.6,9.2,10.4,24.1,206.2,283.2,0.044,0.157,8.591
10.65,9.6,10.4,24.1,206.3,288.7,0.038,0.148,8.597
10.7,9.4,9.5,24.1,206.1,284.4,0.049,0.18,8.593
10.75,10.9,10.3,24.1,206.3,290.6,0.041,0.127,8.6
10.8,9.8,11.7,24.1,206.2,287.3,0.047,0.193,8.591
10.85,8.2,10.9,24.1,206.4,292.5,0.038,0.117,8.594
10.9,9.0,10.2,24.1,206.3,283.4,0.046,0.192,8.588
10.95,9.4,11.2,24.1,206.4,290.4,0.039,0.108,8.597
11.0,10.0,10.6,24.1,206.3,284.3,0.051,0.183,8.593
# データ部終了
