# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 12:53:41
動作種別,開動作
温度[℃],40.0
湿度[%RH],32.8
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,8.6,10.9,24.1,204.7,286.4,0.053,0.147,8.605
0.1,9.4,10.1,24.1,204.8,285.1,0.058,0.138,8.598
0.15,10.1,11.9,24.1,204.7,292.9,0.061,0.147,8.608
0.2,9.5,9.6,24.1,204.8,289.6,0.056,0.137,8.604
0.25,9.5,11.2,24.1,204.7,295.4,0.045,0.148,8.605
0.3,9.4,11.3,24.1,204.8,290.1,0.038,0.141,8.601
0.35,9.1,11.6,24.1,204.8,292.1,0.047,0.132,8.606
0.4,9.8,10.4,24.1,204.8,286.0,0.067,0.147,8.6
0.45,9.3,11.3,24.1,204.8,288.1,0.059,0.135,8.606
0.5,9.2,11.9,24.1,204.8,281.0,0.058,0.152,8.604
0.55,8.5,11.4,24.1,204.8,282.0,0.041,0.139,8.604
0.6,9.8,9.4,24.1,204.8,277.0,0.043,0.158,8.597
0.65,9.4,10.4,24.1,204.8,280.4,0.046,0.14,8.6
0.7,9.4,9.5,24.1,204.8,278.1,0.057,0.15,8.605
0.75,9.8,9.8,24.1,204.8,286.9,0.054,0.119,8.608
0.8,8.8,10.5,24.1,204.9,286.4,0.053,0.157,8.601
0.85,9.9,11.3,24.1,205.0,295.9,0.043,0.126,8.603
0.9,29.8,30.5,24.1,205.0,294.4,0.382,0.398,8.636
0.95,186.2,168.8,24.1,204.9,315.6,0.634,0.534,8.606
1.0,270.1,343.6,24.1,204.7,402.1,0.179,0.178,8.597
1.05,114.6,162.3,24.1,204.6,444.9,0.292,0.334,8.621
