# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 08:35:30
動作種別,閉動作
温度[℃],32.7
湿度[%RH],49.6
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.4,9.8,24.1,205.7,290.5,0.038,0.155,8.587
0.1,10.6,10.9,24.1,205.7,282.7,0.037,0.159,8.578
0.15,10.8,10.0,24.1,205.7,281.3,0.04,0.152,8.587
0.2,10.2,11.0,24.1,205.8,276.0,0.04,0.166,8.579
0.25,10.8,10.4,24.1,205.7,279.8,0.038,0.146,8.586
0.3,10.6,9.3,24.1,205.7,280.9,0.042,0.166,8.58
0.35,10.3,10.9,24.1,205.8,289.7,0.035,0.149,8.587
0.4,10.1,11.3,24.1,205.8,287.7,0.039,0.163,8.58
0.45,10.2,10.2,24.1,205.7,291.1,0.034,0.152,8.586
0.5,10.3,10.2,24.1,205.7,282.9,0.042,0.166,8.58
0.55,10.2,10.9,24.1,205.6,282.6,0.038,0.151,8.585
0.6,10.4,9.6,24.1,205.7,274.9,0.044,0.161,8.581
0.65,9.8,10.6,24.1,205.7,280.6,0.039,0.151,8.585
0.7,10.2,9.4,24.1,205.7,280.2,0.039,0.162,8.58
0.75,9.7,10.7,24.1,205.7,289.0,0.039,0.156,8.59
0.8,10.1,9.3,24.1,205.7,288.3,0.04,0.169,8.583
0.85,10.4,10.6,24.1,205.7,292.1,0.036,0.147,8.586
0.9,10.7,9.7,24.1,205.7,283.5,0.044,0.165,8.581
0.95,147.4,110.2,24.1,205.5,289.5,2.053,2.843,8.672
1.0,340.8,323.0,24.1,205.4,347.3,0.225,0.377,8.586
1.05,230.0,228.8,24.1,205.2,481.3,0.305,0.441,8.588
1.1,167.2,143.8,24.1,205.2,424.3,0.198,0.257,8.58
1.15,233.3,199.1,24.1,205.2,437.3,0.174,0.244,8.583
1.2,275.9,242.1,24.1,205.0,511.6,0.175,0.379,8.572
1.25,295.6,269.5,24.1,204.9,601.1,0.245,0.308,8.597
1.3,297.6,269.0,24.1,204.7,678.8,0.375,0.533,8.581
1.35,308.7,279.9,24.1,204.5,751.6,0.453,0.782,8.595
1.4,317.4,288.9,24.1,204.3,803.1,0.415,0.607,8.59
1.45,318.4,291.8,24.1,204.2,865.8,0.495,0.66,8.599
1.5,353.1,320.9,24.1,204.0,926.0,0.541,0.962,8.573
1.55,360.0,333.0,24.1,204.0,986.7,0.633,0.868,8.6
1.6,376.3,339.8,24.1,203.8,1048.4,0.653,0.967,8.596
1.65,349.3,329.1,24.1,203.9,1010.6,0.632,0.995,8.585
1.7,348.5,314.3,24.1,204.1,923.0,0.78,1.256,8.592
1.75,346.6,318.3,24.1,204.4,828.5,0.654,0.949,8.593
1.8,347.0,311.9,24.1,204.5,750.9,0.661,0.822,8.586
1.85,352.3,318.7,24.1,204.8,709.3,0.607,0.58,8.59
1.9,342.3,317.9,24.1,204.8,681.1,0.442,0.505,8.582
1.95,346.0,307.9,24.1,204.8,688.2,0.746,0.695,8.59
2.0,345.0,310.9,24.1,204.7,705.5,0.544,0.6,8.588
2.05,340.5,312.5,24.1,204.8,742.1,0.57,0.58,8.604
2.1,348.7,308.4,24.1,204.6,772.2,0.598,0.686,8.594
2.15,342.8,313.0,24.1,204.6,797.5,0.641,0.679,8.57
2.2,348.8,311.8,24.1,204.4,798.7,0.617,0.773,8.597
2.25,341.9,313.2,24.1,204.5,793.3,0.659,0.675,8.594
2.3,342.5,309.3,24.1,204.5,766.6,0.558,0.599,8.595
2.35,343.0,313.5,24.1,204.7,752.9,0.598,0.589,8.597
2.4,348.8,311.5,24.1,204.5,738.0,0.517,0.514,8.584
2.45,337.4,314.7,24.1,204.6,741.3,0.62,0.655,8.593
2.5,339.8,310.9,24.1,204.6,739.6,0.552,0.61,8.583
2.55,345.0,310.3,24.1,204.7,755.5,0.56,0.529,8.583
2.6,342.6,316.0,24.1,204.6,760.9,0.566,0.485,8.591
2.65,345.3,311.5,24.1,204.6,771.6,0.538,0.551,8.595
2.7,339.7,310.0,24.1,204.4,767.6,0.491,0.609,8.574
2.75,287.3,257.8,24.1,204.7,687.6,0.653,0.777,8.625
2.8,289.7,267.2,24.1,205.0,551.7,0.637,0.705,8.583
2.85,290.4,269.0,24.1,205.3,429.5,0.389,0.817,8.6
2.9,239.8,197.3,24.1,205.4,347.0,0.361,0.419,8.579
2.95,172.9,143.2,24.1,205.6,336.6,0.33,0.313,8.599
3.0,131.2,90.2,24.1,205.5,349.1,0.231,0.295,8.586
3.05,81.8,67.8,24.1,205.6,359.4,0.343,0.541,8.592
3.1,59.4,62.1,24.1,205.5,332.8,0.149,0.23,8.579
3.15,66.8,74.8,24.1,205.6,320.2,0.13,0.2,8.589
3.2,40.3,60.6,24.1,205.5,305.6,0.115,0.19,8.582
3.25,56.6,19.2,24.1,205.6,313.0,0.076,0.181,8.592
3.3,136.6,64.1,24.1,205.5,323.2,0.201,0.253,8.58
3.35,166.3,121.5,24.1,205.5,352.5,0.062,0.15,8.585
3.4,168.2,136.6,24.1,205.3,375.5,0.071,0.183,8.579
3.45,146.7,130.9,24.1,205.4,398.5,0.083,0.175,8.584
3.5,111.6,111.6,24.1,205.4,398.4,0.092,0.161,8.583
3.55,100.8,81.7,24.1,205.4,399.9,0.075,0.178,8.585
3.6,86.6,71.6,24.1,205.3,388.5,0.073,0.156,8.579
3.65,84.4,65.5,24.1,205.5,385.3,0.07,0.18,8.584
3.7,94.5,56.5,24.1,205.3,371.5,0.079,0.158,8.582
3.75,97.8,59.1,24.1,205.4,368.5,0.083,0.172,8.583
3.8,103.1,63.0,24.1,205.3,358.0,0.072,0.162,8.583
3.85,112.6,65.5,24.1,205.4,363.3,0.064,0.169,8.583
3.9,111.6,74.6,24.1,205.3,363.3,0.066,0.171,8.579
3.95,108.1,80.8,24.1,205.4,373.8,0.07,0.17,8.587
4.0,107.0,82.0,24.1,205.3,379.4,0.074,0.168,8.583
4.05,100.0,88.1,24.1,205.4,388.6,0.085,0.17,8.587
4.1,97.2,85.7,24.1,205.3,386.3,0.093,0.176,8.581
4.15,103.7,76.2,24.1,205.4,386.7,0.077,0.163,8.592
4.2,101.1,74.7,24.1,205.3,379.3,0.072,0.172,8.577
4.25,101.2,72.3,24.1,205.3,376.7,0.08,0.172,8.588
4.3,104.9,67.3,24.1,205.3,365.5,0.073,0.166,8.584
4.35,96.1,72.7,24.1,205.3,365.8,0.076,0.173,8.587
4.4,91.9,70.3,24.1,205.3,364.8,0.087,0.169,8.582
4.45,94.2,66.3,24.1,205.4,369.8,0.068,0.173,8.589
4.5,89.5,67.9,24.1,205.3,373.0,0.079,0.177,8.58
4.55,91.0,65.0,24.1,205.4,377.3,0.087,0.172,8.581
4.6,97.1,65.0,24.1,205.3,376.6,0.109,0.186,8.586
4.65,93.9,69.1,24.1,205.3,379.2,0.086,0.16,8.585
4.7,97.1,69.5,24.1,205.3,371.2,0.105,0.191,8.584
4.75,99.7,68.4,24.1,205.4,369.9,0.099,0.165,8.585
4.8,91.5,76.0,24.1,205.2,363.1,0.105,0.178,8.582
4.85,190.4,262.1,24.1,205.4,348.2,1.434,2.072,8.8
4.9,254.2,229.7,24.1,205.4,315.6,0.278,0.264,8.571
4.95,37.7,39.1,24.1,205.5,310.0,0.254,0.248,8.59
5.0,42.9,22.2,24.1,205.5,300.1,0.106,0.225,8.58
5.05,19.5,10.4,24.1,205.6,303.1,0.041,0.145,8.588
5.1,11.4,10.7,24.1,205.5,295.7,0.051,0.181,8.583
5.15,11.2,10.3,24.1,205.6,295.3,0.05,0.155,8.585
5.2,11.2,10.4,24.1,205.5,286.6,0.046,0.174,8.58
5.25,11.4,10.0,24.1,205.6,286.3,0.048,0.164,8.586
5.3,10.7,11.0,24.1,205.5,281.9,0.041,0.159,8.579
5.35,10.6,10.5,24.1,205.6,281.6,0.038,0.16,8.584
5.4,11.0,11.0,24.1,205.5,282.4,0.038,0.155,8.583
5.45,10.9,9.2,24.1,205.6,286.0,0.044,0.162,8.582
5.5,10.7,10.2,24.1,205.5,285.5,0.039,0.152,8.584
5.55,10.0,10.1,24.1,205.6,290.3,0.044,0.159,8.585
5.6,11.8,9.6,24.1,205.5,288.6,0.039,0.16,8.582
5.65,10.6,10.4,24.1,205.6,290.6,0.041,0.154,8.585
5.7,10.1,10.2,24.1,205.4,286.5,0.042,0.16,8.584
5.75,11.6,10.2,24.1,205.5,284.4,0.042,0.154,8.584
5.8,10.3,10.5,24.1,205.4,280.3,0.04,0.159,8.583
5.85,10.4,9.6,24.1,205.5,280.5,0.034,0.155,8.582
5.9,10.2,10.2,24.1,205.3,277.8,0.038,0.169,8.581
5.95,11.8,10.8,24.1,205.6,280.8,0.041,0.146,8.584
6.0,11.1,10.4,24.1,205.4,280.0,0.045,0.161,8.59
6.05,10.4,11.1,24.1,205.5,285.1,0.038,0.163,8.582
6.1,11.6,11.1,24.1,205.4,285.7,0.043,0.153,8.582
6.15,10.7,9.4,24.1,205.6,290.9,0.04,0.164,8.579
6.2,11.1,10.6,24.1,205.3,291.3,0.036,0.157,8.584
6.25,9.8,9.8,24.1,205.4,291.1,0.041,0.155,8.581
6.3,10.4,9.7,24.1,205.3,288.1,0.039,0.152,8.584
6.35,10.7,10.0,24.1,205.4,285.7,0.04,0.16,8.581
6.4,10.5,10.9,24.1,205.3,283.4,0.038,0.157,8.583
6.45,10.6,10.0,24.1,205.3,282.2,0.036,0.153,8.583
6.5,10.8,9.3,24.1,205.2,279.7,0.041,0.171,8.582
6.55,9.9,10.2,24.1,205.3,280.5,0.038,0.144,8.585
6.6,10.9,11.0,24.1,205.2,281.0,0.04,0.172,8.584
6.65,10.4,9.9,24.1,205.3,282.5,0.036,0.145,8.581
6.7,11.3,10.1,24.1,205.2,284.7,0.041,0.166,8.58
6.75,11.6,11.2,24.1,205.3,287.6,0.038,0.147,8.585
