# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 18:26:30
動作種別,開動作
温度[℃],38.2
湿度[%RH],37.4
気圧[hPa],1011
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,8.5,10.4,24.1,206.6,290.3,0.084,0.14,8.599
0.1,9.9,10.7,24.1,206.6,283.7,0.076,0.157,8.601
0.15,8.9,10.0,24.1,206.5,286.9,0.051,0.144,8.599
0.2,10.1,9.9,24.1,206.5,280.4,0.055,0.146,8.597
0.25,8.9,10.9,24.1,206.5,284.5,0.047,0.148,8.602
0.3,9.3,9.9,24.1,206.5,279.0,0.065,0.146,8.594
0.35,9.6,9.5,24.1,206.4,283.1,0.057,0.143,8.6
0.4,8.5,9.8,24.1,206.4,280.7,0.06,0.149,8.599
0.45,8.9,10.9,24.1,206.5,286.4,0.054,0.155,8.599
0.5,10.5,10.8,24.1,206.4,283.0,0.056,0.138,8.597
0.55,8.7,9.8,24.1,206.5,289.6,0.076,0.168,8.601
0.6,9.1,11.1,24.1,206.6,287.2,0.058,0.136,8.602
0.65,8.7,11.1,24.1,206.6,293.5,0.056,0.146,8.601
0.7,10.7,10.0,24.1,206.6,292.4,0.055,0.133,8.598
0.75,10.3,9.8,24.1,206.6,298.5,0.054,0.138,8.603
0.8,8.5,10.9,24.1,206.6,293.0,0.058,0.154,8.598
0.85,9.8,10.7,24.1,206.6,298.1,0.048,0.134,8.601
0.9,10.7,8.9,24.1,206.6,292.3,0.054,0.17,8.597
0.95,157.8,147.6,24.1,206.6,308.4,1.23,1.068,8.695
1.0,206.2,379.3,24.1,206.3,364.2,0.173,0.185,8.592
1.05,133.7,188.7,24.1,206.1,435.6,0.365,0.232,8.613
1.1,207.0,181.3,24.1,206.1,423.2,0.109,0.185,8.593
1.15,248.9,247.6,24.1,206.0,471.3,0.156,0.195,8.597
1.2,275.9,288.0,24.1,205.7,558.9,0.177,0.258,8.597
1.25,270.8,311.0,24.1,205.6,646.4,0.2,0.271,8.598
1.3,257.4,309.1,24.1,205.4,720.2,0.255,0.357,8.595
1.35,271.0,317.7,24.1,205.3,786.1,0.267,0.412,8.61
1.4,289.4,333.8,24.1,205.3,839.2,0.349,0.388,8.598
1.45,289.8,343.2,24.1,205.3,900.4,0.316,0.527,8.599
1.5,324.9,368.3,24.1,205.1,968.7,0.437,0.675,8.603
1.55,358.2,386.3,24.1,205.0,1034.3,0.423,0.779,8.602
1.6,355.7,380.0,24.1,204.9,1081.7,0.471,0.683,8.599
1.65,341.4,366.9,24.1,205.0,1024.6,0.685,0.904,8.625
1.7,347.7,349.5,24.1,205.3,931.0,0.749,1.023,8.672
1.75,342.4,352.6,24.1,205.4,841.5,0.656,0.778,8.589
1.8,354.6,344.7,24.1,205.6,765.6,0.691,0.799,8.614
1.85,352.8,344.5,24.1,205.8,721.9,0.721,0.841,8.617
1.9,350.9,343.4,24.1,205.9,693.6,0.715,0.663,8.643
1.95,344.9,342.0,24.1,205.8,697.7,0.728,0.678,8.617
2.0,335.1,351.6,24.1,205.7,723.3,0.574,0.735,8.644
2.05,344.2,349.4,24.1,205.7,760.8,0.605,0.746,8.641
2.1,339.6,353.7,24.1,205.6,793.4,0.629,0.757,8.622
2.15,333.6,354.4,24.1,205.6,815.7,0.603,0.669,8.601
2.2,345.1,346.6,24.1,205.5,815.8,0.692,0.789,8.618
2.25,338.1,353.9,24.1,205.6,806.0,0.664,0.727,8.624
2.3,346.8,352.2,24.1,205.5,784.6,0.598,0.781,8.621
2.35,344.7,345.9,24.1,205.6,769.0,0.561,0.723,8.636
2.4,340.4,349.1,24.1,205.6,755.0,0.646,0.766,8.603
2.45,341.5,347.5,24.1,205.6,757.8,0.609,0.715,8.614
2.5,341.2,343.9,24.1,205.6,761.5,0.603,0.668,8.602
2.55,336.1,352.1,24.1,205.7,775.8,0.641,0.731,8.647
2.6,341.0,346.9,24.1,205.6,780.0,0.616,0.623,8.62
2.65,344.4,351.1,24.1,205.7,786.4,0.63,0.649,8.615
2.7,339.4,347.7,24.1,205.5,774.7,0.606,0.687,8.622
2.75,344.8,348.3,24.1,205.6,771.1,0.659,0.698,8.593
2.8,343.0,347.3,24.1,205.6,762.9,0.678,0.666,8.623
2.85,337.5,348.3,24.1,205.7,764.7,0.618,0.679,8.619
2.9,305.4,287.6,24.1,205.7,680.6,0.827,0.951,8.648
2.95,314.9,280.4,24.1,206.1,553.2,0.608,0.97,8.605
3.0,293.8,269.0,24.1,206.3,421.5,0.408,0.615,8.603
3.05,204.4,223.5,24.1,206.6,344.1,0.379,0.542,8.598
3.1,163.1,163.7,24.1,206.5,338.8,0.274,0.393,8.606
3.15,116.7,123.0,24.1,206.6,352.3,0.243,0.368,8.597
3.2,78.2,80.9,24.1,206.6,336.1,0.201,0.302,8.598
3.25,87.4,33.0,24.1,206.7,323.9,0.144,0.291,8.601
3.3,60.7,51.9,24.1,206.7,309.0,0.127,0.228,8.595
3.35,36.5,39.8,24.1,206.8,313.7,0.121,0.227,8.597
3.4,36.9,35.1,24.1,206.7,317.7,0.18,0.289,8.597
3.45,75.0,90.2,24.1,206.9,341.4,0.154,0.313,8.603
3.5,112.7,155.5,24.1,206.7,367.7,0.073,0.209,8.602
3.55,116.9,174.0,24.1,206.7,400.7,0.091,0.161,8.598
3.6,100.5,157.0,24.1,206.5,412.5,0.11,0.255,8.595
3.65,88.5,127.4,24.1,206.6,413.8,0.099,0.143,8.604
3.7,70.2,105.4,24.1,206.5,397.5,0.109,0.276,8.591
3.75,59.0,92.0,24.1,206.6,389.2,0.103,0.204,8.602
3.8,58.2,81.6,24.1,206.5,373.3,0.116,0.235,8.597
3.85,54.5,84.8,24.1,206.6,371.7,0.101,0.17,8.601
3.9,58.9,84.9,24.1,206.5,363.0,0.103,0.192,8.596
3.95,57.7,86.8,24.1,206.5,365.4,0.086,0.175,8.598
4.0,61.9,96.7,24.1,206.3,362.7,0.095,0.18,8.599
4.05,63.9,101.0,24.1,206.5,369.4,0.099,0.218,8.601
4.1,67.7,102.1,24.1,206.4,369.2,0.088,0.186,8.597
4.15,65.8,104.2,24.1,206.5,376.4,0.097,0.219,8.597
4.2,63.0,107.1,24.1,206.4,374.4,0.089,0.169,8.598
4.25,62.9,100.4,24.1,206.4,380.6,0.101,0.225,8.603
4.3,57.3,96.9,24.1,206.3,374.3,0.108,0.183,8.597
4.35,291.3,255.8,24.1,206.5,358.1,4.137,7.362,9.668
4.4,190.0,205.4,24.1,206.5,323.3,0.431,1.174,8.596
4.45,56.4,42.4,24.1,206.6,314.9,0.167,0.267,8.591
4.5,12.5,11.4,24.1,206.6,302.9,0.065,0.161,8.597
4.55,8.8,10.5,24.1,206.8,305.0,0.1,0.214,8.597
4.6,9.2,10.4,24.1,206.8,297.9,0.055,0.136,8.598
4.65,9.5,10.2,24.1,206.9,302.3,0.051,0.177,8.598
4.7,9.7,10.2,24.1,206.8,295.0,0.046,0.13,8.594
4.75,9.0,10.3,24.1,206.9,297.0,0.045,0.174,8.597
4.8,10.0,10.4,24.1,206.8,287.3,0.051,0.145,8.597
4.85,9.4,10.2,24.1,206.8,289.4,0.047,0.151,8.601
4.9,9.3,10.7,24.1,206.7,281.5,0.051,0.178,8.595
4.95,9.1,10.8,24.1,206.8,284.6,0.042,0.127,8.599
5.0,10.4,10.2,24.1,206.7,278.6,0.053,0.197,8.594
5.05,9.8,11.2,24.1,206.8,281.1,0.041,0.104,8.597
