# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 08:33:05
動作種別,開動作
温度[℃],32.6
湿度[%RH],50.1
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.5,10.4,24.1,204.0,292.3,0.073,0.159,8.587
0.1,10.4,10.1,24.1,203.9,283.7,0.058,0.162,8.578
0.15,9.6,10.9,24.1,204.0,286.0,0.046,0.146,8.586
0.2,10.4,10.7,24.1,204.0,279.3,0.051,0.173,8.58
0.25,10.7,10.2,24.1,204.0,283.3,0.041,0.148,8.591
0.3,9.5,9.7,24.1,204.1,282.5,0.042,0.171,8.579
0.35,9.9,9.5,24.1,204.1,288.7,0.044,0.156,8.588
0.4,9.5,10.5,24.1,204.2,288.7,0.053,0.165,8.58
0.45,9.5,9.0,24.1,204.1,296.1,0.052,0.169,8.585
0.5,9.9,10.1,24.1,204.3,293.9,0.044,0.153,8.585
0.55,9.9,10.8,24.1,204.3,298.8,0.036,0.176,8.58
0.6,10.9,9.9,24.1,204.3,294.9,0.028,0.136,8.581
0.65,9.9,9.2,24.1,204.3,299.0,0.036,0.173,8.584
0.7,11.3,10.5,24.1,204.3,291.8,0.053,0.137,8.589
0.75,10.7,10.6,24.1,204.3,296.0,0.056,0.168,8.586
0.8,130.9,109.8,24.1,204.2,294.6,0.115,0.19,8.584
0.85,228.8,321.7,24.1,204.1,344.2,0.122,0.189,8.585
0.9,165.4,263.6,24.1,203.9,438.6,0.327,0.482,8.603
0.95,152.6,146.2,24.1,203.9,428.2,0.103,0.185,8.58
1.0,229.1,234.3,24.1,203.8,445.9,0.126,0.195,8.581
1.05,274.6,297.5,24.1,203.6,529.2,0.188,0.287,8.582
1.1,267.4,317.6,24.1,203.4,620.5,0.229,0.351,8.581
1.15,268.2,314.3,24.1,203.3,710.6,0.219,0.357,8.585
1.2,285.0,328.6,24.1,203.2,774.0,0.333,0.406,8.579
1.25,287.4,332.2,24.1,203.0,832.9,0.312,0.379,8.583
1.3,293.7,335.4,24.1,202.9,899.3,0.365,0.504,8.593
1.35,328.5,370.9,24.1,202.8,964.3,0.408,0.66,8.591
1.4,337.4,381.7,24.1,202.7,1033.8,0.405,0.754,8.591
1.45,372.3,400.9,24.1,202.5,1116.8,0.464,0.667,8.594
1.5,346.9,372.4,24.1,202.5,1100.6,0.635,0.735,8.606
1.55,350.3,363.7,24.1,202.7,1018.7,0.672,0.957,8.634
1.6,353.6,353.6,24.1,203.0,925.0,0.67,0.853,8.607
1.65,353.0,356.3,24.1,203.1,846.5,0.75,0.831,8.607
1.7,360.6,352.4,24.1,203.3,791.9,0.987,1.001,8.601
1.75,348.1,359.5,24.1,203.4,762.4,0.784,0.783,8.602
1.8,350.3,351.2,24.1,203.4,752.3,0.728,0.637,8.616
1.85,345.6,350.9,24.1,203.4,769.6,0.583,0.814,8.631
1.9,343.2,361.0,24.1,203.3,792.1,0.609,0.76,8.604
1.95,346.1,356.1,24.1,203.3,823.1,0.658,0.704,8.59
2.0,346.5,354.4,24.1,203.3,841.7,0.693,0.825,8.605
2.05,340.7,359.7,24.1,203.3,850.8,0.632,0.798,8.604
2.1,346.4,361.6,24.1,203.3,840.4,0.608,0.745,8.611
2.15,350.1,351.7,24.1,203.3,831.2,0.719,0.884,8.629
2.2,341.7,359.2,24.1,203.3,808.6,0.569,0.762,8.619
2.25,355.3,351.7,24.1,203.4,803.0,0.823,0.881,8.611
2.3,343.6,355.9,24.1,203.4,798.1,0.741,0.871,8.625
2.35,346.3,356.9,24.1,203.5,810.8,0.741,0.818,8.616
2.4,348.0,351.7,24.1,203.4,818.6,0.592,0.668,8.623
2.45,339.7,358.1,24.1,203.4,832.9,0.654,0.902,8.604
2.5,349.4,360.8,24.1,203.4,832.9,0.549,0.746,8.607
2.55,344.6,349.6,24.1,203.5,829.8,0.662,0.829,8.621
2.6,344.5,360.2,24.1,203.4,818.5,0.586,0.969,8.61
2.65,352.5,353.8,24.1,203.5,811.9,0.649,0.748,8.628
2.7,347.2,352.4,24.1,203.4,803.2,0.633,0.755,8.597
2.75,306.5,313.5,24.1,203.6,757.9,0.776,0.912,8.617
2.8,322.6,293.4,24.1,203.8,624.0,0.898,1.298,8.658
2.85,316.1,270.2,24.1,204.0,478.2,0.458,0.608,8.584
2.9,232.2,248.4,24.1,204.2,365.6,0.471,0.757,8.587
2.95,188.3,190.6,24.1,204.4,345.7,0.265,0.381,8.59
3.0,129.8,125.3,24.1,204.3,346.6,0.234,0.433,8.59
3.05,83.2,101.6,24.1,204.3,349.7,0.264,0.431,8.583
3.1,91.0,34.3,24.1,204.3,327.8,0.15,0.277,8.575
3.15,67.5,48.1,24.1,204.4,324.7,0.168,0.219,8.579
3.2,41.1,46.9,24.1,204.3,317.6,0.157,0.228,8.586
3.25,28.2,26.0,24.1,204.5,326.5,0.088,0.179,8.586
3.3,60.4,75.1,24.1,204.3,333.3,0.196,0.311,8.586
3.35,105.6,148.7,24.1,204.3,363.1,0.078,0.186,8.582
3.4,121.1,177.7,24.1,204.2,387.6,0.093,0.186,8.577
3.45,108.4,163.1,24.1,204.2,415.4,0.124,0.231,8.584
3.5,94.5,130.0,24.1,204.1,409.3,0.115,0.193,8.59
3.55,74.9,106.9,24.1,204.2,399.9,0.111,0.221,8.584
3.6,61.9,96.3,24.1,204.2,380.9,0.11,0.251,8.58
3.65,61.2,84.8,24.1,204.3,371.5,0.118,0.245,8.581
3.7,59.5,86.6,24.1,204.2,357.3,0.102,0.201,8.575
3.75,58.4,86.9,24.1,204.3,357.2,0.096,0.204,8.584
3.8,61.2,88.8,24.1,204.3,350.8,0.085,0.18,8.587
3.85,59.0,97.7,24.1,204.4,357.7,0.111,0.205,8.584
3.9,63.4,102.7,24.1,204.4,358.5,0.099,0.201,8.579
3.95,71.3,101.2,24.1,204.5,368.4,0.09,0.187,8.581
4.0,68.8,102.6,24.1,204.4,372.1,0.091,0.204,8.579
4.05,67.5,104.1,24.1,204.6,385.1,0.095,0.192,8.586
4.1,66.0,99.1,24.1,204.4,383.0,0.101,0.195,8.575
4.15,61.1,95.6,24.1,204.6,390.7,0.114,0.187,8.588
4.2,267.7,196.1,24.1,204.5,372.5,3.849,6.248,9.43
4.25,237.4,271.7,24.1,204.7,341.1,0.958,1.996,8.622
4.3,78.0,77.4,24.1,204.7,315.3,0.155,0.294,8.576
4.35,19.5,11.0,24.1,204.8,307.2,0.064,0.157,8.583
4.4,10.0,9.6,24.1,204.7,291.2,0.071,0.207,8.579
4.45,9.9,9.9,24.1,204.8,290.9,0.056,0.148,8.586
4.5,11.4,9.5,24.1,204.8,282.1,0.044,0.179,8.578
4.55,9.7,10.9,24.1,204.9,283.3,0.044,0.147,8.588
4.6,11.3,10.5,24.1,204.8,278.0,0.046,0.169,8.587
4.65,9.4,10.3,24.1,204.8,282.6,0.041,0.15,8.583
4.7,9.9,10.6,24.1,204.7,282.3,0.048,0.157,8.582
4.75,10.6,10.6,24.1,204.9,288.6,0.088,0.169,8.584
4.8,10.5,10.4,24.1,204.7,287.0,0.057,0.146,8.573
4.85,10.6,10.4,24.1,204.9,292.1,0.048,0.174,8.587
4.9,11.2,9.8,24.1,204.7,289.9,0.042,0.15,8.588
4.95,10.4,10.3,24.1,204.8,294.8,0.041,0.153,8.581
5.0,10.4,9.7,24.1,204.8,292.7,0.037,0.159,8.578
5.05,10.8,10.9,24.1,204.8,296.4,0.037,0.16,8.587
5.1,10.6,10.2,24.1,204.6,291.5,0.039,0.152,8.582
5.15,11.2,9.9,24.1,204.8,295.6,0.068,0.163,8.584
5.2,10.7,9.0,24.1,204.7,289.3,0.06,0.157,8.585
5.25,10.4,9.7,24.1,204.8,292.4,0.048,0.16,8.577
5.3,9.7,11.2,24.1,204.7,287.0,0.035,0.154,8.588
5.35,10.4,11.1,24.1,204.8,289.4,0.043,0.165,8.588
5.4,10.8,10.1,24.1,204.8,284.1,0.042,0.146,8.584
5.45,11.4,9.5,24.1,204.9,286.6,0.043,0.178,8.587
5.5,9.7,9.7,24.1,204.8,283.6,0.047,0.144,8.577
5.55,10.8,10.3,24.1,204.8,286.8,0.04,0.174,8.576
5.6,10.0,10.1,24.1,204.7,281.5,0.041,0.146,8.586
5.65,10.2,10.2,24.1,204.8,286.9,0.044,0.178,8.585
5.7,10.9,10.1,24.1,204.7,281.8,0.041,0.13,8.588
5.75,10.3,10.1,24.1,204.8,286.2,0.043,0.195,8.578
5.8,10.3,10.1,24.1,204.6,284.3,0.03,0.124,8.578
5.85,10.4,11.5,24.1,204.8,290.8,0.042,0.188,8.577
5.9,10.2,10.5,24.1,204.7,286.8,0.047,0.141,8.587
5.95,10.2,10.8,24.1,204.8,290.6,0.043,0.166,8.586
6.0,11.5,10.1,24.1,204.7,286.8,0.045,0.155,8.581
6.05,11.0,9.2,24.1,204.8,290.0,0.036,0.156,8.577
6.1,10.7,9.9,24.1,204.6,284.8,0.039,0.173,8.573
