# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 18:15:02
動作種別,閉動作
温度[℃],38.3
湿度[%RH],36.8
気圧[hPa],1011
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.2,9.6,24.1,206.7,285.1,0.042,0.128,8.598
0.1,9.7,10.9,24.1,206.7,281.1,0.05,0.158,8.597
0.15,9.2,10.7,24.1,206.7,285.3,0.045,0.132,8.6
0.2,9.2,9.8,24.1,206.7,281.9,0.049,0.162,8.597
0.25,9.8,11.3,24.1,206.7,288.8,0.048,0.131,8.6
0.3,8.6,10.4,24.1,206.7,284.7,0.046,0.157,8.601
0.35,10.2,10.0,24.1,206.7,290.7,0.045,0.135,8.597
0.4,8.9,11.2,24.1,206.8,288.4,0.049,0.157,8.602
0.45,9.0,10.9,24.1,206.7,293.2,0.046,0.141,8.599
0.5,8.9,10.9,24.1,206.7,289.8,0.044,0.139,8.597
0.55,9.1,9.4,24.1,206.8,295.3,0.049,0.161,8.6
0.6,9.8,10.4,24.1,206.8,290.5,0.048,0.135,8.598
0.65,8.7,11.1,24.1,206.7,293.3,0.046,0.166,8.604
0.7,10.7,10.6,24.1,206.8,287.2,0.047,0.133,8.597
0.75,9.2,10.5,24.1,206.7,290.6,0.05,0.151,8.604
0.8,9.9,11.3,24.1,206.7,283.4,0.047,0.141,8.599
0.85,10.1,11.2,24.1,206.7,287.0,0.045,0.143,8.605
0.9,30.8,22.0,24.1,206.7,279.7,0.076,0.178,8.599
0.95,168.5,154.8,24.1,206.6,299.0,3.076,4.128,8.774
1.0,296.5,314.7,24.1,206.4,358.5,0.296,0.397,8.601
1.05,150.0,106.4,24.1,206.2,411.9,0.289,0.536,8.594
1.1,232.8,167.9,24.1,206.2,413.7,0.162,0.257,8.594
1.15,280.8,235.0,24.1,206.2,473.4,0.194,0.318,8.605
1.2,298.6,265.2,24.1,206.0,562.0,0.159,0.333,8.597
1.25,302.1,279.4,24.1,205.8,655.5,0.239,0.321,8.607
1.3,299.2,278.7,24.1,205.6,724.2,0.397,0.656,8.597
1.35,298.3,268.7,24.1,205.5,788.6,0.456,0.792,8.603
1.4,318.0,288.9,24.1,205.4,843.6,0.445,0.597,8.595
1.45,319.7,290.4,24.1,205.3,902.2,0.518,0.778,8.609
1.5,343.6,312.2,24.1,205.1,971.4,0.535,0.98,8.597
1.55,372.9,335.9,24.1,205.0,1040.8,0.645,1.164,8.618
1.6,357.9,329.2,24.1,204.9,1076.5,0.791,1.183,8.6
1.65,346.8,315.4,24.1,205.0,1020.6,0.574,0.965,8.603
1.7,343.9,309.1,24.1,205.1,918.3,0.863,1.021,8.606
1.75,338.1,307.7,24.1,205.4,830.9,0.649,0.828,8.602
1.8,343.9,309.8,24.1,205.6,757.3,0.54,0.687,8.601
1.85,340.7,312.7,24.1,205.6,716.1,0.544,0.661,8.618
1.9,341.5,310.3,24.1,205.5,689.5,0.606,0.725,8.609
1.95,337.8,304.6,24.1,205.5,693.0,0.58,0.61,8.606
2.0,332.0,303.8,24.1,205.4,713.4,0.574,0.525,8.596
2.05,340.6,302.3,24.1,205.3,751.1,0.575,0.685,8.609
2.1,341.4,306.3,24.1,205.2,779.5,0.667,0.649,8.603
2.15,333.4,304.8,24.1,205.2,807.6,0.642,0.765,8.598
2.2,344.6,306.3,24.1,205.2,811.9,0.746,0.823,8.606
2.25,336.7,301.3,24.1,205.3,807.6,0.565,0.565,8.604
2.3,329.3,308.3,24.1,205.3,782.2,0.626,0.637,8.611
2.35,340.6,306.7,24.1,205.4,774.9,0.502,0.565,8.614
2.4,335.1,308.8,24.1,205.4,761.9,0.5,0.518,8.609
2.45,337.1,304.9,24.1,205.5,764.6,0.525,0.522,8.61
2.5,338.6,305.1,24.1,205.4,767.1,0.501,0.567,8.581
2.55,336.1,308.4,24.1,205.5,781.0,0.428,0.467,8.617
2.6,337.3,301.2,24.1,205.3,787.4,0.56,0.604,8.598
2.65,341.0,301.0,24.1,205.5,800.0,0.489,0.5,8.602
2.7,320.9,291.0,24.1,205.5,791.1,0.531,0.439,8.608
2.75,290.5,252.6,24.1,205.7,687.6,0.802,1.192,8.648
2.8,281.2,264.5,24.1,205.9,533.5,0.418,0.498,8.603
2.85,278.2,259.6,24.1,206.2,414.2,0.395,0.756,8.605
2.9,212.8,173.3,24.1,206.2,335.7,0.363,0.352,8.592
2.95,150.8,120.6,24.1,206.4,335.4,0.306,0.297,8.604
3.0,123.4,91.2,24.1,206.3,342.7,0.214,0.245,8.602
3.05,64.9,58.4,24.1,206.4,347.6,0.473,0.705,8.616
3.1,57.0,68.4,24.1,206.4,327.6,0.14,0.226,8.598
3.15,67.6,79.9,24.1,206.5,324.6,0.089,0.208,8.597
3.2,34.7,48.6,24.1,206.5,320.1,0.092,0.147,8.597
3.25,68.4,29.1,24.1,206.6,335.9,0.407,0.312,8.599
3.3,147.2,83.0,24.1,206.5,350.5,0.148,0.231,8.595
3.35,166.8,132.3,24.1,206.6,389.1,0.072,0.155,8.604
3.4,171.5,140.5,24.1,206.4,412.9,0.095,0.152,8.594
3.45,140.1,127.5,24.1,206.6,428.9,0.098,0.171,8.595
3.5,109.9,105.7,24.1,206.4,418.5,0.076,0.15,8.608
3.55,98.2,75.7,24.1,206.6,407.3,0.101,0.175,8.597
3.6,83.5,69.8,24.1,206.5,386.5,0.079,0.155,8.597
3.65,85.2,60.3,24.1,206.6,375.9,0.089,0.155,8.599
3.7,98.1,52.3,24.1,206.4,363.6,0.083,0.165,8.595
3.75,101.4,57.4,24.1,206.5,365.3,0.071,0.138,8.601
3.8,108.5,64.8,24.1,206.4,359.4,0.087,0.183,8.597
3.85,115.7,68.6,24.1,206.4,368.1,0.077,0.122,8.608
3.9,110.8,77.6,24.1,206.3,366.5,0.076,0.182,8.598
3.95,109.0,84.6,24.1,206.4,376.6,0.078,0.126,8.61
4.0,108.7,83.0,24.1,206.4,377.0,0.09,0.177,8.584
4.05,96.9,85.7,24.1,206.4,384.5,0.079,0.143,8.601
4.1,101.2,79.2,24.1,206.3,382.1,0.092,0.174,8.599
4.15,107.3,70.0,24.1,206.5,391.8,0.076,0.155,8.596
4.2,100.4,71.6,24.1,206.4,387.8,0.085,0.156,8.601
4.25,102.8,69.1,24.1,206.5,392.9,0.083,0.163,8.597
4.3,106.8,66.6,24.1,206.4,388.2,0.089,0.151,8.597
4.35,93.5,69.9,24.1,206.4,390.7,0.094,0.168,8.599
4.4,94.3,67.5,24.1,206.4,384.6,0.083,0.148,8.601
4.45,87.9,65.0,24.1,206.4,383.4,0.076,0.177,8.591
4.5,84.7,69.5,24.1,206.3,373.4,0.111,0.138,8.607
4.55,89.9,65.0,24.1,206.4,375.4,0.085,0.181,8.595
4.6,100.0,64.2,24.1,206.4,367.2,0.088,0.139,8.6
4.65,96.0,67.3,24.1,206.4,371.0,0.095,0.179,8.599
4.7,100.1,64.4,24.1,206.3,366.4,0.083,0.142,8.601
4.75,100.9,65.1,24.1,206.4,369.7,0.097,0.168,8.599
4.8,92.8,67.5,24.1,206.3,364.8,0.136,0.178,8.595
4.85,250.5,276.4,24.1,206.4,345.6,1.696,2.114,8.88
4.9,179.6,196.1,24.1,206.4,319.5,0.137,0.202,8.602
4.95,48.4,19.4,24.1,206.6,312.6,0.333,0.294,8.604
5.0,37.4,13.6,24.1,206.5,301.6,0.085,0.156,8.597
5.05,14.7,11.8,24.1,206.6,302.7,0.065,0.167,8.599
5.1,9.8,10.4,24.1,206.5,296.6,0.055,0.157,8.597
5.15,9.7,10.4,24.1,206.6,298.8,0.056,0.152,8.597
5.2,9.5,10.8,24.1,206.6,293.3,0.049,0.153,8.597
5.25,8.4,11.1,24.1,206.8,295.2,0.053,0.155,8.602
5.3,9.6,11.2,24.1,206.6,288.4,0.053,0.151,8.595
5.35,10.3,10.3,24.1,206.7,292.3,0.045,0.137,8.602
5.4,9.6,10.3,24.1,206.5,286.3,0.053,0.163,8.59
5.45,9.8,11.0,24.1,206.7,288.5,0.047,0.131,8.608
5.5,9.5,10.0,24.1,206.6,283.6,0.056,0.166,8.594
5.55,9.6,9.9,24.1,206.7,286.2,0.05,0.127,8.606
5.6,8.9,10.1,24.1,206.6,280.0,0.05,0.169,8.596
5.65,9.6,11.1,24.1,206.8,285.6,0.045,0.133,8.601
5.7,9.8,10.7,24.1,206.7,281.3,0.049,0.16,8.597
5.75,9.2,11.4,24.1,206.8,287.0,0.047,0.125,8.6
5.8,9.5,10.6,24.1,206.6,283.8,0.053,0.171,8.597
5.85,9.3,10.8,24.1,206.9,289.2,0.046,0.126,8.598
5.9,8.8,11.4,24.1,206.8,285.3,0.05,0.17,8.597
5.95,10.3,11.0,24.1,206.9,290.4,0.046,0.132,8.599
6.0,9.0,10.0,24.1,206.8,288.2,0.049,0.156,8.599
6.05,9.7,10.7,24.1,206.9,293.5,0.051,0.142,8.601
6.1,9.1,11.3,24.1,206.9,289.2,0.059,0.145,8.597
6.15,9.7,10.1,24.1,206.9,293.1,0.054,0.15,8.595
6.2,10.1,9.7,24.1,206.8,289.0,0.061,0.155,8.597
6.25,10.0,10.5,24.1,206.9,292.3,0.054,0.142,8.606
6.3,10.2,10.8,24.1,206.8,285.7,0.063,0.157,8.597
6.35,9.4,10.3,24.1,206.8,288.9,0.062,0.136,8.599
6.4,9.3,10.3,24.1,206.6,283.6,0.053,0.155,8.598
6.45,10.5,10.6,24.1,206.8,287.2,0.048,0.149,8.599
6.5,9.2,10.3,24.1,206.6,282.2,0.054,0.144,8.598
6.55,9.7,10.2,24.1,206.8,285.6,0.056,0.146,8.6
6.6,8.4,10.3,24.1,206.7,280.6,0.063,0.151,8.599
6.65,9.1,11.6,24.1,206.8,285.5,0.053,0.143,8.599
6.7,9.5,10.2,24.1,206.7,283.6,0.057,0.171,8.596
6.75,9.4,10.7,24.1,206.8,285.8,0.063,0.13,8.599
6.8,9.9,10.5,24.1,206.8,283.5,0.061,0.176,8.597
6.85,9.0,10.8,24.1,207.0,287.5,0.05,0.125,8.602
6.9,10.1,11.1,24.1,206.9,283.7,0.064,0.169,8.597
6.95,9.7,10.4,24.1,207.0,288.3,0.052,0.124,8.598
7.0,10.6,10.0,24.1,206.9,283.8,0.063,0.181,8.598
7.05,9.9,10.9,24.1,207.0,289.1,0.069,0.124,8.603
7.1,9.5,10.9,24.1,206.9,286.0,0.07,0.18,8.596
7.15,9.2,10.7,24.1,207.0,290.1,0.067,0.119,8.598
7.2,10.6,10.8,24.1,206.9,287.9,0.071,0.181,8.598
7.25,10.3,10.0,24.1,207.0,292.6,0.062,0.127,8.6
7.3,9.8,10.6,24.1,206.9,288.3,0.064,0.171,8.596
7.35,9.9,10.5,24.1,206.9,290.0,0.065,0.14,8.602
7.4,9.0,10.3,24.1,206.8,284.1,0.071,0.169,8.596
7.45,10.8,11.7,24.1,206.8,287.5,0.061,0.158,8.601
7.5,8.9,11.2,24.1,206.8,283.5,0.064,0.153,8.593
7.55,10.2,10.0,24.1,206.9,285.2,0.063,0.16,8.598
7.6,10.1,10.6,24.1,206.7,280.6,0.068,0.156,8.599
7.65,9.1,9.5,24.1,206.9,283.8,0.061,0.156,8.604
7.7,9.4,10.9,24.1,206.9,279.2,0.075,0.152,8.591
7.75,10.0,10.7,24.1,206.9,282.6,0.08,0.169,8.597
7.8,9.8,10.4,24.1,206.8,277.9,0.063,0.14,8.596
7.85,10.0,11.3,24.1,206.9,281.4,0.069,0.177,8.598
7.9,8.6,11.2,24.1,206.8,279.6,0.07,0.138,8.603
7.95,9.4,10.7,24.1,207.0,283.4,0.063,0.164,8.597
