# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 04:34:03
動作種別,閉動作
温度[℃],31.9
湿度[%RH],50.5
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.2,9.1,24.1,207.1,283.0,0.036,0.157,8.584
0.1,9.9,9.8,24.1,207.2,277.3,0.039,0.156,8.577
0.15,10.1,8.6,24.1,207.1,282.4,0.036,0.157,8.583
0.2,10.1,9.6,24.1,207.2,277.5,0.039,0.156,8.579
0.25,9.1,9.4,24.1,207.2,282.5,0.038,0.159,8.584
0.3,10.8,9.7,24.1,207.2,277.7,0.04,0.156,8.576
0.35,9.6,9.5,24.1,207.2,282.4,0.034,0.158,8.582
0.4,9.2,10.4,24.1,207.2,278.1,0.037,0.156,8.581
0.45,10.4,10.4,24.1,207.2,283.0,0.035,0.156,8.585
0.5,10.1,9.6,24.1,207.2,278.9,0.037,0.16,8.58
0.55,10.0,9.2,24.1,207.1,283.2,0.038,0.157,8.584
0.6,10.0,9.3,24.1,207.1,279.9,0.038,0.163,8.579
0.65,10.5,9.6,24.1,207.1,285.5,0.032,0.156,8.586
0.7,10.7,10.3,24.1,207.3,282.1,0.036,0.161,8.578
0.75,20.9,16.8,24.1,207.2,288.0,0.048,0.16,8.585
0.8,200.2,156.7,24.1,207.2,300.6,0.854,1.359,8.598
0.85,355.4,329.9,24.1,206.9,394.5,0.341,0.379,8.591
0.9,152.0,140.8,24.1,206.9,445.1,0.309,0.407,8.569
0.95,192.6,199.7,24.1,206.9,427.8,0.247,0.315,8.584
1.0,265.6,256.0,24.1,206.8,469.2,0.237,0.364,8.574
1.05,308.0,272.1,24.1,206.6,550.7,0.229,0.345,8.59
1.1,319.5,278.3,24.1,206.4,633.1,0.291,0.369,8.574
1.15,323.7,279.2,24.1,206.2,697.8,0.392,0.588,8.584
1.2,315.5,275.5,24.1,206.1,758.5,0.423,0.8,8.584
1.25,335.5,295.6,24.1,205.9,808.9,0.426,0.549,8.581
1.3,332.9,297.3,24.1,205.7,862.7,0.484,0.695,8.577
1.35,354.7,324.5,24.1,205.6,926.5,0.515,1.032,8.585
1.4,375.3,343.4,24.1,205.5,976.8,0.561,0.92,8.586
1.45,366.6,337.1,24.1,205.3,1021.8,0.61,1.073,8.591
1.5,354.9,317.9,24.1,205.4,970.9,0.621,0.847,8.584
1.55,347.4,316.8,24.1,205.5,881.3,0.8,1.264,8.594
1.6,350.0,315.7,24.1,205.8,797.2,0.59,0.814,8.562
1.65,349.1,313.4,24.1,205.8,728.8,0.536,0.833,8.612
1.7,339.8,313.7,24.1,206.0,684.0,0.529,0.546,8.599
1.75,352.6,310.5,24.1,206.0,669.7,0.452,0.655,8.574
1.8,345.5,312.3,24.1,206.1,681.3,0.618,0.581,8.583
1.85,341.4,315.0,24.1,206.0,705.0,0.657,0.66,8.595
1.9,349.6,310.3,24.1,205.8,734.1,0.605,0.758,8.575
1.95,348.1,315.0,24.1,205.8,759.3,0.55,0.607,8.59
2.0,345.8,317.5,24.1,205.8,776.8,0.548,0.694,8.591
2.05,348.5,308.8,24.1,205.7,777.0,0.666,0.892,8.59
2.1,344.0,317.1,24.1,205.8,767.0,0.544,0.584,8.585
