# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 21:23:25
動作種別,閉動作
温度[℃],37.0
湿度[%RH],37.4
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.7,9.8,24.1,205.4,286.7,0.047,0.156,8.598
0.1,9.5,10.9,24.1,205.4,279.5,0.048,0.143,8.593
0.15,9.9,10.8,24.1,205.4,283.2,0.047,0.155,8.597
0.2,9.4,10.0,24.1,205.3,278.8,0.046,0.142,8.592
0.25,9.7,9.8,24.1,205.4,283.7,0.048,0.16,8.595
0.3,9.6,10.5,24.1,205.4,279.6,0.046,0.131,8.595
0.35,9.7,10.8,24.1,205.4,284.4,0.048,0.178,8.603
0.4,9.1,10.5,24.1,205.4,281.6,0.045,0.122,8.594
0.45,10.0,10.6,24.1,205.5,286.2,0.052,0.184,8.595
0.5,10.0,11.5,24.1,205.5,282.6,0.041,0.12,8.595
0.55,8.7,9.9,24.1,205.6,289.5,0.053,0.185,8.594
0.6,9.4,10.4,24.1,205.5,283.9,0.043,0.124,8.593
0.65,10.1,10.2,24.1,205.5,290.5,0.05,0.171,8.595
0.7,9.7,10.5,24.1,205.4,286.1,0.042,0.128,8.592
0.75,9.6,10.0,24.1,205.5,291.2,0.046,0.165,8.597
0.8,11.0,9.6,24.1,205.5,287.0,0.048,0.143,8.596
0.85,9.8,9.9,24.1,205.4,290.9,0.045,0.15,8.595
0.9,32.8,24.1,24.1,205.3,285.5,0.098,0.16,8.595
0.95,200.3,160.6,24.1,205.2,305.2,2.712,3.425,8.689
1.0,373.0,349.9,24.1,205.1,420.1,0.298,0.383,8.601
1.05,145.6,118.4,24.1,204.9,482.8,0.316,0.569,8.586
1.1,194.7,162.2,24.1,205.0,444.7,0.177,0.238,8.592
1.15,248.3,226.1,24.1,204.9,474.8,0.175,0.347,8.595
1.2,280.1,252.2,24.1,204.6,540.2,0.155,0.318,8.594
1.25,296.6,272.1,24.1,204.4,624.2,0.22,0.307,8.597
1.3,300.0,274.3,24.1,204.3,696.9,0.352,0.531,8.594
1.35,301.2,270.1,24.1,204.2,766.5,0.474,0.827,8.597
1.4,323.1,286.8,24.1,204.1,827.0,0.454,0.549,8.595
1.45,324.2,292.6,24.1,203.9,885.4,0.534,0.745,8.616
1.5,348.9,314.4,24.1,203.9,956.9,0.54,0.94,8.592
1.55,370.7,337.0,24.1,203.7,1016.8,0.665,1.085,8.597
1.6,365.6,337.2,24.1,203.6,1070.8,0.779,1.189,8.585
1.65,349.8,312.3,24.1,203.7,1016.4,0.723,0.961,8.614
