# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 00:28:21
動作種別,開動作
温度[℃],34.4
湿度[%RH],45.4
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.5,9.9,24.1,206.3,288.0,0.073,0.192,8.596
0.1,9.6,10.3,24.1,206.3,281.7,0.063,0.1,8.596
0.15,9.5,9.4,24.1,206.3,287.8,0.046,0.171,8.591
0.2,9.8,9.7,24.1,206.2,281.3,0.017,0.136,8.581
0.25,10.4,9.9,24.1,206.3,287.2,0.03,0.199,8.591
0.3,9.9,10.3,24.1,206.3,281.1,0.042,0.155,8.583
0.35,9.9,9.8,24.1,206.3,287.6,0.062,0.168,8.599
0.4,9.7,9.8,24.1,206.3,281.8,0.059,0.131,8.597
0.45,9.5,10.2,24.1,206.3,288.5,0.048,0.154,8.594
0.5,10.9,10.5,24.1,206.2,283.1,0.031,0.157,8.583
0.55,9.8,11.1,24.1,206.3,287.5,0.028,0.174,8.586
0.6,10.4,9.4,24.1,206.2,282.2,0.041,0.148,8.591
0.65,9.8,10.2,24.1,206.3,287.4,0.052,0.15,8.597
0.7,10.1,9.9,24.1,206.3,282.3,0.056,0.148,8.592
0.75,9.7,10.5,24.1,206.3,288.4,0.044,0.157,8.59
0.8,63.5,64.7,24.1,206.3,285.2,0.665,0.829,8.594
0.85,237.2,224.1,24.1,206.2,322.4,0.094,0.214,8.592
0.9,216.2,316.0,24.1,206.1,417.8,0.341,0.279,8.586
0.95,137.8,167.0,24.1,206.1,414.1,0.253,0.213,8.595
1.0,204.0,234.7,24.1,205.9,423.3,0.137,0.215,8.595
1.05,252.3,288.1,24.1,205.8,492.8,0.154,0.236,8.59
1.1,249.0,299.5,24.1,205.6,572.4,0.182,0.349,8.573
1.15,274.7,311.8,24.1,205.4,650.7,0.21,0.369,8.593
1.2,271.3,314.2,24.1,205.3,707.6,0.269,0.42,8.597
1.25,273.7,311.9,24.1,205.1,768.5,0.349,0.452,8.594
1.3,294.3,341.5,24.1,205.1,828.2,0.367,0.46,8.586
1.35,312.3,352.0,24.1,205.0,897.9,0.398,0.502,8.606
1.4,332.1,363.9,24.1,204.9,970.6,0.404,0.82,8.61
1.45,364.1,403.6,24.1,204.8,1034.3,0.464,0.672,8.595
1.5,353.3,375.7,24.1,204.8,1047.6,0.586,0.675,8.601
1.55,346.0,359.5,24.1,204.9,981.7,0.663,1.087,8.644
1.6,349.2,357.0,24.1,205.2,887.2,0.659,0.864,8.604
1.65,355.3,352.8,24.1,205.4,802.5,0.662,0.68,8.607
1.7,352.6,353.0,24.1,205.6,734.9,0.851,0.96,8.609
1.75,356.6,345.4,24.1,205.5,693.5,0.766,0.739,8.619
1.8,347.7,346.1,24.1,205.6,676.8,0.739,0.749,8.611
1.85,344.8,354.2,24.1,205.5,688.7,0.724,0.786,8.652
1.9,346.3,347.2,24.1,205.5,721.2,0.687,0.725,8.596
1.95,340.5,356.0,24.1,205.3,758.3,0.678,0.778,8.616
2.0,344.1,358.4,24.1,205.3,788.5,0.736,0.703,8.611
2.05,349.5,349.4,24.1,205.3,804.9,0.565,0.724,8.614
2.1,340.1,353.2,24.1,205.3,810.7,0.728,0.722,8.62
2.15,349.7,355.5,24.1,205.3,799.3,0.618,0.723,8.632
2.2,346.8,349.8,24.1,205.4,785.6,0.681,0.787,8.631
2.25,343.7,359.1,24.1,205.5,766.4,0.618,0.831,8.638
2.3,347.9,350.2,24.1,205.5,755.6,0.741,0.877,8.637
2.35,346.6,351.1,24.1,205.5,754.3,0.667,0.691,8.632
2.4,339.2,357.8,24.1,205.5,757.1,0.708,0.741,8.619
2.45,349.5,348.0,24.1,205.4,762.9,0.659,0.864,8.627
2.5,343.5,354.0,24.1,205.3,771.4,0.639,0.764,8.601
2.55,342.5,359.4,24.1,205.2,768.4,0.719,0.837,8.652
2.6,349.6,345.2,24.1,205.3,762.0,0.73,0.817,8.622
2.65,343.0,355.8,24.1,205.3,756.8,0.653,0.784,8.616
2.7,346.1,352.8,24.1,205.4,754.0,0.602,0.801,8.601
2.75,328.8,329.1,24.1,205.3,749.6,0.664,0.874,8.618
2.8,310.4,295.8,24.1,205.7,653.8,0.81,0.987,8.62
2.85,316.4,277.9,24.1,205.9,520.3,0.536,0.673,8.595
2.9,266.8,260.7,24.1,206.3,404.3,0.459,0.673,8.59
2.95,198.4,201.3,24.1,206.4,349.2,0.303,0.409,8.59
3.0,153.7,137.5,24.1,206.4,350.0,0.239,0.4,8.588
3.05,104.3,116.8,24.1,206.3,351.5,0.28,0.427,8.595
3.1,92.8,50.1,24.1,206.5,331.4,0.177,0.33,8.588
3.15,82.3,47.9,24.1,206.4,314.9,0.142,0.25,8.59
3.2,42.4,53.6,24.1,206.4,306.4,0.168,0.229,8.592
3.25,29.6,28.2,24.1,206.4,310.4,0.121,0.206,8.59
3.3,48.4,55.9,24.1,206.4,316.2,0.204,0.341,8.595
3.35,80.9,127.0,24.1,206.4,336.7,0.09,0.219,8.59
3.4,112.5,169.9,24.1,206.4,363.8,0.085,0.182,8.592
3.45,112.0,174.0,24.1,206.3,390.9,0.1,0.197,8.591
3.5,97.1,148.5,24.1,206.4,399.2,0.106,0.188,8.59
3.55,78.9,116.1,24.1,206.3,396.0,0.102,0.215,8.594
3.6,64.5,98.6,24.1,206.4,384.4,0.126,0.241,8.589
3.65,58.6,87.3,24.1,206.4,375.6,0.108,0.205,8.595
3.7,54.9,86.2,24.1,206.5,366.4,0.115,0.23,8.584
3.75,53.1,85.9,24.1,206.4,363.4,0.097,0.197,8.586
3.8,58.1,88.4,24.1,206.5,357.7,0.089,0.193,8.587
3.85,57.7,91.1,24.1,206.3,357.9,0.084,0.192,8.596
3.9,58.8,99.2,24.1,206.4,356.7,0.103,0.199,8.592
3.95,65.9,102.0,24.1,206.3,361.9,0.101,0.196,8.59
4.0,64.8,104.4,24.1,206.3,364.8,0.09,0.189,8.582
4.05,68.6,107.6,24.1,206.3,369.8,0.113,0.202,8.593
4.1,73.5,104.2,24.1,206.4,371.8,0.099,0.196,8.589
4.15,71.1,96.3,24.1,206.3,375.8,0.097,0.198,8.591
4.2,233.2,97.6,24.1,206.4,370.1,0.143,0.247,8.576
4.25,281.3,309.4,24.1,206.5,339.6,4.032,7.682,9.729
4.3,99.5,126.4,24.1,206.6,313.9,0.293,0.469,8.591
4.35,25.5,14.6,24.1,206.6,305.0,0.159,0.296,8.586
4.4,9.8,10.5,24.1,206.7,296.2,0.098,0.2,8.592
4.45,10.6,10.0,24.1,206.6,294.8,0.046,0.172,8.594
4.5,9.2,10.6,24.1,206.6,290.6,0.053,0.163,8.586
4.55,9.2,10.2,24.1,206.6,291.9,0.041,0.15,8.59
4.6,10.5,10.3,24.1,206.7,288.3,0.047,0.166,8.586
4.65,10.3,10.1,24.1,206.5,287.1,0.039,0.141,8.595
4.7,10.7,9.1,24.1,206.6,284.0,0.041,0.161,8.584
4.75,10.5,10.1,24.1,206.4,284.3,0.046,0.157,8.594
4.8,10.1,9.9,24.1,206.5,280.1,0.045,0.155,8.586
4.85,10.0,10.5,24.1,206.5,287.4,0.043,0.155,8.593
4.9,9.9,10.2,24.1,206.5,285.5,0.043,0.162,8.59
4.95,10.2,10.2,24.1,206.4,285.7,0.04,0.153,8.593
5.0,9.0,9.7,24.1,206.6,286.3,0.042,0.15,8.588
5.05,10.1,11.0,24.1,206.5,288.4,0.041,0.165,8.589
5.1,9.8,9.8,24.1,206.6,287.5,0.044,0.136,8.588
5.15,9.9,10.1,24.1,206.5,290.7,0.046,0.157,8.595
5.2,10.1,10.4,24.1,206.7,290.2,0.042,0.153,8.586
5.25,10.3,11.0,24.1,206.5,291.2,0.044,0.157,8.594
5.3,11.6,11.0,24.1,206.6,290.4,0.046,0.152,8.588
5.35,10.9,10.3,24.1,206.5,292.1,0.041,0.163,8.586
5.4,10.6,10.6,24.1,206.6,290.5,0.036,0.139,8.591
5.45,10.3,9.3,24.1,206.5,290.4,0.04,0.164,8.592
5.5,10.4,10.3,24.1,206.5,287.6,0.044,0.145,8.589
5.55,11.2,10.2,24.1,206.4,287.5,0.042,0.155,8.591
5.6,9.7,9.6,24.1,206.5,284.6,0.037,0.156,8.585
5.65,10.8,9.1,24.1,206.4,285.9,0.039,0.161,8.593
5.7,9.3,9.4,24.1,206.5,284.5,0.04,0.151,8.586
5.75,9.6,10.3,24.1,206.4,286.5,0.047,0.159,8.592
5.8,9.8,9.2,24.1,206.6,285.2,0.04,0.147,8.589
5.85,9.5,10.2,24.1,206.5,283.8,0.04,0.153,8.588
5.9,10.7,10.8,24.1,206.6,285.6,0.043,0.152,8.586
5.95,9.7,10.8,24.1,206.6,287.0,0.041,0.157,8.59
6.0,10.3,10.6,24.1,206.7,287.6,0.039,0.146,8.591
6.05,10.9,10.8,24.1,206.5,289.2,0.044,0.166,8.593
6.1,10.3,9.7,24.1,206.6,288.0,0.041,0.142,8.587
6.15,9.9,10.5,24.1,206.5,288.9,0.041,0.165,8.585
6.2,10.2,10.1,24.1,206.7,288.1,0.043,0.15,8.586
6.25,9.3,10.5,24.1,206.5,286.6,0.042,0.16,8.591
6.3,10.1,10.1,24.1,206.6,285.0,0.043,0.145,8.591
6.35,9.2,9.9,24.1,206.4,283.6,0.041,0.161,8.595
6.4,10.2,10.1,24.1,206.6,281.6,0.04,0.153,8.589
6.45,9.9,10.8,24.1,206.4,281.8,0.038,0.147,8.59
6.5,10.3,9.8,24.1,206.6,282.3,0.043,0.158,8.587
6.55,10.3,10.4,24.1,206.5,282.7,0.04,0.14,8.59
6.6,10.3,10.0,24.1,206.7,284.6,0.045,0.168,8.589
6.65,10.7,9.9,24.1,206.6,286.0,0.043,0.143,8.59
6.7,10.8,10.7,24.1,206.7,287.2,0.041,0.164,8.587
6.75,10.6,9.3,24.1,206.7,289.0,0.043,0.143,8.594
6.8,9.8,9.7,24.1,206.7,287.6,0.046,0.17,8.59
6.85,10.9,9.9,24.1,206.5,293.4,0.041,0.135,8.591
6.9,10.7,11.2,24.1,206.6,293.8,0.045,0.166,8.587
6.95,9.9,10.3,24.1,206.5,291.7,0.036,0.145,8.593
7.0,9.6,9.6,24.1,206.6,290.3,0.039,0.16,8.584
7.05,9.7,9.6,24.1,206.4,283.4,0.043,0.149,8.593
7.1,10.9,10.3,24.1,206.5,282.5,0.045,0.16,8.588
7.15,10.6,10.3,24.1,206.4,285.2,0.041,0.156,8.592
7.2,10.9,10.7,24.1,206.5,284.0,0.044,0.148,8.589
7.25,10.2,10.4,24.1,206.4,284.2,0.041,0.168,8.588
7.3,9.9,9.6,24.1,206.6,285.1,0.037,0.137,8.588
7.35,9.8,10.1,24.1,206.5,286.8,0.044,0.167,8.591
7.4,10.4,10.8,24.1,206.7,287.4,0.039,0.145,8.596
7.45,10.2,10.8,24.1,206.5,288.8,0.042,0.156,8.591
7.5,9.9,10.0,24.1,206.7,291.4,0.041,0.159,8.584
7.55,10.0,10.1,24.1,206.6,292.3,0.038,0.158,8.59
7.6,11.4,10.1,24.1,206.7,293.5,0.045,0.16,8.588
7.65,10.0,11.1,24.1,206.5,291.7,0.04,0.153,8.594
7.7,10.9,10.3,24.1,206.6,291.0,0.043,0.16,8.591
7.75,9.8,10.0,24.1,206.5,290.8,0.038,0.135,8.588
7.8,9.9,10.4,24.1,206.6,289.3,0.046,0.171,8.584
7.85,10.2,10.0,24.1,206.4,286.4,0.038,0.137,8.59
7.9,9.3,9.4,24.1,206.5,286.5,0.045,0.171,8.59
7.95,10.5,10.3,24.1,206.4,283.8,0.041,0.147,8.589
8.0,10.1,10.1,24.1,206.6,285.1,0.045,0.168,8.587
8.05,9.5,10.8,24.1,206.4,283.9,0.036,0.144,8.586
8.1,8.9,10.0,24.1,206.6,285.6,0.043,0.159,8.589
8.15,9.9,11.4,24.1,206.4,282.0,0.039,0.145,8.592
8.2,10.1,9.6,24.1,206.7,284.6,0.046,0.154,8.594
8.25,10.3,10.3,24.1,206.5,285.3,0.04,0.157,8.59
8.3,9.6,10.0,24.1,206.7,286.8,0.042,0.158,8.588
8.35,10.7,11.2,24.1,206.5,287.8,0.043,0.152,8.592
8.4,10.2,10.6,24.1,206.6,289.2,0.04,0.156,8.59
8.45,10.2,10.8,24.1,206.4,287.4,0.045,0.161,8.592
8.5,10.8,9.9,24.1,206.5,288.6,0.042,0.141,8.592
8.55,10.8,10.3,24.1,206.5,286.2,0.042,0.172,8.589
8.6,11.0,10.1,24.1,206.5,286.0,0.036,0.13,8.592
8.65,9.9,9.8,24.1,206.4,282.6,0.046,0.176,8.586
8.7,10.0,9.7,24.1,206.5,282.8,0.04,0.135,8.595
8.75,10.5,9.8,24.1,206.4,280.1,0.044,0.178,8.591
8.8,10.7,10.8,24.1,206.5,280.8,0.04,0.132,8.592
8.85,10.4,10.5,24.1,206.4,279.4,0.042,0.179,8.584
8.9,11.0,10.0,24.1,206.6,284.0,0.042,0.128,8.591
8.95,10.7,10.1,24.1,206.5,283.3,0.044,0.171,8.591
9.0,9.4,10.7,24.1,206.7,286.9,0.04,0.139,8.59
9.05,10.9,9.2,24.1,206.6,288.0,0.042,0.17,8.589
9.1,10.0,10.8,24.1,206.7,290.5,0.039,0.151,8.584
9.15,9.7,10.6,24.1,206.5,294.5,0.042,0.16,8.591
9.2,9.8,10.8,24.1,206.6,293.5,0.043,0.161,8.587
9.25,9.8,9.7,24.1,206.5,290.1,0.043,0.139,8.59
9.3,10.8,10.5,24.1,206.6,288.8,0.045,0.171,8.589
9.35,10.9,9.3,24.1,206.4,285.4,0.04,0.131,8.592
9.4,10.4,10.3,24.1,206.5,286.2,0.041,0.172,8.589
9.45,9.7,10.9,24.1,206.4,282.2,0.04,0.138,8.591
9.5,11.1,10.2,24.1,206.5,283.0,0.045,0.169,8.59
9.55,10.3,11.2,24.1,206.5,280.4,0.038,0.14,8.588
9.6,10.6,9.7,24.1,206.6,286.2,0.046,0.172,8.588
9.65,10.3,10.8,24.1,206.5,284.6,0.042,0.136,8.591
9.7,10.3,10.2,24.1,206.6,287.4,0.049,0.17,8.587
9.75,9.7,10.2,24.1,206.5,287.2,0.043,0.138,8.585
9.8,9.9,9.9,24.1,206.7,292.1,0.044,0.168,8.589
9.85,10.6,10.0,24.1,206.5,289.8,0.039,0.151,8.592
9.9,9.1,10.7,24.1,206.6,291.9,0.044,0.156,8.586
9.95,9.9,10.5,24.1,206.4,289.7,0.042,0.154,8.588
10.0,10.5,10.0,24.1,206.5,290.9,0.041,0.154,8.589
10.05,11.0,10.4,24.1,206.4,286.3,0.039,0.16,8.587
10.1,8.9,10.5,24.1,206.5,287.2,0.041,0.148,8.591
10.15,10.0,10.3,24.1,206.3,279.7,0.044,0.167,8.589
10.2,9.9,9.6,24.1,206.5,281.5,0.041,0.139,8.592
10.25,9.8,9.8,24.1,206.3,279.0,0.042,0.168,8.585
10.3,10.1,9.8,24.1,206.5,280.9,0.044,0.141,8.591
10.35,9.9,10.5,24.1,206.4,279.1,0.042,0.158,8.587
10.4,11.1,10.4,24.1,206.5,283.1,0.041,0.152,8.592
10.45,9.3,10.4,24.1,206.4,281.6,0.04,0.151,8.588
10.5,9.5,11.6,24.1,206.6,284.7,0.04,0.156,8.587
10.55,11.1,10.3,24.1,206.5,284.3,0.047,0.145,8.592
10.6,9.3,10.9,24.1,206.6,288.7,0.043,0.163,8.592
10.65,10.6,11.1,24.1,206.5,285.7,0.042,0.147,8.591
10.7,10.6,10.5,24.1,206.6,289.1,0.04,0.156,8.588
10.75,10.2,10.7,24.1,206.4,285.9,0.04,0.153,8.59
10.8,10.1,11.1,24.1,206.6,288.2,0.042,0.157,8.588
10.85,10.8,9.6,24.1,206.5,284.1,0.044,0.146,8.595
10.9,10.8,10.4,24.1,206.7,286.7,0.045,0.164,8.587
10.95,10.6,10.4,24.1,206.4,281.0,0.038,0.14,8.59
11.0,8.8,9.3,24.1,206.5,283.5,0.039,0.166,8.589
# データ部終了
