# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 11:53:10
動作種別,開動作
温度[℃],40.1
湿度[%RH],31.9
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.7,9.6,24.1,205.6,293.1,0.056,0.142,8.604
0.1,9.9,10.3,24.1,205.6,287.7,0.056,0.142,8.599
0.15,10.1,10.3,24.1,205.6,292.5,0.053,0.143,8.603
0.2,10.1,10.2,24.1,205.6,287.6,0.063,0.153,8.602
0.25,9.0,10.9,24.1,205.7,294.2,0.059,0.143,8.604
0.3,9.5,9.9,24.1,205.6,288.2,0.05,0.156,8.603
0.35,9.8,10.7,24.1,205.7,293.7,0.036,0.126,8.6
0.4,9.4,9.7,24.1,205.7,288.8,0.043,0.15,8.597
0.45,9.8,10.0,24.1,205.7,293.5,0.056,0.135,8.611
0.5,9.2,11.4,24.1,205.7,287.8,0.069,0.144,8.604
0.55,9.9,10.0,24.1,205.7,293.5,0.056,0.144,8.608
0.6,8.7,10.6,24.1,205.7,288.1,0.047,0.148,8.598
0.65,9.1,10.8,24.1,205.7,292.5,0.041,0.155,8.604
0.7,9.6,9.7,24.1,205.7,287.5,0.043,0.143,8.599
0.75,9.6,9.9,24.1,205.7,293.1,0.057,0.156,8.606
0.8,9.6,10.3,24.1,205.6,287.9,0.061,0.12,8.605
0.85,9.7,11.3,24.1,205.7,293.0,0.058,0.15,8.607
0.9,40.3,44.2,24.1,205.7,288.8,0.114,0.181,8.606
0.95,194.5,189.3,24.1,205.6,317.6,0.087,0.192,8.602
1.0,214.5,353.5,24.1,205.3,413.8,0.302,0.208,8.6
1.05,118.8,152.8,24.1,205.3,437.4,0.903,1.086,8.678
1.1,206.5,210.5,24.1,205.2,439.9,0.169,0.178,8.601
1.15,259.7,267.9,24.1,205.1,503.2,0.17,0.213,8.607
1.2,265.5,293.0,24.1,204.9,593.6,0.202,0.263,8.597
1.25,276.9,311.5,24.1,204.8,678.7,0.247,0.322,8.608
1.3,264.5,312.7,24.1,204.6,742.6,0.316,0.378,8.6
1.35,264.9,315.1,24.1,204.4,802.5,0.293,0.393,8.606
1.4,291.2,339.1,24.1,204.2,855.5,0.389,0.455,8.605
1.45,300.8,344.0,24.1,204.1,905.5,0.393,0.461,8.609
1.5,327.8,360.8,24.1,204.0,973.5,0.425,0.844,8.616
1.55,355.7,388.6,24.1,203.8,1034.5,0.466,0.705,8.61
1.6,352.1,382.9,24.1,203.7,1064.4,0.479,0.749,8.619
1.65,347.5,356.7,24.1,203.9,996.4,0.728,0.914,8.659
1.7,340.7,354.5,24.1,204.1,901.3,0.669,0.949,8.634
1.75,352.9,348.3,24.1,204.4,815.3,0.652,0.866,8.615
1.8,350.4,348.9,24.1,204.6,748.9,0.649,0.739,8.594
1.85,355.9,343.8,24.1,204.7,708.4,0.851,0.714,8.644
1.9,346.8,342.5,24.1,204.7,689.2,0.642,0.703,8.62
1.95,338.1,347.4,24.1,204.7,702.0,0.62,0.836,8.641
2.0,337.4,344.7,24.1,204.7,733.3,0.584,0.659,8.618
2.05,341.2,349.5,24.1,204.6,774.2,0.551,0.733,8.63
2.1,335.0,356.5,24.1,204.5,809.6,0.588,0.723,8.623
2.15,342.0,350.0,24.1,204.4,829.0,0.578,0.634,8.618
2.2,341.4,352.0,24.1,204.4,831.8,0.668,0.763,8.616
2.25,335.6,348.7,24.1,204.5,813.2,0.6,0.812,8.628
2.3,347.9,349.0,24.1,204.5,792.3,0.709,0.806,8.618
2.35,340.3,345.2,24.1,204.6,777.7,0.538,0.674,8.626
2.4,342.5,349.8,24.1,204.7,761.8,0.684,0.916,8.626
2.45,345.2,346.1,24.1,204.7,765.4,0.606,0.711,8.643
2.5,335.6,346.5,24.1,204.7,769.0,0.658,0.861,8.62
2.55,341.5,351.7,24.1,204.7,776.5,0.684,0.687,8.662
2.6,342.1,345.1,24.1,204.7,780.1,0.486,0.62,8.599
2.65,334.9,351.2,24.1,204.7,784.1,0.624,0.613,8.644
2.7,342.6,348.1,24.1,204.6,773.6,0.554,0.729,8.613
2.75,342.7,344.9,24.1,204.7,774.2,0.584,0.702,8.611
2.8,339.4,348.5,24.1,204.7,772.2,0.582,0.649,8.627
2.85,331.9,338.0,24.1,204.7,768.3,0.594,0.646,8.626
2.9,304.6,289.6,24.1,204.8,679.6,0.777,0.858,8.649
2.95,311.8,277.1,24.1,205.1,544.4,0.543,0.75,8.606
3.0,273.1,268.8,24.1,205.3,419.3,0.471,0.726,8.607
3.05,203.4,216.0,24.1,205.6,354.2,0.364,0.476,8.602
3.1,154.7,153.7,24.1,205.5,351.5,0.24,0.385,8.609
3.15,105.3,117.5,24.1,205.5,360.8,0.238,0.438,8.601
3.2,85.9,69.3,24.1,205.5,343.5,0.178,0.253,8.598
3.25,87.3,39.3,24.1,205.6,331.1,0.128,0.212,8.604
3.3,50.1,50.6,24.1,205.5,318.5,0.167,0.228,8.596
3.35,34.3,32.9,24.1,205.5,321.3,0.127,0.176,8.609
3.4,41.2,43.9,24.1,205.5,323.0,0.27,0.389,8.608
3.45,85.5,105.6,24.1,205.5,342.5,0.15,0.33,8.606
3.5,116.1,160.9,24.1,205.3,364.6,0.081,0.167,8.6
3.55,116.5,174.5,24.1,205.3,395.4,0.095,0.176,8.606
3.6,101.4,149.4,24.1,205.2,406.9,0.144,0.227,8.6
3.65,81.6,118.6,24.1,205.3,408.1,0.12,0.184,8.611
3.7,64.9,103.2,24.1,205.2,396.7,0.116,0.235,8.597
3.75,54.6,89.7,24.1,205.3,389.4,0.112,0.204,8.607
3.8,54.7,83.4,24.1,205.3,380.6,0.1,0.223,8.604
3.85,51.5,85.7,24.1,205.4,380.3,0.096,0.189,8.602
3.9,60.0,86.2,24.1,205.3,374.9,0.087,0.17,8.604
3.95,69.3,94.7,24.1,205.4,378.2,0.105,0.18,8.602
4.0,75.9,102.0,24.1,205.3,378.2,0.093,0.18,8.601
4.05,77.3,101.6,24.1,205.4,384.6,0.097,0.196,8.608
4.1,79.8,103.1,24.1,205.3,382.9,0.084,0.194,8.601
4.15,72.9,104.9,24.1,205.4,388.3,0.104,0.18,8.605
4.2,69.8,100.0,24.1,205.3,382.8,0.105,0.18,8.601
4.25,63.2,95.2,24.1,205.4,387.2,0.11,0.199,8.606
4.3,50.6,94.2,24.1,205.4,377.9,0.113,0.187,8.602
4.35,322.1,295.2,24.1,205.5,352.5,7.12,7.481,9.024
4.4,140.2,145.8,24.1,205.5,323.1,0.278,0.642,8.601
4.45,37.6,22.0,24.1,205.6,312.5,0.139,0.217,8.601
4.5,10.2,10.5,24.1,205.6,301.4,0.071,0.159,8.601
4.55,10.0,11.2,24.1,205.7,300.4,0.073,0.17,8.604
4.6,9.4,10.1,24.1,205.7,292.7,0.062,0.139,8.603
4.65,8.9,10.8,24.1,205.7,295.6,0.052,0.14,8.607
4.7,9.3,10.6,24.1,205.7,289.0,0.061,0.15,8.598
4.75,9.1,10.8,24.1,205.7,294.5,0.05,0.136,8.607
4.8,10.4,10.3,24.1,205.7,292.3,0.052,0.154,8.602
4.85,9.2,10.9,24.1,205.7,297.0,0.05,0.133,8.608
4.9,8.4,10.7,24.1,205.7,290.7,0.053,0.152,8.603
4.95,9.6,10.2,24.1,205.7,295.1,0.043,0.12,8.607
5.0,8.5,9.7,24.1,205.6,290.8,0.052,0.174,8.597
5.05,9.9,11.2,24.1,205.7,295.2,0.052,0.108,8.606
5.1,9.7,9.9,24.1,205.6,289.2,0.054,0.174,8.602
5.15,10.0,11.0,24.1,205.6,295.3,0.049,0.127,8.608
5.2,9.9,10.4,24.1,205.6,291.1,0.051,0.163,8.603
5.25,9.5,10.7,24.1,205.6,296.0,0.049,0.139,8.603
5.3,9.3,11.4,24.1,205.5,290.1,0.057,0.159,8.599
5.35,8.4,10.1,24.1,205.6,295.6,0.046,0.145,8.602
5.4,10.0,10.5,24.1,205.6,291.0,0.053,0.147,8.603
5.45,9.8,9.8,24.1,205.6,295.8,0.051,0.156,8.604
5.5,8.8,11.3,24.1,205.5,291.4,0.048,0.131,8.603
5.55,10.1,10.8,24.1,205.6,294.5,0.048,0.16,8.604
5.6,10.0,10.8,24.1,205.5,290.0,0.051,0.133,8.601
5.65,9.7,11.0,24.1,205.5,295.5,0.051,0.156,8.607
5.7,9.9,10.6,24.1,205.6,290.9,0.06,0.132,8.598
5.75,9.6,10.9,24.1,205.6,292.0,0.055,0.165,8.605
5.8,10.4,11.2,24.1,205.5,285.2,0.055,0.126,8.604
5.85,9.8,9.7,24.1,205.6,289.2,0.05,0.156,8.607
5.9,9.2,10.2,24.1,205.6,286.1,0.044,0.137,8.603
5.95,9.1,11.0,24.1,205.6,289.6,0.05,0.14,8.602
6.0,9.5,9.2,24.1,205.6,285.3,0.053,0.144,8.601
6.05,10.0,10.0,24.1,205.6,289.9,0.05,0.143,8.607
