# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 16:18:14
動作種別,閉動作
温度[℃],36.6
湿度[%RH],38.3
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.9,10.4,24.1,202.9,289.9,0.044,0.147,8.603
0.1,8.9,10.8,24.1,202.8,280.8,0.045,0.15,8.592
0.15,9.4,10.4,24.1,202.9,286.6,0.045,0.144,8.596
0.2,10.0,10.1,24.1,202.8,284.0,0.043,0.157,8.593
0.25,10.7,11.4,24.1,202.9,289.7,0.042,0.137,8.595
0.3,9.8,10.7,24.1,202.8,285.3,0.047,0.168,8.589
0.35,10.3,9.6,24.1,203.0,292.0,0.039,0.131,8.601
0.4,10.2,10.5,24.1,202.9,286.0,0.046,0.162,8.594
0.45,9.5,9.8,24.1,203.0,292.1,0.043,0.14,8.599
0.5,10.4,10.1,24.1,203.0,286.8,0.045,0.158,8.592
0.55,10.5,9.9,24.1,202.9,291.1,0.042,0.139,8.598
0.6,9.2,10.9,24.1,202.9,283.2,0.048,0.158,8.598
0.65,10.4,11.4,24.1,202.8,287.3,0.043,0.155,8.597
0.7,9.5,10.6,24.1,202.8,280.5,0.044,0.133,8.593
0.75,9.1,9.8,24.1,202.9,288.1,0.044,0.167,8.597
0.8,10.6,9.8,24.1,202.9,283.7,0.042,0.135,8.599
0.85,9.6,10.4,24.1,202.9,290.0,0.046,0.167,8.595
0.9,11.0,10.5,24.1,202.9,286.4,0.044,0.137,8.595
0.95,182.6,146.2,24.1,202.9,303.9,1.473,1.924,8.63
1.0,366.8,342.2,24.1,202.7,382.0,0.281,0.349,8.601
1.05,151.2,131.8,24.1,202.5,469.1,0.305,0.494,8.589
1.1,193.2,181.7,24.1,202.5,450.6,0.278,0.347,8.596
1.15,249.8,232.5,24.1,202.4,492.8,0.235,0.339,8.601
1.2,280.8,258.4,24.1,202.2,567.1,0.178,0.416,8.594
1.25,300.1,270.0,24.1,202.0,650.5,0.257,0.334,8.593
1.3,302.0,271.9,24.1,201.9,716.1,0.371,0.528,8.592
1.35,300.8,273.6,24.1,201.7,777.2,0.455,0.793,8.604
1.4,320.0,286.8,24.1,201.6,829.4,0.454,0.732,8.587
1.45,320.7,289.4,24.1,201.6,887.3,0.507,0.731,8.593
1.5,352.4,317.8,24.1,201.4,959.2,0.512,1.031,8.599
1.55,374.1,337.2,24.1,201.2,1023.3,0.639,1.046,8.591
1.6,371.8,330.4,24.1,201.1,1086.4,0.719,1.151,8.609
