# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 08:53:03
動作種別,閉動作
温度[℃],37.4
湿度[%RH],40.3
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.6,10.6,24.1,206.5,300.2,0.042,0.147,8.599
0.1,10.4,10.1,24.1,206.5,294.5,0.049,0.153,8.596
0.15,10.0,11.1,24.1,206.5,299.8,0.048,0.149,8.598
0.2,10.4,10.3,24.1,206.4,293.4,0.047,0.142,8.596
0.25,8.9,10.4,24.1,206.4,299.2,0.047,0.149,8.599
0.3,9.2,10.4,24.1,206.3,293.3,0.045,0.144,8.595
0.35,9.9,10.6,24.1,206.3,298.1,0.046,0.156,8.599
0.4,9.3,10.6,24.1,206.3,292.2,0.045,0.137,8.595
0.45,9.8,10.7,24.1,206.3,297.4,0.047,0.154,8.597
0.5,9.3,11.2,24.1,206.3,291.1,0.046,0.143,8.594
0.55,11.4,10.9,24.1,206.3,296.2,0.046,0.15,8.598
0.6,9.1,11.2,24.1,206.3,290.6,0.048,0.147,8.596
0.65,9.5,10.1,24.1,206.4,296.7,0.044,0.145,8.596
0.7,9.3,10.2,24.1,206.3,290.2,0.049,0.149,8.593
0.75,9.2,10.2,24.1,206.3,295.2,0.047,0.146,8.597
0.8,9.9,10.1,24.1,206.2,289.4,0.047,0.148,8.594
0.85,9.6,11.6,24.1,206.3,294.8,0.041,0.153,8.599
0.9,9.6,11.5,24.1,206.3,288.9,0.046,0.147,8.597
0.95,153.1,123.7,24.1,206.2,305.5,2.283,2.895,8.74
1.0,319.3,338.1,24.1,206.1,376.3,0.207,0.279,8.598
1.05,162.1,189.1,24.1,205.9,464.7,0.373,0.594,8.594
1.1,193.7,146.7,24.1,205.9,439.6,0.165,0.255,8.595
1.15,259.8,204.3,24.1,205.8,471.8,0.172,0.277,8.597
1.2,291.6,240.7,24.1,205.6,541.0,0.163,0.33,8.594
1.25,301.9,265.8,24.1,205.4,628.3,0.201,0.294,8.598
1.3,297.6,266.7,24.1,205.1,701.6,0.32,0.461,8.596
1.35,304.1,276.7,24.1,205.0,776.5,0.413,0.813,8.596
1.4,311.9,289.9,24.1,204.9,833.3,0.428,0.576,8.589
1.45,311.1,287.7,24.1,204.8,901.4,0.481,0.725,8.597
1.5,346.9,322.6,24.1,204.6,968.3,0.605,1.14,8.607
1.55,362.0,331.7,24.1,204.5,1033.7,0.648,1.115,8.618
1.6,377.3,335.7,24.1,204.3,1101.9,0.708,1.117,8.606
1.65,347.0,320.2,24.1,204.4,1065.9,0.7,0.982,8.602
1.7,342.4,307.4,24.1,204.6,972.3,0.719,1.2,8.599
1.75,338.0,317.8,24.1,204.8,872.0,0.596,0.753,8.597
1.8,346.6,308.6,24.1,204.9,790.5,0.646,0.741,8.603
1.85,344.5,311.7,24.1,205.1,736.5,0.657,0.571,8.601
1.9,342.9,307.7,24.1,205.2,704.4,0.673,0.662,8.619
1.95,343.0,308.4,24.1,205.3,702.1,0.694,0.582,8.587
2.0,339.2,308.4,24.1,205.2,723.9,0.616,0.607,8.606
2.05,337.2,309.3,24.1,205.1,756.1,0.636,0.741,8.591
2.1,345.5,305.4,24.1,205.0,794.4,0.557,0.639,8.603
2.15,338.6,309.6,24.1,205.0,823.4,0.685,0.706,8.602
2.2,341.0,312.3,24.1,204.9,832.0,0.72,0.897,8.602
2.25,340.5,303.1,24.1,205.0,829.2,0.555,0.64,8.597
2.3,336.8,308.3,24.1,205.0,808.2,0.594,0.582,8.609
2.35,343.7,312.7,24.1,205.1,791.3,0.539,0.52,8.607
2.4,345.2,306.3,24.1,205.1,776.4,0.493,0.534,8.604
2.45,333.6,310.4,24.1,205.1,769.4,0.651,0.615,8.598
2.5,339.8,304.8,24.1,205.1,770.0,0.531,0.619,8.597
2.55,338.2,307.2,24.1,205.1,778.5,0.557,0.523,8.596
2.6,335.8,308.7,24.1,205.0,789.8,0.545,0.5,8.604
2.65,342.9,305.6,24.1,205.0,802.9,0.48,0.567,8.601
2.7,334.0,301.4,24.1,205.0,809.9,0.61,0.513,8.605
2.75,287.0,257.1,24.1,205.1,741.4,0.7,1.033,8.626
2.8,287.8,263.7,24.1,205.3,609.6,0.457,0.61,8.601
