# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 16:32:45
動作種別,開動作
温度[℃],36.5
湿度[%RH],37.9
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.3,11.3,24.1,203.8,283.7,0.045,0.146,8.599
0.1,9.9,10.3,24.1,203.8,279.3,0.05,0.152,8.594
0.15,9.8,9.9,24.1,203.8,287.8,0.051,0.153,8.602
0.2,9.7,10.1,24.1,203.8,283.4,0.048,0.158,8.591
0.25,9.7,9.7,24.1,203.8,289.7,0.037,0.139,8.601
0.3,10.1,10.2,24.1,203.7,283.3,0.041,0.163,8.593
0.35,10.4,10.3,24.1,203.7,288.8,0.039,0.125,8.596
0.4,10.6,10.3,24.1,203.6,280.9,0.058,0.163,8.594
0.45,10.3,10.5,24.1,203.7,285.4,0.054,0.134,8.598
0.5,10.7,10.7,24.1,203.6,278.7,0.05,0.163,8.597
0.55,10.7,10.2,24.1,203.7,282.5,0.039,0.144,8.596
0.6,9.5,10.0,24.1,203.7,275.6,0.041,0.159,8.587
0.65,10.8,10.4,24.1,203.7,282.7,0.044,0.145,8.597
0.7,11.0,10.7,24.1,203.7,278.0,0.052,0.147,8.593
0.75,9.6,11.4,24.1,203.8,285.5,0.049,0.141,8.603
0.8,9.6,10.1,24.1,203.7,280.8,0.05,0.145,8.596
0.85,11.8,9.8,24.1,203.7,289.3,0.043,0.153,8.598
0.9,43.6,44.0,24.1,203.7,285.1,0.171,0.199,8.593
0.95,192.8,188.2,24.1,203.7,315.8,0.126,0.21,8.591
1.0,206.9,384.2,24.1,203.4,403.5,0.235,0.223,8.588
1.05,118.0,152.7,24.1,203.3,433.9,0.313,0.323,8.609
1.1,210.0,195.2,24.1,203.2,420.9,0.106,0.197,8.592
1.15,261.3,263.3,24.1,203.1,475.4,0.176,0.222,8.59
1.2,271.4,287.0,24.1,202.8,563.8,0.158,0.318,8.59
1.25,274.6,311.5,24.1,202.7,652.4,0.205,0.262,8.59
1.3,263.3,315.2,24.1,202.6,718.9,0.262,0.379,8.597
1.35,263.5,316.3,24.1,202.5,782.8,0.331,0.444,8.597
1.4,293.0,340.3,24.1,202.4,840.7,0.361,0.496,8.594
1.45,305.7,347.1,24.1,202.3,901.4,0.375,0.512,8.597
1.5,330.9,361.5,24.1,202.1,977.2,0.418,0.788,8.602
1.55,361.6,393.7,24.1,202.0,1047.6,0.435,0.728,8.61
1.6,349.3,386.0,24.1,201.9,1090.4,0.546,0.68,8.6
1.65,351.5,360.7,24.1,202.0,1026.3,0.685,0.999,8.64
1.7,340.7,355.4,24.1,202.1,927.6,0.729,0.85,8.633
1.75,354.8,353.3,24.1,202.3,830.7,0.625,0.812,8.614
1.8,350.1,349.1,24.1,202.6,753.2,0.953,0.882,8.598
1.85,357.2,343.0,24.1,202.6,701.7,0.842,0.789,8.618
1.9,351.1,346.1,24.1,202.6,683.2,0.691,0.718,8.615
1.95,338.5,350.2,24.1,202.6,693.6,0.552,0.753,8.624
2.0,345.9,348.8,24.1,202.7,724.7,0.61,0.7,8.623
2.05,343.6,349.1,24.1,202.6,766.4,0.551,0.73,8.623
2.1,338.8,357.1,24.1,202.6,807.8,0.644,0.671,8.604
2.15,342.9,354.6,24.1,202.5,830.4,0.635,0.708,8.623
2.2,347.8,354.5,24.1,202.4,840.1,0.746,0.865,8.611
2.25,339.0,352.4,24.1,202.4,824.5,0.626,0.788,8.631
2.3,348.9,348.8,24.1,202.4,797.8,0.697,0.785,8.614
2.35,345.5,348.8,24.1,202.3,780.9,0.563,0.759,8.596
2.4,344.3,351.4,24.1,202.4,760.6,0.688,0.842,8.65
2.45,347.1,345.8,24.1,202.5,759.2,0.675,0.669,8.607
2.5,339.5,348.9,24.1,202.5,763.4,0.587,0.76,8.623
2.55,342.0,354.3,24.1,202.4,772.4,0.718,0.778,8.606
2.6,347.1,350.4,24.1,202.4,780.8,0.608,0.708,8.632
