# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 11:32:07
動作種別,閉動作
温度[℃],33.8
湿度[%RH],45.2
気圧[hPa],1014
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.0,9.4,24.1,203.0,289.0,0.04,0.156,8.591
0.1,10.8,10.5,24.1,203.0,283.9,0.04,0.15,8.585
0.15,10.0,10.3,24.1,203.1,292.3,0.043,0.161,8.59
0.2,9.5,9.2,24.1,203.1,289.4,0.042,0.148,8.583
0.25,10.1,9.7,24.1,203.0,297.0,0.043,0.161,8.589
0.3,10.1,9.8,24.1,203.0,292.9,0.039,0.148,8.581
0.35,9.4,9.9,24.1,203.0,298.9,0.038,0.162,8.587
0.4,10.0,10.2,24.1,203.0,292.6,0.041,0.149,8.588
0.45,9.3,9.7,24.1,202.9,296.0,0.043,0.157,8.59
0.5,10.4,10.6,24.1,202.9,288.5,0.04,0.158,8.583
0.55,9.5,9.7,24.1,202.9,292.3,0.038,0.156,8.591
0.6,9.5,10.3,24.1,202.9,284.3,0.04,0.155,8.582
0.65,11.0,9.0,24.1,202.9,288.6,0.039,0.157,8.588
0.7,10.2,9.5,24.1,202.9,282.5,0.039,0.155,8.585
0.75,10.3,9.6,24.1,202.9,288.4,0.039,0.151,8.591
0.8,9.7,10.0,24.1,202.9,285.8,0.044,0.159,8.585
0.85,11.0,10.4,24.1,203.0,292.2,0.036,0.147,8.587
0.9,11.1,12.6,24.1,202.8,290.2,0.057,0.163,8.584
0.95,182.8,151.9,24.1,202.9,311.1,1.387,2.016,8.662
1.0,378.4,261.0,24.1,202.7,369.9,0.163,0.265,8.59
1.05,136.2,155.2,24.1,202.5,445.5,0.295,0.33,8.583
1.1,189.4,182.6,24.1,202.7,434.0,0.161,0.25,8.581
1.15,247.9,248.7,24.1,202.5,484.2,0.25,0.364,8.589
1.2,280.9,274.9,24.1,202.3,571.5,0.182,0.449,8.586
1.25,296.9,283.6,24.1,202.1,665.2,0.241,0.329,8.597
1.3,303.4,271.8,24.1,202.0,735.7,0.385,0.61,8.59
1.35,306.0,272.1,24.1,201.8,801.5,0.461,0.805,8.58
1.4,322.6,287.4,24.1,201.7,853.5,0.431,0.656,8.59
1.45,320.9,294.7,24.1,201.6,905.0,0.482,0.706,8.58
1.5,353.8,321.4,24.1,201.5,973.3,0.575,1.0,8.601
1.55,369.6,341.2,24.1,201.3,1031.4,0.653,1.127,8.58
1.6,365.8,336.9,24.1,201.1,1085.9,0.645,1.064,8.597
1.65,351.2,321.1,24.1,201.3,1039.1,0.674,0.878,8.595
1.7,345.4,311.0,24.1,201.5,952.7,0.738,1.208,8.592
1.75,342.0,317.5,24.1,201.7,865.1,0.641,0.712,8.603
1.8,351.8,311.3,24.1,202.0,801.1,0.714,0.853,8.582
1.85,340.5,323.0,24.1,202.0,757.5,0.657,0.536,8.59
1.9,344.9,316.4,24.1,202.1,739.5,0.489,0.553,8.597
1.95,341.4,309.9,24.1,202.1,739.0,0.602,0.732,8.597
2.0,340.4,309.6,24.1,202.1,756.4,0.547,0.626,8.596
2.05,344.8,310.2,24.1,201.9,783.1,0.578,0.685,8.586
2.1,345.6,309.0,24.1,201.9,812.7,0.624,0.705,8.61
2.15,342.0,310.0,24.1,201.8,830.1,0.714,0.752,8.593
2.2,349.0,312.5,24.1,201.8,834.8,0.652,0.86,8.602
2.25,337.9,306.2,24.1,201.7,821.2,0.553,0.589,8.597
2.3,341.8,312.3,24.1,201.8,799.7,0.715,0.724,8.584
2.35,347.7,312.0,24.1,201.9,786.7,0.591,0.517,8.594
2.4,340.3,312.4,24.1,202.0,772.9,0.511,0.502,8.595
2.45,343.1,308.2,24.1,202.1,771.0,0.595,0.708,8.591
2.5,343.9,307.6,24.1,202.1,776.3,0.54,0.593,8.583
