# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 12:08:24
動作種別,開動作
温度[℃],40.1
湿度[%RH],33.0
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.9,10.3,24.1,205.3,281.5,0.051,0.131,8.607
0.1,9.0,10.6,24.1,205.2,276.6,0.053,0.157,8.598
0.15,9.3,10.6,24.1,205.3,280.6,0.044,0.141,8.605
0.2,9.6,10.7,24.1,205.2,275.8,0.05,0.153,8.601
0.25,8.9,11.1,24.1,205.2,280.2,0.05,0.13,8.606
0.3,8.8,10.5,24.1,205.2,275.5,0.049,0.145,8.6
0.35,9.1,10.6,24.1,205.3,280.1,0.051,0.132,8.607
0.4,8.8,10.9,24.1,205.4,275.5,0.052,0.152,8.599
0.45,9.7,11.0,24.1,205.4,282.0,0.048,0.142,8.608
0.5,9.4,10.8,24.1,205.4,277.9,0.055,0.148,8.599
0.55,9.9,11.0,24.1,205.3,283.0,0.053,0.145,8.607
0.6,9.3,10.2,24.1,205.3,278.2,0.051,0.138,8.604
0.65,9.3,9.9,24.1,205.4,283.9,0.049,0.145,8.605
0.7,8.7,11.3,24.1,205.3,279.0,0.046,0.13,8.6
0.75,9.2,10.8,24.1,205.3,284.8,0.049,0.152,8.604
0.8,39.2,43.0,24.1,205.3,281.0,0.116,0.179,8.606
0.85,188.6,184.7,24.1,205.2,306.5,0.09,0.183,8.602
0.9,202.2,355.0,24.1,205.0,394.6,0.305,0.2,8.602
0.95,134.3,164.5,24.1,205.0,426.4,0.29,0.207,8.601
1.0,216.4,218.2,24.1,205.0,439.2,0.195,0.181,8.598
1.05,261.3,280.9,24.1,204.9,514.6,0.171,0.218,8.603
1.1,269.7,297.1,24.1,204.6,605.1,0.213,0.284,8.596
1.15,273.7,315.8,24.1,204.4,679.5,0.267,0.286,8.604
1.2,259.0,313.6,24.1,204.2,735.0,0.279,0.399,8.609
1.25,265.6,310.4,24.1,204.2,789.4,0.32,0.403,8.608
1.3,288.9,335.9,24.1,204.1,835.9,0.38,0.527,8.601
1.35,297.9,343.6,24.1,204.0,884.5,0.408,0.515,8.606
1.4,328.0,359.6,24.1,203.8,955.7,0.438,0.735,8.602
1.45,355.9,392.7,24.1,203.7,1020.5,0.431,0.752,8.626
1.5,349.9,385.0,24.1,203.6,1054.6,0.514,0.698,8.616
1.55,346.9,357.0,24.1,203.7,986.8,0.624,1.004,8.647
1.6,338.8,355.9,24.1,203.9,889.3,0.718,0.901,8.644
1.65,351.2,348.1,24.1,204.2,804.4,0.659,0.887,8.633
1.7,352.5,347.1,24.1,204.3,737.0,0.852,0.832,8.617
1.75,348.6,346.6,24.1,204.4,693.9,0.658,0.728,8.596
1.8,347.9,343.4,24.1,204.5,676.9,0.606,0.683,8.632
1.85,336.9,346.0,24.1,204.5,692.6,0.607,0.723,8.646
1.9,337.5,346.3,24.1,204.3,722.2,0.605,0.71,8.617
1.95,345.0,348.2,24.1,204.3,761.7,0.595,0.711,8.634
2.0,335.6,357.0,24.1,204.2,794.4,0.603,0.635,8.616
2.05,340.8,349.9,24.1,204.1,807.3,0.598,0.708,8.612
2.1,340.9,345.6,24.1,204.1,806.1,0.639,0.835,8.65
2.15,342.1,356.0,24.1,204.1,796.1,0.616,0.707,8.639
2.2,343.5,344.1,24.1,204.2,774.4,0.676,0.72,8.615
2.25,339.2,349.4,24.1,204.3,756.8,0.594,0.784,8.617
2.3,339.2,348.3,24.1,204.3,745.2,0.67,0.791,8.62
2.35,345.5,341.9,24.1,204.4,741.9,0.61,0.8,8.651
2.4,337.1,350.5,24.1,204.3,747.9,0.538,0.661,8.603
2.45,340.6,347.8,24.1,204.3,757.9,0.617,0.674,8.642
2.5,340.1,344.0,24.1,204.3,767.0,0.637,0.602,8.615
2.55,333.9,356.4,24.1,204.3,765.5,0.671,0.736,8.603
2.6,344.5,346.7,24.1,204.2,762.6,0.758,0.727,8.633
2.65,342.5,348.1,24.1,204.3,758.1,0.592,0.572,8.615
2.7,332.5,348.8,24.1,204.3,750.3,0.588,0.598,8.631
2.75,336.3,333.0,24.1,204.2,748.4,0.699,0.668,8.629
2.8,304.4,286.7,24.1,204.4,662.7,0.825,1.141,8.65
2.85,313.7,278.9,24.1,204.7,527.3,0.551,0.816,8.602
2.9,288.4,266.8,24.1,205.0,405.6,0.466,0.64,8.604
2.95,198.6,208.1,24.1,205.2,339.1,0.385,0.45,8.616
3.0,159.7,146.1,24.1,205.2,333.9,0.273,0.449,8.598
3.05,114.1,118.9,24.1,205.2,345.0,0.237,0.33,8.607
3.1,86.8,61.9,24.1,205.2,331.8,0.191,0.308,8.598
3.15,89.8,38.5,24.1,205.2,318.7,0.162,0.24,8.607
3.2,65.6,49.2,24.1,205.2,307.7,0.149,0.208,8.595
3.25,39.7,30.9,24.1,205.2,307.6,0.115,0.203,8.608
3.3,44.6,45.7,24.1,205.3,312.5,0.206,0.316,8.596
3.35,89.3,109.8,24.1,205.2,331.3,0.138,0.326,8.608
3.4,121.8,162.4,24.1,205.1,354.6,0.098,0.164,8.602
3.45,119.8,168.6,24.1,205.1,385.0,0.128,0.189,8.601
3.5,104.1,143.8,24.1,205.1,395.9,0.13,0.205,8.603
3.55,80.9,113.8,24.1,205.1,395.5,0.113,0.212,8.606
3.6,64.8,100.8,24.1,205.1,384.7,0.111,0.228,8.598
3.65,57.8,88.0,24.1,205.2,378.3,0.096,0.208,8.603
3.7,56.5,81.5,24.1,205.2,370.0,0.099,0.209,8.603
3.75,54.4,86.9,24.1,205.2,369.6,0.106,0.208,8.607
3.8,64.4,86.5,24.1,205.2,366.0,0.103,0.183,8.6
3.85,74.6,91.5,24.1,205.2,368.8,0.096,0.175,8.604
3.9,75.4,99.1,24.1,205.3,369.6,0.103,0.174,8.601
3.95,75.5,101.4,24.1,205.3,374.1,0.092,0.18,8.605
4.0,74.8,101.7,24.1,205.3,374.7,0.102,0.193,8.601
4.05,65.1,105.2,24.1,205.3,375.7,0.098,0.186,8.607
4.1,66.0,102.4,24.1,205.3,372.3,0.11,0.192,8.598
4.15,60.5,98.7,24.1,205.2,374.6,0.106,0.159,8.604
4.2,46.8,95.7,24.1,205.2,372.5,0.108,0.196,8.601
4.25,324.4,292.5,24.1,205.3,346.7,4.211,8.034,9.78
4.3,145.7,144.4,24.1,205.3,318.4,0.259,0.598,8.603
4.35,38.0,18.9,24.1,205.4,308.2,0.117,0.265,8.607
4.4,11.4,10.3,24.1,205.4,297.5,0.083,0.184,8.6
4.45,9.4,10.1,24.1,205.4,298.5,0.071,0.176,8.604
4.5,9.5,11.3,24.1,205.4,292.8,0.058,0.141,8.603
4.55,9.3,10.6,24.1,205.4,295.3,0.055,0.151,8.605
4.6,9.1,12.8,24.1,205.4,290.7,0.058,0.14,8.603
4.65,8.7,10.1,24.1,205.4,293.4,0.053,0.148,8.607
