# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 11:02:07
動作種別,閉動作
温度[℃],39.7
湿度[%RH],32.2
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.2,11.7,24.1,204.9,286.7,0.054,0.143,8.601
0.1,9.5,10.2,24.1,204.9,281.3,0.05,0.145,8.601
0.15,8.9,10.6,24.1,205.0,287.1,0.048,0.142,8.606
0.2,8.8,11.1,24.1,204.9,280.1,0.055,0.147,8.601
0.25,9.8,10.9,24.1,204.9,287.1,0.051,0.133,8.605
0.3,8.8,10.2,24.1,204.8,280.4,0.051,0.154,8.6
0.35,10.1,10.1,24.1,204.9,285.6,0.049,0.131,8.602
0.4,8.8,11.4,24.1,204.8,280.5,0.058,0.158,8.602
0.45,8.7,11.2,24.1,204.8,286.3,0.043,0.128,8.605
0.5,9.4,10.4,24.1,204.8,279.9,0.056,0.163,8.598
0.55,9.9,10.4,24.1,204.9,285.4,0.049,0.132,8.605
0.6,9.4,10.5,24.1,204.8,280.8,0.056,0.152,8.598
0.65,9.0,10.1,24.1,204.9,284.8,0.049,0.132,8.607
0.7,9.4,10.5,24.1,204.9,279.5,0.053,0.157,8.598
0.75,8.7,10.0,24.1,204.9,284.7,0.052,0.13,8.605
0.8,10.8,10.6,24.1,204.8,278.7,0.056,0.152,8.602
0.85,8.6,11.0,24.1,204.9,284.1,0.05,0.133,8.608
0.9,9.8,11.5,24.1,204.9,279.0,0.05,0.15,8.597
0.95,131.9,104.2,24.1,204.9,289.1,2.493,2.863,8.707
1.0,318.9,296.8,24.1,204.6,339.9,0.174,0.304,8.596
1.05,229.8,231.0,24.1,204.3,470.8,0.327,0.571,8.609
1.1,187.7,156.8,24.1,204.4,423.4,0.229,0.281,8.597
1.15,240.7,207.9,24.1,204.3,442.0,0.239,0.32,8.603
1.2,276.4,243.6,24.1,204.1,511.9,0.183,0.411,8.599
1.25,293.9,267.6,24.1,203.9,598.5,0.235,0.327,8.599
1.3,288.9,260.3,24.1,203.7,672.9,0.285,0.441,8.606
1.35,308.2,275.7,24.1,203.6,741.4,0.431,0.764,8.603
1.4,310.7,280.1,24.1,203.5,790.3,0.403,0.708,8.609
1.45,316.9,286.4,24.1,203.4,855.0,0.493,0.67,8.606
1.5,347.6,316.0,24.1,203.2,912.1,0.575,1.066,8.602
1.55,350.0,326.7,24.1,203.0,971.2,0.634,1.052,8.612
1.6,375.7,340.4,24.1,202.8,1037.4,0.651,0.989,8.615
1.65,350.5,318.7,24.1,202.9,1008.7,0.743,1.078,8.617
1.7,341.0,306.8,24.1,203.1,918.7,0.757,1.13,8.606
1.75,338.9,310.7,24.1,203.4,818.0,0.68,0.934,8.618
1.8,340.3,309.5,24.1,203.5,741.7,0.661,0.672,8.594
1.85,341.1,307.1,24.1,203.6,688.1,0.586,0.607,8.62
1.9,334.8,310.6,24.1,203.7,656.7,0.685,0.758,8.642
1.95,336.3,303.9,24.1,203.7,658.3,0.555,0.478,8.6
2.0,338.1,306.4,24.1,203.6,683.9,0.558,0.557,8.604
2.05,336.8,307.0,24.1,203.6,718.5,0.555,0.536,8.621
2.1,340.9,303.5,24.1,203.5,754.3,0.597,0.714,8.604
