# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 09:16:17
動作種別,閉動作
温度[℃],33.3
湿度[%RH],48.1
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.7,9.4,24.1,204.3,287.3,0.043,0.15,8.589
0.1,10.1,10.5,24.1,204.3,282.7,0.044,0.161,8.583
0.15,10.4,10.5,24.1,204.3,286.9,0.04,0.151,8.585
0.2,10.4,10.0,24.1,204.4,282.4,0.041,0.155,8.583
0.25,10.2,9.8,24.1,204.3,286.3,0.04,0.149,8.584
0.3,9.2,9.8,24.1,204.4,281.9,0.04,0.163,8.586
0.35,11.0,9.7,24.1,204.3,285.5,0.039,0.148,8.588
0.4,9.5,9.7,24.1,204.3,280.0,0.04,0.158,8.584
0.45,10.2,10.4,24.1,204.3,285.7,0.041,0.15,8.586
0.5,9.7,10.5,24.1,204.2,280.6,0.04,0.164,8.585
0.55,10.0,9.5,24.1,204.2,284.4,0.038,0.151,8.585
0.6,10.3,10.0,24.1,204.2,279.3,0.041,0.159,8.585
0.65,10.9,10.2,24.1,204.2,284.0,0.041,0.152,8.588
0.7,10.6,10.0,24.1,204.3,279.1,0.042,0.154,8.582
0.75,10.7,9.9,24.1,204.2,284.9,0.037,0.157,8.586
0.8,9.8,9.4,24.1,204.2,278.9,0.041,0.158,8.58
0.85,10.8,10.1,24.1,204.2,284.1,0.038,0.158,8.586
0.9,81.6,57.7,24.1,204.2,281.2,1.036,1.666,8.607
0.95,198.0,207.1,24.1,204.1,308.0,0.455,1.161,8.599
1.0,301.1,319.8,24.1,203.9,399.9,0.328,0.532,8.58
1.05,153.4,112.3,24.1,203.7,441.6,0.226,0.452,8.596
1.1,219.8,177.0,24.1,203.8,438.3,0.163,0.291,8.582
1.15,272.3,233.5,24.1,203.6,495.9,0.202,0.33,8.592
1.2,292.3,261.5,24.1,203.5,577.9,0.185,0.362,8.582
1.25,303.3,270.9,24.1,203.3,662.7,0.279,0.354,8.587
1.3,302.4,280.1,24.1,203.1,733.7,0.429,0.692,8.584
1.35,294.5,274.2,24.1,202.9,793.9,0.452,0.784,8.579
1.4,327.5,298.8,24.1,202.8,856.4,0.498,0.634,8.585
1.45,333.6,302.5,24.1,202.7,909.0,0.499,0.717,8.594
1.5,351.0,314.5,24.1,202.5,979.7,0.605,0.979,8.597
1.55,379.4,349.0,24.1,202.3,1047.0,0.719,1.221,8.585
1.6,366.3,332.4,24.1,202.3,1078.9,0.682,1.008,8.598
1.65,350.5,315.8,24.1,202.4,1015.3,0.758,0.949,8.578
1.7,340.2,316.2,24.1,202.7,920.7,0.718,0.95,8.604
1.75,348.0,313.8,24.1,202.9,832.8,0.665,0.698,8.579
1.8,341.3,318.7,24.1,203.1,767.8,0.611,0.662,8.592
1.85,344.5,307.7,24.1,203.2,724.1,0.607,0.535,8.585
1.9,342.0,313.7,24.1,203.3,707.0,0.693,0.618,8.59
1.95,336.5,312.8,24.1,203.3,720.4,0.566,0.706,8.583
2.0,344.8,308.5,24.1,203.3,745.0,0.544,0.58,8.587
2.05,343.5,307.9,24.1,203.1,777.3,0.614,0.795,8.598
2.1,341.7,315.9,24.1,203.0,806.2,0.517,0.641,8.58
2.15,348.9,310.6,24.1,202.9,821.7,0.685,0.702,8.584
2.2,345.7,314.0,24.1,202.9,826.5,0.684,0.879,8.584
2.25,338.9,312.6,24.1,202.9,813.3,0.512,0.535,8.601
2.3,343.4,303.2,24.1,203.0,786.6,0.538,0.629,8.596
2.35,338.8,315.0,24.1,203.0,776.7,0.5,0.522,8.58
2.4,341.9,311.1,24.1,203.1,768.1,0.418,0.454,8.595
2.45,348.2,307.9,24.1,203.1,764.6,0.626,0.677,8.591
2.5,342.3,313.4,24.1,203.0,768.2,0.525,0.543,8.584
