# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 22:14:25
動作種別,開動作
温度[℃],35.0
湿度[%RH],44.3
気圧[hPa],1014
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.9,9.8,24.1,204.2,290.9,0.041,0.134,8.592
0.1,9.7,10.4,24.1,204.2,286.1,0.051,0.168,8.59
0.15,10.0,9.6,24.1,204.1,291.9,0.048,0.134,8.588
0.2,9.8,9.7,24.1,204.1,286.4,0.049,0.175,8.588
0.25,10.8,9.9,24.1,204.1,291.4,0.046,0.134,8.596
0.3,10.2,10.0,24.1,204.0,282.2,0.056,0.179,8.589
0.35,10.0,11.2,24.1,204.1,286.9,0.047,0.13,8.59
0.4,9.8,9.9,24.1,204.0,280.4,0.042,0.175,8.59
0.45,9.4,10.3,24.1,204.1,286.6,0.031,0.14,8.592
0.5,9.5,10.4,24.1,204.1,281.6,0.041,0.16,8.588
0.55,9.6,9.0,24.1,204.1,289.0,0.05,0.148,8.595
0.6,10.3,10.0,24.1,204.1,285.4,0.057,0.148,8.591
0.65,10.1,10.5,24.1,204.1,292.8,0.049,0.165,8.594
0.7,9.7,9.9,24.1,204.1,286.5,0.037,0.141,8.588
0.75,10.3,10.1,24.1,204.1,291.4,0.039,0.182,8.592
0.8,9.0,9.7,24.1,204.0,284.6,0.041,0.133,8.59
0.85,9.7,10.4,24.1,204.1,288.6,0.052,0.166,8.595
0.9,33.7,31.6,24.1,204.0,279.9,0.096,0.161,8.591
0.95,160.4,169.0,24.1,204.0,299.4,0.194,0.26,8.598
1.0,205.4,404.9,24.1,203.9,364.8,0.206,0.184,8.583
1.05,135.4,180.3,24.1,203.7,441.2,0.356,0.444,8.59
1.1,216.0,186.6,24.1,203.8,441.2,0.129,0.208,8.587
1.15,255.7,250.2,24.1,203.7,498.8,0.169,0.227,8.597
1.2,273.3,286.8,24.1,203.5,584.1,0.182,0.305,8.59
1.25,267.4,310.3,24.1,203.3,661.2,0.178,0.293,8.597
1.3,259.0,312.1,24.1,203.1,726.0,0.25,0.392,8.583
1.35,269.3,317.4,24.1,202.9,786.1,0.284,0.445,8.591
1.4,292.5,340.5,24.1,202.8,830.1,0.348,0.481,8.584
1.45,296.4,343.4,24.1,202.6,882.2,0.392,0.501,8.614
1.5,327.9,364.8,24.1,202.6,950.8,0.474,0.735,8.595
1.55,361.5,390.9,24.1,202.5,1015.0,0.511,0.79,8.607
1.6,351.3,383.6,24.1,202.4,1064.6,0.437,0.644,8.595
1.65,347.9,364.5,24.1,202.5,1013.0,0.778,1.004,8.632
1.7,344.9,356.3,24.1,202.7,931.0,0.697,0.916,8.64
1.75,351.7,351.2,24.1,202.9,845.1,0.731,0.754,8.575
1.8,358.6,351.6,24.1,203.1,775.4,0.708,0.882,8.608
1.85,354.1,354.4,24.1,203.2,730.6,0.677,0.833,8.586
1.9,352.2,344.8,24.1,203.1,704.3,0.647,0.854,8.645
1.95,346.4,353.4,24.1,203.1,704.3,0.666,0.709,8.606
2.0,336.9,351.2,24.1,203.1,728.5,0.536,0.65,8.598
2.05,347.1,353.2,24.1,203.0,758.0,0.495,0.706,8.614
2.1,346.4,354.8,24.1,203.0,792.7,0.579,0.71,8.625
2.15,340.3,353.2,24.1,202.9,813.0,0.704,0.606,8.614
2.2,347.1,354.0,24.1,203.0,822.3,0.643,0.782,8.617
2.25,345.6,354.5,24.1,203.1,816.2,0.647,0.758,8.641
2.3,345.2,352.6,24.1,203.1,808.3,0.638,0.726,8.625
2.35,347.6,350.9,24.1,203.1,792.4,0.622,0.719,8.625
2.4,343.1,351.8,24.1,203.1,782.4,0.638,0.802,8.627
2.45,345.7,347.7,24.1,203.1,777.5,0.691,0.84,8.641
2.5,347.6,350.8,24.1,203.1,782.4,0.656,0.702,8.61
2.55,340.0,355.3,24.1,203.0,785.7,0.663,0.801,8.617
2.6,343.5,351.3,24.1,203.1,788.9,0.625,0.769,8.605
2.65,346.3,356.4,24.1,203.1,787.7,0.708,0.774,8.627
2.7,339.5,350.9,24.1,203.2,779.9,0.725,0.778,8.639
2.75,349.3,349.9,24.1,203.1,771.6,0.68,0.698,8.609
2.8,341.5,354.5,24.1,203.2,768.2,0.583,0.735,8.616
2.85,335.9,339.4,24.1,203.2,772.5,0.667,0.762,8.624
2.9,307.4,293.2,24.1,203.5,708.6,0.907,1.127,8.622
2.95,313.6,284.3,24.1,203.7,584.9,0.501,0.797,8.583
3.0,299.3,271.4,24.1,204.0,459.4,0.419,0.632,8.588
3.05,211.6,215.0,24.1,204.2,367.1,0.346,0.473,8.593
3.1,167.1,154.3,24.1,204.4,356.8,0.276,0.376,8.597
3.15,121.5,122.8,24.1,204.2,363.5,0.272,0.391,8.589
3.2,80.4,66.7,24.1,204.3,350.9,0.19,0.32,8.591
