# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 00:18:29
動作種別,閉動作
温度[℃],31.3
湿度[%RH],51.4
気圧[hPa],1011
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.2,10.0,24.1,204.5,276.8,0.036,0.161,8.578
0.1,10.0,10.1,24.1,204.5,271.2,0.04,0.156,8.578
0.15,10.5,9.7,24.1,204.6,278.5,0.04,0.155,8.585
0.2,10.5,10.0,24.1,204.7,275.1,0.043,0.159,8.577
0.25,9.9,9.3,24.1,204.7,285.9,0.037,0.157,8.583
0.3,10.1,10.1,24.1,204.8,284.4,0.04,0.16,8.576
0.35,10.5,10.2,24.1,204.8,293.8,0.036,0.158,8.58
0.4,10.9,9.8,24.1,204.9,291.3,0.041,0.163,8.577
0.45,10.9,10.6,24.1,204.9,298.0,0.038,0.157,8.586
0.5,10.9,9.0,24.1,204.8,293.3,0.041,0.162,8.575
0.55,10.8,9.6,24.1,204.8,297.6,0.04,0.153,8.586
0.6,10.2,9.9,24.1,204.8,289.7,0.039,0.166,8.574
0.65,10.1,8.8,24.1,204.8,292.3,0.035,0.156,8.582
0.7,10.5,9.9,24.1,204.7,283.1,0.039,0.167,8.578
0.75,10.0,9.2,24.1,204.7,284.2,0.037,0.154,8.579
0.8,10.2,10.4,24.1,204.7,275.3,0.04,0.164,8.576
0.85,8.9,10.6,24.1,204.7,277.9,0.038,0.153,8.585
0.9,17.0,14.7,24.1,204.6,271.5,0.04,0.165,8.581
0.95,187.4,157.7,24.1,204.7,292.5,1.221,1.874,8.606
1.0,353.9,321.4,24.1,204.6,380.4,0.356,0.38,8.585
1.05,117.7,119.2,24.1,204.5,427.3,0.302,0.378,8.575
1.1,194.4,182.2,24.1,204.7,410.1,0.156,0.276,8.58
1.15,261.4,243.0,24.1,204.6,459.9,0.203,0.32,8.58
1.2,293.1,270.0,24.1,204.6,544.4,0.194,0.36,8.576
1.25,307.6,278.9,24.1,204.4,632.9,0.229,0.328,8.582
1.3,309.9,277.5,24.1,204.1,698.3,0.371,0.559,8.583
1.35,304.4,274.7,24.1,204.0,758.4,0.43,0.826,8.576
1.4,326.2,295.9,24.1,203.8,809.3,0.417,0.601,8.582
1.45,325.9,297.1,24.1,203.7,860.2,0.513,0.671,8.58
1.5,355.1,322.9,24.1,203.5,926.9,0.54,1.042,8.585
1.55,374.4,343.8,24.1,203.2,977.1,0.568,0.775,8.578
1.6,372.1,339.4,24.1,203.2,1026.0,0.601,1.014,8.585
1.65,353.7,322.0,24.1,203.3,977.6,0.738,0.926,8.598
1.7,345.4,314.4,24.1,203.5,885.9,0.675,1.214,8.59
1.75,347.5,319.6,24.1,203.8,800.1,0.579,0.685,8.595
1.8,351.2,309.7,24.1,204.0,735.8,0.685,0.883,8.586
1.85,339.1,323.2,24.1,204.1,692.3,0.607,0.665,8.596
1.9,344.5,312.4,24.1,204.2,678.2,0.564,0.574,8.588
1.95,342.9,311.6,24.1,204.2,688.5,0.696,0.78,8.58
2.0,341.0,313.8,24.1,204.3,710.6,0.57,0.64,8.582
2.05,346.3,311.9,24.1,204.2,743.1,0.62,0.714,8.59
2.1,346.9,315.0,24.1,204.1,771.6,0.548,0.575,8.583
2.15,342.0,313.0,24.1,204.0,790.3,0.589,0.681,8.582
2.2,347.9,317.1,24.1,204.0,795.6,0.678,0.848,8.6
2.25,347.9,311.0,24.1,203.9,784.0,0.55,0.585,8.583
2.3,340.9,315.8,24.1,204.1,765.1,0.598,0.776,8.596
2.35,348.1,310.8,24.1,204.0,749.0,0.532,0.631,8.581
2.4,340.0,315.7,24.1,204.0,737.6,0.556,0.503,8.584
2.45,345.7,314.7,24.1,204.0,735.6,0.61,0.677,8.584
2.5,347.6,305.7,24.1,204.1,741.2,0.5,0.57,8.582
2.55,339.6,316.3,24.1,204.1,745.7,0.596,0.553,8.59
2.6,345.7,308.6,24.1,204.1,753.0,0.533,0.705,8.583
2.65,345.6,311.2,24.1,204.1,756.3,0.603,0.57,8.581
2.7,324.6,299.7,24.1,204.2,757.0,0.515,0.536,8.582
2.75,294.6,261.8,24.1,204.5,671.7,0.682,0.888,8.574
2.8,287.1,264.3,24.1,204.9,544.7,0.421,0.635,8.608
2.85,285.9,264.2,24.1,205.2,433.1,0.32,0.765,8.582
2.9,225.4,189.7,24.1,205.4,364.0,0.328,0.354,8.582
2.95,158.0,130.9,24.1,205.3,351.2,0.288,0.295,8.575
3.0,126.5,93.8,24.1,205.4,357.6,0.196,0.28,8.581
3.05,68.3,57.8,24.1,205.2,355.7,0.513,0.733,8.596
3.1,58.5,58.9,24.1,205.4,331.4,0.15,0.213,8.574
3.15,66.7,70.3,24.1,205.3,319.3,0.109,0.201,8.589
