# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 23:43:43
動作種別,開動作
温度[℃],34.6
湿度[%RH],45.0
気圧[hPa],1014
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.0,9.6,24.1,205.4,291.2,0.031,0.15,8.589
0.1,9.6,10.4,24.1,205.4,284.8,0.042,0.156,8.592
0.15,9.8,10.6,24.1,205.4,286.8,0.049,0.139,8.594
0.2,9.7,9.7,24.1,205.3,278.4,0.058,0.169,8.588
0.25,10.7,10.4,24.1,205.2,280.0,0.043,0.134,8.593
0.3,10.9,10.6,24.1,205.3,272.8,0.042,0.182,8.587
0.35,10.3,10.0,24.1,205.2,276.3,0.034,0.134,8.591
0.4,9.8,10.9,24.1,205.2,273.6,0.052,0.186,8.59
0.45,9.6,10.5,24.1,205.2,280.6,0.042,0.117,8.595
0.5,9.4,10.8,24.1,205.3,281.1,0.058,0.179,8.594
0.55,9.6,10.7,24.1,205.4,290.1,0.038,0.111,8.594
0.6,9.8,10.9,24.1,205.4,288.2,0.045,0.192,8.589
0.65,9.7,9.9,24.1,205.4,294.3,0.036,0.131,8.593
0.7,10.8,9.4,24.1,205.5,288.7,0.045,0.189,8.586
0.75,9.5,9.4,24.1,205.5,290.5,0.044,0.13,8.595
0.8,106.5,91.7,24.1,205.5,287.7,0.703,0.766,8.609
0.85,192.4,275.1,24.1,205.3,320.1,0.094,0.164,8.59
0.9,161.5,275.9,24.1,205.0,390.5,0.389,0.265,8.601
0.95,180.5,171.1,24.1,204.9,396.5,0.188,0.187,8.593
1.0,247.2,236.2,24.1,204.9,433.2,0.134,0.186,8.584
1.05,281.2,292.4,24.1,204.6,525.8,0.162,0.268,8.592
1.1,265.2,308.4,24.1,204.4,611.6,0.207,0.289,8.586
1.15,271.1,307.3,24.1,204.3,686.7,0.271,0.356,8.596
1.2,275.4,324.0,24.1,204.1,736.8,0.259,0.374,8.585
1.25,273.5,323.3,24.1,204.1,783.2,0.346,0.54,8.587
1.3,291.4,333.5,24.1,204.0,839.6,0.402,0.449,8.595
1.35,322.4,362.7,24.1,203.9,899.8,0.417,0.624,8.601
1.4,325.5,372.7,24.1,203.8,956.2,0.471,0.776,8.597
