# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 07:46:22
動作種別,閉動作
温度[℃],35.5
湿度[%RH],43.8
気圧[hPa],1014
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.5,10.5,24.1,205.6,288.6,0.073,0.218,8.586
0.1,9.8,10.9,24.1,205.7,283.2,0.07,0.144,8.593
0.15,10.1,10.5,24.1,205.7,289.3,0.081,0.232,8.594
0.2,9.0,9.8,24.1,205.6,285.3,0.072,0.182,8.587
0.25,10.1,11.6,24.1,205.7,292.9,0.068,0.192,8.596
0.3,9.6,9.9,24.1,205.7,286.7,0.081,0.161,8.584
0.35,10.0,10.3,24.1,205.7,295.8,0.073,0.168,8.592
0.4,9.8,10.5,24.1,205.8,290.3,0.067,0.171,8.585
0.45,9.1,10.5,24.1,205.7,296.1,0.067,0.175,8.594
0.5,10.0,10.0,24.1,205.8,288.1,0.064,0.17,8.582
0.55,10.3,10.0,24.1,205.7,292.3,0.069,0.178,8.595
0.6,8.9,11.4,24.1,205.7,289.0,0.074,0.166,8.591
0.65,10.1,10.2,24.1,205.8,295.4,0.065,0.191,8.594
0.7,8.8,9.9,24.1,205.8,292.4,0.067,0.151,8.592
0.75,10.6,10.7,24.1,206.0,307.2,0.066,0.199,8.59
0.8,9.3,10.1,24.1,206.3,314.4,0.049,0.145,8.589
0.85,9.2,11.0,24.1,206.5,324.6,0.059,0.211,8.592
0.9,10.2,11.0,24.1,206.7,320.3,0.055,0.127,8.592
0.95,158.0,120.0,24.1,206.7,328.8,1.443,1.999,8.623
1.0,352.3,308.9,24.1,206.6,414.8,0.243,0.319,8.586
1.05,178.6,132.1,24.1,206.6,510.5,0.392,0.482,8.596
1.1,187.9,170.4,24.1,206.6,471.4,0.191,0.244,8.592
1.15,243.4,230.8,24.1,206.6,507.3,0.21,0.349,8.595
1.2,278.9,259.0,24.1,206.6,587.3,0.173,0.38,8.59
1.25,298.1,273.7,24.1,206.6,669.3,0.252,0.337,8.589
1.3,298.6,268.0,24.1,206.6,728.6,0.376,0.582,8.585
1.35,308.0,272.5,24.1,206.4,781.1,0.432,0.829,8.589
1.4,316.0,284.2,24.1,206.4,824.5,0.427,0.661,8.596
1.45,315.7,284.4,24.1,206.4,884.5,0.54,0.642,8.602
1.5,350.1,323.2,24.1,206.4,954.8,0.562,1.074,8.591
1.55,364.5,332.2,24.1,206.3,1017.5,0.589,0.963,8.608
1.6,374.8,336.2,24.1,206.3,1085.7,0.675,1.034,8.582
1.65,348.2,321.1,24.1,206.4,1027.9,0.681,0.915,8.594
1.7,345.8,308.9,24.1,206.4,921.4,0.769,1.195,8.596
1.75,341.0,318.1,24.1,206.5,821.0,0.665,0.679,8.615
1.8,346.9,309.4,24.1,206.4,742.6,0.596,0.816,8.586
1.85,346.9,315.9,24.1,206.4,695.7,0.55,0.424,8.598
1.9,343.1,312.7,24.1,206.4,673.9,0.497,0.411,8.596
1.95,345.6,309.4,24.1,206.3,681.1,0.693,0.786,8.597
2.0,338.6,307.7,24.1,206.3,713.1,0.624,0.62,8.61
2.05,339.3,310.1,24.1,206.3,753.4,0.563,0.6,8.594
2.1,344.7,307.2,24.1,206.2,786.8,0.634,0.617,8.599
2.15,338.0,312.2,24.1,206.2,815.0,0.697,0.753,8.581
2.2,343.4,310.1,24.1,206.2,819.0,0.684,0.813,8.597
2.25,343.9,310.6,24.1,206.2,809.9,0.621,0.683,8.597
2.3,343.0,311.4,24.1,206.2,784.2,0.686,0.625,8.602
2.35,340.6,305.2,24.1,206.2,760.6,0.518,0.672,8.6
2.4,345.9,311.8,24.1,206.1,752.1,0.505,0.496,8.575
2.45,337.9,312.3,24.1,206.2,753.7,0.596,0.54,8.602
2.5,339.5,305.9,24.1,206.1,754.3,0.636,0.602,8.611
2.55,339.8,308.4,24.1,206.1,763.2,0.542,0.546,8.586
2.6,341.3,311.3,24.1,206.1,774.7,0.577,0.518,8.599
2.65,343.1,305.7,24.1,206.2,783.7,0.488,0.578,8.594
2.7,325.6,302.0,24.1,206.2,781.0,0.552,0.438,8.587
2.75,289.1,259.5,24.1,206.3,684.9,0.756,0.764,8.619
2.8,288.7,266.4,24.1,206.4,539.6,0.478,0.548,8.594
2.85,289.0,270.7,24.1,206.5,427.0,0.413,0.88,8.591
2.9,215.4,182.7,24.1,206.6,344.4,0.325,0.351,8.597
2.95,160.1,132.2,24.1,206.6,345.8,0.222,0.296,8.589
3.0,125.4,92.3,24.1,206.7,364.0,0.257,0.31,8.592
3.05,70.1,66.0,24.1,206.8,367.4,0.436,0.704,8.603
3.1,55.9,66.9,24.1,206.7,334.3,0.165,0.26,8.586
3.15,66.6,77.1,24.1,206.8,325.7,0.123,0.179,8.596
3.2,38.8,53.7,24.1,206.8,319.1,0.076,0.205,8.59
3.25,59.1,24.7,24.1,206.9,332.6,0.083,0.162,8.59
3.3,133.7,73.5,24.1,206.8,347.8,0.354,0.416,8.588
3.35,165.1,125.3,24.1,206.8,385.4,0.055,0.124,8.594
3.4,169.2,143.3,24.1,206.8,407.0,0.076,0.197,8.593
3.45,143.0,127.7,24.1,206.7,420.0,0.085,0.141,8.593
3.5,107.6,106.6,24.1,206.7,404.3,0.1,0.195,8.591
3.55,99.8,78.7,24.1,206.8,394.7,0.078,0.133,8.594
3.6,85.6,67.5,24.1,206.8,375.3,0.082,0.198,8.585
3.65,82.6,62.0,24.1,206.8,371.4,0.097,0.144,8.592
3.7,91.0,52.2,24.1,206.7,361.1,0.081,0.2,8.588
