# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 00:03:54
動作種別,開動作
温度[℃],31.3
湿度[%RH],51.3
気圧[hPa],1011
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.7,10.2,24.1,206.3,290.1,0.034,0.184,8.582
0.1,9.9,9.7,24.1,206.3,285.8,0.026,0.157,8.576
0.15,10.1,10.2,24.1,206.2,289.6,0.031,0.181,8.579
0.2,10.3,9.2,24.1,206.2,281.8,0.043,0.149,8.585
0.25,10.2,9.7,24.1,206.1,284.3,0.048,0.157,8.584
0.3,11.1,10.4,24.1,206.2,279.7,0.044,0.149,8.58
0.35,10.0,10.4,24.1,206.2,282.8,0.036,0.159,8.581
0.4,10.8,9.9,24.1,206.2,278.8,0.029,0.178,8.573
0.45,10.9,9.5,24.1,206.2,284.4,0.032,0.17,8.582
0.5,10.4,10.0,24.1,206.2,282.7,0.044,0.168,8.579
0.55,9.9,10.9,24.1,206.3,289.4,0.047,0.142,8.591
0.6,11.1,11.4,24.1,206.4,286.4,0.046,0.157,8.583
0.65,9.6,9.7,24.1,206.3,291.0,0.033,0.146,8.585
0.7,10.5,10.0,24.1,206.4,284.7,0.032,0.175,8.577
0.75,9.3,9.5,24.1,206.2,290.6,0.031,0.157,8.583
0.8,41.4,42.1,24.1,206.4,283.8,0.5,0.542,8.61
0.85,195.3,195.5,24.1,206.2,305.7,0.169,0.238,8.588
0.9,202.7,353.8,24.1,205.9,375.2,0.273,0.23,8.58
0.95,124.1,154.5,24.1,205.9,404.8,0.256,0.257,8.59
1.0,219.7,223.3,24.1,205.8,412.3,0.166,0.204,8.575
1.05,268.1,286.5,24.1,205.7,485.1,0.17,0.211,8.582
1.1,274.9,304.9,24.1,205.5,577.6,0.201,0.374,8.583
1.15,281.0,320.8,24.1,205.3,658.9,0.298,0.407,8.579
1.2,264.0,316.4,24.1,205.2,718.6,0.278,0.364,8.58
1.25,272.8,316.2,24.1,205.1,775.9,0.311,0.425,8.587
1.3,299.0,340.9,24.1,204.9,828.9,0.385,0.47,8.571
1.35,309.8,350.2,24.1,204.9,882.4,0.396,0.479,8.586
1.4,333.5,366.0,24.1,204.7,950.5,0.426,0.693,8.598
1.45,368.6,397.6,24.1,204.5,1017.9,0.39,0.73,8.611
1.5,351.7,388.8,24.1,204.5,1048.7,0.456,0.664,8.58
1.55,352.9,367.0,24.1,204.6,987.2,0.701,0.984,8.617
1.6,346.5,363.8,24.1,204.8,894.0,0.702,0.967,8.613
1.65,357.5,356.0,24.1,204.9,811.9,0.815,0.767,8.59
1.7,354.1,354.2,24.1,205.0,744.6,0.664,0.837,8.649
1.75,358.0,357.3,24.1,205.2,712.8,0.792,1.017,8.621
1.8,353.7,347.3,24.1,205.1,691.9,0.678,0.801,8.602
1.85,344.2,357.3,24.1,205.2,708.1,0.615,0.763,8.6
1.9,350.7,356.9,24.1,205.1,735.2,0.606,0.616,8.589
1.95,349.7,354.5,24.1,205.1,775.1,0.7,0.848,8.616
2.0,345.6,361.0,24.1,205.1,798.5,0.696,0.767,8.605
2.05,349.0,360.0,24.1,205.1,816.5,0.629,0.703,8.606
2.1,349.3,353.2,24.1,205.0,811.4,0.707,0.837,8.609
2.15,350.6,358.9,24.1,205.0,799.2,0.637,0.844,8.599
2.2,352.8,355.9,24.1,205.0,779.4,0.683,0.78,8.633
2.25,349.0,354.5,24.1,205.1,766.6,0.593,0.754,8.607
2.3,343.9,358.1,24.1,205.0,755.0,0.701,0.837,8.615
2.35,350.2,353.0,24.1,205.1,764.1,0.645,0.699,8.631
2.4,341.6,356.7,24.1,205.0,770.4,0.629,0.761,8.604
2.45,348.0,357.1,24.1,205.0,785.6,0.668,0.833,8.626
2.5,353.8,355.6,24.1,205.0,790.0,0.653,0.689,8.614
2.55,340.9,362.3,24.1,205.1,786.6,0.636,0.819,8.637
2.6,353.2,353.6,24.1,205.1,776.9,0.774,0.861,8.606
2.65,348.2,360.0,24.1,205.2,771.7,0.676,0.771,8.627
2.7,341.1,358.8,24.1,205.1,759.8,0.699,0.874,8.606
2.75,342.0,344.3,24.1,205.2,763.3,0.593,0.924,8.626
2.8,307.1,294.7,24.1,205.3,674.4,1.262,1.408,8.729
2.85,314.5,283.2,24.1,205.6,543.6,0.584,0.815,8.594
2.9,298.6,270.2,24.1,205.8,416.2,0.418,0.612,8.578
2.95,203.4,210.1,24.1,206.0,342.1,0.348,0.411,8.586
3.0,161.1,153.3,24.1,205.9,339.8,0.255,0.373,8.579
3.05,114.7,121.3,24.1,206.0,354.7,0.252,0.4,8.594
3.1,79.5,67.9,24.1,206.0,341.7,0.199,0.28,8.574
3.15,83.2,36.7,24.1,206.2,328.0,0.145,0.224,8.586
3.2,65.4,51.0,24.1,206.1,316.8,0.14,0.232,8.579
3.25,39.6,30.4,24.1,206.2,319.3,0.155,0.193,8.585
3.3,43.1,49.8,24.1,206.2,322.3,0.252,0.28,8.587
3.35,92.0,120.9,24.1,206.1,342.6,0.136,0.297,8.587
3.4,126.0,172.7,24.1,206.1,364.5,0.091,0.207,8.58
3.45,124.9,174.5,24.1,206.0,391.9,0.113,0.197,8.583
3.5,104.9,148.3,24.1,205.8,393.3,0.118,0.226,8.584
3.55,87.5,116.1,24.1,205.8,389.8,0.104,0.195,8.587
3.6,72.0,100.8,24.1,205.7,374.6,0.12,0.259,8.579
3.65,59.6,88.0,24.1,205.8,372.9,0.404,0.436,8.596
3.7,58.0,84.9,24.1,205.7,363.5,0.301,0.425,8.593
3.75,53.9,86.5,24.1,205.8,367.5,0.092,0.2,8.587
3.8,56.8,90.0,24.1,205.8,366.0,0.095,0.199,8.58
3.85,57.9,94.9,24.1,205.9,373.6,0.091,0.204,8.582
3.9,59.4,106.3,24.1,205.9,372.7,0.094,0.191,8.583
3.95,66.9,109.2,24.1,206.0,380.0,0.081,0.207,8.582
4.0,70.7,103.8,24.1,205.9,377.7,0.101,0.192,8.58
4.05,69.0,105.0,24.1,205.9,379.8,0.107,0.196,8.585
4.1,73.2,99.5,24.1,205.9,372.9,0.08,0.197,8.58
4.15,69.7,94.1,24.1,205.9,372.5,0.108,0.192,8.581
4.2,60.5,95.7,24.1,205.8,363.7,0.101,0.212,8.581
4.25,321.3,233.9,24.1,205.9,341.3,3.401,4.591,9.031
4.3,166.7,200.4,24.1,205.8,313.2,0.353,0.795,8.586
4.35,45.0,34.1,24.1,206.0,304.3,0.113,0.232,8.579
4.4,14.1,9.2,24.1,205.9,296.8,0.08,0.16,8.585
