# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 13:02:07
動作種別,閉動作
温度[℃],40.0
湿度[%RH],30.7
気圧[hPa],1011
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.1,11.1,24.1,205.5,282.4,0.048,0.141,8.604
0.1,9.2,8.8,24.1,205.4,273.0,0.053,0.152,8.597
0.15,9.1,10.1,24.1,205.5,280.4,0.047,0.134,8.604
0.2,9.0,9.3,24.1,205.3,277.7,0.05,0.148,8.601
0.25,9.4,9.6,24.1,205.4,289.4,0.047,0.139,8.609
0.3,9.0,10.4,24.1,205.4,288.0,0.049,0.145,8.599
0.35,9.6,11.2,24.1,205.5,295.0,0.049,0.14,8.604
0.4,9.6,10.2,24.1,205.4,284.7,0.052,0.149,8.607
0.45,9.8,10.0,24.1,205.4,287.3,0.049,0.136,8.61
0.5,8.8,10.1,24.1,205.3,276.1,0.052,0.146,8.597
0.55,8.5,11.3,24.1,205.4,279.6,0.049,0.145,8.607
0.6,9.0,10.3,24.1,205.4,274.0,0.053,0.145,8.601
0.65,9.7,10.4,24.1,205.3,286.2,0.049,0.132,8.605
0.7,8.9,10.6,24.1,205.4,285.0,0.051,0.145,8.603
0.75,10.0,10.4,24.1,205.4,294.4,0.049,0.137,8.605
0.8,9.3,9.9,24.1,205.4,286.6,0.051,0.148,8.604
0.85,9.3,10.6,24.1,205.4,288.6,0.05,0.139,8.61
0.9,9.0,10.8,24.1,205.4,278.2,0.051,0.149,8.601
0.95,137.3,103.9,24.1,205.3,286.8,2.393,3.502,8.743
1.0,318.4,300.3,24.1,205.2,338.2,0.215,0.309,8.606
1.05,213.3,240.1,24.1,204.9,465.8,0.38,0.577,8.611
1.1,202.0,142.2,24.1,204.9,442.5,0.123,0.225,8.599
1.15,257.7,204.8,24.1,204.9,474.6,0.204,0.307,8.604
1.2,283.9,236.6,24.1,204.8,552.5,0.206,0.405,8.592
1.25,300.9,266.9,24.1,204.6,624.4,0.221,0.308,8.614
1.3,293.7,260.8,24.1,204.3,687.3,0.334,0.441,8.6
1.35,300.5,273.6,24.1,204.2,748.2,0.425,0.673,8.606
1.4,307.8,279.3,24.1,204.0,793.2,0.419,0.656,8.601
1.45,314.1,285.3,24.1,203.9,860.4,0.521,0.75,8.61
1.5,347.3,313.1,24.1,203.7,923.2,0.559,0.973,8.606
1.55,351.4,322.2,24.1,203.6,988.4,0.672,1.081,8.612
1.6,377.2,339.2,24.1,203.5,1058.4,0.687,0.959,8.605
1.65,348.1,315.8,24.1,203.5,1029.6,0.702,1.001,8.583
1.7,340.1,309.4,24.1,203.7,936.2,0.757,1.157,8.622
1.75,340.2,308.8,24.1,203.9,834.0,0.704,0.94,8.595
1.8,339.4,310.5,24.1,204.2,752.0,0.85,0.836,8.646
1.85,343.1,310.8,24.1,204.3,698.2,0.659,0.772,8.611
1.9,336.5,315.4,24.1,204.3,672.7,0.662,0.739,8.646
1.95,335.5,305.4,24.1,204.3,675.7,0.615,0.5,8.609
2.0,339.4,302.6,24.1,204.4,704.2,0.6,0.563,8.611
2.05,335.4,307.7,24.1,204.3,741.1,0.716,0.628,8.612
2.1,337.8,304.9,24.1,204.3,776.9,0.598,0.748,8.616
2.15,339.1,302.7,24.1,204.2,798.4,0.625,0.755,8.608
2.2,335.8,305.0,24.1,204.2,805.8,0.631,0.732,8.608
2.25,335.4,308.8,24.1,204.1,790.7,0.548,0.705,8.61
2.3,336.6,309.6,24.1,204.3,771.7,0.558,0.551,8.602
2.35,338.5,306.1,24.1,204.2,749.1,0.451,0.561,8.601
2.4,340.0,306.0,24.1,204.3,733.0,0.487,0.487,8.6
2.45,332.3,305.9,24.1,204.2,733.1,0.568,0.558,8.618
2.5,334.7,301.9,24.1,204.3,740.2,0.662,0.573,8.61
2.55,339.8,301.5,24.1,204.3,747.9,0.483,0.416,8.601
2.6,330.9,306.6,24.1,204.3,758.3,0.49,0.514,8.609
2.65,337.3,301.7,24.1,204.2,764.1,0.498,0.528,8.613
2.7,339.8,301.9,24.1,204.2,767.9,0.5,0.608,8.603
2.75,281.2,258.8,24.1,204.3,705.2,0.804,1.002,8.648
2.8,285.2,264.7,24.1,204.6,571.9,0.591,0.754,8.609
2.85,284.9,268.3,24.1,204.9,435.1,0.353,0.896,8.622
2.9,237.2,210.9,24.1,205.2,357.5,0.325,0.438,8.61
2.95,175.5,148.5,24.1,205.2,326.0,0.267,0.316,8.597
3.0,128.0,90.8,24.1,205.4,346.9,0.208,0.225,8.601
3.05,87.8,69.5,24.1,205.3,367.8,0.308,0.437,8.607
3.1,54.9,61.6,24.1,205.5,347.3,0.18,0.225,8.602
3.15,62.6,76.6,24.1,205.5,324.9,0.153,0.226,8.598
3.2,46.6,70.3,24.1,205.5,312.7,0.106,0.178,8.603
3.25,46.0,20.5,24.1,205.5,310.6,0.068,0.145,8.603
3.3,117.2,53.8,24.1,205.5,317.8,0.294,0.341,8.599
3.35,162.4,110.8,24.1,205.4,345.7,0.086,0.159,8.609
3.4,172.8,138.2,24.1,205.4,381.2,0.096,0.201,8.597
3.45,152.7,132.3,24.1,205.3,412.2,0.086,0.133,8.603
3.5,118.5,116.4,24.1,205.5,424.1,0.101,0.184,8.597
3.55,103.4,85.3,24.1,205.5,418.1,0.104,0.125,8.607
3.6,90.8,71.0,24.1,205.6,401.5,0.1,0.191,8.604
3.65,85.9,64.1,24.1,205.5,385.7,0.085,0.137,8.606
3.7,90.6,50.9,24.1,205.6,371.2,0.113,0.187,8.597
3.75,92.1,54.1,24.1,205.6,362.0,0.075,0.148,8.606
3.8,99.5,59.0,24.1,205.6,356.9,0.073,0.176,8.599
3.85,109.5,65.0,24.1,205.5,360.1,0.079,0.153,8.607
3.9,104.4,72.0,24.1,205.5,367.7,0.075,0.159,8.6
3.95,106.4,80.5,24.1,205.5,381.0,0.077,0.166,8.61
4.0,110.4,82.3,24.1,205.7,390.3,0.066,0.139,8.598
4.05,103.1,84.8,24.1,205.6,395.5,0.091,0.17,8.604
4.1,94.2,82.0,24.1,205.7,394.2,0.066,0.137,8.6
4.15,100.7,75.5,24.1,205.6,386.2,0.094,0.189,8.605
4.2,93.3,73.8,24.1,205.6,374.2,0.077,0.131,8.6
4.25,97.8,70.6,24.1,205.5,366.2,0.083,0.186,8.602
4.3,107.9,65.6,24.1,205.6,360.9,0.076,0.137,8.602
4.35,102.3,66.0,24.1,205.5,361.1,0.082,0.179,8.603
4.4,98.2,66.3,24.1,205.6,365.2,0.093,0.147,8.604
4.45,98.4,61.1,24.1,205.4,370.3,0.079,0.17,8.605
4.5,85.8,68.7,24.1,205.6,376.6,0.085,0.153,8.597
4.55,87.8,68.2,24.1,205.6,382.0,0.081,0.16,8.603
4.6,92.6,67.5,24.1,205.7,383.1,0.073,0.159,8.608
4.65,89.3,68.8,24.1,205.6,383.1,0.089,0.154,8.604
4.7,95.7,65.9,24.1,205.7,377.3,0.118,0.148,8.597
4.75,99.9,61.7,24.1,205.5,370.6,0.09,0.153,8.604
4.8,94.5,60.9,24.1,205.7,365.6,0.188,0.201,8.6
4.85,287.5,283.6,24.1,205.6,337.3,2.027,2.858,8.959
4.9,174.1,190.0,24.1,205.8,307.8,0.162,0.269,8.603
4.95,31.2,56.5,24.1,205.7,299.6,0.15,0.157,8.602
5.0,10.5,13.8,24.1,205.9,294.4,0.08,0.162,8.604
5.05,10.4,11.1,24.1,205.9,294.5,0.057,0.153,8.603
5.1,8.3,10.0,24.1,206.0,295.9,0.055,0.135,8.599
5.15,9.3,10.4,24.1,205.9,295.6,0.058,0.158,8.607
5.2,9.6,11.1,24.1,206.0,294.7,0.059,0.141,8.6
5.25,9.2,9.9,24.1,205.9,290.6,0.056,0.146,8.6
5.3,9.9,10.8,24.1,206.0,288.0,0.055,0.14,8.602
5.35,9.6,10.4,24.1,205.9,283.5,0.047,0.146,8.597
5.4,9.3,11.0,24.1,206.0,279.7,0.056,0.15,8.605
5.45,9.8,9.1,24.1,205.9,279.0,0.049,0.133,8.607
5.5,9.8,11.2,24.1,206.0,280.1,0.052,0.157,8.6
5.55,10.0,9.9,24.1,205.9,280.4,0.055,0.133,8.606
5.6,9.2,10.5,24.1,206.0,284.3,0.054,0.155,8.605
5.65,9.7,9.8,24.1,205.9,287.5,0.05,0.135,8.599
5.7,9.3,9.5,24.1,206.0,290.2,0.051,0.155,8.6
5.75,10.2,10.4,24.1,205.9,290.6,0.051,0.13,8.605
5.8,9.2,9.7,24.1,206.0,290.2,0.053,0.153,8.602
5.85,9.0,10.6,24.1,205.9,287.2,0.052,0.137,8.604
5.9,9.0,10.3,24.1,206.0,286.3,0.053,0.146,8.598
5.95,10.0,11.7,24.1,205.9,280.9,0.051,0.148,8.605
