# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 21:37:51
動作種別,閉動作
温度[℃],35.4
湿度[%RH],42.7
気圧[hPa],1014
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.9,9.8,24.1,203.9,280.1,0.041,0.126,8.595
0.1,9.3,10.0,24.1,203.8,275.1,0.048,0.175,8.593
0.15,9.1,9.7,24.1,203.9,280.1,0.041,0.142,8.596
0.2,9.5,10.6,24.1,203.8,275.7,0.046,0.164,8.594
0.25,10.4,11.1,24.1,203.9,281.6,0.043,0.155,8.595
0.3,9.9,9.1,24.1,203.9,276.9,0.045,0.151,8.588
0.35,9.6,10.7,24.1,204.0,282.8,0.044,0.168,8.595
0.4,10.3,10.3,24.1,204.0,277.8,0.044,0.137,8.594
0.45,9.7,10.2,24.1,203.9,283.3,0.047,0.174,8.597
0.5,9.7,10.0,24.1,203.9,279.0,0.043,0.126,8.595
0.55,9.5,10.5,24.1,203.9,284.1,0.046,0.182,8.592
0.6,9.9,9.4,24.1,203.9,279.1,0.041,0.124,8.589
0.65,10.5,9.8,24.1,203.9,285.6,0.048,0.179,8.596
0.7,9.5,10.0,24.1,203.9,281.4,0.044,0.13,8.595
0.75,10.4,9.5,24.1,203.9,286.7,0.047,0.171,8.597
0.8,9.2,9.9,24.1,204.0,282.8,0.046,0.139,8.592
0.85,10.5,10.8,24.1,204.0,288.3,0.045,0.16,8.592
0.9,9.9,11.3,24.1,204.0,283.2,0.042,0.148,8.59
0.95,168.5,133.1,24.1,204.0,301.1,1.709,2.359,8.647
1.0,341.9,331.8,24.1,203.8,371.6,0.243,0.33,8.595
1.05,145.0,133.7,24.1,203.6,438.0,0.352,0.491,8.598
1.1,205.4,184.9,24.1,203.7,425.7,0.322,0.417,8.59
1.15,261.2,236.6,24.1,203.5,473.0,0.277,0.311,8.599
1.2,283.3,258.2,24.1,203.3,550.7,0.218,0.382,8.587
1.25,295.9,269.8,24.1,203.1,631.9,0.275,0.349,8.6
1.3,299.9,269.9,24.1,203.0,694.9,0.39,0.603,8.59
1.35,301.8,268.9,24.1,202.9,755.4,0.431,0.8,8.597
1.4,321.0,287.2,24.1,202.6,806.8,0.45,0.609,8.583
1.45,319.7,290.7,24.1,202.5,864.2,0.476,0.689,8.606
1.5,350.5,320.4,24.1,202.3,931.6,0.525,1.072,8.588
1.55,368.5,335.3,24.1,202.1,988.3,0.551,0.906,8.602
1.6,372.1,340.7,24.1,202.0,1046.6,0.675,0.968,8.595
1.65,350.8,316.9,24.1,202.1,997.2,0.622,1.024,8.599
1.7,347.5,308.7,24.1,202.2,907.4,0.745,1.335,8.604
1.75,342.2,316.4,24.1,202.4,819.2,0.615,0.77,8.618
1.8,347.0,312.1,24.1,202.6,750.3,0.651,0.784,8.597
1.85,341.2,319.8,24.1,202.7,705.7,0.639,0.706,8.613
1.9,338.1,314.6,24.1,202.8,684.5,0.617,0.557,8.601
1.95,341.8,312.5,24.1,202.7,685.9,0.64,0.616,8.592
2.0,335.2,310.5,24.1,202.8,710.3,0.585,0.6,8.599
2.05,340.5,309.0,24.1,202.8,743.1,0.611,0.751,8.606
2.1,347.1,309.4,24.1,202.7,777.8,0.561,0.639,8.587
