# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 09:11:55
動作種別,開動作
温度[℃],37.8
湿度[%RH],38.8
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.9,10.3,24.1,206.9,288.9,0.076,0.126,8.6
0.1,8.8,9.5,24.1,206.9,284.9,0.062,0.18,8.593
0.15,8.5,10.8,24.1,207.0,290.5,0.05,0.131,8.602
0.2,9.2,10.3,24.1,207.0,287.2,0.058,0.162,8.592
0.25,10.0,9.9,24.1,206.9,294.2,0.052,0.142,8.601
0.3,9.5,11.1,24.1,206.9,289.6,0.06,0.158,8.595
0.35,9.2,10.3,24.1,207.0,295.9,0.071,0.166,8.598
0.4,9.2,10.9,24.1,206.9,290.6,0.057,0.14,8.595
0.45,10.5,10.7,24.1,206.9,297.3,0.046,0.173,8.597
0.5,9.5,10.0,24.1,206.9,290.9,0.054,0.127,8.598
0.55,9.1,10.6,24.1,207.0,295.8,0.053,0.175,8.594
0.6,9.4,10.9,24.1,206.9,288.8,0.05,0.113,8.602
0.65,9.7,10.3,24.1,206.9,292.7,0.057,0.18,8.597
0.7,9.6,10.4,24.1,206.8,285.0,0.054,0.115,8.591
0.75,9.3,10.5,24.1,206.8,289.3,0.054,0.187,8.6
0.8,10.3,10.4,24.1,206.9,281.9,0.049,0.127,8.596
0.85,161.2,150.0,24.1,206.8,300.9,0.235,0.251,8.598
0.9,247.8,320.0,24.1,206.6,369.3,0.151,0.15,8.589
0.95,112.7,182.9,24.1,206.5,417.3,0.337,0.247,8.597
1.0,188.9,199.8,24.1,206.4,408.5,0.124,0.177,8.596
1.05,247.5,273.9,24.1,206.4,465.9,0.158,0.216,8.599
1.1,272.0,308.0,24.1,206.1,560.8,0.195,0.272,8.596
1.15,273.1,322.1,24.1,206.0,649.6,0.203,0.3,8.595
1.2,261.7,311.1,24.1,205.8,716.7,0.268,0.363,8.59
1.25,275.4,315.9,24.1,205.8,777.4,0.27,0.425,8.609
1.3,287.6,329.4,24.1,205.7,824.5,0.3,0.452,8.588
1.35,291.0,341.0,24.1,205.5,881.5,0.401,0.485,8.617
1.4,328.4,370.4,24.1,205.4,950.0,0.389,0.754,8.601
1.45,355.5,391.2,24.1,205.3,1012.9,0.489,0.702,8.612
1.5,359.6,389.3,24.1,205.1,1069.7,0.552,0.651,8.604
1.55,345.1,366.0,24.1,205.3,1019.2,0.685,0.843,8.629
1.6,347.8,351.4,24.1,205.5,931.1,0.741,0.934,8.654
1.65,348.6,355.1,24.1,205.7,841.2,0.724,0.853,8.608
1.7,356.0,349.1,24.1,205.9,774.2,0.747,0.811,8.592
1.75,355.5,349.7,24.1,206.1,731.9,0.726,0.78,8.618
1.8,349.9,350.2,24.1,206.1,708.5,0.691,0.687,8.623
1.85,347.4,341.7,24.1,206.1,710.4,0.773,0.713,8.63
1.9,337.1,351.6,24.1,206.0,735.5,0.631,0.654,8.613
1.95,344.3,353.4,24.1,205.9,770.9,0.59,0.649,8.613
2.0,340.2,349.9,24.1,205.8,803.7,0.618,0.628,8.593
2.05,337.2,354.9,24.1,205.7,823.2,0.689,0.804,8.625
2.1,345.4,354.2,24.1,205.7,827.1,0.576,0.806,8.623
2.15,340.7,351.2,24.1,205.7,817.5,0.681,0.652,8.609
2.2,342.2,347.1,24.1,205.8,790.5,0.678,0.676,8.619
2.25,350.9,350.6,24.1,205.8,774.6,0.564,0.693,8.625
2.3,338.7,348.7,24.1,205.9,761.3,0.716,0.835,8.611
2.35,344.5,352.6,24.1,205.8,763.0,0.604,0.808,8.646
2.4,345.7,344.7,24.1,205.9,797.7,0.603,0.648,8.62
2.45,339.0,352.3,24.1,205.9,793.0,0.685,0.743,8.642
2.5,344.2,350.0,24.1,205.9,791.7,0.606,0.716,8.593
2.55,340.4,348.1,24.1,206.0,792.4,0.53,0.635,8.621
2.6,340.4,356.1,24.1,206.0,789.9,0.685,0.668,8.618
2.65,348.1,347.9,24.1,206.1,783.9,0.662,0.696,8.624
2.7,338.3,350.7,24.1,206.1,781.7,0.658,0.645,8.612
2.75,341.6,355.1,24.1,206.1,777.9,0.663,0.855,8.628
2.8,305.8,290.6,24.1,206.3,721.0,0.736,0.826,8.616
2.85,316.9,285.0,24.1,206.5,593.3,0.614,0.776,8.613
2.9,298.7,270.7,24.1,206.9,457.6,0.413,0.551,8.593
2.95,199.3,228.4,24.1,207.1,367.3,0.428,0.564,8.597
3.0,166.7,166.6,24.1,207.2,349.3,0.286,0.418,8.587
3.05,115.2,121.9,24.1,207.1,360.3,0.251,0.384,8.597
3.1,81.2,85.2,24.1,207.2,350.1,0.184,0.312,8.595
3.15,91.1,35.7,24.1,207.3,332.8,0.148,0.223,8.595
3.2,62.9,54.7,24.1,207.3,320.7,0.131,0.208,8.592
3.25,40.8,40.8,24.1,207.3,322.1,0.093,0.196,8.597
3.3,36.8,35.6,24.1,207.3,325.5,0.225,0.271,8.597
3.35,78.5,92.2,24.1,207.2,343.7,0.13,0.25,8.594
3.4,110.4,156.4,24.1,207.3,366.6,0.086,0.208,8.594
3.45,121.0,173.4,24.1,207.2,398.9,0.1,0.156,8.597
3.5,101.1,158.1,24.1,207.2,415.8,0.09,0.193,8.593
3.55,84.7,126.3,24.1,207.1,418.7,0.093,0.17,8.598
3.6,65.6,105.0,24.1,207.1,406.8,0.105,0.244,8.591
3.65,53.9,93.2,24.1,207.1,398.2,0.109,0.215,8.597
3.7,55.0,83.3,24.1,207.2,386.1,0.109,0.217,8.593
3.75,50.7,84.1,24.1,207.2,379.4,0.107,0.208,8.6
3.8,54.9,86.6,24.1,207.2,371.7,0.088,0.189,8.594
3.85,56.1,87.7,24.1,207.2,369.8,0.09,0.176,8.598
3.9,60.3,97.0,24.1,207.3,365.5,0.096,0.173,8.588
3.95,69.5,100.7,24.1,207.2,368.1,0.094,0.192,8.595
4.0,73.7,102.1,24.1,207.2,365.9,0.086,0.191,8.597
4.05,80.0,105.3,24.1,207.1,370.7,0.099,0.174,8.6
4.1,73.7,105.9,24.1,207.2,368.3,0.09,0.176,8.591
4.15,70.9,98.6,24.1,207.1,370.1,0.104,0.189,8.604
4.2,59.2,96.9,24.1,207.1,366.1,0.103,0.189,8.594
4.25,303.4,277.4,24.1,207.1,344.9,4.728,7.182,9.449
4.3,198.9,187.3,24.1,207.2,313.8,0.39,0.742,8.59
4.35,60.6,34.8,24.1,207.3,302.7,0.134,0.262,8.604
4.4,15.6,10.2,24.1,207.3,292.2,0.069,0.171,8.594
4.45,9.4,11.4,24.1,207.3,291.7,0.084,0.184,8.595
4.5,10.2,10.3,24.1,207.3,286.7,0.061,0.142,8.594
4.55,10.1,10.9,24.1,207.3,289.5,0.041,0.154,8.599
4.6,9.2,9.4,24.1,207.3,286.7,0.055,0.155,8.594
4.65,10.3,10.5,24.1,207.3,289.6,0.045,0.148,8.596
4.7,10.1,10.1,24.1,207.4,288.1,0.048,0.159,8.593
4.75,10.7,10.3,24.1,207.4,293.5,0.047,0.14,8.6
4.8,8.9,10.4,24.1,207.3,291.2,0.046,0.162,8.592
4.85,10.2,10.6,24.1,207.3,296.5,0.043,0.126,8.599
4.9,9.5,10.1,24.1,207.4,294.2,0.049,0.171,8.597
4.95,9.5,11.1,24.1,207.3,297.3,0.041,0.122,8.601
5.0,10.3,10.5,24.1,207.3,293.5,0.045,0.166,8.594
5.05,9.8,11.4,24.1,207.3,295.8,0.043,0.139,8.598
5.1,8.9,10.2,24.1,207.3,291.8,0.051,0.153,8.592
5.15,8.7,10.3,24.1,207.2,293.0,0.045,0.136,8.598
5.2,9.8,11.1,24.1,207.3,286.2,0.05,0.155,8.596
5.25,10.0,11.0,24.1,207.2,288.3,0.045,0.14,8.597
5.3,9.8,11.3,24.1,207.3,283.1,0.045,0.149,8.591
5.35,10.0,10.3,24.1,207.3,283.2,0.045,0.146,8.597
5.4,10.2,11.0,24.1,207.3,279.3,0.047,0.141,8.595
5.45,9.6,10.8,24.1,207.2,281.1,0.046,0.149,8.597
5.5,9.7,11.7,24.1,207.3,277.5,0.047,0.15,8.591
5.55,9.2,10.4,24.1,207.2,278.2,0.045,0.145,8.599
5.6,9.1,9.9,24.1,207.3,275.4,0.049,0.142,8.596
5.65,9.8,10.5,24.1,207.2,277.5,0.045,0.154,8.597
5.7,9.6,10.2,24.1,207.2,275.8,0.045,0.134,8.597
5.75,9.1,10.3,24.1,207.2,278.8,0.046,0.16,8.597
5.8,9.7,10.3,24.1,207.3,277.0,0.046,0.133,8.597
5.85,10.1,11.4,24.1,207.2,282.0,0.045,0.164,8.597
5.9,9.3,12.0,24.1,207.3,279.4,0.045,0.132,8.6
5.95,9.3,10.6,24.1,207.2,284.5,0.051,0.162,8.596
6.0,8.8,10.6,24.1,207.3,286.0,0.049,0.133,8.595
6.05,10.1,10.4,24.1,207.2,293.9,0.043,0.165,8.597
6.1,9.6,11.2,24.1,207.2,292.6,0.046,0.143,8.601
6.15,9.4,10.4,24.1,207.2,298.6,0.046,0.148,8.597
6.2,9.4,9.9,24.1,207.2,295.7,0.047,0.147,8.596
6.25,9.3,11.1,24.1,207.1,298.6,0.046,0.142,8.597
6.3,8.1,10.1,24.1,207.1,294.9,0.045,0.154,8.596
6.35,9.3,9.8,24.1,206.9,298.0,0.045,0.139,8.599
6.4,9.6,11.5,24.1,207.0,294.1,0.048,0.165,8.593
6.45,9.8,10.2,24.1,206.9,294.5,0.044,0.131,8.598
6.5,9.5,10.5,24.1,207.0,290.2,0.049,0.173,8.595
6.55,9.9,10.8,24.1,207.0,290.6,0.041,0.127,8.596
6.6,10.4,10.6,24.1,207.1,286.1,0.049,0.16,8.597
6.65,8.9,10.5,24.1,207.0,286.8,0.044,0.136,8.596
6.7,8.7,10.1,24.1,207.0,282.6,0.048,0.158,8.592
6.75,9.5,10.1,24.1,207.0,284.7,0.046,0.144,8.597
6.8,9.5,10.2,24.1,207.1,283.1,0.046,0.154,8.594
6.85,8.9,11.0,24.1,206.9,285.3,0.043,0.138,8.602
6.9,8.4,10.0,24.1,207.1,283.5,0.049,0.156,8.588
6.95,9.9,10.3,24.1,207.1,286.6,0.043,0.133,8.601
7.0,9.2,10.7,24.1,207.1,283.6,0.049,0.163,8.596
7.05,9.1,10.3,24.1,207.1,283.7,0.045,0.124,8.599
7.1,9.8,9.7,24.1,207.1,283.2,0.048,0.173,8.595
7.15,9.9,10.8,24.1,207.1,287.9,0.048,0.127,8.597
7.2,9.7,10.7,24.1,207.1,285.6,0.047,0.163,8.597
7.25,9.8,9.3,24.1,207.0,288.9,0.047,0.139,8.604
7.3,9.0,10.9,24.1,207.0,287.1,0.048,0.155,8.593
7.35,10.1,9.7,24.1,206.9,289.1,0.048,0.145,8.597
7.4,8.9,10.3,24.1,207.0,287.4,0.048,0.15,8.594
7.45,10.0,11.7,24.1,206.9,290.1,0.044,0.139,8.598
7.5,9.3,10.2,24.1,206.9,288.5,0.046,0.157,8.593
7.55,9.2,9.0,24.1,206.8,290.3,0.039,0.135,8.598
7.6,9.7,10.7,24.1,206.9,287.5,0.048,0.16,8.591
7.65,9.5,10.7,24.1,206.7,289.8,0.042,0.13,8.598
7.7,8.9,10.4,24.1,206.9,285.8,0.051,0.174,8.593
7.75,9.4,10.8,24.1,206.7,288.0,0.041,0.122,8.599
7.8,9.1,10.6,24.1,206.8,285.2,0.05,0.183,8.593
7.85,9.9,10.8,24.1,206.8,289.0,0.043,0.106,8.601
7.9,10.0,11.0,24.1,206.9,284.8,0.052,0.183,8.59
7.95,10.5,10.9,24.1,206.7,287.2,0.039,0.114,8.604
8.0,10.3,10.0,24.1,206.8,286.8,0.069,0.185,8.594
8.05,10.6,11.2,24.1,206.7,290.5,0.041,0.111,8.597
8.1,9.2,9.9,24.1,206.7,288.8,0.052,0.189,8.595
8.15,9.7,10.0,24.1,206.7,288.2,0.041,0.127,8.6
8.2,9.6,10.1,24.1,206.7,286.4,0.048,0.177,8.594
8.25,9.7,10.5,24.1,206.6,287.8,0.041,0.14,8.596
8.3,9.7,10.5,24.1,206.8,287.7,0.047,0.168,8.598
8.35,10.0,9.9,24.1,206.7,289.1,0.049,0.143,8.6
8.4,11.4,10.8,24.1,206.7,288.8,0.046,0.153,8.593
8.45,10.7,10.0,24.1,206.7,292.9,0.044,0.139,8.597
8.5,9.2,11.0,24.1,206.7,293.1,0.046,0.155,8.594
8.55,8.9,10.8,24.1,206.6,295.7,0.045,0.139,8.599
8.6,10.1,10.2,24.1,206.8,295.8,0.047,0.16,8.6
8.65,9.3,10.4,24.1,206.6,297.8,0.044,0.131,8.598
8.7,10.6,10.5,24.1,206.7,295.5,0.048,0.166,8.594
8.75,9.6,10.6,24.1,206.6,294.9,0.04,0.124,8.599
8.8,9.2,10.1,24.1,206.7,291.8,0.051,0.17,8.593
8.85,9.7,11.5,24.1,206.6,291.8,0.042,0.112,8.597
8.9,11.4,9.2,24.1,206.7,292.1,0.054,0.188,8.596
8.95,10.5,10.4,24.1,206.7,291.0,0.044,0.123,8.601
9.0,9.6,11.5,24.1,206.8,288.3,0.05,0.178,8.594
9.05,10.0,10.2,24.1,206.6,287.0,0.053,0.146,8.597
9.1,8.7,10.2,24.1,206.8,285.8,0.047,0.145,8.597
9.15,10.9,10.2,24.1,206.7,286.2,0.049,0.178,8.598
9.2,9.8,10.0,24.1,206.8,286.4,0.044,0.122,8.597
9.25,9.5,10.0,24.1,206.6,286.6,0.049,0.18,8.596
9.3,9.4,10.8,24.1,206.8,287.0,0.041,0.121,8.594
9.35,10.4,10.3,24.1,206.8,288.6,0.05,0.191,8.596
9.4,10.3,10.5,24.1,206.9,288.1,0.043,0.105,8.6
9.45,9.3,10.2,24.1,206.8,289.5,0.049,0.186,8.593
9.5,8.7,10.2,24.1,206.9,289.0,0.045,0.112,8.6
9.55,10.5,10.1,24.1,206.8,289.9,0.048,0.181,8.593
9.6,10.5,10.3,24.1,206.9,288.8,0.052,0.127,8.601
9.65,10.0,10.0,24.1,206.8,289.2,0.046,0.172,8.595
9.7,10.2,9.9,24.1,206.9,288.7,0.047,0.129,8.597
9.75,10.7,10.2,24.1,206.8,287.4,0.046,0.159,8.598
9.8,9.4,10.3,24.1,206.9,283.8,0.044,0.133,8.591
9.85,9.6,10.1,24.1,206.8,284.5,0.043,0.156,8.601
9.9,10.5,10.4,24.1,206.9,282.7,0.044,0.149,8.594
9.95,10.2,10.6,24.1,206.8,282.9,0.049,0.155,8.6
10.0,9.1,11.3,24.1,206.9,283.9,0.05,0.169,8.595
10.05,9.1,10.3,24.1,206.9,287.3,0.041,0.125,8.599
10.1,10.7,10.6,24.1,207.0,286.0,0.05,0.189,8.594
10.15,9.8,10.2,24.1,207.0,288.0,0.041,0.106,8.603
10.2,9.8,10.4,24.1,207.1,288.6,0.054,0.197,8.596
10.25,10.1,11.1,24.1,206.9,290.6,0.051,0.103,8.603
10.3,8.7,9.8,24.1,207.1,291.8,0.051,0.195,8.588
10.35,9.6,11.5,24.1,207.1,294.1,0.04,0.106,8.599
10.4,9.7,11.0,24.1,207.2,294.6,0.05,0.179,8.595
10.45,9.9,11.0,24.1,207.1,298.0,0.05,0.127,8.592
10.5,9.1,11.0,24.1,207.2,298.3,0.057,0.176,8.598
10.55,8.6,10.5,24.1,207.1,299.2,0.049,0.127,8.601
10.6,9.6,10.7,24.1,207.2,297.1,0.047,0.163,8.594
10.65,10.3,9.9,24.1,207.1,296.2,0.042,0.131,8.599
10.7,10.1,9.7,24.1,207.3,292.8,0.053,0.165,8.597
10.75,9.4,11.0,24.1,207.1,291.9,0.058,0.123,8.593
10.8,9.9,10.3,24.1,207.3,289.8,0.051,0.178,8.595
10.85,8.7,10.5,24.1,207.2,289.4,0.042,0.116,8.601
10.9,9.3,9.8,24.1,207.3,287.1,0.05,0.171,8.593
10.95,9.5,10.1,24.1,207.1,286.4,0.046,0.14,8.597
11.0,10.8,10.7,24.1,207.2,284.8,0.06,0.17,8.593
# データ部終了
