# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 14:32:18
動作種別,閉動作
温度[℃],36.8
湿度[%RH],37.0
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.0,11.0,24.1,203.3,281.2,0.042,0.147,8.597
0.1,9.2,9.9,24.1,203.3,275.5,0.045,0.148,8.589
0.15,9.1,10.1,24.1,203.3,278.9,0.045,0.146,8.599
0.2,9.7,9.0,24.1,203.3,274.2,0.049,0.147,8.595
0.25,8.8,10.2,24.1,203.3,278.2,0.044,0.149,8.6
0.3,8.7,10.3,24.1,203.3,272.6,0.044,0.148,8.595
0.35,8.9,9.8,24.1,203.3,277.8,0.045,0.149,8.598
0.4,9.7,9.2,24.1,203.4,273.4,0.045,0.147,8.594
0.45,8.7,9.1,24.1,203.4,278.8,0.044,0.149,8.598
0.5,9.0,10.4,24.1,203.5,275.5,0.044,0.149,8.595
0.55,9.3,10.3,24.1,203.4,280.5,0.042,0.145,8.598
0.6,9.0,10.0,24.1,203.5,277.2,0.047,0.149,8.597
0.65,10.0,9.9,24.1,203.4,283.5,0.048,0.149,8.597
0.7,10.5,9.8,24.1,203.5,281.2,0.045,0.149,8.596
0.75,9.3,9.7,24.1,203.5,287.0,0.048,0.146,8.6
0.8,9.8,10.0,24.1,203.5,283.7,0.047,0.15,8.59
0.85,10.1,9.9,24.1,203.5,290.1,0.042,0.145,8.597
0.9,9.4,10.5,24.1,203.6,286.6,0.045,0.15,8.593
0.95,142.0,109.1,24.1,203.6,298.3,1.584,2.062,8.642
1.0,347.4,323.6,24.1,203.5,359.9,0.251,0.376,8.593
1.05,252.0,239.2,24.1,203.2,529.2,0.341,0.649,8.596
1.1,169.8,144.0,24.1,203.3,466.6,0.186,0.298,8.591
1.15,223.6,196.9,24.1,203.3,464.6,0.186,0.255,8.597
1.2,266.5,240.8,24.1,203.1,524.3,0.203,0.316,8.597
1.25,294.1,269.1,24.1,202.9,610.2,0.23,0.301,8.598
1.3,293.2,264.9,24.1,202.8,683.6,0.345,0.513,8.592
1.35,309.5,280.4,24.1,202.6,752.8,0.423,0.854,8.597
1.4,315.9,286.8,24.1,202.4,806.9,0.471,0.659,8.595
1.45,317.7,288.0,24.1,202.3,871.5,0.465,0.675,8.592
1.5,351.5,320.1,24.1,202.1,928.5,0.632,1.183,8.613
1.55,357.3,326.9,24.1,202.0,986.3,0.605,1.101,8.595
1.6,371.6,338.2,24.1,201.8,1045.3,0.585,1.073,8.61
1.65,348.9,320.9,24.1,201.9,1007.0,0.651,0.924,8.603
1.7,345.4,309.3,24.1,202.2,913.7,0.799,1.118,8.61
1.75,342.4,314.0,24.1,202.4,817.9,0.561,0.904,8.612
1.8,342.8,309.8,24.1,202.5,742.6,0.557,0.636,8.612
1.85,344.5,316.0,24.1,202.6,694.2,0.477,0.494,8.601
1.9,337.0,312.0,24.1,202.5,651.7,0.664,0.627,8.62
