# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 17:50:34
動作種別,閉動作
温度[℃],36.7
湿度[%RH],37.0
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.4,10.4,24.1,204.7,291.7,0.044,0.135,8.599
0.1,9.5,10.1,24.1,204.6,285.1,0.049,0.158,8.597
0.15,9.0,10.4,24.1,204.7,291.9,0.042,0.153,8.597
0.2,8.8,11.5,24.1,204.7,285.3,0.046,0.152,8.592
0.25,9.7,10.7,24.1,204.8,290.8,0.047,0.163,8.597
0.3,9.6,9.7,24.1,204.7,284.1,0.044,0.125,8.597
0.35,10.1,9.7,24.1,204.7,290.4,0.047,0.178,8.594
0.4,10.0,11.5,24.1,204.6,283.5,0.039,0.121,8.594
0.45,8.8,10.4,24.1,204.8,287.1,0.046,0.17,8.595
0.5,9.8,10.8,24.1,204.8,282.7,0.045,0.14,8.595
0.55,10.0,9.9,24.1,204.7,287.6,0.044,0.151,8.595
0.6,10.7,11.1,24.1,204.7,281.8,0.053,0.162,8.597
0.65,9.9,10.0,24.1,204.7,287.5,0.041,0.148,8.595
0.7,8.8,11.0,24.1,204.7,281.8,0.046,0.162,8.593
0.75,9.9,9.8,24.1,204.7,286.8,0.041,0.125,8.596
0.8,9.2,10.2,24.1,204.8,281.1,0.054,0.179,8.595
0.85,9.8,10.0,24.1,204.7,286.9,0.039,0.11,8.597
0.9,9.3,10.8,24.1,204.7,282.8,0.05,0.18,8.59
0.95,156.7,122.2,24.1,204.8,301.4,2.268,2.765,8.685
1.0,343.1,338.4,24.1,204.6,382.1,0.231,0.334,8.595
1.05,157.9,173.5,24.1,204.4,455.2,0.447,0.666,8.589
1.1,198.0,164.7,24.1,204.4,433.7,0.226,0.331,8.598
1.15,252.4,218.6,24.1,204.3,468.5,0.212,0.291,8.599
1.2,284.4,248.9,24.1,204.1,532.5,0.163,0.364,8.591
1.25,299.6,269.2,24.1,204.0,614.9,0.246,0.322,8.6
1.3,297.2,265.1,24.1,203.7,691.9,0.378,0.562,8.587
1.35,303.4,274.4,24.1,203.5,763.9,0.451,0.83,8.602
1.4,313.3,283.6,24.1,203.4,822.5,0.438,0.623,8.596
1.45,314.1,286.2,24.1,203.3,889.4,0.538,0.746,8.593
1.5,348.9,323.3,24.1,203.0,957.2,0.607,1.164,8.597
1.55,363.5,327.8,24.1,202.8,1020.5,0.623,0.916,8.591
1.6,370.7,332.5,24.1,202.6,1082.6,0.602,1.022,8.603
1.65,347.8,320.4,24.1,202.7,1048.0,0.706,0.928,8.592
1.7,345.0,308.2,24.1,202.8,967.4,0.767,1.18,8.598
1.75,336.8,317.5,24.1,203.1,875.6,0.648,0.833,8.603
1.8,347.0,308.1,24.1,203.3,795.6,0.639,0.756,8.603
1.85,337.2,317.4,24.1,203.3,746.2,0.579,0.542,8.602
1.9,335.7,313.0,24.1,203.4,717.6,0.554,0.629,8.612
1.95,341.5,307.7,24.1,203.5,710.3,0.596,0.613,8.603
2.0,340.1,309.4,24.1,203.5,729.8,0.581,0.595,8.598
2.05,339.5,309.8,24.1,203.5,758.3,0.547,0.573,8.598
2.1,345.3,307.2,24.1,203.4,793.6,0.577,0.641,8.588
2.15,342.5,307.1,24.1,203.3,819.2,0.667,0.785,8.608
2.2,339.3,309.3,24.1,203.3,824.5,0.684,0.861,8.595
2.25,341.7,310.3,24.1,203.3,820.0,0.566,0.66,8.599
2.3,336.0,312.0,24.1,203.3,803.6,0.635,0.69,8.612
2.35,344.5,304.9,24.1,203.4,784.3,0.474,0.533,8.595
2.4,342.1,308.8,24.1,203.5,772.8,0.522,0.539,8.587
2.45,334.9,312.2,24.1,203.5,770.4,0.641,0.645,8.597
2.5,344.3,304.3,24.1,203.5,771.7,0.557,0.551,8.613
2.55,337.9,304.2,24.1,203.5,779.3,0.514,0.564,8.597
2.6,335.3,307.1,24.1,203.5,791.1,0.57,0.593,8.605
2.65,342.1,303.6,24.1,203.5,802.6,0.548,0.56,8.585
2.7,335.0,301.2,24.1,203.5,808.3,0.597,0.495,8.596
2.75,287.4,258.5,24.1,203.6,734.9,0.63,0.931,8.63
2.8,288.5,266.0,24.1,204.0,606.2,0.398,0.509,8.603
2.85,287.8,270.1,24.1,204.3,472.4,0.387,0.796,8.6
2.9,208.5,183.7,24.1,204.5,376.2,0.424,0.362,8.595
2.95,162.1,132.5,24.1,204.6,347.5,0.28,0.251,8.597
3.0,127.8,91.4,24.1,204.5,357.9,0.245,0.285,8.573
3.05,72.3,61.9,24.1,204.4,361.6,0.471,0.753,8.614
3.1,52.5,65.8,24.1,204.5,340.3,0.165,0.256,8.594
3.15,65.8,78.8,24.1,204.6,330.4,0.124,0.199,8.596
3.2,42.4,52.6,24.1,204.6,320.5,0.083,0.183,8.593
3.25,50.2,22.4,24.1,204.5,326.6,0.118,0.218,8.604
3.3,130.4,73.2,24.1,204.6,335.4,0.264,0.321,8.585
3.35,163.9,127.0,24.1,204.4,359.3,0.069,0.17,8.597
