# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 19:49:54
動作種別,開動作
温度[℃],36.1
湿度[%RH],41.0
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.6,10.2,24.1,203.4,298.9,0.046,0.14,8.599
0.1,9.4,9.9,24.1,203.4,295.3,0.052,0.169,8.592
0.15,9.1,9.9,24.1,203.4,299.9,0.04,0.129,8.594
0.2,10.5,10.7,24.1,203.4,293.9,0.051,0.178,8.591
0.25,10.2,10.1,24.1,203.4,299.0,0.048,0.129,8.593
0.3,8.9,10.1,24.1,203.4,293.2,0.056,0.172,8.594
0.35,9.5,9.6,24.1,203.5,298.2,0.041,0.132,8.598
0.4,9.9,10.3,24.1,203.5,293.4,0.04,0.168,8.595
0.45,9.4,10.8,24.1,203.5,298.5,0.032,0.127,8.592
0.5,9.8,10.4,24.1,203.5,293.3,0.047,0.158,8.589
0.55,9.3,10.9,24.1,203.4,297.7,0.057,0.153,8.595
0.6,10.4,10.2,24.1,203.4,291.9,0.059,0.142,8.595
0.65,9.8,10.4,24.1,203.4,295.7,0.048,0.169,8.596
0.7,10.3,11.0,24.1,203.4,291.3,0.032,0.136,8.593
0.75,9.4,10.1,24.1,203.3,294.6,0.042,0.184,8.595
0.8,10.3,10.3,24.1,203.4,288.7,0.046,0.125,8.591
0.85,10.6,9.4,24.1,203.4,293.0,0.055,0.168,8.596
0.9,23.1,13.6,24.1,203.3,287.6,0.047,0.115,8.602
0.95,171.9,155.6,24.1,203.2,304.6,0.242,0.264,8.597
1.0,262.7,377.8,24.1,203.0,381.6,0.192,0.156,8.593
1.05,122.4,166.1,24.1,202.8,444.9,0.388,0.341,8.591
1.1,184.0,193.2,24.1,202.8,425.6,0.218,0.174,8.59
1.15,239.8,258.7,24.1,202.7,471.5,0.219,0.22,8.6
1.2,262.4,291.7,24.1,202.6,557.6,0.177,0.274,8.593
1.25,270.3,310.5,24.1,202.3,646.3,0.194,0.343,8.593
1.3,264.0,308.5,24.1,202.1,717.5,0.226,0.357,8.588
1.35,275.7,313.5,24.1,202.0,786.8,0.255,0.451,8.598
1.4,294.9,335.6,24.1,201.8,843.7,0.35,0.392,8.595
1.45,300.3,341.9,24.1,201.6,903.0,0.402,0.523,8.614
1.5,327.6,367.5,24.1,201.5,970.1,0.484,0.697,8.607
1.55,358.3,384.4,24.1,201.3,1032.6,0.499,0.73,8.604
1.6,349.8,393.7,24.1,201.2,1089.2,0.447,0.691,8.621
1.65,345.3,365.4,24.1,201.3,1037.3,0.601,0.861,8.628
1.7,347.7,354.5,24.1,201.5,941.5,0.734,0.926,8.645
1.75,349.8,356.0,24.1,201.8,855.2,0.618,0.765,8.609
1.8,356.1,346.7,24.1,201.9,779.5,0.692,0.905,8.597
1.85,346.8,347.0,24.1,202.0,732.1,0.934,0.853,8.647
1.9,350.9,346.3,24.1,202.1,704.8,0.713,0.762,8.586
1.95,345.2,347.5,24.1,202.1,712.3,0.68,0.786,8.63
2.0,337.9,350.3,24.1,202.1,741.7,0.602,0.617,8.6
2.05,346.0,350.1,24.1,202.0,781.2,0.652,0.955,8.62
2.1,342.4,351.2,24.1,202.0,814.9,0.696,0.581,8.605
2.15,336.4,355.5,24.1,202.0,837.2,0.684,0.684,8.625
2.2,350.4,353.6,24.1,202.0,843.3,0.641,0.768,8.602
2.25,336.2,349.5,24.1,202.1,833.8,0.661,0.792,8.642
2.3,342.7,355.6,24.1,202.1,816.4,0.626,0.786,8.644
