# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 17:04:50
動作種別,閉動作
温度[℃],38.8
湿度[%RH],35.3
気圧[hPa],1011
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.2,11.1,24.1,206.1,277.8,0.044,0.123,8.604
0.1,9.0,10.5,24.1,206.1,276.8,0.057,0.182,8.597
0.15,10.3,10.2,24.1,206.1,285.7,0.044,0.109,8.609
0.2,9.5,10.2,24.1,206.1,285.2,0.053,0.185,8.597
0.25,9.8,9.2,24.1,206.0,294.3,0.04,0.118,8.599
0.3,8.6,10.7,24.1,206.1,292.8,0.05,0.176,8.594
0.35,10.1,10.9,24.1,206.1,299.7,0.043,0.123,8.605
0.4,8.9,10.5,24.1,206.2,297.0,0.046,0.159,8.596
0.45,9.0,10.6,24.1,206.2,300.3,0.048,0.14,8.607
0.5,9.5,11.1,24.1,206.3,294.9,0.05,0.147,8.603
0.55,9.9,11.2,24.1,206.3,296.0,0.046,0.145,8.599
0.6,9.3,10.4,24.1,206.2,288.2,0.05,0.144,8.597
0.65,9.0,10.4,24.1,206.2,288.9,0.048,0.147,8.604
0.7,9.2,9.4,24.1,206.2,280.1,0.045,0.141,8.596
0.75,10.1,10.1,24.1,206.1,283.6,0.046,0.158,8.604
0.8,9.9,10.7,24.1,206.2,274.2,0.05,0.133,8.6
0.85,9.1,10.8,24.1,206.1,278.7,0.047,0.161,8.599
0.9,8.7,11.2,24.1,206.1,272.9,0.045,0.128,8.597
0.95,147.1,120.5,24.1,206.1,289.5,1.621,2.162,8.658
1.0,346.0,331.3,24.1,205.9,363.3,0.226,0.32,8.594
1.05,208.3,214.3,24.1,205.7,493.7,0.307,0.53,8.609
1.1,182.9,147.0,24.1,205.7,453.9,0.168,0.242,8.593
1.15,236.6,204.3,24.1,205.6,475.5,0.194,0.263,8.604
1.2,272.7,238.4,24.1,205.6,538.1,0.178,0.33,8.593
1.25,288.8,267.7,24.1,205.3,616.9,0.201,0.288,8.607
1.3,294.3,266.7,24.1,205.2,683.6,0.345,0.526,8.593
1.35,304.1,278.2,24.1,205.0,753.8,0.431,0.841,8.611
1.4,316.1,285.7,24.1,204.8,803.1,0.407,0.661,8.597
1.45,315.9,286.4,24.1,204.6,862.8,0.529,0.66,8.604
1.5,349.3,324.3,24.1,204.4,924.1,0.533,1.056,8.608
1.55,359.6,328.5,24.1,204.3,980.9,0.612,1.021,8.607
1.6,376.7,335.6,24.1,204.0,1037.5,0.702,0.992,8.608
1.65,346.6,321.6,24.1,204.2,995.7,0.722,1.052,8.6
1.7,342.5,306.6,24.1,204.3,901.6,0.796,1.117,8.61
1.75,336.3,310.2,24.1,204.5,807.8,0.689,0.865,8.607
1.8,344.6,307.5,24.1,204.8,736.8,0.702,1.02,8.614
1.85,342.2,311.9,24.1,204.8,693.8,0.583,0.685,8.614
1.9,335.2,314.4,24.1,204.9,674.8,0.544,0.601,8.627
1.95,339.2,303.9,24.1,204.9,680.0,0.686,0.715,8.626
2.0,333.1,306.2,24.1,204.8,701.7,0.617,0.61,8.618
2.05,337.0,308.3,24.1,204.7,736.4,0.558,0.68,8.596
2.1,342.6,304.0,24.1,204.7,769.5,0.688,0.698,8.608
2.15,339.5,305.6,24.1,204.7,794.0,0.657,0.854,8.606
2.2,341.1,307.6,24.1,204.6,793.9,0.703,0.751,8.605
2.25,339.9,303.0,24.1,204.7,787.1,0.627,0.761,8.603
2.3,333.0,310.4,24.1,204.7,765.6,0.61,0.608,8.61
2.35,339.4,303.2,24.1,204.6,747.2,0.5,0.564,8.616
2.4,336.4,305.2,24.1,204.7,728.3,0.589,0.487,8.598
2.45,330.9,308.1,24.1,204.7,727.0,0.558,0.538,8.608
2.5,340.8,302.5,24.1,204.6,724.1,0.586,0.58,8.602
2.55,337.6,306.3,24.1,204.6,732.3,0.504,0.402,8.598
2.6,333.9,307.5,24.1,204.6,738.8,0.539,0.533,8.606
2.65,341.0,300.9,24.1,204.6,756.1,0.495,0.489,8.596
2.7,328.3,298.1,24.1,204.6,756.7,0.513,0.585,8.601
2.75,282.5,253.9,24.1,204.9,676.5,0.83,0.813,8.603
2.8,286.0,260.7,24.1,205.2,542.4,0.461,0.591,8.607
2.85,285.6,269.6,24.1,205.6,433.5,0.397,0.846,8.613
2.9,231.5,186.4,24.1,205.7,353.5,0.37,0.398,8.609
2.95,164.1,135.0,24.1,205.9,347.9,0.258,0.331,8.608
3.0,128.3,92.2,24.1,205.8,356.4,0.187,0.246,8.6
3.05,74.4,64.8,24.1,205.9,361.8,0.357,0.578,8.619
3.1,56.8,63.0,24.1,206.0,335.4,0.173,0.224,8.6
3.15,68.9,76.2,24.1,206.0,327.0,0.153,0.22,8.606
3.2,42.2,59.5,24.1,205.9,314.8,0.098,0.165,8.598
3.25,48.6,21.5,24.1,206.0,323.4,0.078,0.164,8.604
3.3,129.6,67.3,24.1,205.9,331.8,0.324,0.33,8.592
3.35,168.6,123.2,24.1,206.0,365.2,0.069,0.143,8.607
3.4,172.1,144.3,24.1,205.8,391.0,0.086,0.176,8.599
3.45,145.3,134.3,24.1,206.0,411.6,0.095,0.143,8.601
3.5,115.6,113.0,24.1,205.9,408.6,0.097,0.172,8.599
3.55,104.5,84.0,24.1,206.0,403.7,0.088,0.148,8.601
3.6,85.3,73.3,24.1,206.0,387.5,0.076,0.178,8.595
3.65,81.5,66.1,24.1,206.0,384.9,0.081,0.138,8.602
3.7,93.1,55.2,24.1,205.9,376.1,0.099,0.178,8.604
3.75,97.9,58.7,24.1,206.0,379.3,0.072,0.129,8.601
3.8,100.1,64.3,24.1,205.9,373.2,0.076,0.178,8.607
3.85,113.5,67.5,24.1,206.0,377.7,0.079,0.15,8.597
3.9,106.0,77.6,24.1,206.0,374.2,0.077,0.17,8.599
3.95,105.4,83.8,24.1,206.1,379.8,0.081,0.141,8.602
4.0,109.7,87.1,24.1,205.9,376.2,0.076,0.159,8.599
4.05,98.3,89.7,24.1,206.0,380.7,0.078,0.157,8.605
4.1,97.9,85.2,24.1,205.9,372.5,0.082,0.148,8.598
4.15,101.3,76.5,24.1,206.0,377.4,0.084,0.167,8.601
4.2,96.5,72.9,24.1,205.8,371.1,0.081,0.136,8.606
4.25,97.9,72.5,24.1,206.0,376.4,0.092,0.177,8.601
