# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 04:57:24
動作種別,閉動作
温度[℃],31.3
湿度[%RH],51.1
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.3,10.0,24.1,207.1,278.2,0.037,0.153,8.583
0.1,8.8,9.6,24.1,207.1,274.9,0.037,0.164,8.579
0.15,10.7,8.9,24.1,207.0,281.7,0.037,0.154,8.576
0.2,9.9,10.0,24.1,207.1,279.9,0.04,0.172,8.58
0.25,9.2,9.8,24.1,207.1,287.9,0.036,0.147,8.581
0.3,10.0,9.5,24.1,207.2,284.0,0.04,0.172,8.577
0.35,9.9,8.1,24.1,207.2,290.6,0.036,0.149,8.585
0.4,9.7,9.5,24.1,207.2,286.5,0.04,0.165,8.578
0.45,10.5,8.5,24.1,207.1,292.4,0.039,0.158,8.581
0.5,10.0,9.5,24.1,207.2,287.8,0.038,0.16,8.576
0.55,9.3,9.7,24.1,207.1,292.5,0.037,0.167,8.581
0.6,10.2,9.5,24.1,207.2,286.1,0.041,0.152,8.575
0.65,10.7,10.1,24.1,207.1,291.9,0.034,0.17,8.583
0.7,10.3,9.2,24.1,207.2,285.2,0.036,0.153,8.579
0.75,9.8,9.6,24.1,207.2,290.7,0.037,0.163,8.578
0.8,156.8,124.9,24.1,207.2,293.9,0.848,1.751,8.604
0.85,265.1,209.0,24.1,207.0,335.9,0.11,0.244,8.584
0.9,181.2,148.1,24.1,206.9,389.4,0.224,0.358,8.578
0.95,196.6,177.3,24.1,206.9,392.1,0.1,0.242,8.586
1.0,267.7,248.3,24.1,206.7,439.2,0.257,0.351,8.573
1.05,294.6,275.9,24.1,206.5,532.1,0.218,0.485,8.583
1.1,309.1,284.1,24.1,206.3,616.0,0.239,0.338,8.577
1.15,300.2,269.9,24.1,206.2,682.7,0.37,0.5,8.578
1.2,305.5,273.4,24.1,206.0,732.6,0.455,0.803,8.589
1.25,314.7,281.9,24.1,205.8,775.9,0.433,0.688,8.585
1.3,317.7,284.9,24.1,205.7,828.6,0.502,0.696,8.582
1.35,353.0,327.2,24.1,205.5,895.1,0.626,1.02,8.583
1.4,364.7,336.3,24.1,205.4,951.0,0.681,1.14,8.596
1.45,380.2,336.1,24.1,205.2,1007.6,0.642,1.15,8.582
1.5,349.4,323.8,24.1,205.3,966.3,0.654,0.934,8.574
1.55,350.0,312.4,24.1,205.5,882.0,0.685,1.079,8.583
1.6,342.2,319.6,24.1,205.6,795.1,0.684,0.874,8.585
1.65,348.4,316.1,24.1,205.9,729.4,0.68,0.681,8.587
1.7,342.7,313.8,24.1,206.0,681.7,0.629,0.625,8.588
1.75,344.5,315.4,24.1,206.1,665.4,0.436,0.504,8.584
1.8,347.2,308.0,24.1,206.1,670.3,0.671,0.774,8.578
1.85,343.6,308.4,24.1,206.0,694.7,0.518,0.655,8.596
1.9,344.7,316.1,24.1,206.0,720.5,0.705,0.889,8.57
1.95,351.2,311.4,24.1,205.9,754.5,0.585,0.722,8.594
2.0,347.3,313.1,24.1,205.8,772.1,0.685,0.726,8.576
2.05,338.9,316.2,24.1,205.8,776.3,0.637,0.755,8.601
2.1,354.0,315.6,24.1,205.8,765.5,0.65,0.72,8.576
2.15,344.0,312.8,24.1,205.9,751.0,0.561,0.518,8.584
2.2,343.7,308.7,24.1,205.9,721.0,0.556,0.606,8.595
2.25,344.1,312.1,24.1,205.9,718.3,0.484,0.433,8.592
