# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 20:54:01
動作種別,開動作
温度[℃],35.7
湿度[%RH],43.3
気圧[hPa],1014
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.4,10.3,24.1,205.4,290.4,0.043,0.131,8.592
0.1,10.8,10.8,24.1,205.5,288.2,0.051,0.174,8.587
0.15,9.9,10.3,24.1,205.5,293.1,0.047,0.157,8.59
0.2,10.2,10.1,24.1,205.6,289.6,0.046,0.157,8.59
0.25,9.7,10.9,24.1,205.5,294.0,0.048,0.161,8.588
0.3,10.0,10.2,24.1,205.5,290.3,0.046,0.145,8.591
0.35,9.8,9.8,24.1,205.5,292.6,0.04,0.151,8.588
0.4,9.6,9.8,24.1,205.5,286.7,0.044,0.146,8.582
0.45,9.5,10.6,24.1,205.5,290.5,0.05,0.15,8.597
0.5,9.7,10.2,24.1,205.5,283.5,0.046,0.147,8.588
0.55,10.4,10.4,24.1,205.5,288.0,0.048,0.158,8.596
0.6,9.5,10.7,24.1,205.5,283.6,0.05,0.149,8.587
0.65,10.2,10.2,24.1,205.4,289.2,0.05,0.156,8.586
0.7,8.8,10.0,24.1,205.5,284.7,0.059,0.14,8.589
0.75,9.5,10.5,24.1,205.5,290.3,0.054,0.155,8.592
0.8,10.0,9.6,24.1,205.5,288.3,0.052,0.131,8.595
0.85,9.0,10.3,24.1,205.5,294.4,0.054,0.171,8.595
0.9,9.8,10.3,24.1,205.6,288.7,0.043,0.138,8.586
0.95,167.3,155.7,24.1,205.5,307.5,0.16,0.224,8.594
1.0,263.5,358.0,24.1,205.3,381.9,0.182,0.155,8.587
1.05,122.1,181.4,24.1,205.2,442.4,0.243,0.295,8.598
1.1,188.9,177.6,24.1,205.2,429.0,0.087,0.196,8.597
