# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 13:23:32
動作種別,開動作
温度[℃],36.2
湿度[%RH],41.4
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.9,10.3,24.1,204.0,287.5,0.043,0.164,8.596
0.1,9.2,10.4,24.1,204.0,282.1,0.035,0.143,8.591
0.15,8.9,10.0,24.1,204.0,286.7,0.043,0.151,8.592
0.2,9.6,10.6,24.1,204.0,280.5,0.048,0.147,8.591
0.25,9.4,9.9,24.1,204.0,285.5,0.057,0.146,8.596
0.3,9.5,9.5,24.1,204.0,280.6,0.051,0.147,8.593
0.35,10.2,10.2,24.1,204.0,285.5,0.044,0.157,8.591
0.4,9.7,10.8,24.1,204.1,280.7,0.038,0.149,8.588
0.45,9.4,10.1,24.1,204.1,285.4,0.039,0.163,8.594
0.5,10.3,10.4,24.1,204.1,280.2,0.046,0.141,8.589
0.55,9.5,9.6,24.1,204.1,285.9,0.048,0.151,8.597
0.6,9.2,9.8,24.1,204.1,280.6,0.05,0.128,8.597
0.65,9.7,10.3,24.1,204.1,285.3,0.042,0.154,8.595
0.7,9.7,11.2,24.1,204.1,281.6,0.04,0.147,8.589
0.75,9.4,9.5,24.1,204.1,285.8,0.042,0.166,8.595
0.8,101.5,95.8,24.1,204.0,286.6,0.728,0.732,8.618
0.85,224.4,287.6,24.1,203.9,336.4,0.093,0.17,8.592
0.9,163.8,280.3,24.1,203.7,422.9,0.401,0.267,8.604
0.95,155.0,172.9,24.1,203.7,409.8,0.165,0.17,8.589
1.0,230.3,236.1,24.1,203.6,439.2,0.182,0.206,8.581
1.05,275.0,290.3,24.1,203.4,527.5,0.165,0.237,8.594
1.1,268.0,308.7,24.1,203.2,608.8,0.174,0.313,8.597
1.15,269.6,305.8,24.1,203.0,689.9,0.252,0.318,8.599
1.2,278.8,323.8,24.1,202.8,746.9,0.263,0.399,8.598
1.25,275.2,323.2,24.1,202.7,794.6,0.27,0.424,8.596
1.3,293.1,333.6,24.1,202.6,853.6,0.38,0.511,8.586
1.35,320.3,359.5,24.1,202.5,907.5,0.414,0.66,8.605
1.4,329.2,369.7,24.1,202.3,964.8,0.45,0.775,8.614
1.45,370.0,402.2,24.1,202.3,1037.0,0.436,0.565,8.613
1.5,354.5,370.2,24.1,202.2,1022.5,0.529,0.717,8.589
