# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 23:35:53
動作種別,閉動作
温度[℃],36.0
湿度[%RH],37.4
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.2,10.6,24.1,204.8,286.5,0.045,0.14,8.593
0.1,9.5,10.1,24.1,204.8,281.8,0.045,0.161,8.59
0.15,9.8,10.2,24.1,204.8,287.0,0.042,0.143,8.595
0.2,10.8,10.4,24.1,204.9,279.8,0.044,0.158,8.593
0.25,10.1,10.3,24.1,204.9,285.9,0.039,0.149,8.595
0.3,9.4,10.1,24.1,204.9,281.0,0.046,0.154,8.589
0.35,10.4,9.9,24.1,204.9,285.8,0.043,0.158,8.595
0.4,10.6,10.2,24.1,204.9,280.3,0.042,0.143,8.592
0.45,9.6,9.4,24.1,204.8,285.3,0.043,0.158,8.597
0.5,10.1,9.7,24.1,204.9,282.0,0.043,0.14,8.593
0.55,10.2,9.9,24.1,204.9,285.9,0.044,0.165,8.596
0.6,9.3,10.0,24.1,204.8,280.3,0.044,0.142,8.592
0.65,9.5,11.8,24.1,204.9,284.9,0.046,0.158,8.598
0.7,9.9,9.4,24.1,204.9,281.2,0.041,0.144,8.592
0.75,9.5,10.3,24.1,204.9,285.1,0.047,0.158,8.598
0.8,9.6,10.5,24.1,204.9,281.3,0.042,0.145,8.588
0.85,9.4,10.2,24.1,204.9,285.9,0.045,0.154,8.598
0.9,29.4,24.7,24.1,204.9,281.5,0.076,0.153,8.591
0.95,195.2,161.2,24.1,204.8,300.5,1.634,2.14,8.637
1.0,346.6,324.1,24.1,204.6,394.9,0.365,0.436,8.599
1.05,145.5,126.4,24.1,204.5,443.2,0.269,0.392,8.582
1.1,211.8,190.2,24.1,204.5,428.1,0.266,0.403,8.59
1.15,260.5,237.4,24.1,204.4,478.5,0.22,0.366,8.597
1.2,286.1,261.4,24.1,204.2,557.0,0.175,0.375,8.588
1.25,296.9,269.2,24.1,204.1,639.7,0.241,0.34,8.597
1.3,300.9,272.6,24.1,204.0,703.2,0.389,0.616,8.596
1.35,297.6,267.2,24.1,203.9,764.3,0.425,0.854,8.589
1.4,320.1,287.1,24.1,203.7,818.1,0.482,0.588,8.592
1.45,322.9,295.2,24.1,203.5,875.2,0.481,0.696,8.606
1.5,347.6,314.6,24.1,203.3,944.1,0.512,1.013,8.586
1.55,373.1,337.5,24.1,203.1,1006.4,0.736,1.235,8.609
1.6,359.9,335.9,24.1,203.0,1053.9,0.627,1.186,8.595
1.65,349.0,313.5,24.1,203.1,1003.9,0.703,0.892,8.597
1.7,342.1,315.1,24.1,203.3,909.2,0.841,1.128,8.596
1.75,342.2,311.4,24.1,203.6,818.2,0.58,0.784,8.603
1.8,347.8,311.5,24.1,203.8,746.6,0.72,0.74,8.608
1.85,344.7,312.7,24.1,203.9,704.5,0.596,0.57,8.592
1.9,343.7,311.1,24.1,204.0,680.8,0.555,0.502,8.594
1.95,336.3,309.0,24.1,204.0,685.7,0.708,0.729,8.585
2.0,340.0,303.9,24.1,203.9,709.9,0.52,0.672,8.599
2.05,344.7,307.3,24.1,203.8,743.7,0.642,0.772,8.601
2.1,339.4,312.0,24.1,203.7,778.4,0.524,0.607,8.597
2.15,339.0,306.7,24.1,203.7,802.2,0.586,0.769,8.605
2.2,349.5,309.7,24.1,203.7,805.3,0.695,0.817,8.614
2.25,331.9,308.1,24.1,203.7,794.3,0.588,0.602,8.582
2.3,342.5,308.9,24.1,203.8,772.8,0.626,0.688,8.606
2.35,342.7,310.4,24.1,203.8,761.6,0.573,0.616,8.59
2.4,338.0,312.0,24.1,203.9,747.6,0.552,0.54,8.593
2.45,341.3,305.8,24.1,203.9,743.0,0.592,0.727,8.61
2.5,338.3,305.8,24.1,203.9,744.2,0.62,0.602,8.599
2.55,340.5,308.5,24.1,203.8,753.3,0.463,0.453,8.595
2.6,340.5,305.6,24.1,203.9,758.5,0.557,0.577,8.595
2.65,340.4,310.3,24.1,203.8,764.7,0.533,0.505,8.592
2.7,318.1,286.0,24.1,203.8,759.8,0.625,0.495,8.588
2.75,293.0,258.9,24.1,204.1,660.8,0.741,0.838,8.631
2.8,282.8,264.3,24.1,204.3,524.9,0.386,0.738,8.605
2.85,279.6,256.4,24.1,204.5,413.1,0.373,0.689,8.601
2.9,212.6,172.9,24.1,204.7,335.1,0.306,0.404,8.589
2.95,146.9,116.6,24.1,204.8,331.3,0.215,0.282,8.595
3.0,119.8,89.8,24.1,204.8,342.7,0.192,0.268,8.597
3.05,63.2,54.4,24.1,204.8,343.9,0.432,0.583,8.604
3.1,60.2,67.0,24.1,204.9,319.0,0.156,0.236,8.592
3.15,64.8,78.9,24.1,204.9,312.8,0.095,0.197,8.596
3.2,32.4,42.4,24.1,204.9,306.2,0.108,0.177,8.588
3.25,73.8,31.6,24.1,204.9,318.3,0.462,0.36,8.605
3.3,147.2,86.6,24.1,204.9,333.6,0.127,0.211,8.586
3.35,166.9,131.4,24.1,204.8,369.1,0.065,0.142,8.598
3.4,165.2,137.8,24.1,204.7,395.4,0.073,0.173,8.591
3.45,136.6,124.3,24.1,204.7,410.4,0.083,0.141,8.594
3.5,103.3,103.7,24.1,204.7,404.0,0.084,0.181,8.585
3.55,97.9,78.0,24.1,204.8,396.5,0.093,0.144,8.595
3.6,81.9,70.8,24.1,204.8,382.9,0.087,0.175,8.596
3.65,83.1,61.5,24.1,204.9,380.3,0.088,0.156,8.598
3.7,93.0,54.6,24.1,204.9,372.3,0.076,0.169,8.594
3.75,97.6,56.9,24.1,205.0,374.6,0.077,0.161,8.593
3.8,104.2,61.9,24.1,204.9,372.8,0.079,0.171,8.591
3.85,112.7,68.9,24.1,205.0,379.0,0.062,0.169,8.599
3.9,104.6,77.1,24.1,204.9,378.5,0.075,0.149,8.59
3.95,107.7,83.5,24.1,205.0,386.1,0.077,0.166,8.595
4.0,106.9,83.6,24.1,205.0,384.2,0.068,0.154,8.589
4.05,96.8,85.7,24.1,205.0,387.9,0.069,0.159,8.595
4.1,101.3,81.9,24.1,205.0,384.0,0.076,0.146,8.59
4.15,103.2,76.2,24.1,205.0,386.6,0.086,0.168,8.596
4.2,96.6,76.4,24.1,204.9,382.8,0.075,0.162,8.592
4.25,98.2,69.6,24.1,205.0,383.4,0.071,0.164,8.594
4.3,105.2,69.1,24.1,205.0,379.7,0.078,0.157,8.59
4.35,94.7,72.2,24.1,204.9,381.5,0.075,0.176,8.599
4.4,94.6,67.4,24.1,204.9,376.7,0.089,0.156,8.592
4.45,93.0,66.3,24.1,204.8,378.8,0.094,0.169,8.594
4.5,85.6,68.3,24.1,204.9,372.7,0.089,0.165,8.587
4.55,90.1,64.8,24.1,204.8,375.8,0.077,0.167,8.599
4.6,91.8,68.3,24.1,204.8,371.5,0.084,0.15,8.594
4.65,89.5,71.7,24.1,204.8,374.5,0.072,0.161,8.593
4.7,97.9,71.6,24.1,204.8,370.5,0.08,0.158,8.597
4.75,99.5,68.8,24.1,204.8,373.9,0.106,0.172,8.594
4.8,86.8,67.8,24.1,204.8,370.0,0.138,0.172,8.595
4.85,238.7,282.3,24.1,204.9,355.5,2.058,2.606,9.009
4.9,189.4,181.0,24.1,205.0,319.8,0.234,0.343,8.595
4.95,76.5,58.2,24.1,205.1,309.0,0.554,0.528,8.615
5.0,35.7,11.5,24.1,205.1,297.8,0.1,0.185,8.592
5.05,12.5,10.6,24.1,205.1,297.0,0.099,0.195,8.593
5.1,12.3,10.8,24.1,205.1,290.1,0.06,0.159,8.592
5.15,12.2,11.8,24.1,205.1,291.3,0.06,0.167,8.592
5.2,10.0,11.3,24.1,205.2,285.2,0.066,0.162,8.593
5.25,10.6,10.7,24.1,205.2,287.8,0.046,0.155,8.597
5.3,9.7,10.5,24.1,205.2,282.7,0.049,0.161,8.597
5.35,9.6,10.8,24.1,205.2,287.0,0.054,0.163,8.593
5.4,10.0,10.3,24.1,205.2,280.7,0.043,0.138,8.591
5.45,10.3,10.6,24.1,205.2,284.4,0.049,0.159,8.594
5.5,9.2,10.0,24.1,205.3,279.4,0.045,0.149,8.592
5.55,9.8,10.5,24.1,205.2,283.3,0.05,0.16,8.597
5.6,9.8,11.3,24.1,205.2,277.2,0.046,0.148,8.592
5.65,10.3,9.6,24.1,205.2,281.7,0.043,0.164,8.597
5.7,9.2,9.8,24.1,205.2,278.0,0.045,0.151,8.591
5.75,10.6,10.3,24.1,205.2,282.3,0.047,0.149,8.596
5.8,10.8,11.2,24.1,205.3,278.4,0.051,0.158,8.596
5.85,10.3,10.2,24.1,205.2,281.5,0.046,0.148,8.597
5.9,9.6,11.4,24.1,205.3,276.8,0.044,0.157,8.594
5.95,9.2,11.0,24.1,205.3,282.5,0.044,0.153,8.594
6.0,9.6,10.2,24.1,205.3,279.0,0.046,0.15,8.592
6.05,9.9,10.3,24.1,205.2,283.6,0.049,0.145,8.595
6.1,9.6,10.5,24.1,205.2,279.6,0.046,0.154,8.589
6.15,10.3,10.2,24.1,205.2,285.0,0.047,0.148,8.596
6.2,10.0,9.8,24.1,205.3,281.1,0.047,0.152,8.588
6.25,10.2,10.9,24.1,205.2,285.0,0.045,0.158,8.593
