# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 19:29:00
動作種別,閉動作
温度[℃],37.9
湿度[%RH],36.4
気圧[hPa],1011
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.9,11.2,24.1,205.9,290.4,0.044,0.127,8.599
0.1,8.5,10.1,24.1,206.0,283.1,0.05,0.166,8.596
0.15,9.0,10.4,24.1,206.0,284.7,0.046,0.13,8.597
0.2,8.5,9.7,24.1,205.9,277.9,0.046,0.158,8.595
0.25,8.1,10.6,24.1,205.8,281.5,0.047,0.142,8.599
0.3,9.7,10.5,24.1,205.9,277.2,0.05,0.15,8.594
0.35,9.0,10.0,24.1,205.9,283.5,0.046,0.156,8.597
0.4,10.0,10.0,24.1,205.8,280.5,0.045,0.139,8.597
0.45,10.3,10.9,24.1,205.8,287.2,0.043,0.148,8.593
0.5,9.4,10.9,24.1,205.8,284.3,0.051,0.151,8.601
0.55,9.2,9.8,24.1,205.8,290.1,0.049,0.146,8.6
0.6,9.9,10.0,24.1,205.9,287.2,0.048,0.141,8.599
0.65,8.7,10.3,24.1,205.9,291.8,0.044,0.157,8.597
0.7,8.7,10.4,24.1,205.8,288.3,0.047,0.142,8.595
0.75,8.9,9.5,24.1,205.8,293.8,0.048,0.146,8.597
0.8,8.0,9.8,24.1,205.9,286.8,0.05,0.154,8.598
0.85,9.4,9.9,24.1,205.8,290.0,0.046,0.139,8.598
0.9,9.8,10.2,24.1,205.8,284.0,0.049,0.151,8.598
0.95,176.7,139.9,24.1,205.7,299.5,1.583,1.948,8.616
1.0,346.5,314.8,24.1,205.4,388.7,0.297,0.286,8.606
1.05,145.0,130.7,24.1,205.3,441.7,0.306,0.415,8.595
1.1,211.7,182.8,24.1,205.3,430.6,0.289,0.37,8.59
1.15,264.3,235.6,24.1,205.2,485.9,0.248,0.362,8.599
1.2,291.0,259.4,24.1,205.0,569.0,0.183,0.374,8.591
1.25,297.5,267.9,24.1,204.8,654.8,0.274,0.342,8.593
1.3,297.6,266.7,24.1,204.6,714.7,0.364,0.608,8.592
1.35,299.3,268.4,24.1,204.4,773.9,0.451,0.839,8.602
1.4,317.9,286.4,24.1,204.3,823.3,0.433,0.646,8.595
1.45,316.7,290.0,24.1,204.1,881.6,0.462,0.602,8.615
1.5,347.2,318.8,24.1,203.9,950.7,0.476,1.051,8.603
1.55,370.8,335.3,24.1,203.8,1010.2,0.704,1.0,8.604
1.6,368.5,330.1,24.1,203.6,1054.3,0.639,0.98,8.579
1.65,346.6,316.9,24.1,203.7,996.6,0.704,0.964,8.611
1.7,341.8,305.2,24.1,203.8,897.6,0.786,1.148,8.606
1.75,338.5,315.2,24.1,204.0,810.5,0.623,0.761,8.604
1.8,347.3,307.6,24.1,204.2,739.8,0.627,0.778,8.592
1.85,343.1,318.5,24.1,204.3,700.8,0.575,0.634,8.609
1.9,341.4,310.8,24.1,204.3,681.1,0.64,0.554,8.597
1.95,338.3,307.7,24.1,204.3,689.8,0.642,0.545,8.603
2.0,338.1,306.7,24.1,204.3,715.6,0.596,0.65,8.607
2.05,338.6,301.9,24.1,204.3,751.9,0.641,0.808,8.592
2.1,339.5,305.2,24.1,204.2,782.1,0.596,0.683,8.611
2.15,336.1,308.7,24.1,204.2,806.6,0.69,0.841,8.603
2.2,338.1,305.4,24.1,204.2,808.7,0.684,0.861,8.613
2.25,342.4,310.7,24.1,204.3,807.4,0.63,0.667,8.603
2.3,338.4,307.5,24.1,204.2,780.0,0.59,0.59,8.598
2.35,338.2,298.1,24.1,204.3,757.0,0.456,0.566,8.595
2.4,336.2,311.6,24.1,204.4,744.7,0.58,0.434,8.616
2.45,337.5,308.6,24.1,204.4,741.4,0.547,0.554,8.608
2.5,340.6,302.4,24.1,204.4,737.4,0.643,0.599,8.614
2.55,335.3,307.8,24.1,204.5,750.7,0.416,0.422,8.597
2.6,339.1,301.5,24.1,204.4,760.5,0.563,0.566,8.593
2.65,343.4,303.1,24.1,204.5,776.9,0.561,0.599,8.593
2.7,320.2,293.7,24.1,204.4,770.1,0.563,0.488,8.607
2.75,289.2,253.7,24.1,204.8,676.6,0.908,1.125,8.658
2.8,287.6,261.6,24.1,205.1,540.6,0.461,0.672,8.6
2.85,284.1,266.6,24.1,205.5,434.1,0.34,0.842,8.606
2.9,222.8,178.8,24.1,205.6,351.6,0.377,0.4,8.602
2.95,158.2,126.2,24.1,205.7,349.9,0.228,0.292,8.602
3.0,121.2,91.4,24.1,205.7,359.6,0.209,0.29,8.589
3.05,70.8,57.3,24.1,205.9,365.2,0.462,0.806,8.631
3.1,56.9,65.8,24.1,206.0,339.3,0.17,0.243,8.6
3.15,64.2,79.8,24.1,206.1,331.1,0.117,0.224,8.593
3.2,37.2,54.8,24.1,206.0,318.5,0.083,0.173,8.597
3.25,56.0,24.6,24.1,206.1,327.0,0.109,0.216,8.594
