# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 22:07:27
動作種別,閉動作
温度[℃],36.6
湿度[%RH],39.6
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.3,10.9,24.1,204.0,282.8,0.056,0.196,8.592
0.1,8.9,10.0,24.1,203.9,274.6,0.045,0.117,8.599
0.15,9.7,10.0,24.1,204.1,282.8,0.05,0.187,8.592
0.2,9.4,9.8,24.1,204.1,280.7,0.045,0.121,8.59
0.25,9.6,11.2,24.1,204.1,292.9,0.049,0.184,8.596
0.3,10.2,11.5,24.1,204.1,290.5,0.042,0.119,8.594
0.35,8.9,10.4,24.1,204.2,300.4,0.045,0.18,8.597
0.4,9.2,10.4,24.1,204.1,293.7,0.043,0.127,8.596
0.45,9.2,10.8,24.1,204.1,297.3,0.043,0.159,8.594
0.5,9.0,10.6,24.1,204.0,286.5,0.046,0.143,8.592
0.55,10.2,9.8,24.1,204.0,288.0,0.043,0.148,8.597
0.6,9.9,10.8,24.1,204.0,276.7,0.049,0.153,8.592
0.65,9.6,9.8,24.1,204.1,282.9,0.047,0.155,8.597
0.7,9.1,11.0,24.1,204.1,277.8,0.049,0.146,8.597
0.75,8.6,10.4,24.1,204.3,288.1,0.044,0.152,8.598
0.8,9.8,10.0,24.1,204.2,286.5,0.045,0.147,8.592
0.85,10.2,10.3,24.1,204.2,296.9,0.046,0.146,8.597
0.9,9.0,9.7,24.1,204.3,293.0,0.044,0.148,8.596
0.95,171.3,133.8,24.1,204.2,314.3,2.133,2.348,8.663
1.0,363.6,330.8,24.1,203.9,397.3,0.25,0.375,8.594
1.05,157.6,125.4,24.1,203.6,454.6,0.341,0.461,8.597
1.1,203.9,174.9,24.1,203.6,429.0,0.228,0.34,8.593
1.15,261.1,231.3,24.1,203.6,463.8,0.216,0.307,8.597
1.2,281.1,250.5,24.1,203.5,533.1,0.165,0.402,8.597
1.25,299.2,270.1,24.1,203.3,625.1,0.214,0.3,8.59
1.3,296.9,266.8,24.1,203.2,702.8,0.362,0.549,8.588
1.35,299.8,270.1,24.1,203.0,778.8,0.502,0.825,8.593
