# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 11:47:04
動作種別,閉動作
温度[℃],34.2
湿度[%RH],44.1
気圧[hPa],1014
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.2,10.5,24.1,203.3,289.0,0.042,0.139,8.594
0.1,10.3,10.5,24.1,203.3,283.9,0.039,0.163,8.587
0.15,9.6,10.3,24.1,203.3,290.0,0.037,0.151,8.592
0.2,9.8,10.4,24.1,203.3,284.0,0.043,0.161,8.579
0.25,9.8,9.6,24.1,203.3,288.7,0.047,0.155,8.581
0.3,10.5,9.6,24.1,203.3,282.9,0.047,0.161,8.582
0.35,9.4,9.6,24.1,203.4,288.7,0.041,0.157,8.588
0.4,10.4,10.9,24.1,203.4,283.3,0.044,0.158,8.581
0.45,9.7,9.8,24.1,203.4,288.3,0.042,0.155,8.581
0.5,9.5,9.6,24.1,203.3,283.0,0.043,0.152,8.58
0.55,9.8,9.8,24.1,203.3,287.4,0.042,0.156,8.589
0.6,8.9,10.0,24.1,203.3,281.2,0.041,0.143,8.589
0.65,9.4,10.2,24.1,203.3,286.5,0.04,0.165,8.59
0.7,9.3,9.2,24.1,203.3,282.1,0.042,0.152,8.585
0.75,9.2,9.9,24.1,203.4,285.9,0.04,0.163,8.593
0.8,10.0,10.1,24.1,203.3,280.2,0.039,0.139,8.579
0.85,10.8,10.2,24.1,203.3,284.8,0.043,0.149,8.586
0.9,9.7,10.1,24.1,203.3,280.4,0.046,0.159,8.59
0.95,146.4,110.8,24.1,203.3,291.9,2.052,2.388,8.648
1.0,339.1,323.1,24.1,203.1,342.7,0.173,0.316,8.576
1.05,202.2,195.5,24.1,202.9,454.2,0.334,0.63,8.598
1.1,201.2,161.1,24.1,203.0,427.8,0.192,0.341,8.578
1.15,256.1,219.3,24.1,202.9,457.8,0.227,0.28,8.587
1.2,289.0,250.2,24.1,202.7,530.6,0.188,0.373,8.582
1.25,301.8,275.3,24.1,202.5,616.4,0.229,0.309,8.579
1.3,293.8,263.7,24.1,202.4,684.0,0.36,0.532,8.591
1.35,304.3,276.6,24.1,202.3,748.6,0.436,0.859,8.586
1.4,313.8,282.8,24.1,202.2,798.0,0.379,0.63,8.591
1.45,316.6,288.4,24.1,202.0,863.6,0.523,0.707,8.597
1.5,349.6,322.1,24.1,201.8,924.8,0.597,1.094,8.595
1.55,358.7,331.5,24.1,201.5,986.3,0.547,0.861,8.596
1.6,376.0,345.7,24.1,201.4,1055.9,0.703,0.967,8.597
1.65,350.5,323.2,24.1,201.4,1025.6,0.675,1.058,8.582
1.7,347.1,312.6,24.1,201.7,940.1,0.813,1.275,8.595
1.75,342.1,315.0,24.1,202.0,849.0,0.68,1.016,8.604
1.8,346.6,314.4,24.1,202.1,772.8,0.736,0.968,8.592
1.85,345.9,316.0,24.1,202.2,722.1,0.492,0.484,8.586
1.9,342.7,322.5,24.1,202.3,697.4,0.451,0.465,8.593
1.95,346.2,308.4,24.1,202.3,696.9,0.52,0.691,8.603
2.0,341.1,310.3,24.1,202.3,716.0,0.584,0.567,8.581
2.05,340.3,313.5,24.1,202.2,743.5,0.655,0.691,8.591
2.1,345.2,309.1,24.1,202.1,776.4,0.624,0.685,8.585
2.15,340.7,312.5,24.1,202.0,801.9,0.657,0.686,8.594
2.2,345.0,315.8,24.1,202.0,808.2,0.728,0.81,8.594
2.25,344.3,304.4,24.1,201.9,807.1,0.562,0.676,8.597
2.3,337.2,313.1,24.1,201.9,786.1,0.564,0.616,8.593
2.35,345.1,316.4,24.1,201.9,775.2,0.549,0.666,8.58
2.4,343.2,306.4,24.1,202.0,762.8,0.511,0.521,8.587
2.45,337.9,313.8,24.1,202.0,758.8,0.527,0.69,8.588
2.5,342.8,307.8,24.1,202.0,759.1,0.583,0.609,8.609
2.55,342.8,309.5,24.1,202.0,770.1,0.552,0.589,8.594
2.6,339.0,312.4,24.1,202.1,774.4,0.502,0.513,8.584
2.65,343.7,308.6,24.1,202.1,780.3,0.549,0.616,8.594
2.7,334.0,308.0,24.1,202.1,788.3,0.498,0.59,8.583
2.75,289.5,259.6,24.1,202.3,721.1,0.51,0.677,8.604
2.8,289.0,264.9,24.1,202.7,597.3,0.558,0.642,8.598
2.85,288.6,268.9,24.1,202.9,469.4,0.363,0.899,8.595
2.9,233.9,210.4,24.1,203.1,382.2,0.335,0.427,8.588
2.95,165.2,146.4,24.1,203.1,351.4,0.269,0.314,8.586
3.0,127.8,92.3,24.1,203.2,355.2,0.222,0.295,8.584
3.05,78.1,67.9,24.1,203.1,363.2,0.408,0.538,8.587
3.1,58.2,63.8,24.1,203.0,336.0,0.162,0.222,8.581
3.15,66.0,75.8,24.1,203.1,325.8,0.118,0.212,8.593
3.2,43.0,58.4,24.1,203.0,316.3,0.097,0.182,8.585
3.25,55.0,21.9,24.1,203.0,324.7,0.082,0.175,8.584
3.3,134.5,67.1,24.1,203.0,336.4,0.19,0.244,8.583
3.35,166.0,123.5,24.1,202.9,368.8,0.067,0.164,8.585
3.4,170.7,143.8,24.1,202.9,396.2,0.078,0.171,8.579
3.45,144.4,135.1,24.1,202.8,417.0,0.075,0.16,8.585
3.5,108.6,114.2,24.1,202.8,416.0,0.093,0.162,8.585
3.55,99.4,86.3,24.1,202.8,410.4,0.091,0.169,8.591
3.6,87.0,73.0,24.1,202.8,395.9,0.08,0.164,8.586
3.65,85.4,66.9,24.1,202.8,389.3,0.075,0.175,8.586
3.7,92.3,56.7,24.1,202.8,382.2,0.081,0.156,8.584
3.75,96.2,59.2,24.1,202.8,383.5,0.072,0.161,8.589
3.8,97.1,61.4,24.1,202.8,378.1,0.073,0.164,8.583
3.85,110.7,64.1,24.1,202.8,383.0,0.068,0.173,8.589
3.9,110.8,73.5,24.1,202.8,381.5,0.069,0.171,8.578
3.95,103.4,81.6,24.1,202.8,385.0,0.07,0.169,8.59
4.0,109.7,83.4,24.1,202.8,383.4,0.076,0.164,8.582
4.05,103.0,86.3,24.1,202.8,388.8,0.076,0.156,8.583
4.1,97.5,81.5,24.1,202.8,384.3,0.088,0.174,8.582
4.15,101.7,76.8,24.1,202.8,386.9,0.09,0.153,8.59
4.2,99.2,74.3,24.1,202.8,383.4,0.076,0.177,8.583
4.25,99.5,71.0,24.1,202.8,383.8,0.069,0.163,8.592
4.3,103.5,67.7,24.1,202.8,378.6,0.07,0.166,8.58
4.35,91.9,71.3,24.1,202.8,381.7,0.077,0.162,8.594
4.4,91.8,69.7,24.1,202.8,376.5,0.08,0.173,8.584
4.45,94.6,65.9,24.1,202.8,377.6,0.072,0.165,8.59
4.5,86.7,68.1,24.1,202.8,372.9,0.078,0.158,8.587
4.55,91.8,67.5,24.1,202.7,375.9,0.096,0.166,8.592
4.6,95.9,66.6,24.1,202.7,373.2,0.09,0.161,8.59
4.65,90.2,71.6,24.1,202.7,376.7,0.086,0.16,8.584
4.7,94.7,69.3,24.1,202.8,372.5,0.106,0.167,8.587
4.75,96.1,67.0,24.1,202.7,375.2,0.077,0.169,8.586
4.8,87.1,70.9,24.1,202.7,371.3,0.116,0.167,8.581
4.85,198.8,315.4,24.1,202.8,363.5,2.258,2.01,8.767
4.9,246.2,188.3,24.1,202.8,327.4,0.13,0.2,8.58
4.95,46.0,38.1,24.1,202.8,313.6,0.092,0.17,8.579
5.0,22.1,10.6,24.1,202.9,300.4,0.095,0.177,8.58
5.05,13.6,9.8,24.1,202.9,298.4,0.053,0.159,8.593
5.1,10.1,9.7,24.1,202.9,289.9,0.064,0.152,8.586
5.15,9.5,10.1,24.1,202.9,291.8,0.043,0.149,8.586
5.2,11.3,9.9,24.1,202.9,287.3,0.048,0.163,8.587
5.25,11.2,10.1,24.1,202.9,288.8,0.045,0.162,8.593
5.3,10.7,10.7,24.1,202.9,284.5,0.045,0.144,8.588
5.35,10.9,11.2,24.1,202.9,289.0,0.041,0.158,8.59
5.4,11.1,10.3,24.1,202.9,282.7,0.043,0.144,8.587
5.45,10.1,10.0,24.1,202.9,286.6,0.046,0.165,8.583
5.5,10.9,10.5,24.1,202.8,282.6,0.044,0.151,8.579
5.55,10.3,10.4,24.1,202.9,286.9,0.042,0.155,8.588
5.6,10.0,10.3,24.1,202.8,283.2,0.039,0.151,8.587
5.65,9.4,10.2,24.1,202.9,287.0,0.042,0.161,8.588
5.7,10.7,10.5,24.1,202.9,283.2,0.047,0.159,8.583
5.75,9.8,10.5,24.1,202.9,288.0,0.046,0.159,8.584
5.8,9.9,10.7,24.1,202.9,284.2,0.041,0.158,8.578
5.85,10.7,9.7,24.1,202.9,288.1,0.036,0.148,8.584
5.9,10.4,10.6,24.1,202.9,284.1,0.045,0.153,8.585
5.95,10.6,9.5,24.1,202.9,288.5,0.041,0.148,8.59
6.0,11.2,10.5,24.1,202.9,284.3,0.045,0.161,8.588
6.05,10.4,10.4,24.1,202.8,288.8,0.042,0.153,8.589
6.1,10.3,10.2,24.1,202.9,284.9,0.045,0.158,8.587
6.15,10.2,9.9,24.1,202.9,290.2,0.041,0.155,8.588
6.2,10.1,9.6,24.1,202.9,285.2,0.043,0.157,8.582
6.25,11.0,11.1,24.1,202.9,291.1,0.044,0.153,8.584
6.3,10.8,10.2,24.1,203.0,286.0,0.044,0.158,8.581
6.35,10.4,9.5,24.1,203.0,290.7,0.039,0.154,8.586
6.4,10.9,10.0,24.1,202.9,285.5,0.041,0.16,8.589
6.45,9.9,9.7,24.1,203.0,291.0,0.042,0.156,8.59
6.5,10.4,10.6,24.1,203.0,286.3,0.044,0.156,8.587
6.55,10.5,9.4,24.1,203.0,290.1,0.045,0.155,8.593
6.6,10.6,10.2,24.1,203.0,287.0,0.042,0.15,8.587
6.65,10.5,10.3,24.1,203.0,290.9,0.042,0.161,8.592
6.7,10.9,11.0,24.1,203.0,288.1,0.046,0.153,8.588
