# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 09:14:00
動作種別,開動作
温度[℃],33.3
湿度[%RH],48.0
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.7,10.1,24.1,203.9,294.3,0.074,0.175,8.584
0.1,10.4,9.2,24.1,203.9,291.2,0.054,0.146,8.583
0.15,11.1,9.3,24.1,203.8,290.7,0.048,0.194,8.588
0.2,10.1,9.3,24.1,203.8,285.0,0.032,0.135,8.585
0.25,10.1,10.5,24.1,203.8,286.6,0.043,0.192,8.589
0.3,9.8,10.1,24.1,203.8,280.6,0.037,0.122,8.583
0.35,9.4,10.0,24.1,203.8,285.0,0.044,0.175,8.582
0.4,10.0,10.5,24.1,203.8,280.2,0.039,0.14,8.583
0.45,9.9,9.9,24.1,203.7,285.7,0.045,0.165,8.586
0.5,9.1,10.1,24.1,203.7,284.2,0.047,0.158,8.58
0.55,9.5,9.9,24.1,203.7,289.8,0.047,0.159,8.583
0.6,10.3,9.8,24.1,203.7,289.7,0.04,0.17,8.582
0.65,10.3,9.7,24.1,203.7,296.8,0.035,0.139,8.592
0.7,9.4,10.1,24.1,203.7,292.5,0.047,0.168,8.585
0.75,10.0,10.0,24.1,203.6,298.0,0.04,0.135,8.588
0.8,60.8,63.8,24.1,203.7,292.2,0.176,0.222,8.582
0.85,219.0,220.4,24.1,203.6,317.4,0.077,0.17,8.587
0.9,205.5,358.4,24.1,203.4,407.5,0.334,0.207,8.589
0.95,124.2,153.5,24.1,203.3,435.1,0.232,0.222,8.586
1.0,209.1,219.0,24.1,203.3,437.6,0.155,0.204,8.582
1.05,263.3,279.5,24.1,203.1,506.5,0.185,0.264,8.586
1.1,263.4,302.3,24.1,203.1,596.2,0.194,0.33,8.588
1.15,276.0,314.3,24.1,202.8,680.6,0.268,0.369,8.586
1.2,270.5,318.6,24.1,202.7,743.5,0.305,0.367,8.583
1.25,269.5,316.6,24.1,202.6,809.1,0.328,0.413,8.588
1.3,298.1,344.8,24.1,202.4,873.5,0.38,0.48,8.573
1.35,312.9,355.7,24.1,202.4,940.3,0.362,0.522,8.595
1.4,329.7,367.7,24.1,202.1,1018.4,0.457,0.739,8.59
1.45,365.7,403.9,24.1,202.1,1097.1,0.408,0.663,8.612
1.5,358.3,381.6,24.1,202.0,1119.3,0.514,0.611,8.588
1.55,349.5,361.4,24.1,202.2,1056.2,0.555,1.023,8.642
1.6,348.2,358.3,24.1,202.3,957.7,0.679,0.843,8.636
1.65,355.6,353.1,24.1,202.6,871.8,0.657,0.926,8.603
1.7,353.2,356.6,24.1,202.7,802.9,0.93,0.959,8.635
1.75,360.4,351.7,24.1,202.8,761.5,0.886,0.869,8.631
1.8,347.6,350.8,24.1,202.9,734.9,0.753,0.723,8.594
1.85,345.5,352.5,24.1,202.8,744.7,0.691,0.903,8.645
1.9,348.6,352.7,24.1,202.8,765.8,0.607,0.602,8.597
1.95,343.5,353.8,24.1,202.8,802.4,0.547,0.6,8.622
2.0,342.6,360.0,24.1,202.6,832.5,0.661,0.8,8.606
2.05,348.3,355.0,24.1,202.7,853.3,0.643,0.768,8.62
2.1,343.6,353.8,24.1,202.6,854.8,0.676,0.748,8.597
2.15,345.3,358.2,24.1,202.7,850.9,0.602,0.741,8.645
2.2,352.2,351.0,24.1,202.6,839.3,0.642,0.76,8.615
2.25,342.3,357.7,24.1,202.7,825.0,0.555,0.757,8.612
2.3,350.9,354.5,24.1,202.7,817.2,0.678,0.895,8.655
2.35,348.7,349.3,24.1,202.7,820.6,0.762,0.841,8.621
2.4,339.8,358.0,24.1,202.7,821.4,0.689,0.682,8.614
2.45,351.6,353.5,24.1,202.7,831.7,0.58,0.859,8.599
2.5,345.8,354.0,24.1,202.6,831.5,0.596,0.928,8.634
2.55,344.9,360.4,24.1,202.6,830.2,0.722,0.786,8.62
2.6,350.4,352.5,24.1,202.6,815.1,0.774,0.932,8.635
2.65,342.6,357.7,24.1,202.8,810.2,0.725,0.762,8.624
2.7,349.4,356.1,24.1,202.6,802.2,0.623,0.756,8.6
2.75,332.3,332.3,24.1,202.8,797.1,0.608,0.737,8.634
2.8,307.9,294.2,24.1,202.9,693.6,0.859,0.989,8.65
2.85,314.1,281.2,24.1,203.3,567.1,0.512,0.701,8.581
2.9,286.6,265.9,24.1,203.5,445.6,0.44,0.733,8.594
2.95,187.7,211.4,24.1,203.7,373.0,0.351,0.371,8.588
3.0,156.4,146.3,24.1,203.6,369.0,0.214,0.366,8.584
3.05,107.7,117.3,24.1,203.7,374.9,0.238,0.38,8.581
3.1,83.7,59.3,24.1,203.6,345.4,0.19,0.255,8.582
3.15,86.0,39.3,24.1,203.7,327.2,0.137,0.212,8.588
3.2,67.2,53.2,24.1,203.7,311.9,0.137,0.214,8.585
3.25,33.9,30.3,24.1,203.7,317.9,0.131,0.213,8.592
3.3,50.2,49.5,24.1,203.6,322.3,0.212,0.317,8.577
3.35,104.4,121.0,24.1,203.6,344.8,0.092,0.236,8.586
3.4,127.4,163.1,24.1,203.6,368.5,0.075,0.17,8.586
3.45,121.5,172.8,24.1,203.6,401.3,0.098,0.204,8.585
3.5,101.4,148.0,24.1,203.4,409.6,0.079,0.171,8.585
3.55,79.1,116.7,24.1,203.5,414.1,0.102,0.243,8.589
3.6,62.1,100.0,24.1,203.5,403.9,0.092,0.18,8.586
3.65,57.0,86.6,24.1,203.6,401.3,0.107,0.221,8.583
3.7,56.5,84.2,24.1,203.4,388.7,0.11,0.194,8.586
3.75,54.3,86.4,24.1,203.5,385.4,0.09,0.215,8.588
3.8,58.6,86.2,24.1,203.4,374.9,0.09,0.195,8.58
3.85,63.5,89.4,24.1,203.4,375.0,0.077,0.183,8.586
3.9,61.7,98.0,24.1,203.4,370.3,0.097,0.182,8.578
3.95,70.2,99.6,24.1,203.4,376.1,0.076,0.184,8.587
4.0,64.3,100.2,24.1,203.4,374.6,0.09,0.183,8.582
4.05,61.9,103.6,24.1,203.5,382.4,0.095,0.203,8.585
4.1,62.4,102.7,24.1,203.5,380.8,0.095,0.196,8.583
4.15,63.3,98.3,24.1,203.6,388.7,0.1,0.191,8.589
4.2,185.7,87.1,24.1,203.5,382.5,1.627,1.26,8.666
4.25,304.4,280.7,24.1,203.7,356.2,2.569,3.269,8.82
4.3,118.8,143.7,24.1,203.6,327.5,0.204,0.396,8.583
4.35,28.9,18.6,24.1,203.7,315.6,0.094,0.212,8.586
4.4,10.5,10.0,24.1,203.6,299.5,0.084,0.172,8.583
4.45,11.0,10.0,24.1,203.7,298.3,0.05,0.165,8.586
4.5,9.8,10.3,24.1,203.7,289.9,0.052,0.161,8.583
4.55,11.9,10.6,24.1,203.7,292.5,0.045,0.154,8.588
4.6,10.4,10.1,24.1,203.6,289.1,0.043,0.17,8.578
4.65,9.6,10.1,24.1,203.7,293.8,0.038,0.143,8.584
4.7,9.8,10.5,24.1,203.5,290.9,0.043,0.164,8.583
4.75,10.6,10.8,24.1,203.7,299.1,0.041,0.153,8.583
4.8,10.4,12.0,24.1,203.5,294.7,0.042,0.16,8.584
4.85,10.2,9.8,24.1,203.6,299.5,0.044,0.156,8.586
4.9,9.5,10.2,24.1,203.5,296.0,0.043,0.161,8.581
4.95,10.4,9.9,24.1,203.6,299.6,0.037,0.146,8.587
5.0,9.9,10.5,24.1,203.4,293.0,0.044,0.162,8.581
5.05,9.5,10.0,24.1,203.6,293.7,0.043,0.155,8.587
5.1,10.3,10.5,24.1,203.4,287.6,0.041,0.157,8.581
5.15,10.2,11.1,24.1,203.5,287.6,0.043,0.146,8.586
5.2,9.4,10.8,24.1,203.4,283.2,0.042,0.162,8.582
5.25,10.2,8.8,24.1,203.6,285.3,0.039,0.149,8.585
5.3,8.8,9.2,24.1,203.5,282.2,0.043,0.163,8.585
5.35,9.9,9.7,24.1,203.6,288.1,0.043,0.158,8.588
5.4,11.3,10.6,24.1,203.5,284.8,0.043,0.153,8.582
5.45,9.1,11.1,24.1,203.5,289.9,0.041,0.156,8.582
5.5,10.0,10.0,24.1,203.3,282.6,0.046,0.161,8.583
5.55,10.7,10.7,24.1,203.4,291.7,0.048,0.153,8.589
5.6,9.3,10.0,24.1,203.3,289.7,0.043,0.162,8.578
5.65,10.9,11.0,24.1,203.5,292.1,0.037,0.153,8.585
5.7,10.9,10.6,24.1,203.2,284.7,0.041,0.152,8.58
5.75,10.3,11.3,24.1,203.2,286.4,0.044,0.158,8.587
5.8,10.4,10.9,24.1,203.0,280.2,0.042,0.15,8.586
5.85,10.5,10.9,24.1,203.0,282.7,0.038,0.153,8.587
5.9,9.7,11.0,24.1,202.8,275.5,0.044,0.162,8.584
5.95,9.9,10.0,24.1,202.9,279.8,0.041,0.148,8.587
6.0,9.6,9.2,24.1,202.7,276.9,0.042,0.16,8.584
6.05,10.6,10.3,24.1,202.7,282.9,0.041,0.149,8.587
6.1,10.6,10.1,24.1,202.6,282.1,0.042,0.159,8.583
6.15,10.4,10.4,24.1,202.8,290.4,0.041,0.157,8.585
6.2,10.7,9.7,24.1,202.6,290.0,0.045,0.158,8.581
6.25,10.3,9.9,24.1,202.8,298.2,0.044,0.16,8.585
6.3,10.1,10.0,24.1,202.7,299.8,0.042,0.143,8.585
6.35,9.9,10.6,24.1,202.8,303.3,0.042,0.168,8.583
6.4,10.5,9.8,24.1,202.7,300.3,0.036,0.14,8.585
6.45,10.0,9.8,24.1,202.8,301.7,0.045,0.167,8.585
6.5,9.9,11.5,24.1,202.7,294.4,0.044,0.147,8.588
6.55,9.7,10.9,24.1,202.7,294.2,0.041,0.16,8.583
6.6,11.5,10.0,24.1,202.5,287.7,0.047,0.156,8.582
6.65,11.1,10.3,24.1,202.6,288.7,0.043,0.155,8.585
6.7,10.5,10.9,24.1,202.5,284.8,0.045,0.161,8.586
6.75,9.8,11.1,24.1,202.7,287.3,0.039,0.142,8.586
6.8,10.5,11.0,24.1,202.5,284.1,0.045,0.172,8.585
6.85,9.8,9.8,24.1,202.6,289.7,0.037,0.139,8.589
6.9,10.5,9.2,24.1,202.5,289.0,0.045,0.173,8.582
6.95,10.4,11.8,24.1,202.6,291.3,0.042,0.144,8.585
7.0,10.9,11.6,24.1,202.4,288.6,0.039,0.162,8.585
7.05,9.8,10.0,24.1,202.6,292.0,0.044,0.154,8.584
7.1,10.5,9.4,24.1,202.5,291.4,0.046,0.158,8.578
7.15,10.3,9.5,24.1,202.6,293.5,0.038,0.148,8.584
7.2,11.1,10.9,24.1,202.5,290.4,0.047,0.162,8.583
7.25,10.5,10.8,24.1,202.7,296.2,0.042,0.14,8.584
7.3,10.8,9.7,24.1,202.8,297.1,0.044,0.161,8.582
7.35,9.8,10.7,24.1,202.9,297.4,0.04,0.151,8.584
7.4,10.5,9.7,24.1,202.8,293.9,0.044,0.165,8.581
7.45,10.0,10.6,24.1,202.9,291.5,0.038,0.147,8.586
7.5,10.6,10.0,24.1,202.9,287.1,0.046,0.163,8.586
7.55,10.7,10.9,24.1,203.0,291.9,0.04,0.149,8.586
7.6,9.9,10.8,24.1,202.9,289.2,0.046,0.16,8.584
7.65,9.9,9.8,24.1,203.0,294.8,0.064,0.14,8.587
7.7,10.2,9.8,24.1,203.0,292.2,0.058,0.164,8.585
7.75,11.1,10.4,24.1,203.1,294.4,0.055,0.151,8.588
7.8,11.3,10.9,24.1,203.0,291.0,0.057,0.165,8.579
