# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 12:17:04
動作種別,閉動作
温度[℃],40.0
湿度[%RH],30.2
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,8.5,11.6,24.1,206.0,293.7,0.049,0.136,8.606
0.1,9.8,10.3,24.1,206.0,287.9,0.05,0.147,8.602
0.15,10.4,10.0,24.1,205.9,294.1,0.049,0.136,8.605
0.2,9.5,10.7,24.1,206.0,290.3,0.05,0.147,8.6
0.25,9.0,10.8,24.1,206.0,294.6,0.048,0.137,8.607
0.3,9.3,10.1,24.1,206.0,289.3,0.051,0.147,8.6
0.35,9.4,10.8,24.1,205.9,294.4,0.05,0.141,8.605
0.4,9.8,11.1,24.1,205.9,288.1,0.05,0.143,8.6
0.45,9.5,10.4,24.1,205.9,293.7,0.049,0.14,8.604
0.5,9.3,10.3,24.1,206.0,287.1,0.048,0.143,8.601
0.55,9.0,11.1,24.1,206.0,291.7,0.049,0.143,8.603
0.6,8.9,10.0,24.1,206.0,286.5,0.051,0.144,8.603
0.65,10.3,10.6,24.1,205.9,290.8,0.047,0.142,8.606
0.7,8.6,10.8,24.1,206.0,284.8,0.049,0.144,8.598
0.75,9.2,10.8,24.1,205.9,289.4,0.048,0.142,8.607
0.8,9.0,10.0,24.1,205.9,284.0,0.053,0.144,8.603
0.85,10.9,11.0,24.1,205.9,288.8,0.046,0.142,8.601
0.9,10.9,10.5,24.1,205.9,282.7,0.049,0.145,8.604
0.95,149.7,115.3,24.1,205.8,295.0,1.65,2.293,8.648
1.0,295.5,320.4,24.1,205.8,347.7,0.224,0.33,8.606
1.05,223.3,175.5,24.1,205.4,456.0,0.34,0.471,8.601
1.1,189.8,171.9,24.1,205.5,436.3,0.31,0.372,8.6
1.15,247.5,226.2,24.1,205.4,473.4,0.248,0.329,8.609
1.2,280.3,253.9,24.1,205.2,547.6,0.209,0.39,8.603
1.25,299.0,270.8,24.1,205.1,633.7,0.24,0.325,8.597
1.3,293.5,264.8,24.1,205.0,699.7,0.382,0.573,8.606
1.35,306.7,270.3,24.1,204.8,765.0,0.427,0.831,8.597
1.4,312.1,284.4,24.1,204.6,814.9,0.42,0.654,8.609
