# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 08:53:41
動作種別,開動作
温度[℃],33.0
湿度[%RH],48.5
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.2,9.0,24.1,201.5,275.3,0.04,0.134,8.587
0.1,11.3,10.0,24.1,201.5,271.3,0.047,0.183,8.584
0.15,8.7,10.2,24.1,201.6,283.1,0.039,0.134,8.588
0.2,9.9,9.2,24.1,201.5,282.6,0.048,0.181,8.585
0.25,10.4,9.1,24.1,201.6,293.7,0.052,0.144,8.593
0.3,10.6,9.6,24.1,201.5,291.6,0.048,0.175,8.584
0.35,10.3,9.4,24.1,201.6,300.6,0.036,0.16,8.59
0.4,10.0,10.0,24.1,201.5,293.3,0.059,0.151,8.581
0.45,10.5,9.3,24.1,201.6,295.5,0.075,0.169,8.582
0.5,10.2,9.5,24.1,201.4,283.3,0.05,0.137,8.593
0.55,10.9,10.5,24.1,201.5,284.2,0.048,0.174,8.591
0.6,10.0,9.1,24.1,201.5,273.2,0.041,0.138,8.583
0.65,10.9,10.4,24.1,201.6,276.9,0.046,0.178,8.585
0.7,10.4,9.8,24.1,201.5,270.7,0.041,0.153,8.582
0.75,10.2,9.2,24.1,201.7,279.5,0.04,0.17,8.584
0.8,121.3,110.8,24.1,201.6,285.0,0.164,0.186,8.588
0.85,242.6,307.3,24.1,201.5,351.1,0.098,0.169,8.587
0.9,151.5,295.3,24.1,201.4,446.8,0.414,0.27,8.586
0.95,161.7,175.6,24.1,201.4,443.7,0.133,0.189,8.593
1.0,232.5,238.9,24.1,201.3,469.4,0.184,0.21,8.578
1.05,274.7,288.6,24.1,201.1,548.1,0.181,0.313,8.583
1.1,266.9,307.5,24.1,201.0,626.3,0.222,0.346,8.585
1.15,267.9,305.6,24.1,200.8,704.3,0.268,0.369,8.587
1.2,280.0,323.8,24.1,200.7,764.6,0.297,0.401,8.582
1.25,282.8,327.4,24.1,200.6,819.0,0.337,0.366,8.58
1.3,294.9,334.2,24.1,200.4,880.3,0.388,0.474,8.592
1.35,325.4,369.9,24.1,200.3,942.9,0.422,0.679,8.593
1.4,335.8,380.7,24.1,200.1,1005.7,0.411,0.729,8.602
1.45,370.7,397.8,24.1,200.0,1081.4,0.487,0.59,8.598
1.5,354.2,376.1,24.1,200.1,1068.6,0.61,0.694,8.605
1.55,350.9,363.6,24.1,200.3,987.8,0.678,1.04,8.641
1.6,352.8,356.1,24.1,200.6,900.7,0.54,0.816,8.602
1.65,351.3,356.4,24.1,200.8,823.4,0.805,0.964,8.603
1.7,363.1,354.0,24.1,200.9,770.8,0.795,0.797,8.619
1.75,352.9,353.9,24.1,201.0,742.4,0.832,0.758,8.598
1.8,347.0,353.3,24.1,201.0,730.0,0.662,0.723,8.61
1.85,348.1,349.6,24.1,201.1,744.6,0.655,0.718,8.628
1.9,341.9,353.6,24.1,201.0,777.1,0.631,0.685,8.601
1.95,345.9,362.5,24.1,201.0,812.0,0.598,0.696,8.605
2.0,349.2,354.7,24.1,201.0,840.6,0.66,0.686,8.625
2.05,340.7,358.1,24.1,200.9,853.4,0.718,0.76,8.6
2.1,354.1,360.2,24.1,201.0,852.0,0.625,0.833,8.626
2.15,346.7,349.0,24.1,201.0,833.0,0.633,0.756,8.636
2.2,344.7,359.1,24.1,201.2,813.0,0.648,0.755,8.625
2.25,353.4,351.7,24.1,201.2,800.0,0.69,0.719,8.624
2.3,348.2,352.6,24.1,201.4,796.1,0.777,0.872,8.628
2.35,345.9,355.1,24.1,201.4,797.5,0.668,0.738,8.604
2.4,347.6,351.1,24.1,201.4,811.2,0.672,0.718,8.621
2.45,345.9,355.9,24.1,201.3,823.6,0.709,0.871,8.604
2.5,347.6,361.2,24.1,201.5,828.1,0.582,0.793,8.621
2.55,352.0,351.3,24.1,201.4,826.4,0.634,0.716,8.595
2.6,341.1,357.3,24.1,201.6,820.9,0.608,0.883,8.628
2.65,354.1,354.8,24.1,201.6,813.1,0.611,0.786,8.594
2.7,350.5,352.6,24.1,201.6,814.9,0.607,0.702,8.609
2.75,310.1,316.8,24.1,201.7,785.9,0.799,0.897,8.616
2.8,319.3,294.5,24.1,202.0,674.5,0.716,0.886,8.592
2.85,316.3,269.7,24.1,202.3,536.0,0.478,0.541,8.596
2.9,241.0,249.7,24.1,202.6,424.3,0.443,0.694,8.584
2.95,193.9,194.2,24.1,202.6,374.6,0.298,0.406,8.585
3.0,130.5,126.3,24.1,202.5,374.0,0.214,0.34,8.582
3.05,93.7,101.7,24.1,202.5,373.4,0.248,0.343,8.588
3.1,86.6,36.7,24.1,202.5,345.9,0.155,0.226,8.592
3.15,79.3,48.5,24.1,202.5,330.1,0.138,0.235,8.588
3.2,51.7,46.2,24.1,202.7,317.3,0.129,0.188,8.58
3.25,27.7,24.2,24.1,202.5,318.5,0.091,0.188,8.59
3.3,63.1,70.5,24.1,202.5,323.3,0.201,0.331,8.585
3.35,111.1,138.5,24.1,202.5,342.3,0.074,0.193,8.585
3.4,125.1,169.2,24.1,202.4,370.2,0.088,0.192,8.587
3.45,111.6,162.8,24.1,202.4,401.1,0.13,0.213,8.587
3.5,94.3,134.2,24.1,202.5,412.5,0.097,0.18,8.583
3.55,77.2,105.9,24.1,202.5,412.8,0.103,0.222,8.586
3.6,61.2,94.5,24.1,202.6,405.6,0.118,0.201,8.584
3.65,57.5,85.4,24.1,202.6,400.8,0.121,0.187,8.59
3.7,53.6,84.0,24.1,202.8,396.4,0.089,0.195,8.583
3.75,54.5,85.6,24.1,202.8,394.7,0.094,0.198,8.595
3.8,56.5,87.3,24.1,202.8,391.7,0.08,0.178,8.581
3.85,58.9,95.0,24.1,202.8,394.0,0.096,0.178,8.59
3.9,61.7,103.1,24.1,202.9,392.8,0.094,0.191,8.585
3.95,69.4,106.0,24.1,203.0,398.9,0.084,0.177,8.586
4.0,63.8,106.1,24.1,203.0,400.8,0.091,0.214,8.583
4.05,68.4,106.4,24.1,202.9,405.4,0.11,0.217,8.591
4.1,68.0,98.4,24.1,202.9,400.5,0.097,0.204,8.583
4.15,64.0,95.2,24.1,202.9,399.4,0.099,0.184,8.591
4.2,249.7,76.6,24.1,202.9,385.4,2.35,2.265,8.63
