# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 18:58:20
動作種別,開動作
温度[℃],36.4
湿度[%RH],40.9
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.4,10.3,24.1,203.8,296.7,0.076,0.152,8.601
0.1,8.6,10.2,24.1,203.7,290.5,0.077,0.169,8.591
0.15,9.2,10.0,24.1,203.7,296.9,0.063,0.155,8.599
0.2,10.3,10.7,24.1,203.7,289.3,0.066,0.152,8.594
0.25,10.3,10.4,24.1,203.7,294.5,0.073,0.169,8.591
0.3,10.8,10.8,24.1,203.6,285.0,0.059,0.15,8.597
0.35,9.1,9.5,24.1,203.8,288.4,0.086,0.155,8.597
0.4,10.8,10.2,24.1,203.8,280.8,0.082,0.157,8.591
0.45,10.0,9.5,24.1,203.8,284.7,0.077,0.163,8.602
0.5,9.7,10.4,24.1,203.9,278.9,0.067,0.171,8.592
0.55,9.7,10.2,24.1,204.0,286.3,0.067,0.155,8.597
0.6,9.6,10.9,24.1,204.0,281.0,0.069,0.177,8.59
0.65,10.7,9.9,24.1,204.1,287.8,0.077,0.146,8.598
0.7,10.3,9.8,24.1,204.0,282.5,0.071,0.165,8.589
0.75,10.4,9.2,24.1,204.1,288.6,0.075,0.143,8.599
0.8,10.1,10.6,24.1,204.0,284.9,0.078,0.173,8.593
0.85,9.8,9.4,24.1,204.1,291.0,0.088,0.142,8.599
0.9,40.6,40.2,24.1,204.1,286.3,0.378,0.592,8.619
0.95,167.8,185.0,24.1,204.0,313.2,0.234,0.265,8.608
1.0,198.3,387.0,24.1,203.8,396.9,0.229,0.223,8.58
1.05,134.7,147.3,24.1,203.9,438.0,0.409,0.232,8.609
1.1,224.0,183.0,24.1,203.7,425.3,0.157,0.213,8.591
1.15,264.4,254.9,24.1,203.6,478.7,0.217,0.209,8.603
1.2,269.1,288.8,24.1,203.5,567.2,0.163,0.303,8.587
1.25,274.6,311.3,24.1,203.3,654.8,0.238,0.316,8.6
1.3,259.6,315.5,24.1,203.2,724.9,0.293,0.375,8.59
1.35,265.0,317.1,24.1,203.1,791.4,0.337,0.409,8.604
1.4,294.4,342.1,24.1,202.9,850.2,0.358,0.455,8.594
1.45,303.4,345.3,24.1,202.8,906.0,0.377,0.547,8.597
1.5,329.5,364.9,24.1,202.6,981.5,0.453,0.782,8.596
1.55,361.0,389.1,24.1,202.5,1046.8,0.498,0.775,8.61
1.6,346.8,381.3,24.1,202.3,1083.0,0.552,0.713,8.61
1.65,350.5,361.6,24.1,202.5,1021.3,0.695,1.059,8.624
1.7,340.7,355.1,24.1,202.8,926.1,0.755,0.897,8.653
1.75,354.4,351.1,24.1,202.9,838.3,0.664,0.622,8.602
1.8,353.7,350.3,24.1,203.0,764.2,0.753,0.657,8.591
1.85,350.4,344.6,24.1,203.2,714.1,0.743,0.723,8.612
1.9,351.2,344.0,24.1,203.2,689.9,0.647,0.585,8.595
1.95,342.2,347.5,24.1,203.2,698.9,0.636,0.725,8.639
2.0,343.2,353.1,24.1,203.2,734.7,0.567,0.685,8.607
2.05,347.0,349.7,24.1,203.1,778.9,0.602,0.712,8.642
2.1,336.8,358.5,24.1,203.1,816.9,0.635,0.693,8.601
2.15,346.4,355.1,24.1,203.0,838.3,0.625,0.77,8.624
2.2,341.7,349.1,24.1,202.9,843.5,0.592,0.752,8.592
