# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 20:30:59
動作種別,開動作
温度[℃],35.8
湿度[%RH],42.1
気圧[hPa],1014
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.9,10.8,24.1,205.8,290.8,0.051,0.125,8.593
0.1,10.7,9.9,24.1,205.8,286.5,0.053,0.162,8.591
0.15,8.8,10.0,24.1,205.8,290.3,0.044,0.12,8.595
0.2,10.1,9.8,24.1,205.9,285.6,0.045,0.178,8.586
0.25,9.5,9.9,24.1,205.8,290.9,0.038,0.143,8.593
0.3,9.4,10.7,24.1,205.8,285.6,0.05,0.178,8.59
0.35,9.0,10.5,24.1,205.8,290.8,0.049,0.132,8.598
0.4,9.6,9.8,24.1,205.7,285.5,0.053,0.152,8.597
0.45,10.7,10.4,24.1,205.7,291.3,0.042,0.146,8.591
0.5,8.9,10.4,24.1,205.7,285.7,0.041,0.155,8.59
0.55,10.2,9.6,24.1,205.6,290.9,0.04,0.154,8.59
0.6,9.7,10.0,24.1,205.6,286.5,0.05,0.147,8.597
0.65,10.4,9.8,24.1,205.6,290.7,0.048,0.15,8.598
0.7,10.2,10.0,24.1,205.6,285.3,0.048,0.15,8.591
0.75,10.0,9.9,24.1,205.5,290.2,0.047,0.154,8.593
0.8,95.5,84.6,24.1,205.5,288.6,0.145,0.219,8.587
0.85,212.0,253.7,24.1,205.4,326.8,0.077,0.171,8.59
0.9,166.8,281.1,24.1,205.2,405.8,0.269,0.205,8.597
0.95,148.2,137.4,24.1,205.3,418.1,0.218,0.324,8.602
1.0,230.4,233.4,24.1,205.2,439.9,0.159,0.179,8.585
1.05,274.2,295.8,24.1,205.0,526.5,0.156,0.246,8.597
1.1,266.9,314.1,24.1,204.9,619.2,0.205,0.275,8.593
1.15,272.4,316.6,24.1,204.7,697.5,0.243,0.372,8.591
1.2,274.5,319.3,24.1,204.5,748.9,0.251,0.387,8.593
1.25,272.2,315.9,24.1,204.4,798.6,0.309,0.48,8.596
1.3,296.0,339.3,24.1,204.3,857.2,0.372,0.469,8.595
1.35,316.9,355.3,24.1,204.2,908.8,0.422,0.607,8.604
1.4,325.4,366.6,24.1,204.1,972.8,0.437,0.785,8.6
1.45,366.0,400.3,24.1,203.9,1041.5,0.517,0.668,8.602
1.5,356.5,371.8,24.1,203.9,1041.3,0.518,0.785,8.611
1.55,340.2,358.7,24.1,204.1,965.6,0.665,1.03,8.637
1.6,353.0,355.6,24.1,204.3,873.6,0.747,0.87,8.629
1.65,349.9,348.8,24.1,204.4,796.7,0.656,0.745,8.604
1.7,356.0,349.7,24.1,204.6,737.9,0.703,0.818,8.628
1.75,355.0,339.7,24.1,204.7,703.1,0.731,0.815,8.611
1.8,343.3,351.3,24.1,204.8,694.4,0.697,0.614,8.631
1.85,344.9,348.5,24.1,204.7,711.9,0.722,0.695,8.618
1.9,343.8,348.2,24.1,204.7,743.8,0.519,0.622,8.613
1.95,340.9,357.6,24.1,204.6,780.0,0.645,0.914,8.601
2.0,341.8,353.8,24.1,204.5,805.2,0.689,0.738,8.615
2.05,343.9,349.7,24.1,204.5,817.0,0.574,0.662,8.611
2.1,343.5,359.5,24.1,204.5,812.9,0.664,0.758,8.626
2.15,347.0,350.9,24.1,204.5,800.6,0.688,0.663,8.643
2.2,340.8,348.5,24.1,204.6,778.7,0.573,0.657,8.614
2.25,348.2,351.3,24.1,204.6,766.7,0.612,0.801,8.635
2.3,351.6,348.2,24.1,204.6,759.8,0.774,0.898,8.633
2.35,342.9,351.0,24.1,204.6,763.9,0.543,0.793,8.639
2.4,344.0,355.7,24.1,204.5,771.9,0.571,0.762,8.617
2.45,344.1,351.1,24.1,204.5,783.9,0.596,0.739,8.634
2.5,340.7,355.2,24.1,204.5,784.4,0.563,0.683,8.627
2.55,352.0,347.8,24.1,204.4,783.1,0.662,0.703,8.621
2.6,343.1,354.3,24.1,204.5,777.0,0.658,0.682,8.613
2.65,343.3,352.8,24.1,204.4,771.8,0.594,0.674,8.61
2.7,351.5,348.5,24.1,204.4,768.0,0.72,0.764,8.636
2.75,314.4,325.1,24.1,204.4,757.9,0.767,0.816,8.626
2.8,322.0,294.7,24.1,204.7,653.9,0.827,0.99,8.604
2.85,312.3,276.0,24.1,205.0,525.1,0.541,0.768,8.586
2.9,251.7,261.6,24.1,205.1,405.8,0.455,0.705,8.59
2.95,201.3,203.3,24.1,205.2,345.7,0.362,0.472,8.597
3.0,139.5,140.2,24.1,205.3,343.7,0.265,0.422,8.593
3.05,99.8,112.5,24.1,205.2,352.1,0.259,0.376,8.596
3.1,92.7,56.8,24.1,205.3,333.3,0.178,0.268,8.595
3.15,85.0,40.7,24.1,205.3,320.7,0.12,0.231,8.596
3.2,56.6,48.8,24.1,205.4,309.4,0.143,0.205,8.592
3.25,32.5,25.0,24.1,205.4,312.9,0.095,0.193,8.595
3.3,58.8,49.9,24.1,205.4,315.8,0.241,0.364,8.594
3.35,105.7,119.4,24.1,205.4,335.3,0.11,0.19,8.594
3.4,126.0,164.9,24.1,205.3,359.7,0.083,0.157,8.599
3.45,113.1,167.8,24.1,205.3,389.3,0.108,0.205,8.591
3.5,93.8,144.4,24.1,205.3,396.3,0.108,0.188,8.596
3.55,72.1,116.2,24.1,205.3,392.1,0.121,0.23,8.595
3.6,60.9,97.7,24.1,205.3,378.9,0.108,0.208,8.6
3.65,56.0,84.9,24.1,205.4,374.3,0.105,0.205,8.59
3.7,55.2,82.8,24.1,205.3,363.5,0.109,0.19,8.593
3.75,52.6,83.9,24.1,205.4,362.9,0.108,0.202,8.593
3.8,60.7,83.8,24.1,205.3,357.2,0.093,0.168,8.588
3.85,61.5,92.0,24.1,205.4,359.9,0.096,0.188,8.598
3.9,63.1,98.5,24.1,205.3,356.9,0.087,0.184,8.59
3.95,73.4,99.2,24.1,205.3,363.3,0.098,0.182,8.597
4.0,70.2,100.0,24.1,205.3,362.6,0.089,0.179,8.591
