# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 14:23:17
動作種別,開動作
温度[℃],36.8
湿度[%RH],39.8
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.3,10.4,24.1,204.4,286.5,0.04,0.112,8.603
0.1,8.7,10.3,24.1,204.4,281.1,0.066,0.197,8.59
0.15,9.7,10.7,24.1,204.5,286.6,0.054,0.124,8.598
0.2,9.5,9.5,24.1,204.5,281.2,0.054,0.19,8.591
0.25,9.9,9.8,24.1,204.5,285.6,0.032,0.131,8.597
0.3,9.0,10.6,24.1,204.5,279.7,0.041,0.169,8.592
0.35,9.6,9.8,24.1,204.5,285.0,0.05,0.136,8.601
0.4,10.6,11.0,24.1,204.4,278.7,0.058,0.16,8.591
0.45,10.3,10.7,24.1,204.4,283.8,0.053,0.147,8.597
0.5,9.3,9.5,24.1,204.4,277.8,0.043,0.162,8.59
0.55,9.7,10.3,24.1,204.4,284.5,0.036,0.145,8.596
0.6,10.0,10.3,24.1,204.4,277.6,0.046,0.174,8.592
0.65,9.1,11.1,24.1,204.4,283.2,0.052,0.134,8.599
0.7,10.4,10.5,24.1,204.3,276.9,0.055,0.161,8.594
0.75,10.0,10.1,24.1,204.3,281.9,0.043,0.139,8.595
0.8,113.7,98.5,24.1,204.2,283.0,0.253,0.456,8.598
0.85,257.7,287.5,24.1,204.2,340.7,0.09,0.173,8.599
0.9,179.3,259.6,24.1,203.9,422.2,0.387,0.276,8.586
0.95,143.1,181.2,24.1,204.0,423.0,0.128,0.179,8.594
1.0,212.8,249.4,24.1,203.9,456.5,0.174,0.183,8.596
1.05,262.9,294.1,24.1,203.7,541.7,0.16,0.272,8.598
1.1,261.4,311.0,24.1,203.5,620.3,0.181,0.266,8.595
1.15,270.8,301.6,24.1,203.3,696.5,0.211,0.354,8.589
1.2,283.8,318.9,24.1,203.2,749.4,0.276,0.397,8.596
1.25,282.4,321.7,24.1,203.2,799.8,0.305,0.416,8.603
1.3,289.1,329.1,24.1,203.0,857.0,0.38,0.507,8.602
1.35,322.3,359.7,24.1,202.9,910.0,0.412,0.631,8.594
1.4,332.2,376.0,24.1,202.7,969.1,0.384,0.769,8.602
1.45,370.9,397.1,24.1,202.6,1038.7,0.51,0.642,8.603
1.5,350.7,368.2,24.1,202.7,1014.0,0.652,0.727,8.604
1.55,344.1,362.7,24.1,202.9,932.8,0.684,1.119,8.653
1.6,353.3,348.9,24.1,203.1,839.4,0.71,0.84,8.62
1.65,350.2,354.4,24.1,203.2,763.9,0.738,0.784,8.608
1.7,362.6,346.6,24.1,203.3,708.9,0.807,0.989,8.613
1.75,350.1,351.0,24.1,203.3,681.7,0.83,0.688,8.605
1.8,343.3,348.6,24.1,203.3,673.2,0.698,0.726,8.648
1.85,342.5,347.7,24.1,203.3,698.4,0.583,0.689,8.613
1.9,340.2,349.9,24.1,203.2,729.5,0.652,0.658,8.611
1.95,341.7,356.0,24.1,203.1,768.0,0.627,0.809,8.603
2.0,347.2,350.0,24.1,203.0,792.2,0.687,0.733,8.613
2.05,337.6,356.4,24.1,203.1,802.4,0.661,0.815,8.612
2.1,342.2,352.1,24.1,203.0,797.1,0.59,0.793,8.638
2.15,344.4,353.0,24.1,203.1,781.4,0.636,0.681,8.626
2.2,344.6,353.7,24.1,203.1,763.6,0.516,0.618,8.589
2.25,348.7,355.4,24.1,203.2,750.0,0.691,0.755,8.632
2.3,347.0,351.3,24.1,203.1,744.1,0.749,0.731,8.604
2.35,338.0,353.7,24.1,203.2,744.7,0.615,0.635,8.63
2.4,344.9,346.1,24.1,203.2,751.1,0.683,0.741,8.605
2.45,339.9,351.5,24.1,203.2,761.7,0.668,0.767,8.631
2.5,341.3,353.4,24.1,203.2,765.3,0.544,0.758,8.616
2.55,346.4,351.7,24.1,203.2,768.2,0.648,0.715,8.647
2.6,342.9,355.0,24.1,203.2,757.1,0.62,0.828,8.634
2.65,345.4,350.2,24.1,203.2,754.3,0.633,0.76,8.622
2.7,344.0,347.7,24.1,203.2,750.3,0.677,0.751,8.631
2.75,308.1,317.3,24.1,203.3,721.5,0.776,0.805,8.614
2.8,319.5,292.6,24.1,203.5,603.0,0.672,1.001,8.61
2.85,316.5,267.7,24.1,203.9,467.0,0.443,0.573,8.611
2.9,235.3,247.0,24.1,204.1,361.6,0.425,0.666,8.592
2.95,186.2,194.8,24.1,204.2,325.1,0.309,0.364,8.598
3.0,131.8,126.9,24.1,204.2,333.6,0.248,0.406,8.592
3.05,96.1,104.5,24.1,204.3,342.1,0.219,0.33,8.599
3.1,89.3,32.7,24.1,204.3,321.1,0.181,0.287,8.592
3.15,89.0,46.7,24.1,204.3,309.5,0.145,0.232,8.593
3.2,68.9,45.7,24.1,204.3,300.2,0.135,0.225,8.591
3.25,33.7,23.9,24.1,204.3,304.9,0.087,0.162,8.596
3.3,70.1,66.9,24.1,204.3,312.8,0.211,0.34,8.596
3.35,121.3,140.3,24.1,204.3,338.2,0.069,0.21,8.597
3.4,136.3,170.8,24.1,204.2,366.4,0.116,0.18,8.591
3.45,119.7,159.8,24.1,204.1,391.4,0.137,0.222,8.596
3.5,94.1,132.1,24.1,204.0,393.4,0.109,0.204,8.592
3.55,72.4,105.1,24.1,204.0,387.6,0.108,0.23,8.594
3.6,55.1,94.8,24.1,204.1,376.1,0.092,0.188,8.597
3.65,52.1,88.1,24.1,204.0,372.5,0.11,0.223,8.595
3.7,49.9,90.1,24.1,204.2,364.2,0.106,0.181,8.593
3.75,54.5,86.2,24.1,204.1,367.1,0.096,0.211,8.593
3.8,56.4,89.5,24.1,204.2,362.5,0.106,0.175,8.59
3.85,62.3,94.2,24.1,204.1,365.6,0.106,0.188,8.597
3.9,59.5,101.0,24.1,204.1,366.1,0.098,0.178,8.594
3.95,64.5,101.7,24.1,204.1,372.2,0.101,0.186,8.597
4.0,62.4,104.4,24.1,204.1,370.3,0.099,0.199,8.594
4.05,58.9,104.1,24.1,204.1,375.3,0.101,0.188,8.596
4.1,65.0,100.0,24.1,204.1,372.6,0.097,0.182,8.592
4.15,64.1,97.6,24.1,204.1,374.7,0.105,0.182,8.597
4.2,108.3,187.0,24.1,204.1,366.5,3.943,6.611,9.459
4.25,318.0,271.7,24.1,204.2,338.1,1.186,2.865,8.675
4.3,121.5,81.5,24.1,204.2,317.2,0.208,0.478,8.593
4.35,31.4,11.4,24.1,204.3,310.9,0.09,0.205,8.595
4.4,10.9,9.4,24.1,204.3,302.3,0.096,0.21,8.592
4.45,9.5,9.5,24.1,204.4,302.8,0.05,0.15,8.6
4.5,9.9,10.6,24.1,204.3,296.7,0.05,0.167,8.592
4.55,8.4,10.8,24.1,204.4,299.0,0.05,0.138,8.6
4.6,9.8,10.5,24.1,204.4,294.3,0.049,0.171,8.592
4.65,9.6,11.1,24.1,204.5,298.7,0.047,0.129,8.601
4.7,10.4,10.1,24.1,204.5,292.7,0.052,0.164,8.592
4.75,9.8,11.1,24.1,204.5,296.8,0.047,0.15,8.597
4.8,10.0,10.2,24.1,204.5,293.5,0.043,0.146,8.597
4.85,10.2,10.4,24.1,204.4,296.3,0.045,0.162,8.6
4.9,10.4,10.2,24.1,204.5,290.8,0.041,0.139,8.594
4.95,9.4,10.7,24.1,204.4,297.2,0.046,0.163,8.597
5.0,9.8,10.4,24.1,204.4,292.1,0.042,0.129,8.595
5.05,10.0,10.0,24.1,204.5,296.4,0.046,0.176,8.597
5.1,10.2,11.4,24.1,204.4,286.6,0.05,0.127,8.593
5.15,10.5,10.5,24.1,204.5,291.5,0.049,0.172,8.595
5.2,9.8,11.3,24.1,204.4,286.1,0.044,0.128,8.598
5.25,9.6,11.4,24.1,204.4,291.3,0.047,0.164,8.597
5.3,9.7,11.0,24.1,204.4,286.7,0.041,0.141,8.592
5.35,11.1,10.6,24.1,204.4,290.8,0.043,0.162,8.597
5.4,10.0,11.2,24.1,204.4,284.4,0.045,0.141,8.592
5.45,9.8,10.9,24.1,204.4,290.0,0.045,0.162,8.597
5.5,9.5,10.2,24.1,204.4,283.8,0.047,0.142,8.592
5.55,9.8,10.3,24.1,204.4,288.1,0.049,0.151,8.598
5.6,9.3,10.5,24.1,204.4,288.7,0.047,0.146,8.59
5.65,9.5,10.8,24.1,204.4,293.0,0.044,0.146,8.595
5.7,10.0,11.2,24.1,204.4,288.7,0.045,0.154,8.595
5.75,9.1,9.7,24.1,204.4,292.8,0.043,0.144,8.596
5.8,9.9,10.3,24.1,204.4,288.1,0.045,0.165,8.591
5.85,10.6,11.4,24.1,204.4,291.7,0.042,0.134,8.598
5.9,10.6,10.6,24.1,204.4,288.4,0.046,0.175,8.588
5.95,9.7,11.1,24.1,204.4,292.3,0.041,0.119,8.597
6.0,10.0,11.3,24.1,204.4,286.5,0.05,0.172,8.596
6.05,9.3,10.7,24.1,204.4,291.3,0.053,0.126,8.597
6.1,10.5,11.0,24.1,204.4,286.8,0.047,0.174,8.596
6.15,10.5,10.4,24.1,204.3,290.9,0.045,0.139,8.594
6.2,10.2,10.1,24.1,204.4,286.5,0.045,0.153,8.59
6.25,9.3,9.6,24.1,204.3,290.3,0.042,0.151,8.598
6.3,10.5,10.2,24.1,204.4,286.7,0.046,0.144,8.597
6.35,9.2,10.4,24.1,204.3,290.7,0.044,0.156,8.596
6.4,9.9,10.8,24.1,204.3,285.5,0.043,0.135,8.594
6.45,9.9,10.4,24.1,204.3,290.0,0.046,0.175,8.591
6.5,10.3,10.8,24.1,204.4,285.1,0.045,0.139,8.595
6.55,9.2,11.2,24.1,204.3,290.6,0.042,0.163,8.593
6.6,10.0,10.4,24.1,204.3,280.6,0.055,0.131,8.595
6.65,9.0,10.7,24.1,204.4,285.4,0.05,0.166,8.599
6.7,8.9,11.0,24.1,204.3,279.8,0.045,0.14,8.591
6.75,9.5,10.8,24.1,204.3,285.9,0.048,0.17,8.597
6.8,10.5,10.7,24.1,204.3,279.9,0.045,0.142,8.588
6.85,10.1,11.2,24.1,204.3,284.1,0.043,0.15,8.598
6.9,9.5,10.0,24.1,204.3,279.5,0.047,0.15,8.593
6.95,9.9,10.4,24.1,204.3,283.1,0.045,0.142,8.6
7.0,8.5,10.5,24.1,204.3,278.7,0.049,0.15,8.595
7.05,9.7,10.2,24.1,204.2,282.6,0.047,0.152,8.597
7.1,9.9,10.7,24.1,204.2,278.9,0.043,0.151,8.587
7.15,10.1,10.3,24.1,204.2,282.5,0.151,0.14,8.603
7.2,10.6,11.4,24.1,204.2,278.4,0.12,0.163,8.586
7.25,8.3,10.8,24.1,204.2,282.9,0.057,0.14,8.597
7.3,10.2,10.0,24.1,204.2,278.5,0.053,0.164,8.593
7.35,9.8,11.0,24.1,204.2,282.9,0.049,0.143,8.597
7.4,9.9,10.1,24.1,204.2,277.7,0.046,0.152,8.592
7.45,10.3,11.6,24.1,204.2,281.4,0.049,0.15,8.601
7.5,10.5,11.9,24.1,204.2,277.0,0.047,0.136,8.59
7.55,9.9,10.8,24.1,204.3,281.9,0.056,0.152,8.599
7.6,10.1,10.4,24.1,204.3,279.8,0.049,0.148,8.593
7.65,10.1,10.8,24.1,204.3,283.9,0.044,0.147,8.595
7.7,9.6,10.1,24.1,204.3,280.3,0.048,0.154,8.594
7.75,11.2,11.7,24.1,204.3,284.4,0.048,0.145,8.591
7.8,10.4,9.9,24.1,204.3,280.6,0.051,0.152,8.594
7.85,11.8,10.6,24.1,204.3,282.0,0.042,0.149,8.597
7.9,9.4,10.9,24.1,204.3,277.5,0.057,0.152,8.589
7.95,9.3,10.4,24.1,204.3,282.0,0.047,0.151,8.605
8.0,10.6,11.2,24.1,204.3,277.3,0.046,0.133,8.59
8.05,9.4,10.7,24.1,204.4,280.5,0.05,0.165,8.598
8.1,10.1,11.0,24.1,204.3,277.3,0.045,0.144,8.594
8.15,9.6,10.8,24.1,204.4,280.6,0.047,0.152,8.594
8.2,9.7,11.2,24.1,204.3,276.9,0.058,0.147,8.592
8.25,10.0,10.5,24.1,204.4,281.5,0.059,0.151,8.604
8.3,10.6,11.0,24.1,204.4,277.4,0.049,0.14,8.587
8.35,10.7,10.7,24.1,204.4,280.7,0.051,0.16,8.601
8.4,8.7,11.1,24.1,204.4,277.9,0.045,0.139,8.592
8.45,9.6,10.2,24.1,204.4,282.6,0.045,0.155,8.598
8.5,10.4,10.7,24.1,204.4,277.1,0.045,0.142,8.594
8.55,9.1,9.2,24.1,204.4,281.1,0.076,0.15,8.591
8.6,9.4,10.8,24.1,204.5,273.7,0.051,0.143,8.595
8.65,9.9,10.0,24.1,204.4,278.3,0.047,0.156,8.597
8.7,9.4,11.2,24.1,204.5,272.8,0.044,0.138,8.596
8.75,10.5,10.1,24.1,204.4,277.5,0.046,0.162,8.595
8.8,10.4,10.3,24.1,204.5,273.5,0.044,0.135,8.593
8.85,8.4,10.4,24.1,204.5,277.5,0.044,0.162,8.596
8.9,9.6,9.7,24.1,204.5,273.2,0.044,0.146,8.593
8.95,9.9,11.0,24.1,204.5,277.1,0.048,0.146,8.6
9.0,9.5,10.8,24.1,204.5,272.7,0.05,0.153,8.589
9.05,9.2,10.3,24.1,204.4,275.9,0.042,0.126,8.601
9.1,11.7,11.1,24.1,204.5,273.5,0.049,0.186,8.589
9.15,10.8,10.1,24.1,204.5,276.4,0.036,0.115,8.598
9.2,9.3,9.7,24.1,204.5,273.8,0.068,0.185,8.592
9.25,10.1,11.1,24.1,204.5,278.4,0.048,0.122,8.597
9.3,9.5,10.5,24.1,204.5,273.9,0.054,0.178,8.591
9.35,9.8,11.1,24.1,204.4,277.5,0.041,0.14,8.6
9.4,10.1,10.4,24.1,204.5,274.7,0.045,0.167,8.589
9.45,10.6,11.0,24.1,204.5,278.8,0.044,0.146,8.596
9.5,10.3,10.9,24.1,204.5,274.6,0.075,0.15,8.595
9.55,10.1,10.3,24.1,204.5,279.2,0.053,0.139,8.597
9.6,10.0,11.5,24.1,204.5,279.2,0.059,0.155,8.597
9.65,9.8,9.8,24.1,204.5,284.3,0.045,0.142,8.597
9.7,9.7,10.4,24.1,204.5,281.0,0.049,0.16,8.594
9.75,9.5,10.7,24.1,204.5,285.1,0.043,0.138,8.6
9.8,10.6,10.3,24.1,204.6,280.8,0.053,0.156,8.593
9.85,9.7,10.5,24.1,204.5,286.7,0.049,0.143,8.601
9.9,9.9,10.3,24.1,204.6,282.4,0.047,0.15,8.592
9.95,9.4,10.9,24.1,204.5,285.1,0.04,0.143,8.597
