# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 12:17:16
動作種別,閉動作
温度[℃],35.0
湿度[%RH],43.6
気圧[hPa],1014
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.5,9.3,24.1,203.8,284.5,0.043,0.156,8.592
0.1,9.3,10.6,24.1,203.7,277.7,0.048,0.153,8.589
0.15,9.6,10.1,24.1,203.7,281.7,0.04,0.156,8.593
0.2,9.8,9.8,24.1,203.6,274.0,0.046,0.157,8.584
0.25,10.2,9.7,24.1,203.6,279.8,0.054,0.166,8.585
0.3,9.8,10.1,24.1,203.6,273.0,0.042,0.148,8.588
0.35,10.9,9.8,24.1,203.7,278.4,0.047,0.155,8.59
0.4,10.2,10.8,24.1,203.7,272.5,0.042,0.143,8.585
0.45,9.9,10.0,24.1,203.7,278.6,0.039,0.159,8.593
0.5,10.6,9.4,24.1,203.7,272.5,0.05,0.151,8.586
0.55,10.6,9.7,24.1,203.7,278.8,0.052,0.157,8.591
0.6,10.2,10.1,24.1,203.6,273.4,0.045,0.154,8.585
0.65,10.1,9.7,24.1,203.6,280.4,0.051,0.151,8.592
0.7,8.7,10.3,24.1,203.6,276.2,0.049,0.157,8.587
0.75,9.6,10.0,24.1,203.6,284.0,0.041,0.151,8.589
0.8,9.4,10.4,24.1,203.6,277.7,0.052,0.154,8.587
0.85,9.4,10.6,24.1,203.6,285.7,0.05,0.15,8.591
0.9,10.0,9.9,24.1,203.6,281.4,0.054,0.16,8.59
0.95,166.0,129.8,24.1,203.6,302.4,1.341,1.685,8.62
1.0,356.7,352.6,24.1,203.4,394.0,0.208,0.332,8.593
1.05,173.2,191.3,24.1,203.3,487.9,0.392,0.668,8.587
1.1,181.4,156.9,24.1,203.3,439.7,0.186,0.309,8.586
1.15,236.2,210.1,24.1,203.3,464.0,0.196,0.249,8.592
1.2,276.4,247.5,24.1,203.0,529.8,0.153,0.359,8.586
1.25,290.8,271.2,24.1,202.8,614.2,0.214,0.333,8.588
1.3,297.7,272.0,24.1,202.7,686.9,0.357,0.534,8.579
1.35,303.7,278.1,24.1,202.5,754.4,0.452,0.862,8.591
1.4,321.7,290.0,24.1,202.4,805.2,0.403,0.561,8.589
1.45,313.0,292.2,24.1,202.3,861.6,0.517,0.648,8.587
1.5,353.7,328.0,24.1,202.1,928.6,0.606,1.028,8.598
1.55,365.9,336.7,24.1,202.0,981.0,0.707,1.006,8.589
1.6,369.9,345.7,24.1,201.7,1034.0,0.644,1.313,8.605
1.65,350.5,322.6,24.1,201.8,988.2,0.693,0.959,8.593
1.7,347.3,311.2,24.1,202.0,892.6,0.765,1.033,8.597
1.75,342.8,317.3,24.1,202.2,801.0,0.572,0.819,8.592
1.8,350.4,313.0,24.1,202.4,730.7,0.613,0.84,8.6
