# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 21:16:13
動作種別,開動作
温度[℃],37.0
湿度[%RH],39.9
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,8.9,10.6,24.1,205.1,287.6,0.037,0.148,8.595
0.1,9.3,9.5,24.1,205.0,281.1,0.062,0.156,8.594
0.15,10.5,10.0,24.1,205.0,285.1,0.064,0.14,8.602
0.2,9.0,10.5,24.1,205.0,279.2,0.058,0.165,8.597
0.25,9.5,11.0,24.1,205.0,283.4,0.04,0.141,8.597
0.3,9.4,9.1,24.1,204.9,279.2,0.041,0.165,8.591
0.35,9.5,9.6,24.1,205.0,283.5,0.048,0.156,8.597
0.4,9.9,11.5,24.1,204.9,277.1,0.069,0.159,8.599
0.45,9.3,9.9,24.1,205.0,283.0,0.062,0.133,8.599
0.5,9.1,10.6,24.1,205.0,277.8,0.054,0.154,8.597
0.55,8.9,10.0,24.1,205.0,282.6,0.042,0.142,8.598
0.6,9.0,10.8,24.1,204.9,278.0,0.042,0.178,8.589
0.65,9.1,10.2,24.1,204.9,284.0,0.076,0.151,8.597
0.7,9.6,9.8,24.1,204.8,278.7,0.06,0.165,8.595
0.75,9.2,10.8,24.1,204.8,285.8,0.055,0.124,8.601
0.8,32.9,31.0,24.1,204.8,281.6,0.8,0.653,8.626
0.85,188.1,152.8,24.1,204.7,302.9,0.502,0.573,8.601
0.9,207.5,358.5,24.1,204.4,371.5,0.18,0.208,8.589
0.95,124.6,175.7,24.1,204.4,427.1,0.464,0.474,8.611
1.0,202.5,203.8,24.1,204.4,422.6,0.122,0.208,8.596
1.05,256.5,265.8,24.1,204.3,484.6,0.178,0.187,8.598
1.1,263.9,297.8,24.1,204.1,572.4,0.186,0.303,8.587
1.15,268.6,311.5,24.1,203.9,656.7,0.217,0.277,8.604
1.2,263.2,309.5,24.1,203.8,723.4,0.269,0.379,8.583
1.25,270.9,309.4,24.1,203.7,785.6,0.329,0.452,8.597
1.3,290.0,337.6,24.1,203.5,840.5,0.413,0.466,8.598
1.35,301.3,341.5,24.1,203.4,898.0,0.354,0.464,8.598
1.4,332.3,361.4,24.1,203.3,976.9,0.411,0.734,8.597
1.45,363.0,391.7,24.1,203.2,1047.7,0.474,0.781,8.604
1.5,352.0,381.3,24.1,203.1,1092.6,0.535,0.647,8.608
1.55,350.4,361.5,24.1,203.2,1034.5,0.639,0.861,8.641
1.6,345.0,352.2,24.1,203.5,940.3,0.759,0.944,8.608
1.65,352.4,352.9,24.1,203.8,852.7,0.628,0.815,8.62
1.7,354.1,347.2,24.1,203.9,776.8,0.676,0.839,8.616
1.75,353.0,351.5,24.1,204.1,732.0,0.818,0.819,8.627
1.8,350.6,342.5,24.1,204.1,706.5,0.745,0.811,8.626
1.85,342.2,346.6,24.1,204.1,710.2,0.704,0.733,8.635
1.9,337.9,350.4,24.1,204.0,738.2,0.58,0.666,8.604
1.95,343.0,345.7,24.1,204.0,777.3,0.574,0.752,8.627
2.0,335.6,352.6,24.1,203.9,813.8,0.712,0.703,8.616
2.05,338.3,353.3,24.1,203.9,834.4,0.687,0.758,8.637
2.1,346.4,346.5,24.1,203.9,839.0,0.683,0.775,8.606
2.15,338.9,356.7,24.1,203.9,831.2,0.763,0.833,8.635
2.2,345.3,348.4,24.1,203.9,812.3,0.543,0.653,8.63
2.25,347.8,349.6,24.1,203.9,795.8,0.668,0.676,8.608
2.3,341.7,348.8,24.1,203.9,782.0,0.591,0.784,8.635
2.35,344.7,345.7,24.1,203.9,784.8,0.615,0.665,8.613
2.4,343.2,347.7,24.1,203.9,790.3,0.647,0.741,8.61
2.45,336.6,353.8,24.1,203.9,807.2,0.674,0.689,8.619
2.5,348.4,348.1,24.1,203.9,811.0,0.661,0.687,8.602
2.55,337.2,353.1,24.1,203.9,810.5,0.689,0.632,8.637
2.6,338.2,347.5,24.1,203.9,797.9,0.625,0.76,8.604
2.65,349.0,348.7,24.1,203.9,794.6,0.618,0.743,8.606
2.7,338.0,351.0,24.1,203.9,785.3,0.608,0.7,8.635
2.75,337.8,339.4,24.1,204.0,786.7,0.753,0.711,8.624
2.8,303.0,288.8,24.1,204.1,705.5,0.989,0.879,8.602
2.85,315.0,281.5,24.1,204.4,572.9,0.481,0.764,8.597
2.9,294.2,270.5,24.1,204.6,435.4,0.39,0.666,8.598
2.95,201.7,213.5,24.1,204.8,351.3,0.344,0.497,8.597
3.0,161.3,155.5,24.1,204.8,342.0,0.279,0.371,8.593
3.05,108.7,122.5,24.1,204.8,352.3,0.265,0.485,8.602
3.1,79.4,69.3,24.1,204.8,335.8,0.178,0.215,8.588
3.15,88.9,38.1,24.1,204.9,321.2,0.165,0.23,8.597
3.2,60.1,51.6,24.1,204.9,307.9,0.139,0.251,8.598
3.25,38.8,34.5,24.1,205.0,313.9,0.123,0.228,8.593
3.3,41.6,41.8,24.1,204.9,314.9,0.218,0.289,8.597
3.35,85.8,105.3,24.1,204.8,333.0,0.115,0.218,8.596
3.4,119.8,162.1,24.1,204.7,353.7,0.087,0.225,8.592
3.45,121.9,171.3,24.1,204.6,386.5,0.108,0.132,8.603
