# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 13:08:02
動作種別,開動作
温度[℃],40.0
湿度[%RH],32.5
気圧[hPa],1011
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.7,10.1,24.1,204.0,278.0,0.048,0.124,8.604
0.1,7.9,12.4,24.1,204.0,275.1,0.058,0.17,8.597
0.15,10.6,9.5,24.1,204.2,285.8,0.046,0.125,8.608
0.2,9.3,10.0,24.1,204.2,283.8,0.052,0.157,8.599
0.25,9.0,11.6,24.1,204.3,294.8,0.048,0.124,8.607
0.3,9.6,10.8,24.1,204.2,289.7,0.052,0.148,8.607
0.35,9.7,10.0,24.1,204.2,293.3,0.047,0.138,8.605
0.4,9.0,10.2,24.1,204.1,280.8,0.052,0.15,8.597
0.45,9.8,10.6,24.1,204.1,282.0,0.049,0.144,8.606
0.5,9.5,10.9,24.1,204.0,272.4,0.055,0.14,8.602
0.55,9.8,10.6,24.1,204.0,276.9,0.053,0.144,8.606
0.6,9.1,10.9,24.1,204.0,272.8,0.054,0.137,8.603
0.65,9.7,9.7,24.1,204.1,281.2,0.048,0.144,8.605
0.7,9.5,11.5,24.1,204.1,280.8,0.046,0.137,8.6
0.75,9.9,10.5,24.1,204.2,291.0,0.047,0.144,8.602
0.8,9.0,10.4,24.1,204.1,287.7,0.053,0.141,8.6
0.85,9.3,10.1,24.1,204.1,293.0,0.051,0.147,8.608
0.9,29.1,30.0,24.1,204.1,282.6,0.116,0.15,8.606
0.95,183.4,165.9,24.1,204.1,303.6,0.144,0.23,8.602
1.0,309.5,324.4,24.1,203.7,408.0,0.184,0.165,8.597
1.05,131.9,162.0,24.1,203.6,433.1,0.301,0.257,8.611
1.1,184.7,191.1,24.1,203.6,409.1,0.117,0.172,8.605
1.15,229.6,272.5,24.1,203.5,466.7,0.177,0.189,8.604
1.2,245.7,306.7,24.1,203.4,559.8,0.184,0.273,8.599
1.25,270.0,322.4,24.1,203.2,647.7,0.2,0.31,8.607
1.3,263.3,314.8,24.1,203.1,713.5,0.278,0.391,8.598
1.35,270.1,312.9,24.1,203.0,774.0,0.292,0.374,8.602
1.4,295.3,329.4,24.1,202.9,821.0,0.375,0.479,8.6
1.45,301.2,336.4,24.1,202.7,863.7,0.41,0.488,8.613
1.5,330.8,360.0,24.1,202.4,921.3,0.487,0.77,8.602
1.55,354.8,384.9,24.1,202.2,979.3,0.404,0.745,8.615
1.6,349.6,387.2,24.1,202.1,1018.6,0.604,0.696,8.625
1.65,349.0,360.9,24.1,202.3,955.3,0.717,0.872,8.655
1.7,342.4,350.4,24.1,202.7,865.7,0.732,0.846,8.638
1.75,349.9,350.4,24.1,202.9,780.8,0.628,0.677,8.604
1.8,353.6,344.7,24.1,203.1,719.2,0.681,0.785,8.625
1.85,349.9,349.8,24.1,203.2,682.2,0.836,0.763,8.622
1.9,349.0,347.2,24.1,203.3,663.5,0.699,0.653,8.635
1.95,336.5,343.5,24.1,203.1,671.8,0.7,0.839,8.614
2.0,340.5,347.4,24.1,203.0,697.0,0.62,0.588,8.639
2.05,340.4,348.6,24.1,202.9,736.1,0.609,0.638,8.614
2.1,336.5,349.2,24.1,202.8,769.2,0.533,0.879,8.618
2.15,336.9,355.4,24.1,202.7,784.7,0.689,0.706,8.621
2.2,346.1,348.0,24.1,202.8,790.5,0.657,0.705,8.63
2.25,333.7,348.1,24.1,202.9,775.5,0.612,0.788,8.65
2.3,338.1,354.4,24.1,203.0,760.8,0.628,0.63,8.618
2.35,346.3,340.6,24.1,203.0,748.9,0.616,0.723,8.633
2.4,340.5,350.2,24.1,203.1,734.6,0.614,0.685,8.634
2.45,344.9,347.3,24.1,203.0,733.8,0.67,0.807,8.635
2.5,336.2,346.9,24.1,203.0,737.3,0.547,0.674,8.621
2.55,339.0,349.3,24.1,202.9,740.6,0.641,0.627,8.622
2.6,344.1,347.2,24.1,202.9,748.6,0.677,0.668,8.612
2.65,334.4,350.5,24.1,202.8,754.8,0.655,0.618,8.617
2.7,340.4,349.9,24.1,202.9,752.7,0.673,0.749,8.611
2.75,342.8,347.3,24.1,203.0,752.1,0.72,0.675,8.62
2.8,338.4,346.9,24.1,203.2,743.7,0.594,0.638,8.624
2.85,330.4,344.9,24.1,203.2,735.7,0.672,0.666,8.636
2.9,306.2,286.1,24.1,203.4,664.0,0.753,0.853,8.615
2.95,312.1,280.7,24.1,203.7,536.2,0.523,0.62,8.604
3.0,290.8,269.4,24.1,204.0,412.4,0.469,0.666,8.603
3.05,198.4,222.9,24.1,204.0,331.6,0.405,0.582,8.604
3.1,154.5,164.1,24.1,204.1,330.4,0.263,0.422,8.606
3.15,109.9,121.4,24.1,204.0,339.9,0.249,0.495,8.592
3.2,85.4,84.3,24.1,204.2,331.5,0.199,0.324,8.598
3.25,88.5,35.2,24.1,204.3,320.4,0.117,0.215,8.608
3.3,71.8,54.1,24.1,204.4,312.3,0.135,0.218,8.608
3.35,45.7,40.8,24.1,204.4,313.8,0.146,0.216,8.602
3.4,41.9,33.4,24.1,204.3,319.3,0.204,0.35,8.601
3.45,93.8,91.2,24.1,204.2,333.6,0.181,0.334,8.609
3.5,130.8,154.0,24.1,204.2,356.9,0.08,0.154,8.597
3.55,127.1,172.4,24.1,203.9,386.2,0.11,0.192,8.611
3.6,106.3,155.5,24.1,203.9,401.0,0.153,0.23,8.597
3.65,82.6,123.7,24.1,203.8,394.8,0.111,0.226,8.61
3.7,61.3,100.5,24.1,204.1,382.0,0.112,0.205,8.601
3.75,55.1,87.5,24.1,204.1,376.8,0.127,0.218,8.601
3.8,54.0,82.1,24.1,204.3,375.5,0.115,0.21,8.605
3.85,54.6,82.7,24.1,204.2,379.4,0.101,0.21,8.606
3.9,61.4,84.9,24.1,204.3,379.9,0.092,0.174,8.606
3.95,70.9,90.7,24.1,204.2,375.4,0.09,0.178,8.599
4.0,75.4,97.3,24.1,204.2,373.5,0.154,0.189,8.597
4.05,75.5,101.2,24.1,204.1,372.0,0.104,0.193,8.61
4.1,71.9,102.3,24.1,204.1,367.3,0.114,0.188,8.603
4.15,64.0,104.8,24.1,204.1,366.6,0.093,0.182,8.603
4.2,57.3,104.2,24.1,204.2,368.2,0.104,0.158,8.6
4.25,59.4,98.6,24.1,204.2,371.0,0.111,0.218,8.604
4.3,46.4,94.1,24.1,204.4,375.0,0.118,0.171,8.604
4.35,309.5,216.2,24.1,204.4,357.1,2.856,2.788,8.81
4.4,164.0,221.6,24.1,204.6,327.7,0.382,0.68,8.599
4.45,48.3,42.7,24.1,204.5,310.8,0.131,0.252,8.603
4.5,10.9,11.9,24.1,204.6,296.1,0.078,0.161,8.6
4.55,10.0,11.0,24.1,204.4,287.6,0.075,0.174,8.607
4.6,9.2,11.0,24.1,204.6,281.8,0.057,0.15,8.6
4.65,9.0,11.3,24.1,204.5,281.1,0.051,0.137,8.606
4.7,9.1,10.5,24.1,204.7,284.5,0.052,0.151,8.604
4.75,9.5,11.0,24.1,204.6,288.3,0.044,0.137,8.605
4.8,9.3,9.8,24.1,204.8,290.9,0.049,0.15,8.602
4.85,9.6,9.8,24.1,204.6,294.5,0.051,0.139,8.606
4.9,9.7,10.9,24.1,204.8,291.7,0.054,0.155,8.603
4.95,9.3,11.1,24.1,204.7,287.2,0.048,0.125,8.609
5.0,8.9,9.9,24.1,204.7,280.6,0.049,0.148,8.603
5.05,9.9,10.8,24.1,204.5,276.9,0.049,0.134,8.605
5.1,10.4,10.7,24.1,204.6,274.7,0.051,0.138,8.602
5.15,8.9,10.2,24.1,204.6,278.0,0.057,0.15,8.605
5.2,9.4,10.6,24.1,204.7,280.9,0.053,0.128,8.606
5.25,9.3,11.4,24.1,204.7,285.7,0.053,0.156,8.602
5.3,10.1,11.0,24.1,204.9,291.0,0.047,0.137,8.605
5.35,10.1,10.1,24.1,204.7,293.1,0.047,0.145,8.6
5.4,9.1,10.0,24.1,204.8,289.2,0.051,0.136,8.603
5.45,9.8,9.7,24.1,204.6,285.3,0.051,0.143,8.606
5.5,8.6,10.9,24.1,204.7,279.6,0.05,0.133,8.606
5.55,9.4,10.7,24.1,204.5,276.5,0.05,0.154,8.604
5.6,9.1,11.1,24.1,204.6,281.1,0.047,0.13,8.6
5.65,8.5,10.6,24.1,204.5,280.2,0.05,0.159,8.606
5.7,9.2,9.8,24.1,204.7,285.8,0.052,0.126,8.607
5.75,9.2,10.4,24.1,204.7,290.9,0.057,0.152,8.603
5.8,9.0,11.3,24.1,204.8,296.0,0.047,0.131,8.603
5.85,9.3,10.3,24.1,204.6,296.4,0.046,0.145,8.6
5.9,9.1,9.8,24.1,204.7,292.8,0.05,0.143,8.602
5.95,9.8,10.1,24.1,204.5,285.0,0.049,0.134,8.606
6.0,8.7,11.5,24.1,204.5,279.9,0.05,0.146,8.601
6.05,9.8,10.4,24.1,204.4,279.2,0.05,0.143,8.607
6.1,8.6,9.4,24.1,204.5,281.6,0.047,0.138,8.603
6.15,9.6,9.6,24.1,204.5,282.8,0.048,0.143,8.602
6.2,10.5,10.8,24.1,204.7,289.1,0.047,0.139,8.605
6.25,8.7,10.6,24.1,204.6,293.8,0.051,0.144,8.602
6.3,10.7,10.7,24.1,204.6,297.8,0.053,0.139,8.606
6.35,10.6,11.3,24.1,204.6,292.8,0.05,0.16,8.599
6.4,8.7,10.3,24.1,204.6,288.7,0.046,0.122,8.6
6.45,9.0,11.3,24.1,204.4,280.3,0.071,0.165,8.606
6.5,10.3,11.0,24.1,204.5,282.6,0.048,0.11,8.607
6.55,9.8,9.6,24.1,204.5,279.6,0.052,0.171,8.608
6.6,9.8,10.7,24.1,204.6,282.9,0.05,0.121,8.602
6.65,9.5,10.7,24.1,204.6,284.3,0.051,0.169,8.607
6.7,9.4,11.2,24.1,204.8,292.3,0.043,0.123,8.598
6.75,9.5,9.6,24.1,204.6,292.1,0.054,0.166,8.605
6.8,9.1,11.1,24.1,204.8,290.9,0.052,0.126,8.604
6.85,8.8,10.2,24.1,204.7,284.8,0.051,0.15,8.604
6.9,9.0,10.3,24.1,204.6,282.6,0.047,0.13,8.6
6.95,8.2,9.2,24.1,204.4,275.9,0.052,0.152,8.601
7.0,10.0,11.0,24.1,204.6,278.6,0.044,0.127,8.604
7.05,9.9,10.7,24.1,204.5,278.8,0.051,0.158,8.604
7.1,9.4,12.0,24.1,204.8,286.7,0.049,0.139,8.605
7.15,10.0,10.1,24.1,204.7,287.7,0.054,0.146,8.603
7.2,9.7,11.1,24.1,204.7,291.7,0.057,0.152,8.602
7.25,9.8,10.6,24.1,204.6,290.0,0.046,0.133,8.603
7.3,9.4,11.2,24.1,204.7,287.8,0.054,0.167,8.608
7.35,9.9,9.9,24.1,204.5,279.4,0.049,0.118,8.605
7.4,8.8,10.8,24.1,204.5,279.6,0.053,0.17,8.601
7.45,9.4,10.5,24.1,204.4,275.4,0.047,0.118,8.606
7.5,9.9,11.2,24.1,204.5,280.1,0.056,0.169,8.605
7.55,9.3,11.3,24.1,204.5,282.0,0.048,0.114,8.602
7.6,8.6,11.3,24.1,204.7,292.9,0.06,0.18,8.603
7.65,9.3,11.4,24.1,204.5,293.1,0.044,0.119,8.606
7.7,9.4,10.7,24.1,204.6,296.1,0.054,0.171,8.603
7.75,8.8,10.8,24.1,204.5,286.6,0.049,0.14,8.602
7.8,10.4,11.6,24.1,204.5,285.6,0.049,0.162,8.603
7.85,10.5,11.0,24.1,204.3,278.1,0.049,0.148,8.605
7.9,10.1,11.1,24.1,204.4,282.7,0.049,0.146,8.609
7.95,8.8,10.4,24.1,204.3,280.9,0.054,0.161,8.601
8.0,9.1,10.8,24.1,204.6,291.3,0.045,0.123,8.601
