# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 20:06:02
動作種別,閉動作
温度[℃],37.7
湿度[%RH],37.6
気圧[hPa],1011
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.4,10.5,24.1,207.7,295.1,0.049,0.133,8.601
0.1,9.3,10.0,24.1,207.6,288.4,0.058,0.155,8.599
0.15,9.5,10.8,24.1,207.7,294.2,0.042,0.13,8.595
0.2,8.5,10.6,24.1,207.6,287.9,0.052,0.176,8.599
0.25,8.7,10.6,24.1,207.7,291.3,0.046,0.133,8.599
0.3,8.8,10.4,24.1,207.6,282.2,0.05,0.166,8.598
0.35,9.8,11.2,24.1,207.5,285.8,0.048,0.149,8.603
0.4,10.6,10.5,24.1,207.6,277.4,0.048,0.145,8.595
0.45,9.1,10.6,24.1,207.6,282.8,0.048,0.171,8.598
0.5,9.3,10.9,24.1,207.6,274.8,0.044,0.133,8.595
0.55,9.8,10.9,24.1,207.6,281.2,0.047,0.17,8.601
0.6,9.2,10.0,24.1,207.4,276.7,0.048,0.131,8.594
0.65,9.7,10.6,24.1,207.5,283.1,0.049,0.162,8.6
0.7,9.6,10.6,24.1,207.5,278.8,0.047,0.14,8.595
0.75,9.1,11.6,24.1,207.6,287.2,0.046,0.161,8.602
0.8,9.8,9.2,24.1,207.6,283.7,0.047,0.135,8.594
0.85,9.7,10.4,24.1,207.6,291.8,0.05,0.16,8.602
0.9,9.5,11.3,24.1,207.5,287.9,0.047,0.14,8.595
0.95,135.4,98.6,24.1,207.6,300.7,1.884,2.183,8.707
1.0,317.2,285.7,24.1,207.5,339.7,0.207,0.325,8.598
1.05,280.7,256.2,24.1,207.3,494.3,0.352,0.615,8.599
1.1,166.9,132.6,24.1,207.3,461.0,0.162,0.228,8.592
1.15,219.3,199.4,24.1,207.2,463.3,0.179,0.252,8.611
1.2,266.2,241.3,24.1,207.1,525.3,0.179,0.352,8.595
1.25,294.4,265.6,24.1,206.9,605.9,0.183,0.306,8.599
1.3,293.7,264.6,24.1,206.7,679.7,0.308,0.422,8.596
1.35,308.1,277.8,24.1,206.5,749.8,0.425,0.866,8.601
1.4,311.9,278.0,24.1,206.2,802.2,0.431,0.697,8.601
1.45,320.7,284.6,24.1,206.1,868.3,0.535,0.731,8.609
1.5,346.5,317.3,24.1,206.0,922.2,0.558,0.971,8.592
1.55,349.4,322.5,24.1,205.8,979.5,0.615,1.028,8.608
1.6,376.2,342.3,24.1,205.8,1046.0,0.561,1.075,8.618
1.65,350.5,317.3,24.1,205.8,1023.3,0.673,0.945,8.6
1.7,343.2,314.8,24.1,206.0,939.4,0.857,0.969,8.612
1.75,342.9,309.6,24.1,206.3,841.3,0.62,0.865,8.594
1.8,340.1,311.9,24.1,206.5,759.6,0.631,1.018,8.622
1.85,339.4,309.7,24.1,206.7,705.9,0.519,0.545,8.591
1.9,333.8,308.2,24.1,206.6,672.3,0.698,0.731,8.597
1.95,339.8,308.3,24.1,206.7,672.6,0.619,0.579,8.621
2.0,338.5,305.6,24.1,206.7,696.9,0.603,0.624,8.617
2.05,337.0,305.5,24.1,206.6,732.6,0.69,0.692,8.613
2.1,344.5,307.1,24.1,206.6,768.1,0.624,0.824,8.603
2.15,342.4,304.8,24.1,206.5,798.6,0.626,0.795,8.604
2.2,336.0,305.7,24.1,206.5,803.8,0.732,0.842,8.607
2.25,344.0,307.4,24.1,206.5,805.4,0.59,0.689,8.612
2.3,333.7,309.0,24.1,206.6,788.7,0.561,0.574,8.595
2.35,338.2,311.3,24.1,206.6,764.8,0.605,0.628,8.61
2.4,339.4,302.6,24.1,206.6,748.7,0.52,0.55,8.597
2.45,337.5,310.6,24.1,206.6,741.3,0.531,0.588,8.615
2.5,338.3,306.2,24.1,206.6,739.4,0.579,0.616,8.602
2.55,343.8,301.1,24.1,206.6,743.7,0.54,0.485,8.593
2.6,334.7,306.8,24.1,206.6,751.1,0.565,0.419,8.585
2.65,340.3,304.9,24.1,206.5,758.6,0.5,0.581,8.608
2.7,344.0,301.7,24.1,206.6,767.2,0.542,0.563,8.606
2.75,286.0,260.4,24.1,206.7,717.0,0.838,1.091,8.667
2.8,287.0,264.9,24.1,207.1,579.9,0.57,0.688,8.606
2.85,288.2,267.8,24.1,207.4,443.7,0.372,0.895,8.6
2.9,225.4,203.3,24.1,207.6,356.5,0.406,0.464,8.597
2.95,169.6,138.8,24.1,207.8,321.1,0.259,0.324,8.596
3.0,128.3,88.9,24.1,207.9,337.4,0.254,0.287,8.597
3.05,87.4,74.3,24.1,207.8,353.5,0.385,0.536,8.603
3.1,54.4,61.3,24.1,207.9,335.2,0.199,0.301,8.597
3.15,63.7,77.7,24.1,207.9,324.8,0.123,0.183,8.598
3.2,46.6,69.0,24.1,208.0,314.3,0.094,0.212,8.596
3.25,46.0,23.8,24.1,207.9,321.6,0.076,0.161,8.599
3.3,126.4,53.9,24.1,207.9,331.0,0.451,0.354,8.597
3.35,168.6,117.1,24.1,207.8,360.3,0.07,0.149,8.602
3.4,172.3,144.1,24.1,207.8,391.7,0.076,0.178,8.597
3.45,153.0,134.9,24.1,207.7,414.8,0.083,0.146,8.599
3.5,115.4,119.1,24.1,207.7,413.9,0.092,0.178,8.594
