# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 06:25:29
動作種別,開動作
温度[℃],31.1
湿度[%RH],51.6
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.5,10.1,24.1,205.9,291.3,0.032,0.102,8.589
0.1,9.7,8.9,24.1,205.9,286.5,0.063,0.243,8.58
0.15,10.8,10.2,24.1,205.9,292.4,0.041,0.141,8.59
0.2,10.3,8.6,24.1,205.9,285.6,0.044,0.218,8.575
0.25,11.1,9.7,24.1,205.9,291.8,0.03,0.169,8.581
0.3,11.0,10.1,24.1,205.9,286.2,0.036,0.193,8.579
0.35,9.9,10.0,24.1,205.9,291.9,0.052,0.187,8.58
0.4,11.1,9.9,24.1,205.9,286.6,0.048,0.16,8.59
0.45,9.7,9.6,24.1,205.9,291.6,0.044,0.202,8.582
0.5,10.0,10.2,24.1,205.9,287.4,0.033,0.145,8.581
0.55,11.0,9.6,24.1,205.8,293.1,0.044,0.22,8.58
0.6,10.0,10.0,24.1,205.9,287.8,0.04,0.136,8.581
0.65,9.6,10.4,24.1,206.0,292.7,0.042,0.2,8.583
0.7,10.8,9.8,24.1,206.0,286.0,0.034,0.113,8.581
0.75,10.4,10.4,24.1,206.0,293.8,0.039,0.198,8.584
0.8,10.4,9.3,24.1,206.0,287.1,0.033,0.118,8.578
0.85,10.4,9.8,24.1,206.0,291.8,0.044,0.206,8.58
0.9,46.2,52.4,24.1,206.0,287.9,0.096,0.155,8.579
0.95,226.3,207.6,24.1,205.9,318.1,0.076,0.222,8.589
1.0,255.2,408.8,24.1,205.7,433.3,0.21,0.186,8.573
1.05,134.4,151.0,24.1,205.6,454.5,0.365,0.497,8.616
1.1,206.5,199.5,24.1,205.5,437.8,0.109,0.167,8.578
1.15,258.5,263.6,24.1,205.4,489.0,0.167,0.268,8.58
