# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 05:35:52
動作種別,閉動作
温度[℃],34.1
湿度[%RH],46.9
気圧[hPa],1014
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.9,10.3,24.1,204.2,287.4,0.042,0.153,8.589
0.1,10.4,10.2,24.1,204.2,285.8,0.041,0.154,8.588
0.15,9.9,10.7,24.1,204.2,292.0,0.042,0.152,8.59
0.2,10.3,9.0,24.1,204.3,288.7,0.04,0.155,8.587
0.25,9.8,9.0,24.1,204.2,293.1,0.038,0.156,8.593
0.3,9.2,10.3,24.1,204.2,286.6,0.041,0.152,8.589
0.35,10.4,10.3,24.1,204.2,288.8,0.039,0.152,8.594
0.4,10.1,10.7,24.1,204.1,281.2,0.041,0.154,8.585
0.45,10.2,9.0,24.1,204.1,282.8,0.041,0.153,8.591
0.5,10.7,9.8,24.1,204.1,276.7,0.042,0.157,8.585
0.55,10.0,9.8,24.1,204.1,280.1,0.04,0.152,8.592
0.6,9.8,10.6,24.1,204.0,274.0,0.039,0.152,8.585
0.65,9.4,10.6,24.1,204.0,280.6,0.042,0.154,8.593
0.7,9.6,9.9,24.1,204.1,277.8,0.042,0.155,8.584
0.75,10.0,11.0,24.1,204.2,285.4,0.04,0.151,8.59
0.8,10.6,10.3,24.1,204.2,282.6,0.043,0.157,8.585
0.85,10.4,9.9,24.1,204.3,289.7,0.04,0.148,8.588
0.9,10.8,9.7,24.1,204.3,287.1,0.043,0.154,8.585
0.95,142.6,115.5,24.1,204.3,302.8,1.095,1.73,8.623
1.0,339.7,311.0,24.1,204.1,366.8,0.183,0.338,8.586
1.05,240.1,205.5,24.1,203.8,483.8,0.381,0.635,8.596
1.1,175.4,149.5,24.1,204.0,446.9,0.159,0.319,8.585
1.15,232.7,212.8,24.1,203.9,471.1,0.204,0.286,8.59
1.2,270.9,250.3,24.1,203.6,538.5,0.178,0.362,8.585
1.25,295.2,273.5,24.1,203.6,620.4,0.214,0.291,8.594
