# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 08:12:14
動作種別,閉動作
温度[℃],36.2
湿度[%RH],42.8
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.2,9.3,24.1,207.4,289.8,0.046,0.142,8.597
0.1,9.8,9.5,24.1,207.4,283.4,0.045,0.159,8.587
0.15,10.4,10.9,24.1,207.4,287.6,0.039,0.145,8.597
0.2,10.5,9.9,24.1,207.4,282.7,0.046,0.152,8.592
0.25,9.0,10.5,24.1,207.4,286.6,0.043,0.151,8.598
0.3,9.5,11.0,24.1,207.4,280.8,0.044,0.147,8.588
0.35,10.0,10.0,24.1,207.5,285.8,0.044,0.146,8.595
0.4,9.5,9.6,24.1,207.5,278.4,0.042,0.155,8.59
0.45,10.4,10.9,24.1,207.5,286.8,0.042,0.149,8.593
0.5,10.1,11.1,24.1,207.5,278.9,0.047,0.155,8.59
0.55,10.5,10.6,24.1,207.5,284.0,0.042,0.145,8.593
0.6,10.1,10.7,24.1,207.5,277.2,0.044,0.156,8.59
0.65,9.0,10.5,24.1,207.5,282.7,0.04,0.141,8.593
0.7,9.6,10.8,24.1,207.4,278.6,0.045,0.164,8.588
0.75,10.4,10.9,24.1,207.5,283.7,0.041,0.137,8.597
0.8,9.9,9.7,24.1,207.4,280.2,0.047,0.156,8.59
0.85,9.7,11.4,24.1,207.5,284.7,0.042,0.148,8.597
0.9,9.5,10.0,24.1,207.5,281.4,0.043,0.154,8.586
0.95,161.1,128.3,24.1,207.5,298.9,2.017,2.355,8.645
1.0,363.5,308.5,24.1,207.2,369.9,0.182,0.345,8.596
1.05,184.4,150.0,24.1,207.1,455.4,0.293,0.536,8.597
1.1,190.4,151.7,24.1,207.2,422.7,0.102,0.231,8.587
1.15,240.0,224.6,24.1,207.2,458.4,0.203,0.276,8.592
1.2,280.2,261.2,24.1,207.1,536.1,0.182,0.43,8.592
1.25,298.1,281.3,24.1,206.9,633.5,0.233,0.317,8.59
1.3,294.8,273.6,24.1,206.7,709.3,0.385,0.569,8.594
1.35,304.9,274.9,24.1,206.7,781.0,0.442,0.864,8.593
1.4,320.8,285.4,24.1,206.6,836.7,0.379,0.657,8.587
1.45,318.8,284.3,24.1,206.5,893.4,0.506,0.74,8.596
1.5,350.5,320.4,24.1,206.3,958.2,0.557,1.007,8.586
1.55,365.6,333.8,24.1,206.2,1015.1,0.619,0.938,8.601
1.6,366.1,341.9,24.1,206.0,1065.1,0.718,1.09,8.593
1.65,345.6,317.7,24.1,206.2,1017.9,0.681,0.95,8.59
