# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 19:56:02
動作種別,閉動作
温度[℃],36.0
湿度[%RH],41.0
気圧[hPa],1014
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.9,10.7,24.1,204.9,285.2,0.04,0.133,8.597
0.1,9.7,10.7,24.1,204.7,280.1,0.045,0.171,8.588
0.15,8.6,10.1,24.1,204.8,287.5,0.043,0.143,8.595
0.2,9.0,10.8,24.1,204.8,281.9,0.044,0.16,8.594
0.25,9.1,10.9,24.1,204.8,286.0,0.044,0.153,8.597
0.3,10.0,10.8,24.1,204.7,277.5,0.045,0.136,8.596
0.35,9.6,10.6,24.1,204.8,283.2,0.045,0.165,8.598
0.4,9.6,10.2,24.1,204.8,276.7,0.045,0.143,8.591
0.45,9.5,12.0,24.1,204.8,282.3,0.044,0.155,8.597
0.5,9.4,9.9,24.1,204.7,277.9,0.046,0.141,8.595
0.55,9.0,11.1,24.1,204.9,286.8,0.05,0.169,8.597
0.6,10.6,10.4,24.1,204.7,281.9,0.046,0.135,8.588
0.65,9.4,10.7,24.1,204.8,288.5,0.045,0.162,8.593
0.7,9.7,10.5,24.1,204.7,281.3,0.046,0.141,8.591
0.75,9.9,10.0,24.1,204.7,286.4,0.049,0.153,8.597
0.8,9.5,10.6,24.1,204.7,278.2,0.047,0.143,8.593
0.85,10.6,9.5,24.1,204.7,283.3,0.042,0.154,8.598
0.9,8.3,11.1,24.1,204.7,276.5,0.044,0.147,8.592
0.95,156.4,122.6,24.1,204.6,292.9,1.653,1.77,8.635
1.0,356.4,333.2,24.1,204.5,374.4,0.214,0.292,8.597
1.05,202.2,172.8,24.1,204.3,479.2,0.373,0.573,8.596
1.1,197.5,175.1,24.1,204.3,437.9,0.262,0.363,8.592
1.15,252.0,226.9,24.1,204.3,465.1,0.271,0.359,8.597
1.2,281.7,254.8,24.1,204.1,529.6,0.178,0.38,8.592
1.25,298.8,271.0,24.1,203.9,605.9,0.223,0.3,8.595
1.3,295.9,265.8,24.1,203.8,673.9,0.316,0.503,8.597
1.35,306.0,270.6,24.1,203.6,739.0,0.44,0.861,8.592
1.4,315.7,286.8,24.1,203.4,790.1,0.457,0.649,8.595
1.45,312.7,283.6,24.1,203.3,849.9,0.43,0.686,8.598
1.5,352.5,321.7,24.1,203.2,910.0,0.472,1.024,8.592
1.55,360.4,330.3,24.1,203.1,966.9,0.651,1.143,8.598
