# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 13:47:13
動作種別,閉動作
温度[℃],36.5
湿度[%RH],37.8
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.1,9.7,24.1,204.5,287.2,0.042,0.151,8.596
0.1,10.7,11.4,24.1,204.4,283.3,0.046,0.145,8.592
0.15,9.5,10.5,24.1,204.5,287.2,0.05,0.154,8.592
0.2,9.6,10.3,24.1,204.5,284.6,0.045,0.145,8.597
0.25,9.5,10.5,24.1,204.5,288.2,0.045,0.15,8.594
0.3,10.5,10.8,24.1,204.5,284.7,0.043,0.146,8.593
0.35,10.4,10.2,24.1,204.5,289.6,0.045,0.149,8.597
0.4,9.4,9.6,24.1,204.5,284.9,0.046,0.152,8.594
0.45,9.8,9.6,24.1,204.5,289.7,0.044,0.145,8.597
0.5,10.4,10.0,24.1,204.6,286.0,0.045,0.149,8.595
0.55,9.9,10.3,24.1,204.5,291.1,0.042,0.145,8.596
0.6,11.0,9.9,24.1,204.5,285.2,0.044,0.151,8.591
0.65,9.9,11.6,24.1,204.5,291.3,0.043,0.147,8.597
0.7,10.8,9.8,24.1,204.5,288.1,0.045,0.151,8.592
0.75,10.2,9.7,24.1,204.5,291.8,0.047,0.152,8.597
0.8,10.1,10.4,24.1,204.5,285.9,0.043,0.146,8.592
0.85,9.7,10.6,24.1,204.5,290.4,0.043,0.152,8.596
0.9,10.0,9.8,24.1,204.5,286.8,0.043,0.147,8.591
0.95,180.0,144.0,24.1,204.4,305.3,1.953,2.412,8.658
1.0,374.5,353.0,24.1,204.3,401.5,0.22,0.381,8.599
1.05,155.7,130.9,24.1,204.1,489.7,0.279,0.526,8.587
1.1,192.3,169.5,24.1,204.1,455.4,0.24,0.31,8.594
1.15,245.0,229.3,24.1,204.0,485.5,0.194,0.305,8.592
1.2,281.6,248.2,24.1,203.9,555.1,0.167,0.36,8.593
1.25,295.6,269.9,24.1,203.6,637.9,0.257,0.318,8.592
1.3,303.8,270.6,24.1,203.5,709.0,0.375,0.583,8.591
1.35,303.9,271.4,24.1,203.3,773.9,0.463,0.903,8.596
1.4,324.3,290.3,24.1,203.1,828.3,0.418,0.554,8.598
1.45,319.4,292.4,24.1,203.0,884.8,0.489,0.674,8.603
1.5,349.1,320.6,24.1,202.9,951.6,0.541,1.061,8.599
1.55,370.6,334.7,24.1,202.7,1006.0,0.72,1.21,8.602
1.6,363.5,334.4,24.1,202.6,1055.0,0.712,1.199,8.605
1.65,349.5,318.8,24.1,202.7,1001.6,0.601,0.761,8.584
1.7,343.4,308.5,24.1,202.9,908.2,0.731,1.202,8.627
1.75,343.0,316.5,24.1,203.0,818.6,0.587,0.598,8.588
1.8,350.8,308.9,24.1,203.1,747.7,0.53,0.494,8.602
1.85,340.7,321.4,24.1,203.2,706.2,0.662,0.592,8.622
1.9,344.8,312.7,24.1,203.2,687.7,0.474,0.506,8.583
1.95,337.1,312.0,24.1,203.2,685.9,0.735,0.685,8.611
2.0,338.8,309.8,24.1,203.2,710.8,0.606,0.498,8.596
2.05,346.1,309.3,24.1,203.1,746.2,0.672,0.667,8.597
2.1,341.9,309.1,24.1,203.1,779.0,0.604,0.692,8.596
2.15,337.9,311.5,24.1,203.0,797.5,0.656,0.64,8.602
2.2,347.1,307.3,24.1,203.0,800.7,0.765,0.952,8.596
2.25,337.7,313.7,24.1,203.0,795.0,0.572,0.607,8.602
