# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 20:48:57
動作種別,閉動作
温度[℃],35.7
湿度[%RH],41.6
気圧[hPa],1014
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,8.3,10.8,24.1,204.3,288.5,0.039,0.122,8.598
0.1,10.9,10.6,24.1,204.2,282.6,0.049,0.182,8.585
0.15,10.1,10.2,24.1,204.3,287.2,0.044,0.123,8.6
0.2,9.6,10.4,24.1,204.3,282.2,0.05,0.191,8.591
0.25,9.7,10.0,24.1,204.3,287.0,0.04,0.119,8.595
0.3,10.9,9.7,24.1,204.3,280.6,0.047,0.181,8.586
0.35,9.4,9.7,24.1,204.3,285.1,0.045,0.146,8.598
0.4,10.1,9.5,24.1,204.2,278.9,0.048,0.151,8.591
0.45,10.4,10.0,24.1,204.3,284.4,0.049,0.176,8.596
0.5,9.0,10.7,24.1,204.2,279.1,0.042,0.132,8.591
0.55,9.4,10.5,24.1,204.2,284.6,0.045,0.178,8.592
0.6,10.4,10.2,24.1,204.3,280.2,0.042,0.122,8.592
0.65,9.7,10.6,24.1,204.3,284.1,0.052,0.183,8.593
0.7,9.9,9.9,24.1,204.2,278.9,0.049,0.115,8.597
0.75,9.9,10.2,24.1,204.3,285.1,0.057,0.197,8.59
0.8,11.4,12.7,24.1,204.3,280.1,0.041,0.124,8.594
0.85,185.4,148.6,24.1,204.3,300.4,1.675,1.867,8.635
0.9,274.7,323.1,24.1,204.0,363.0,0.327,0.413,8.599
0.95,162.7,128.2,24.1,204.0,404.7,0.336,0.39,8.581
1.0,217.3,180.9,24.1,203.9,411.4,0.21,0.334,8.594
1.05,276.9,234.0,24.1,203.9,472.3,0.218,0.303,8.59
1.1,298.8,257.5,24.1,203.7,555.2,0.218,0.354,8.588
1.15,307.2,272.3,24.1,203.6,641.4,0.268,0.333,8.589
1.2,299.8,272.0,24.1,203.4,705.1,0.354,0.589,8.588
1.25,300.3,271.2,24.1,203.3,766.4,0.448,0.841,8.602
1.3,318.0,288.1,24.1,203.1,817.5,0.439,0.646,8.592
1.35,319.2,294.9,24.1,203.0,873.5,0.48,0.774,8.594
1.4,348.7,316.0,24.1,202.8,944.4,0.547,1.139,8.599
1.45,368.9,336.6,24.1,202.7,1005.0,0.733,0.92,8.597
1.5,366.1,336.6,24.1,202.5,1050.7,0.689,1.084,8.605
1.55,345.4,316.4,24.1,202.7,996.8,0.679,0.981,8.595
1.6,344.1,310.4,24.1,202.8,903.9,0.691,1.232,8.597
1.65,339.0,313.3,24.1,203.0,814.4,0.624,0.666,8.615
1.7,348.1,314.1,24.1,203.2,744.3,0.657,0.65,8.587
1.75,342.9,315.0,24.1,203.3,701.9,0.591,0.522,8.588
1.8,344.0,308.6,24.1,203.4,679.8,0.543,0.501,8.613
1.85,340.7,311.0,24.1,203.4,682.0,0.607,0.662,8.599
1.9,339.5,308.1,24.1,203.3,704.6,0.513,0.643,8.586
1.95,342.3,308.6,24.1,203.2,740.0,0.549,0.68,8.608
2.0,343.4,306.2,24.1,203.1,771.8,0.6,0.66,8.608
2.05,339.7,311.8,24.1,203.1,794.0,0.685,0.837,8.592
2.1,348.0,305.1,24.1,203.1,800.1,0.72,0.909,8.6
2.15,334.4,313.9,24.1,203.1,792.9,0.553,0.603,8.602
2.2,341.2,309.8,24.1,203.2,771.7,0.621,0.662,8.593
2.25,343.4,303.9,24.1,203.2,753.5,0.499,0.563,8.598
2.3,340.3,311.5,24.1,203.3,740.5,0.468,0.445,8.6
2.35,339.8,307.5,24.1,203.3,738.5,0.632,0.703,8.61
2.4,341.8,305.6,24.1,203.3,742.0,0.589,0.637,8.599
2.45,338.6,310.6,24.1,203.3,752.9,0.542,0.5,8.594
2.5,341.5,308.1,24.1,203.2,763.1,0.529,0.641,8.597
2.55,344.3,307.5,24.1,203.2,770.2,0.608,0.629,8.606
2.6,325.3,294.3,24.1,203.2,767.6,0.523,0.56,8.596
2.65,290.6,258.4,24.1,203.4,678.8,0.699,0.904,8.624
2.7,289.5,266.0,24.1,203.7,546.2,0.461,0.639,8.59
2.75,286.5,265.7,24.1,204.0,431.2,0.375,0.807,8.597
2.8,225.2,176.5,24.1,204.3,348.6,0.288,0.347,8.594
