# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 23:13:52
動作種別,開動作
温度[℃],34.6
湿度[%RH],44.9
気圧[hPa],1014
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.0,9.9,24.1,204.6,289.8,0.047,0.148,8.59
0.1,10.0,10.9,24.1,204.6,284.6,0.054,0.151,8.591
0.15,9.6,9.4,24.1,204.6,288.4,0.044,0.156,8.589
0.2,10.1,10.6,24.1,204.6,283.8,0.04,0.152,8.588
0.25,9.5,9.8,24.1,204.6,287.5,0.038,0.165,8.589
0.3,9.6,9.1,24.1,204.5,281.1,0.041,0.147,8.588
0.35,9.8,10.8,24.1,204.5,285.4,0.046,0.159,8.596
0.4,9.4,9.6,24.1,204.4,278.0,0.05,0.135,8.589
0.45,9.3,10.9,24.1,204.5,283.2,0.045,0.148,8.595
0.5,9.8,9.8,24.1,204.5,277.5,0.043,0.155,8.589
0.55,9.6,9.8,24.1,204.5,281.1,0.035,0.163,8.592
0.6,9.1,9.4,24.1,204.4,273.9,0.044,0.155,8.584
0.65,10.7,9.9,24.1,204.4,278.9,0.05,0.146,8.592
0.7,9.7,9.7,24.1,204.4,273.7,0.053,0.14,8.59
0.75,10.7,10.3,24.1,204.5,279.0,0.048,0.16,8.595
0.8,41.9,43.8,24.1,204.6,276.7,0.616,0.682,8.641
0.85,209.3,191.2,24.1,204.5,303.2,0.208,0.272,8.585
0.9,255.9,312.0,24.1,204.2,389.1,0.3,0.182,8.597
0.95,124.7,153.2,24.1,204.1,406.4,0.398,0.508,8.597
1.0,194.0,227.9,24.1,204.1,417.1,0.133,0.17,8.59
1.05,243.7,287.2,24.1,204.0,485.5,0.159,0.233,8.592
1.1,249.9,303.9,24.1,203.8,571.5,0.18,0.279,8.579
1.15,273.4,316.9,24.1,203.6,650.2,0.211,0.304,8.591
1.2,269.9,314.8,24.1,203.4,708.8,0.293,0.391,8.589
1.25,267.0,310.5,24.1,203.3,768.1,0.305,0.446,8.583
1.3,294.8,339.9,24.1,203.2,819.7,0.389,0.502,8.596
1.35,308.0,348.0,24.1,203.0,873.5,0.352,0.484,8.593
1.4,332.2,362.6,24.1,202.8,944.1,0.432,0.751,8.596
1.45,365.5,396.7,24.1,202.6,1008.1,0.461,0.741,8.603
1.5,357.7,387.4,24.1,202.5,1040.9,0.499,0.686,8.591
1.55,350.5,360.0,24.1,202.7,974.7,0.635,0.959,8.621
1.6,344.3,359.7,24.1,203.0,881.6,0.729,0.963,8.623
1.65,355.7,352.3,24.1,203.1,800.3,0.607,0.707,8.621
1.7,350.9,354.0,24.1,203.2,735.7,0.768,0.9,8.612
1.75,362.1,349.5,24.1,203.4,700.8,0.747,0.86,8.609
1.8,351.4,348.3,24.1,203.4,683.1,0.651,0.679,8.595
1.85,342.4,350.4,24.1,203.3,688.0,0.62,0.736,8.618
1.9,343.9,349.5,24.1,203.3,715.3,0.638,0.697,8.63
1.95,345.4,353.8,24.1,203.2,751.3,0.506,0.656,8.598
2.0,340.1,356.2,24.1,203.2,784.1,0.654,0.693,8.635
