# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 10:17:12
動作種別,閉動作
温度[℃],39.2
湿度[%RH],34.4
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,8.5,11.1,24.1,204.4,291.5,0.046,0.145,8.6
0.1,10.0,10.2,24.1,204.4,286.7,0.048,0.145,8.595
0.15,9.2,9.9,24.1,204.3,288.1,0.046,0.141,8.606
0.2,10.1,10.1,24.1,204.2,282.2,0.049,0.146,8.599
0.25,8.6,11.2,24.1,204.1,286.2,0.048,0.142,8.604
0.3,9.2,10.1,24.1,204.2,279.3,0.048,0.148,8.6
0.35,8.6,10.3,24.1,204.2,283.4,0.048,0.143,8.604
0.4,9.3,10.8,24.1,204.1,281.4,0.047,0.149,8.598
0.45,8.5,10.6,24.1,204.0,284.0,0.047,0.145,8.603
0.5,10.7,10.4,24.1,204.1,281.0,0.051,0.149,8.597
0.55,8.3,9.7,24.1,204.1,287.8,0.048,0.142,8.601
0.6,8.8,11.3,24.1,204.1,283.9,0.051,0.145,8.598
0.65,8.7,10.5,24.1,204.1,290.0,0.048,0.141,8.604
0.7,9.6,10.5,24.1,204.1,288.3,0.049,0.145,8.595
0.75,8.5,10.7,24.1,204.2,293.4,0.049,0.143,8.607
0.8,9.8,10.6,24.1,204.2,288.9,0.049,0.145,8.6
0.85,9.0,9.7,24.1,204.3,294.2,0.048,0.147,8.604
0.9,9.6,11.4,24.1,204.3,290.4,0.048,0.147,8.596
0.95,182.2,146.1,24.1,204.3,307.9,2.581,3.307,8.777
1.0,361.9,271.2,24.1,204.1,368.5,0.193,0.23,8.6
1.05,142.0,180.0,24.1,203.9,467.0,0.386,0.411,8.601
1.1,200.9,177.0,24.1,203.9,446.8,0.222,0.303,8.593
1.15,255.5,236.5,24.1,203.9,488.2,0.213,0.346,8.6
1.2,282.0,265.0,24.1,203.8,567.3,0.169,0.366,8.596
1.25,301.5,277.1,24.1,203.4,658.2,0.249,0.293,8.604
1.3,297.3,265.2,24.1,203.2,729.9,0.346,0.607,8.601
1.35,300.2,270.9,24.1,203.0,792.8,0.412,0.786,8.61
1.4,321.1,284.1,24.1,202.8,849.4,0.475,0.583,8.595
1.45,320.8,286.8,24.1,202.7,908.2,0.481,0.717,8.611
1.5,351.2,317.6,24.1,202.5,983.7,0.577,1.001,8.61
1.55,370.2,333.2,24.1,202.4,1048.8,0.702,1.145,8.61
1.6,368.5,337.2,24.1,202.1,1110.0,0.613,1.105,8.613
1.65,347.3,315.2,24.1,202.3,1059.5,0.627,0.922,8.601
1.7,342.1,310.0,24.1,202.5,963.2,0.687,1.283,8.621
1.75,338.0,312.1,24.1,202.7,867.8,0.661,0.796,8.622
1.8,344.0,306.0,24.1,202.9,793.4,0.503,0.846,8.592
1.85,337.6,318.5,24.1,203.0,748.4,0.538,0.641,8.614
1.9,337.4,313.2,24.1,203.1,732.0,0.76,0.67,8.599
1.95,336.5,306.6,24.1,203.2,737.6,0.691,0.538,8.608
2.0,334.6,309.3,24.1,203.2,767.0,0.61,0.558,8.601
2.05,340.2,303.0,24.1,203.1,804.2,0.599,0.699,8.609
2.1,342.4,307.9,24.1,203.0,841.0,0.69,0.726,8.611
2.15,339.1,308.0,24.1,203.0,864.3,0.698,0.797,8.604
2.2,345.3,305.2,24.1,202.9,866.3,0.758,0.947,8.608
2.25,335.0,311.9,24.1,202.9,860.9,0.613,0.637,8.615
2.3,334.7,310.9,24.1,202.9,836.7,0.609,0.6,8.604
2.35,343.1,301.7,24.1,203.1,813.9,0.469,0.57,8.598
2.4,334.4,310.6,24.1,203.1,796.4,0.522,0.477,8.602
2.45,335.2,308.2,24.1,203.1,788.0,0.558,0.541,8.602
2.5,340.0,304.2,24.1,203.0,781.2,0.553,0.673,8.603
2.55,332.3,310.5,24.1,203.0,788.1,0.492,0.494,8.608
2.6,338.1,305.5,24.1,202.9,789.8,0.567,0.556,8.605
2.65,341.2,304.0,24.1,203.0,794.5,0.5,0.482,8.596
2.7,321.6,298.0,24.1,202.9,790.6,0.518,0.496,8.608
2.75,289.4,253.0,24.1,203.2,696.6,0.655,0.92,8.618
2.8,284.2,262.9,24.1,203.4,549.0,0.415,0.54,8.609
2.85,282.5,269.1,24.1,203.7,437.9,0.368,0.767,8.603
2.9,218.8,178.8,24.1,204.0,354.3,0.343,0.395,8.591
2.95,154.3,128.9,24.1,204.1,348.8,0.251,0.26,8.611
3.0,125.4,93.0,24.1,203.9,359.2,0.204,0.282,8.599
3.05,63.2,60.7,24.1,204.1,364.6,0.266,0.469,8.603
3.1,56.1,68.3,24.1,204.1,337.7,0.189,0.251,8.597
3.15,68.3,82.8,24.1,204.2,327.7,0.116,0.182,8.605
3.2,32.6,56.1,24.1,204.2,317.6,0.096,0.176,8.593
3.25,62.5,23.5,24.1,204.2,327.9,0.099,0.201,8.603
3.3,138.9,70.7,24.1,204.1,344.7,0.255,0.314,8.595
3.35,166.8,125.2,24.1,204.1,382.5,0.067,0.14,8.601
3.4,172.8,141.4,24.1,204.1,410.8,0.076,0.167,8.604
3.45,144.4,130.6,24.1,204.1,428.9,0.103,0.171,8.597
3.5,111.8,106.8,24.1,204.0,421.7,0.095,0.147,8.599
3.55,98.8,78.9,24.1,204.1,414.2,0.091,0.159,8.601
3.6,83.0,70.7,24.1,204.1,394.1,0.086,0.157,8.597
3.65,85.3,62.5,24.1,204.1,389.7,0.076,0.164,8.603
3.7,91.0,54.0,24.1,204.1,378.5,0.079,0.153,8.597
3.75,95.2,56.9,24.1,204.2,378.8,0.09,0.158,8.6
3.8,104.1,60.6,24.1,204.0,372.2,0.079,0.164,8.594
3.85,112.5,64.3,24.1,204.1,377.0,0.076,0.15,8.599
3.9,110.3,74.1,24.1,203.9,375.1,0.074,0.155,8.597
3.95,108.2,81.3,24.1,204.1,377.2,0.076,0.156,8.603
4.0,109.9,79.7,24.1,204.0,375.8,0.08,0.155,8.599
4.05,100.2,86.6,24.1,203.9,377.5,0.071,0.15,8.606
4.1,99.8,80.2,24.1,203.9,371.7,0.073,0.161,8.593
4.15,101.3,73.2,24.1,203.9,375.8,0.091,0.15,8.602
4.2,96.4,73.8,24.1,204.0,365.4,0.082,0.158,8.601
4.25,101.7,71.2,24.1,204.0,373.1,0.08,0.155,8.601
4.3,106.7,66.9,24.1,203.9,366.6,0.089,0.165,8.595
4.35,97.6,70.6,24.1,203.9,371.6,0.076,0.153,8.601
4.4,93.9,64.3,24.1,203.9,366.1,0.08,0.169,8.597
4.45,89.2,66.2,24.1,203.9,368.8,0.075,0.149,8.601
4.5,83.3,69.7,24.1,203.9,364.4,0.078,0.162,8.599
4.55,90.7,66.6,24.1,204.0,370.4,0.092,0.152,8.606
