# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 04:34:42
動作種別,閉動作
温度[℃],31.9
湿度[%RH],50.7
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.0,9.3,24.1,207.2,289.1,0.036,0.158,8.583
0.1,9.5,9.5,24.1,207.1,281.7,0.038,0.161,8.576
0.15,10.2,10.1,24.1,207.1,285.6,0.038,0.157,8.583
0.2,9.7,10.1,24.1,207.1,277.2,0.04,0.156,8.581
0.25,10.0,9.0,24.1,207.2,282.6,0.037,0.16,8.582
0.3,9.8,9.4,24.1,207.1,277.9,0.035,0.156,8.58
0.35,10.4,10.0,24.1,207.1,287.5,0.035,0.156,8.583
0.4,9.4,10.0,24.1,207.2,283.8,0.035,0.161,8.576
0.45,9.6,10.3,24.1,207.2,292.1,0.038,0.155,8.582
0.5,9.3,11.1,24.1,207.1,285.7,0.04,0.156,8.579
0.55,10.7,10.0,24.1,207.2,291.7,0.037,0.156,8.586
0.6,10.0,9.5,24.1,207.1,284.1,0.036,0.16,8.578
0.65,9.0,10.2,24.1,207.1,286.9,0.036,0.155,8.585
0.7,11.3,10.0,24.1,207.0,278.7,0.038,0.158,8.578
0.75,9.2,9.0,24.1,207.0,281.0,0.035,0.157,8.583
0.8,163.3,126.3,24.1,207.0,290.0,1.047,1.262,8.605
0.85,364.9,307.0,24.1,206.8,387.4,0.271,0.294,8.592
0.9,168.5,124.2,24.1,206.6,439.6,0.36,0.44,8.577
0.95,181.1,177.0,24.1,206.8,427.0,0.168,0.251,8.579
1.0,247.4,239.1,24.1,206.6,459.9,0.228,0.32,8.582
1.05,283.9,261.4,24.1,206.5,536.5,0.192,0.407,8.58
1.1,300.9,279.2,24.1,206.3,611.7,0.236,0.33,8.579
1.15,304.7,269.7,24.1,206.1,680.6,0.354,0.574,8.58
1.2,307.0,276.0,24.1,206.0,742.8,0.439,0.807,8.577
1.25,321.3,290.2,24.1,205.8,788.7,0.426,0.616,8.591
1.3,321.3,286.8,24.1,205.6,840.8,0.441,0.659,8.583
1.35,352.6,325.7,24.1,205.4,901.3,0.612,1.075,8.589
1.4,370.2,334.1,24.1,205.3,958.8,0.547,0.958,8.571
1.45,373.6,338.4,24.1,205.2,1018.3,0.646,1.079,8.592
1.5,351.1,325.6,24.1,205.3,982.2,0.707,0.832,8.572
1.55,349.7,311.1,24.1,205.5,898.6,0.794,1.14,8.593
1.6,344.5,318.5,24.1,205.7,809.2,0.567,0.809,8.597
1.65,348.3,313.4,24.1,205.9,744.9,0.668,0.841,8.593
1.7,341.7,319.6,24.1,206.0,697.3,0.595,0.726,8.587
1.75,341.0,315.5,24.1,206.0,675.9,0.509,0.518,8.58
1.8,350.4,308.9,24.1,206.1,682.4,0.56,0.696,8.597
1.85,342.2,309.8,24.1,205.9,705.4,0.632,0.539,8.581
1.9,340.1,311.7,24.1,205.9,732.7,0.583,0.803,8.579
1.95,350.8,310.7,24.1,205.7,760.8,0.56,0.733,8.584
2.0,343.2,312.7,24.1,205.8,781.0,0.664,0.794,8.578
2.05,345.4,314.7,24.1,205.7,782.6,0.695,0.811,8.6
2.1,349.4,306.7,24.1,205.8,772.8,0.606,0.67,8.589
2.15,339.6,313.2,24.1,205.8,759.9,0.539,0.646,8.596
2.2,346.0,312.3,24.1,205.9,743.4,0.579,0.591,8.578
2.25,342.4,310.6,24.1,206.0,737.1,0.468,0.49,8.589
2.3,342.4,314.4,24.1,205.9,735.1,0.597,0.624,8.589
2.35,347.5,312.0,24.1,205.8,741.3,0.545,0.637,8.585
2.4,341.4,311.0,24.1,205.9,745.7,0.546,0.585,8.594
2.45,342.4,310.7,24.1,205.8,747.3,0.647,0.526,8.591
2.5,349.4,308.9,24.1,205.8,750.1,0.602,0.506,8.579
2.55,330.3,305.3,24.1,205.8,751.5,0.506,0.55,8.594
2.6,293.1,260.8,24.1,206.1,671.4,0.795,1.009,8.598
2.65,292.2,265.5,24.1,206.3,550.8,0.628,0.767,8.616
2.7,288.2,267.5,24.1,206.7,430.1,0.399,0.798,8.579
2.75,225.9,185.1,24.1,206.8,361.7,0.357,0.322,8.572
2.8,166.4,133.1,24.1,206.9,343.1,0.233,0.277,8.584
2.85,126.3,91.2,24.1,206.9,350.8,0.201,0.281,8.58
2.9,75.2,63.8,24.1,207.0,343.3,0.248,0.388,8.579
2.95,60.3,66.4,24.1,206.9,321.9,0.173,0.257,8.581
3.0,67.9,76.2,24.1,207.0,305.4,0.132,0.193,8.574
3.05,39.1,48.1,24.1,206.9,302.3,0.105,0.175,8.584
