# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 17:44:32
動作種別,開動作
温度[℃],38.5
湿度[%RH],37.2
気圧[hPa],1011
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.6,11.5,24.1,205.7,290.2,0.043,0.118,8.601
0.1,9.7,10.2,24.1,205.7,284.4,0.053,0.166,8.597
0.15,8.7,10.4,24.1,205.8,290.9,0.046,0.124,8.604
0.2,9.3,10.6,24.1,205.8,283.8,0.057,0.175,8.597
0.25,9.4,10.5,24.1,205.8,290.8,0.044,0.139,8.599
0.3,9.6,10.1,24.1,205.8,284.6,0.051,0.17,8.595
0.35,8.6,10.8,24.1,206.0,290.4,0.046,0.141,8.604
0.4,10.2,10.3,24.1,205.9,285.2,0.053,0.147,8.599
0.45,8.6,11.4,24.1,205.9,289.8,0.047,0.158,8.601
0.5,9.4,11.2,24.1,205.8,285.0,0.049,0.137,8.601
0.55,10.0,10.9,24.1,205.8,291.7,0.05,0.169,8.599
0.6,8.7,9.7,24.1,205.8,286.0,0.047,0.128,8.6
0.65,8.9,11.4,24.1,205.7,291.2,0.054,0.181,8.598
0.7,10.4,9.5,24.1,205.7,284.9,0.053,0.117,8.601
0.75,10.7,10.7,24.1,205.6,289.8,0.063,0.167,8.604
0.8,8.9,10.4,24.1,205.5,284.2,0.05,0.125,8.599
0.85,9.7,10.4,24.1,205.6,289.4,0.049,0.165,8.597
0.9,10.0,10.8,24.1,205.6,283.8,0.051,0.139,8.598
0.95,130.6,116.7,24.1,205.5,297.7,0.166,0.257,8.607
1.0,238.5,331.7,24.1,205.3,343.7,0.134,0.152,8.59
1.05,156.0,276.5,24.1,205.3,447.6,0.337,0.297,8.612
1.1,164.5,166.6,24.1,205.3,427.6,0.143,0.201,8.597
1.15,238.1,230.5,24.1,205.3,451.8,0.155,0.202,8.602
1.2,275.5,282.4,24.1,205.1,529.2,0.164,0.262,8.597
1.25,269.0,304.6,24.1,205.0,621.0,0.201,0.285,8.605
1.3,263.5,305.7,24.1,204.9,709.1,0.247,0.326,8.593
1.35,281.6,323.0,24.1,204.8,779.6,0.279,0.384,8.607
1.4,282.9,328.8,24.1,204.7,834.4,0.304,0.392,8.589
1.45,282.3,333.5,24.1,204.5,899.9,0.366,0.47,8.623
1.5,322.5,364.0,24.1,204.3,960.1,0.439,0.686,8.603
1.55,336.1,375.8,24.1,204.1,1026.9,0.428,0.729,8.617
1.6,372.5,391.1,24.1,203.9,1101.7,0.538,0.668,8.617
1.65,340.2,368.3,24.1,204.0,1087.7,0.621,0.855,8.616
1.7,348.1,355.8,24.1,204.1,998.6,0.764,1.061,8.64
1.75,345.4,347.9,24.1,204.2,907.5,0.628,0.788,8.637
1.8,353.7,351.1,24.1,204.3,822.2,0.675,0.723,8.61
1.85,356.7,338.9,24.1,204.4,764.2,0.876,0.677,8.637
1.9,348.1,347.4,24.1,204.5,722.8,0.759,0.721,8.608
1.95,348.5,345.7,24.1,204.5,714.7,0.686,0.709,8.609
2.0,340.3,346.8,24.1,204.4,738.2,0.632,0.73,8.632
2.05,338.0,352.6,24.1,204.5,771.6,0.66,0.73,8.628
2.1,345.6,352.1,24.1,204.5,810.4,0.59,0.676,8.604
2.15,341.4,349.9,24.1,204.5,835.7,0.605,0.74,8.619
2.2,332.4,354.5,24.1,204.6,845.8,0.607,0.78,8.642
2.25,350.0,345.7,24.1,204.6,840.5,0.66,0.702,8.629
2.3,333.1,351.6,24.1,204.8,826.4,0.574,0.698,8.64
2.35,343.0,350.5,24.1,204.9,809.3,0.638,0.869,8.619
2.4,345.6,345.0,24.1,205.0,803.1,0.559,0.761,8.6
2.45,336.0,350.1,24.1,205.0,805.0,0.575,0.673,8.657
2.5,342.6,350.2,24.1,205.0,810.7,0.688,0.703,8.606
2.55,340.2,345.4,24.1,204.9,822.7,0.639,0.676,8.63
2.6,337.0,355.1,24.1,204.9,828.2,0.651,0.772,8.619
2.65,341.2,348.2,24.1,204.7,827.4,0.609,0.636,8.612
2.7,342.5,347.6,24.1,204.7,825.6,0.567,0.663,8.631
2.75,340.3,354.1,24.1,204.7,814.2,0.673,0.743,8.616
2.8,342.3,344.3,24.1,204.7,805.6,0.605,0.68,8.625
2.85,339.7,348.0,24.1,204.6,802.3,0.65,0.698,8.606
2.9,302.0,310.7,24.1,204.7,769.7,0.679,0.837,8.65
2.95,317.9,285.5,24.1,204.9,641.9,0.842,1.16,8.615
3.0,302.5,267.2,24.1,205.4,495.9,0.421,0.607,8.607
3.05,225.9,245.7,24.1,205.6,385.6,0.387,0.634,8.59
3.1,177.9,182.0,24.1,205.8,351.9,0.318,0.446,8.605
