# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 21:11:23
動作種別,閉動作
温度[℃],35.6
湿度[%RH],41.6
気圧[hPa],1014
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.8,10.1,24.1,204.3,287.9,0.057,0.12,8.599
0.1,9.5,10.1,24.1,204.4,288.7,0.068,0.222,8.583
0.15,9.3,9.7,24.1,204.3,296.1,0.047,0.091,8.593
0.2,9.5,11.1,24.1,204.5,291.2,0.077,0.224,8.588
0.25,9.4,9.8,24.1,204.4,293.1,0.067,0.101,8.599
0.3,10.4,10.3,24.1,204.4,284.7,0.06,0.228,8.585
0.35,9.0,10.9,24.1,204.3,284.5,0.066,0.116,8.597
0.4,10.0,9.9,24.1,204.3,280.4,0.076,0.209,8.588
0.45,9.7,10.9,24.1,204.3,287.1,0.059,0.137,8.594
0.5,9.7,11.0,24.1,204.4,287.3,0.052,0.183,8.588
0.55,9.8,10.2,24.1,204.3,295.2,0.053,0.166,8.597
0.6,9.6,10.2,24.1,204.3,292.1,0.06,0.16,8.587
0.65,9.9,10.5,24.1,204.4,295.4,0.074,0.173,8.591
0.7,9.7,10.0,24.1,204.3,288.4,0.073,0.151,8.592
0.75,9.5,10.5,24.1,204.3,288.4,0.081,0.188,8.588
0.8,9.5,9.6,24.1,204.3,281.3,0.088,0.131,8.597
0.85,10.2,9.2,24.1,204.3,285.6,0.084,0.208,8.593
0.9,9.5,10.0,24.1,204.2,283.8,0.062,0.108,8.588
0.95,139.0,100.9,24.1,204.3,297.5,1.356,1.965,8.623
1.0,320.3,291.9,24.1,204.1,345.0,0.182,0.384,8.597
1.05,238.0,205.7,24.1,203.8,457.6,0.412,0.517,8.597
1.1,185.6,154.5,24.1,203.9,436.4,0.178,0.28,8.588
1.15,246.1,217.6,24.1,203.8,456.6,0.213,0.29,8.6
1.2,276.7,251.2,24.1,203.6,523.3,0.203,0.377,8.578
1.25,295.3,271.0,24.1,203.5,612.6,0.243,0.33,8.589
1.3,294.0,265.0,24.1,203.2,696.3,0.335,0.457,8.588
1.35,303.0,276.9,24.1,203.1,776.1,0.47,0.896,8.596
1.4,311.2,282.9,24.1,202.9,834.9,0.404,0.69,8.577
1.45,317.3,285.6,24.1,202.8,901.2,0.503,0.732,8.597
1.5,347.4,315.7,24.1,202.6,959.8,0.657,1.045,8.593
1.55,355.4,323.6,24.1,202.5,1020.8,0.616,0.961,8.601
1.6,377.6,342.6,24.1,202.2,1087.6,0.671,1.001,8.588
1.65,350.2,318.4,24.1,202.2,1059.0,0.654,1.062,8.6
1.7,345.0,312.4,24.1,202.4,971.4,0.725,0.987,8.594
1.75,343.7,311.5,24.1,202.6,881.6,0.583,0.927,8.6
1.8,342.8,312.0,24.1,202.8,805.9,0.665,0.763,8.599
1.85,351.0,314.2,24.1,203.0,761.6,0.536,0.467,8.603
1.9,344.0,318.8,24.1,203.0,729.0,0.53,0.45,8.591
1.95,342.4,306.8,24.1,203.1,717.6,0.573,0.699,8.592
2.0,344.0,306.1,24.1,203.0,726.9,0.626,0.706,8.602
2.05,338.5,311.6,24.1,203.0,757.3,0.583,0.755,8.592
2.1,347.3,310.6,24.1,202.9,790.8,0.524,0.683,8.608
2.15,345.4,306.1,24.1,202.9,825.2,0.72,0.832,8.591
2.2,340.2,308.6,24.1,202.8,834.7,0.757,0.844,8.605
2.25,340.4,307.1,24.1,203.0,835.6,0.66,0.762,8.6
2.3,341.4,311.0,24.1,202.9,821.3,0.628,0.513,8.59
2.35,338.4,308.6,24.1,203.1,801.3,0.594,0.734,8.593
2.4,347.9,306.4,24.1,203.1,774.7,0.626,0.539,8.599
2.45,338.0,310.4,24.1,203.1,767.1,0.596,0.6,8.59
2.5,338.4,309.5,24.1,203.1,762.0,0.557,0.677,8.605
2.55,345.5,309.7,24.1,203.1,773.6,0.578,0.538,8.597
2.6,340.8,309.2,24.1,202.9,782.9,0.558,0.636,8.593
2.65,342.9,308.0,24.1,203.1,802.2,0.58,0.523,8.606
2.7,345.0,305.7,24.1,203.0,807.8,0.542,0.633,8.588
2.75,288.8,260.7,24.1,203.2,743.7,0.594,0.666,8.593
2.8,288.1,267.0,24.1,203.5,604.6,0.504,0.668,8.6
2.85,289.0,266.5,24.1,203.8,463.0,0.398,0.889,8.611
2.9,241.3,216.8,24.1,203.9,372.3,0.363,0.447,8.589
2.95,177.9,145.6,24.1,204.1,343.9,0.39,0.37,8.596
3.0,130.5,90.1,24.1,203.9,349.3,0.234,0.273,8.587
3.05,85.8,71.0,24.1,204.0,361.4,0.316,0.456,8.605
3.1,55.4,62.1,24.1,204.0,336.7,0.181,0.25,8.587
3.15,65.5,75.6,24.1,204.1,328.0,0.162,0.22,8.594
3.2,46.6,67.7,24.1,204.0,317.6,0.117,0.193,8.589
3.25,43.6,20.3,24.1,204.1,322.3,0.092,0.166,8.594
3.3,118.9,56.4,24.1,204.0,327.2,0.202,0.272,8.596
3.35,164.4,114.6,24.1,204.0,354.4,0.067,0.149,8.59
3.4,173.4,140.4,24.1,203.8,380.5,0.076,0.18,8.592
3.45,151.8,133.2,24.1,203.9,407.2,0.094,0.163,8.588
