# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 08:20:43
動作種別,閉動作
温度[℃],32.3
湿度[%RH],51.1
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.5,9.5,24.1,204.3,301.9,0.05,0.17,8.585
0.1,10.7,10.1,24.1,204.3,295.4,0.052,0.151,8.579
0.15,9.8,10.2,24.1,204.3,299.4,0.047,0.177,8.588
0.2,9.9,8.7,24.1,204.3,295.4,0.04,0.136,8.581
0.25,10.4,10.8,24.1,204.3,298.9,0.047,0.181,8.585
0.3,9.5,9.8,24.1,204.3,294.2,0.054,0.146,8.576
0.35,8.8,11.0,24.1,204.3,297.9,0.057,0.171,8.587
0.4,10.8,10.7,24.1,204.3,293.6,0.053,0.16,8.581
0.45,10.4,9.5,24.1,204.3,298.2,0.05,0.154,8.587
0.5,9.9,10.0,24.1,204.3,293.3,0.043,0.177,8.577
0.55,9.7,10.6,24.1,204.3,297.9,0.038,0.137,8.59
0.6,10.6,10.0,24.1,204.3,294.0,0.049,0.191,8.579
0.65,10.1,10.6,24.1,204.3,297.5,0.039,0.127,8.586
0.7,10.0,10.8,24.1,204.3,292.3,0.051,0.189,8.58
0.75,10.9,10.8,24.1,204.3,297.6,0.037,0.127,8.588
0.8,28.0,24.0,24.1,204.3,293.3,0.076,0.194,8.58
0.85,177.5,157.2,24.1,204.2,306.7,1.226,1.722,8.632
0.9,292.1,318.6,24.1,204.0,362.5,0.355,0.48,8.582
0.95,149.3,126.3,24.1,203.9,416.3,0.31,0.439,8.579
1.0,236.1,183.3,24.1,203.9,429.5,0.178,0.279,8.582
1.05,287.3,240.2,24.1,203.8,492.4,0.228,0.352,8.582
1.1,298.2,264.1,24.1,203.6,586.2,0.198,0.39,8.581
1.15,305.2,272.7,24.1,203.4,676.6,0.282,0.391,8.595
1.2,298.7,277.4,24.1,203.3,750.5,0.404,0.611,8.591
1.25,295.6,275.0,24.1,203.0,819.1,0.431,0.797,8.59
1.3,319.5,294.9,24.1,202.8,881.6,0.435,0.623,8.589
1.35,324.0,298.4,24.1,202.7,947.2,0.447,0.682,8.579
1.4,350.0,323.2,24.1,202.5,1026.3,0.566,1.046,8.58
1.45,376.8,343.6,24.1,202.3,1095.1,0.634,0.906,8.595
1.5,363.4,343.4,24.1,202.1,1165.7,0.714,1.095,8.59
1.55,351.0,318.6,24.1,202.2,1127.0,0.685,0.895,8.577
1.6,345.8,314.6,24.1,202.4,1041.3,0.746,1.15,8.594
1.65,343.8,316.3,24.1,202.6,944.5,0.703,0.738,8.59
1.7,351.2,315.8,24.1,202.7,870.2,0.676,0.718,8.589
1.75,343.4,314.6,24.1,202.9,812.0,0.57,0.653,8.6
1.8,345.8,309.1,24.1,203.0,781.6,0.502,0.512,8.58
1.85,343.3,309.9,24.1,203.0,779.7,0.567,0.558,8.591
1.9,341.2,311.1,24.1,202.9,797.7,0.545,0.61,8.583
1.95,348.6,308.8,24.1,202.9,826.1,0.567,0.687,8.588
2.0,344.7,314.9,24.1,202.8,856.6,0.628,0.681,8.59
2.05,343.0,313.6,24.1,202.8,880.0,0.683,0.754,8.588
2.1,349.6,313.9,24.1,202.8,889.3,0.763,0.862,8.605
2.15,344.0,310.3,24.1,202.7,885.6,0.504,0.638,8.578
2.2,340.1,310.9,24.1,202.8,865.7,0.583,0.652,8.591
2.25,350.3,315.8,24.1,202.8,852.6,0.568,0.598,8.572
2.3,338.9,315.2,24.1,202.8,838.2,0.463,0.457,8.589
2.35,339.5,308.8,24.1,202.8,833.2,0.571,0.657,8.585
2.4,344.1,311.5,24.1,202.8,837.7,0.534,0.613,8.591
2.45,342.1,315.0,24.1,202.9,842.1,0.508,0.614,8.579
2.5,346.3,308.4,24.1,202.8,854.0,0.665,0.554,8.583
2.55,346.0,313.3,24.1,202.8,857.3,0.468,0.54,8.588
2.6,328.4,293.5,24.1,202.9,858.1,0.561,0.464,8.582
2.65,294.0,260.5,24.1,203.2,771.7,0.631,0.796,8.614
2.7,287.8,267.3,24.1,203.5,639.5,0.418,0.713,8.594
2.75,284.8,259.9,24.1,203.7,506.5,0.382,0.736,8.59
2.8,225.3,175.5,24.1,204.0,413.1,0.43,0.437,8.586
2.85,155.2,121.9,24.1,204.0,383.1,0.342,0.224,8.578
2.9,124.9,94.2,24.1,204.0,385.0,0.244,0.323,8.582
2.95,69.4,58.8,24.1,204.1,385.0,0.507,0.652,8.592
3.0,60.4,63.1,24.1,204.2,357.2,0.151,0.238,8.577
3.05,66.6,74.4,24.1,204.2,342.6,0.107,0.189,8.59
3.1,37.3,45.1,24.1,204.2,333.1,0.114,0.192,8.575
3.15,68.5,31.1,24.1,204.2,340.6,0.263,0.196,8.586
3.2,147.7,83.2,24.1,204.2,353.9,0.119,0.207,8.577
3.25,170.3,131.6,24.1,204.2,384.1,0.074,0.178,8.576
3.3,167.5,141.7,24.1,204.2,410.4,0.089,0.172,8.583
3.35,137.7,127.7,24.1,204.2,427.4,0.089,0.186,8.587
3.4,105.3,103.1,24.1,204.1,426.0,0.067,0.147,8.583
3.45,96.4,76.2,24.1,204.1,419.7,0.082,0.201,8.582
3.5,84.0,71.3,24.1,204.2,409.8,0.08,0.148,8.584
3.55,87.2,61.1,24.1,204.2,406.3,0.09,0.209,8.583
3.6,98.8,55.8,24.1,204.2,398.9,0.125,0.148,8.588
3.65,102.2,62.3,24.1,204.2,399.9,0.117,0.217,8.579
3.7,109.0,68.9,24.1,204.3,398.5,0.114,0.154,8.579
3.75,117.4,71.0,24.1,204.3,403.7,0.109,0.195,8.59
3.8,110.9,82.6,24.1,204.4,403.6,0.077,0.179,8.575
3.85,108.7,86.0,24.1,204.4,407.9,0.076,0.153,8.588
3.9,107.3,86.9,24.1,204.5,410.1,0.082,0.2,8.58
3.95,95.3,88.3,24.1,204.5,409.6,0.101,0.153,8.584
4.0,96.6,80.0,24.1,204.5,404.2,0.153,0.212,8.582
4.05,104.3,76.3,24.1,204.5,405.5,0.091,0.135,8.586
4.1,99.6,76.8,24.1,204.5,402.9,0.107,0.227,8.575
4.15,102.7,72.1,24.1,204.5,403.2,0.11,0.145,8.586
4.2,104.3,71.8,24.1,204.5,399.6,0.12,0.243,8.585
4.25,90.8,74.3,24.1,204.5,402.9,0.13,0.159,8.575
4.3,92.6,71.5,24.1,204.6,399.8,0.106,0.225,8.585
4.35,89.7,69.8,24.1,204.6,396.0,0.093,0.204,8.588
4.4,84.7,70.7,24.1,204.6,395.9,0.117,0.183,8.574
4.45,96.4,67.3,24.1,204.6,395.7,0.123,0.234,8.591
4.5,101.2,66.5,24.1,204.6,394.4,0.121,0.161,8.576
4.55,97.2,69.0,24.1,204.6,393.6,0.089,0.236,8.58
4.6,101.3,69.5,24.1,204.6,394.4,0.12,0.139,8.58
4.65,96.6,69.1,24.1,204.6,397.4,0.087,0.244,8.591
4.7,83.6,94.6,24.1,204.7,395.5,1.822,1.905,8.882
4.75,260.6,334.2,24.1,204.7,373.7,1.435,1.819,8.651
4.8,191.5,139.3,24.1,204.7,342.6,0.163,0.19,8.581
4.85,22.0,19.2,24.1,204.7,328.0,0.141,0.247,8.58
4.9,22.1,10.2,24.1,204.8,315.2,0.093,0.141,8.58
4.95,12.9,9.7,24.1,204.7,313.2,0.057,0.208,8.584
5.0,11.2,10.2,24.1,204.8,305.7,0.088,0.14,8.582
5.05,10.1,9.4,24.1,204.8,307.2,0.067,0.187,8.584
5.1,10.2,10.4,24.1,204.9,301.4,0.052,0.132,8.579
5.15,10.1,9.9,24.1,204.9,303.0,0.076,0.192,8.587
5.2,10.2,10.0,24.1,204.9,299.1,0.073,0.146,8.586
5.25,9.8,9.4,24.1,205.0,301.5,0.082,0.18,8.58
5.3,10.6,10.5,24.1,205.1,296.7,0.055,0.161,8.577
5.35,10.2,10.8,24.1,205.1,300.6,0.052,0.174,8.586
5.4,10.4,9.9,24.1,205.1,297.1,0.064,0.171,8.586
5.45,10.3,10.0,24.1,205.1,298.6,0.046,0.155,8.578
5.5,11.4,10.3,24.1,205.2,294.8,0.072,0.18,8.576
5.55,10.1,9.9,24.1,205.3,301.7,0.071,0.148,8.586
5.6,10.7,10.5,24.1,205.4,298.8,0.085,0.179,8.585
5.65,9.3,10.5,24.1,205.4,302.2,0.071,0.152,8.587
5.7,9.6,10.3,24.1,205.4,296.6,0.102,0.18,8.582
5.75,10.9,9.8,24.1,205.4,300.3,0.072,0.158,8.586
5.8,10.7,10.4,24.1,205.4,295.0,0.07,0.173,8.579
5.85,9.5,10.1,24.1,205.4,298.9,0.092,0.157,8.582
5.9,10.2,10.0,24.1,205.4,294.7,0.109,0.179,8.579
5.95,9.7,11.0,24.1,205.4,299.1,0.106,0.158,8.587
6.0,8.7,9.9,24.1,205.4,294.5,0.084,0.17,8.583
